@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.1102,3.6067,1.388,0.1911,Iris-setosa
5.0328,3.7305,1.3962,0.2113,Iris-setosa
5.0715,3.6686,1.3921,0.2012,Iris-setosa
5.2861,3.549,1.4531,0.2037,Iris-setosa
5.0415,3.3137,1.165,0.1304,Iris-setosa
5.1638,3.4313,1.309,0.167,Iris-setosa
4.9266,3.2655,1.3397,0.1962,Iris-setosa
5.059,3.7259,1.6048,0.2743,Iris-setosa
4.9928,3.4957,1.4722,0.2352,Iris-setosa
5.0795,3.5332,1.3314,0.2013,Iris-setosa
4.9539,3.7259,1.3285,0.2275,Iris-setosa
5.0167,3.6295,1.3299,0.2144,Iris-setosa
5.0413,3.528,1.3523,0.2031,Iris-setosa
4.9101,3.3366,1.368,0.1214,Iris-setosa
4.9757,3.4323,1.3601,0.1622,Iris-setosa
5.3702,3.7432,1.4846,0.1917,Iris-setosa
5.5411,3.3457,1.5597,0.2653,Iris-setosa
5.4556,3.5444,1.5221,0.2285,Iris-setosa
4.7736,3.4387,1.3776,0.21,Iris-setosa
5.4009,3.5977,1.5541,0.1934,Iris-setosa
5.0872,3.5182,1.4658,0.2017,Iris-setosa
5.485,3.3757,1.4217,0.189,Iris-setosa
5.2957,3.5015,1.1368,0.2833,Iris-setosa
5.3903,3.4386,1.2792,0.2361,Iris-setosa
5.2861,3.3232,1.4763,0.2136,Iris-setosa
5.2168,3.6297,1.244,0.188,Iris-setosa
5.2514,3.4764,1.3601,0.2008,Iris-setosa
4.8653,3.5332,1.4826,0.2109,Iris-setosa
4.9451,3.6985,1.3003,0.1484,Iris-setosa
4.9052,3.6158,1.3914,0.1796,Iris-setosa
4.8424,3.591,1.4489,0.204,Iris-setosa
5.3921,3.7351,1.6556,0.1484,Iris-setosa
5.1172,3.663,1.5522,0.1762,Iris-setosa
5.1255,3.318,1.3062,0.1998,Iris-setosa
4.9451,3.7397,1.4695,0.2257,Iris-setosa
5.0352,3.5288,1.3878,0.2127,Iris-setosa
4.8042,3.7327,1.3355,0.1956,Iris-setosa
5.3132,3.4832,1.2721,0.1754,Iris-setosa
5.0587,3.6079,1.3037,0.1855,Iris-setosa
4.8424,3.7642,1.4027,0.2007,Iris-setosa
5.3307,3.4419,1.2609,0.152,Iris-setosa
5.0865,3.603,1.3317,0.1763,Iris-setosa
5.4315,3.4492,1.5014,0.1974,Iris-setosa
5.2256,3.4007,1.2721,0.2023,Iris-setosa
5.3285,3.4249,1.3867,0.1998,Iris-setosa
4.7429,3.3232,1.4489,0.1953,Iris-setosa
4.9276,3.3824,1.5879,0.2167,Iris-setosa
4.8352,3.3528,1.5184,0.206,Iris-setosa
5.3091,3.7012,1.3418,0.2058,Iris-setosa
5.4272,3.6435,1.1707,0.152,Iris-setosa
5.3681,3.6723,1.2562,0.1789,Iris-setosa
5.1407,3.4597,1.3355,0.1938,Iris-setosa
5.3658,3.5885,1.3624,0.1376,Iris-setosa
5.2532,3.5241,1.3489,0.1657,Iris-setosa
4.7582,3.2602,1.346,0.1881,Iris-setosa
5.2256,3.5427,1.165,0.2779,Iris-setosa
4.9919,3.4014,1.2555,0.233,Iris-setosa
5.1407,3.5122,1.3251,0.1878,Iris-setosa
4.7523,3.3137,1.3906,0.1394,Iris-setosa
4.9465,3.4129,1.3578,0.1636,Iris-setosa
5.1102,3.4125,1.4069,0.2109,Iris-setosa
5.5586,3.6893,1.5992,0.161,Iris-setosa
5.3344,3.5509,1.503,0.1859,Iris-setosa
5.3626,3.6645,1.3041,0.1998,Iris-setosa
5.3395,3.6068,1.4413,0.2023,Iris-setosa
5.351,3.6356,1.3727,0.201,Iris-setosa
5.202,3.7537,1.3901,0.2007,Iris-setosa
4.8487,3.3503,1.5372,0.2383,Iris-setosa
5.0253,3.5519,1.4636,0.2195,Iris-setosa
5.4315,3.2759,1.4679,0.1872,Iris-setosa
5.4797,3.4602,1.6668,0.2581,Iris-setosa
5.4556,3.368,1.5673,0.2226,Iris-setosa
5.4085,3.5752,1.3586,0.2157,Iris-setosa
4.9802,3.6801,1.6161,0.2383,Iris-setosa
5.1943,3.6276,1.4873,0.227,Iris-setosa
4.873,3.717,1.3167,0.2043,Iris-setosa
4.8049,3.6023,1.1932,0.1592,Iris-setosa
4.8389,3.6596,1.2549,0.1817,Iris-setosa
4.9724,3.3232,1.3565,0.1956,Iris-setosa
4.875,3.5427,1.244,0.2401,Iris-setosa
4.9237,3.4329,1.3002,0.2178,Iris-setosa
4.9113,3.5752,1.4217,0.1899,Iris-setosa
5.1642,3.7351,1.3736,0.2581,Iris-setosa
5.0377,3.6551,1.3976,0.224,Iris-setosa
5.0489,3.318,1.4027,0.2049,Iris-setosa
5.5148,3.3961,1.6838,0.2203,Iris-setosa
5.2818,3.357,1.5432,0.2126,Iris-setosa
5.0872,3.7117,1.4888,0.2157,Iris-setosa
5.0941,3.5152,1.2214,0.2311,Iris-setosa
5.0906,3.6134,1.3551,0.2234,Iris-setosa
5.0642,3.6802,1.3188,0.1884,Iris-setosa
5.024,3.5656,1.43,0.1916,Iris-setosa
5.0441,3.6229,1.3744,0.19,Iris-setosa
5.0719,3.738,1.4133,0.2028,Iris-setosa
5.3833,3.4557,1.5653,0.1772,Iris-setosa
5.2276,3.5968,1.4893,0.19,Iris-setosa
4.7659,3.6802,1.4721,0.1944,Iris-setosa
5.024,3.6023,1.5315,0.2815,Iris-setosa
4.8949,3.6412,1.5018,0.2379,Iris-setosa
4.8806,3.4072,1.4301,0.2076,Iris-setosa
5.2519,3.6756,1.6386,0.116,Iris-setosa
5.0662,3.5414,1.5343,0.1618,Iris-setosa
5.508,3.738,1.4322,0.2079,Iris-setosa
4.7172,3.364,1.6894,0.116,Iris-setosa
5.1126,3.551,1.5608,0.1619,Iris-setosa
4.9418,3.6067,1.3671,0.2013,Iris-setosa
4.9276,3.3366,1.3511,0.2707,Iris-setosa
4.9346,3.4716,1.3591,0.236,Iris-setosa
4.8577,3.3495,1.3838,0.1995,Iris-setosa
4.9802,3.5656,1.4864,0.2689,Iris-setosa
4.9189,3.4575,1.435,0.2342,Iris-setosa
5.1713,3.3547,1.5099,0.1977,Iris-setosa
5.3483,3.5931,1.5259,0.2311,Iris-setosa
5.2598,3.4739,1.5179,0.2144,Iris-setosa
5.3244,3.3495,1.493,0.195,Iris-setosa
5.4359,3.6893,1.492,0.1286,Iris-setosa
5.3801,3.5194,1.4925,0.1618,Iris-setosa
4.9878,3.7117,1.3146,0.21,Iris-setosa
4.8399,3.3732,1.1988,0.1718,Iris-setosa
4.9138,3.5424,1.2567,0.1909,Iris-setosa
5.3932,3.3547,1.5056,0.2001,Iris-setosa
5.322,3.3366,1.6443,0.1988,Iris-setosa
5.3576,3.3456,1.5749,0.1994,Iris-setosa
4.8653,3.36,1.4405,0.2121,Iris-setosa
4.8224,3.3732,1.3342,0.179,Iris-setosa
4.8438,3.3666,1.3873,0.1955,Iris-setosa
4.873,3.6382,1.3859,0.2025,Iris-setosa
5.0065,3.2862,1.5766,0.1934,Iris-setosa
4.9397,3.4622,1.4812,0.1979,Iris-setosa
4.9113,3.7012,1.3167,0.2067,Iris-setosa
4.9802,3.5748,1.3906,0.1754,Iris-setosa
4.9457,3.638,1.3536,0.191,Iris-setosa
5.4773,3.2917,1.4826,0.2037,Iris-setosa
4.8925,3.5335,1.1537,0.2329,Iris-setosa
5.1849,3.4126,1.3181,0.2183,Iris-setosa
4.9113,3.3705,1.4384,0.1962,Iris-setosa
4.7172,3.6206,1.3624,0.1826,Iris-setosa
4.8142,3.4955,1.4003,0.1894,Iris-setosa
5.508,3.549,1.4426,0.1917,Iris-setosa
4.7873,3.6801,1.3285,0.2833,Iris-setosa
5.1476,3.6145,1.3855,0.2375,Iris-setosa
5.4009,3.7642,1.4405,0.2031,Iris-setosa
5.1905,3.3824,1.1988,0.2581,Iris-setosa
5.2957,3.5733,1.3196,0.2306,Iris-setosa
4.8347,3.3547,1.3734,0.1866,Iris-setosa
4.9889,3.561,1.3962,0.2779,Iris-setosa
4.9117,3.4578,1.3848,0.2322,Iris-setosa
4.7812,3.78,1.3964,0.1926,Iris-setosa
4.7348,3.3961,1.6105,0.2923,Iris-setosa
4.758,3.588,1.5034,0.2424,Iris-setosa
5.4315,3.381,1.4238,0.2139,Iris-setosa
5.4447,3.474,1.2214,0.2329,Iris-setosa
5.4381,3.4275,1.3226,0.2234,Iris-setosa
4.7659,3.6225,1.4763,0.2139,Iris-setosa
4.8312,3.3366,1.4131,0.134,Iris-setosa
4.7985,3.4795,1.4447,0.1739,Iris-setosa
5.2249,3.6855,1.428,0.2121,Iris-setosa
4.6997,3.5244,1.6443,0.2293,Iris-setosa
4.9623,3.6049,1.5361,0.2207,Iris-setosa
5.508,3.4545,1.3019,0.2151,Iris-setosa
5.5323,3.4236,1.244,0.2959,Iris-setosa
5.5201,3.439,1.2729,0.2555,Iris-setosa
5.202,3.36,1.3041,0.1956,Iris-setosa
5.024,3.6206,1.6556,0.2005,Iris-setosa
5.1129,3.4903,1.4798,0.198,Iris-setosa
5.4468,3.7485,1.4069,0.1959,Iris-setosa
5.3921,3.3732,1.3116,0.1268,Iris-setosa
5.4194,3.5608,1.3592,0.1613,Iris-setosa
4.8195,3.5385,1.428,0.2139,Iris-setosa
4.6909,3.4465,1.3342,0.2563,Iris-setosa
4.7552,3.4925,1.3811,0.235,Iris-setosa
5.1102,3.444,1.3608,0.1953,Iris-setosa
5.3483,3.3274,1.2327,0.2779,Iris-setosa
5.2292,3.3857,1.2967,0.2365,Iris-setosa
4.8271,3.507,1.4846,0.1899,Iris-setosa
5.4096,3.2908,1.509,0.2797,Iris-setosa
5.1183,3.3989,1.4967,0.2348,Iris-setosa
4.85,3.339,1.388,0.195,Iris-setosa
5.1905,3.5748,1.4244,0.1628,Iris-setosa
5.0202,3.4569,1.4062,0.1789,Iris-setosa
5.1637,3.4545,1.4993,0.2016,Iris-setosa
4.6909,3.4557,1.4639,0.1628,Iris-setosa
4.9273,3.4551,1.4816,0.1822,Iris-setosa
5.2784,3.549,1.323,0.2028,Iris-setosa
5.0328,3.3915,1.6781,0.1754,Iris-setosa
5.1556,3.4702,1.5005,0.1891,Iris-setosa
5.3473,3.675,1.4616,0.2043,Iris-setosa
4.8224,3.4923,1.244,0.1538,Iris-setosa
5.0848,3.5836,1.3528,0.179,Iris-setosa
5.3702,3.2865,1.3901,0.1923,Iris-setosa
4.9977,3.3732,1.492,0.2653,Iris-setosa
5.1839,3.3298,1.441,0.2288,Iris-setosa
5.3626,3.4807,1.3692,0.1899,Iris-setosa
5.2168,3.7259,1.5033,0.1808,Iris-setosa
5.2897,3.6033,1.4362,0.1853,Iris-setosa
4.9954,3.4597,1.4069,0.2043,Iris-setosa
5.3746,3.529,1.5935,0.2761,Iris-setosa
5.185,3.4943,1.5002,0.2402,Iris-setosa
4.85,3.318,1.4006,0.1878,Iris-setosa
5.2168,3.703,1.43,0.2167,Iris-setosa
5.0334,3.5105,1.4153,0.2022,Iris-setosa
5.3397,3.2917,1.3797,0.2082,Iris-setosa
4.7786,3.5244,1.2721,0.1916,Iris-setosa
5.0591,3.408,1.3258,0.1999,Iris-setosa
5.179,3.7065,1.3041,0.1869,Iris-setosa
5.208,3.6756,1.6048,0.2905,Iris-setosa
5.1935,3.691,1.4544,0.2387,Iris-setosa
5.1484,3.3127,1.451,0.2133,Iris-setosa
5.2168,3.5794,1.1481,0.1808,Iris-setosa
5.1826,3.446,1.2995,0.197,Iris-setosa
5.3702,3.6592,1.3167,0.2013,Iris-setosa
5.4096,3.5427,1.165,0.2491,Iris-setosa
5.3899,3.6009,1.2408,0.2252,Iris-setosa
5.0795,3.4492,1.4363,0.1953,Iris-setosa
5.3395,3.4694,1.1707,0.2041,Iris-setosa
5.2095,3.4593,1.3035,0.1997,Iris-setosa
4.7812,3.7275,1.4742,0.1881,Iris-setosa
5.0853,3.5748,1.633,0.125,Iris-setosa
4.9332,3.6511,1.5535,0.1565,Iris-setosa
4.7429,3.3652,1.4489,0.2028,Iris-setosa
5.357,3.7351,1.5935,0.1502,Iris-setosa
5.0499,3.5501,1.5211,0.1765,Iris-setosa
5.2784,3.486,1.3922,0.2046,Iris-setosa
5.2694,3.5885,1.4751,0.1754,Iris-setosa
5.2739,3.5372,1.4336,0.19,Iris-setosa
5.4391,3.6172,1.3209,0.2118,Iris-setosa
4.8575,3.7259,1.5935,0.1412,Iris-setosa
5.1483,3.6715,1.4571,0.1765,Iris-setosa
4.7812,3.3022,1.323,0.1905,Iris-setosa
5.5586,3.3686,1.2552,0.1358,Iris-setosa
5.1699,3.3354,1.2891,0.1631,Iris-setosa
4.7582,3.7117,1.5099,0.1887,Iris-setosa
5.024,3.5152,1.1707,0.2059,Iris-setosa
4.8911,3.6134,1.3403,0.1973,Iris-setosa
4.8347,3.4807,1.3776,0.1956,Iris-setosa
4.7961,3.3595,1.2101,0.2401,Iris-setosa
4.8154,3.4201,1.2938,0.2178,Iris-setosa
4.9724,3.2917,1.4972,0.2004,Iris-setosa
4.8838,3.7214,1.5597,0.1574,Iris-setosa
4.9281,3.5065,1.5284,0.1789,Iris-setosa
5.0788,3.0375,1.3209,0.1929,Iris-setosa
5.271,2.974,1.7007,0.2401,Iris-setosa
5.1749,3.0057,1.5108,0.2165,Iris-setosa
4.9098,3.213,1.3586,0.2055,Iris-setosa
4.7889,2.9786,1.1594,0.2041,Iris-setosa
4.8493,3.0958,1.2589,0.2047,Iris-setosa
4.9833,3.1275,1.3502,0.2082,Iris-setosa
4.6224,2.9282,1.4582,0.1772,Iris-setosa
4.8028,3.0278,1.4041,0.1926,Iris-setosa
5.1009,2.952,1.4175,0.2103,Iris-setosa
5.157,3.2122,1.3624,0.2671,Iris-setosa
5.1289,3.0821,1.3899,0.2387,Iris-setosa
5.2846,2.9835,1.388,0.2028,Iris-setosa
4.7451,2.8915,1.6499,0.2887,Iris-setosa
5.0148,2.9375,1.5189,0.2457,Iris-setosa
4.998,3.051,1.3251,0.198,Iris-setosa
4.8766,3.0244,1.5202,0.2149,Iris-setosa
4.9373,3.0377,1.4226,0.2064,Iris-setosa
4.6599,2.9925,1.3502,0.1905,Iris-setosa
4.7276,3.203,1.227,0.2365,Iris-setosa
4.6937,3.0977,1.2886,0.2135,Iris-setosa
5.167,3.2039,1.4763,0.1917,Iris-setosa
4.4997,3.1756,1.6217,0.2689,Iris-setosa
4.8333,3.1897,1.549,0.2303,Iris-setosa
4.6819,2.8485,1.493,0.2118,Iris-setosa
5.3586,3.0381,1.6781,0.2473,Iris-setosa
5.0202,2.9432,1.5855,0.2295,Iris-setosa
4.7995,2.9925,1.3146,0.213,Iris-setosa
5.1045,3.2122,1.1988,0.1268,Iris-setosa
4.952,3.1023,1.2567,0.1699,Iris-setosa
4.9245,2.862,1.4342,0.1941,Iris-setosa
4.8941,3.2351,1.5372,0.2779,Iris-setosa
4.9093,3.0485,1.4857,0.236,Iris-setosa
4.9098,3.0285,1.3502,0.1965,Iris-setosa
5.1746,3.1939,1.5935,0.2293,Iris-setosa
5.0421,3.1112,1.4718,0.2129,Iris-setosa
5.1817,2.8529,1.4027,0.1878,Iris-setosa
5.1307,2.8457,1.3229,0.1376,Iris-setosa
5.1562,2.8493,1.3628,0.1627,Iris-setosa
4.6011,3.0015,1.47,0.1932,Iris-setosa
4.5085,3.2168,1.5653,0.2077,Iris-setosa
4.5548,3.1091,1.5176,0.2004,Iris-setosa
4.998,3.0375,1.4112,0.2106,Iris-setosa
4.9555,2.9969,1.2496,0.2491,Iris-setosa
4.9767,3.0172,1.3304,0.2298,Iris-setosa
4.7334,3.1455,1.3167,0.2106,Iris-setosa
4.9818,3.2397,1.5823,0.1538,Iris-setosa
4.8576,3.1926,1.4495,0.1822,Iris-setosa
5.1229,3.105,1.4805,0.1869,Iris-setosa
4.8152,2.864,1.5992,0.1268,Iris-setosa
4.969,2.9844,1.5398,0.1568,Iris-setosa
4.8216,2.8755,1.4594,0.2103,Iris-setosa
4.7276,3.2443,1.3342,0.2311,Iris-setosa
4.7745,3.0599,1.3968,0.2207,Iris-setosa
4.7554,2.898,1.3209,0.2109,Iris-setosa
5.0782,2.9007,1.4639,0.1772,Iris-setosa
4.9168,2.8993,1.3923,0.194,Iris-setosa
4.7775,3.2265,1.3019,0.1905,Iris-setosa
5.1746,3.0977,1.4751,0.1376,Iris-setosa
4.976,3.1621,1.3885,0.164,Iris-setosa
5.2185,2.925,1.3397,0.1884,Iris-setosa
4.5786,2.9373,1.1876,0.1862,Iris-setosa
4.8985,2.9311,1.2636,0.1873,Iris-setosa
5.0568,3.0195,1.3125,0.1917,Iris-setosa
4.5611,2.8824,1.7007,0.1718,Iris-setosa
4.8089,2.9509,1.5066,0.1817,Iris-setosa
4.9098,2.8304,1.4742,0.213,Iris-setosa
4.9555,3.0794,1.4131,0.1484,Iris-setosa
4.9326,2.9549,1.4436,0.1807,Iris-setosa
5.0494,2.8665,1.4909,0.2046,Iris-setosa
5.2535,2.9053,1.3003,0.2491,Iris-setosa
5.1514,2.8859,1.3956,0.2268,Iris-setosa
4.873,3.096,1.3418,0.2118,Iris-setosa
4.8766,2.887,1.5992,0.134,Iris-setosa
4.8748,2.9915,1.4705,0.1729,Iris-setosa
4.6378,3.0015,1.3734,0.2061,Iris-setosa
4.5611,2.8961,1.2327,0.2455,Iris-setosa
4.5994,2.9488,1.303,0.2258,Iris-setosa
5.1817,3.1814,1.3964,0.2112,Iris-setosa
4.675,2.7908,1.4977,0.2401,Iris-setosa
4.9283,2.9861,1.447,0.2256,Iris-setosa
5.0421,3.033,1.3629,0.1962,Iris-setosa
5.2359,3.0702,1.571,0.188,Iris-setosa
5.1389,3.0515,1.4669,0.1921,Iris-setosa
4.9833,2.862,1.4384,0.1974,Iris-setosa
5.3586,2.8091,1.2496,0.2365,Iris-setosa
5.1709,2.8355,1.3439,0.2169,Iris-setosa
4.6525,2.8485,1.4826,0.192,Iris-setosa
4.9029,2.9099,1.5259,0.2707,Iris-setosa
4.7776,2.8792,1.5042,0.2313,Iris-setosa
4.9392,3.069,1.4322,0.1911,Iris-setosa
4.8065,2.9832,1.3736,0.1304,Iris-setosa
4.8728,3.0261,1.4028,0.1607,Iris-setosa
4.9759,2.8035,1.3629,0.2028,Iris-setosa
5.0694,3.1023,1.2158,0.2257,Iris-setosa
5.0226,2.9529,1.2893,0.2142,Iris-setosa
5.02,3.213,1.3608,0.1986,Iris-setosa
5.0519,2.919,1.4808,0.2401,Iris-setosa
5.0359,3.066,1.4207,0.2193,Iris-setosa
4.7922,3.0915,1.451,0.1959,Iris-setosa
5.1045,3.0885,1.7007,0.2743,Iris-setosa
4.9483,3.09,1.5758,0.235,Iris-setosa
4.7628,2.835,1.346,0.1923,Iris-setosa
4.6662,3.1023,1.1876,0.1628,Iris-setosa
4.7145,2.9686,1.2668,0.1775,Iris-setosa
5.0862,3.0915,1.3818,0.1863,Iris-setosa
5.0957,2.8961,1.227,0.2365,Iris-setosa
5.0909,2.9938,1.3044,0.2113,Iris-setosa
5.2111,2.808,1.3776,0.1965,Iris-setosa
5.0431,3.0198,1.1763,0.2887,Iris-setosa
5.1271,2.9139,1.2769,0.2426,Iris-setosa
4.6452,2.9474,1.3314,0.1959,Iris-setosa
4.9818,2.9786,1.368,0.2149,Iris-setosa
4.8134,2.963,1.3496,0.2054,Iris-setosa
5.292,3.2265,1.3104,0.2016,Iris-setosa
5.0957,3.061,1.6838,0.1682,Iris-setosa
5.1938,3.1437,1.4971,0.1849,Iris-setosa
4.7701,2.9565,1.4154,0.1899,Iris-setosa
4.9029,2.8091,1.5372,0.188,Iris-setosa
4.8365,2.8828,1.4763,0.1889,Iris-setosa
4.6525,2.9115,1.3167,0.1971,Iris-setosa
5.271,3.0885,1.6499,0.1736,Iris-setosa
4.9617,3.0,1.4832,0.1853,Iris-setosa
5.2405,2.8529,1.365,0.1971,Iris-setosa
4.7889,3.116,1.5484,0.2347,Iris-setosa
5.0146,2.9844,1.4567,0.2159,Iris-setosa
5.2773,2.8935,1.3755,0.1941,Iris-setosa
4.7188,2.8503,1.165,0.1574,Iris-setosa
4.998,2.8719,1.2702,0.1757,Iris-setosa
5.1891,3.1814,1.323,0.2154,Iris-setosa
4.8853,3.2168,1.4582,0.2455,Iris-setosa
5.0372,3.1991,1.3906,0.2304,Iris-setosa
5.292,3.0915,1.4405,0.1929,Iris-setosa
4.7451,3.0106,1.2947,0.2041,Iris-setosa
5.0185,3.051,1.3676,0.1985,Iris-setosa
5.1597,3.06,1.4322,0.2115,Iris-setosa
5.3323,2.8366,1.5202,0.2059,Iris-setosa
5.246,2.9482,1.4762,0.2087,Iris-setosa
4.5864,3.213,1.4721,0.21,Iris-setosa
4.526,3.171,1.6217,0.2185,Iris-setosa
4.5562,3.192,1.5469,0.2142,Iris-setosa
4.8289,3.0419,1.3481,0.1962,Iris-setosa
4.7889,2.887,1.4187,0.1484,Iris-setosa
4.8088,2.9644,1.3834,0.1723,Iris-setosa
5.1597,2.961,1.3146,0.1914,Iris-setosa
4.7539,2.9419,1.43,0.2347,Iris-setosa
4.9567,2.9514,1.3723,0.213,Iris-setosa
4.8142,3.051,1.4636,0.1959,Iris-setosa
4.7714,3.171,1.43,0.1754,Iris-setosa
4.7928,3.1109,1.4468,0.1856,Iris-setosa
5.145,3.1229,1.323,0.2025,Iris-setosa
5.0606,2.8778,1.6105,0.1826,Iris-setosa
5.1028,3.0003,1.4667,0.1925,Iris-setosa
4.998,2.826,1.3755,0.2058,Iris-setosa
4.6838,3.1618,1.1425,0.2509,Iris-setosa
4.8408,2.9939,1.2589,0.2283,Iris-setosa
4.8951,2.862,1.5056,0.2145,Iris-setosa
5.122,2.9969,1.1763,0.2059,Iris-setosa
5.0085,2.9294,1.3409,0.2102,Iris-setosa
5.0053,2.97,1.4846,0.1914,Iris-setosa
5.0431,2.9099,1.3849,0.2203,Iris-setosa
5.0242,2.9399,1.4347,0.2058,Iris-setosa
4.998,3.213,1.3146,0.2052,Iris-setosa
4.5611,3.0564,1.3624,0.2923,Iris-setosa
4.7795,3.1347,1.3385,0.2487,Iris-setosa
4.9833,3.177,1.512,0.2052,Iris-setosa
4.8941,3.2259,1.2834,0.1628,Iris-setosa
4.9387,3.2014,1.3977,0.184,Iris-setosa
4.7628,3.0015,1.3041,0.2004,Iris-setosa
5.2447,2.9419,1.5823,0.2113,Iris-setosa
5.0037,2.9717,1.4432,0.2058,Iris-setosa
4.5643,3.1004,1.4888,0.1971,Iris-setosa
4.5611,3.0885,1.5653,0.2887,Iris-setosa
4.5626,3.0944,1.527,0.2429,Iris-setosa
4.8951,3.0465,1.3629,0.1914,Iris-setosa
5.0343,2.9465,1.2834,0.2563,Iris-setosa
4.9647,2.9965,1.3231,0.2238,Iris-setosa
4.9759,2.97,1.3481,0.1986,Iris-setosa
4.8941,2.8824,1.3003,0.1772,Iris-setosa
4.935,2.9262,1.3242,0.1879,Iris-setosa
4.557,3.186,1.388,0.1992,Iris-setosa
4.7013,3.2351,1.4864,0.2203,Iris-setosa
4.6291,3.2105,1.4371,0.2097,Iris-setosa
4.851,2.799,1.3146,0.2097,Iris-setosa
4.5611,3.2443,1.2778,0.1934,Iris-setosa
4.706,3.0216,1.2962,0.2015,Iris-setosa
4.998,2.8575,1.365,0.1902,Iris-setosa
4.5435,2.9557,1.6556,0.1502,Iris-setosa
4.7707,2.9066,1.5103,0.1702,Iris-setosa
5.0568,3.1589,1.3146,0.2106,Iris-setosa
5.3148,2.9236,1.7007,0.2023,Iris-setosa
5.1858,3.0412,1.5076,0.2064,Iris-setosa
4.8951,2.817,1.4573,0.1896,Iris-setosa
5.008,3.1297,1.2609,0.161,Iris-setosa
4.9515,2.9733,1.3591,0.1753,Iris-setosa
4.6599,2.97,1.3125,0.2094,Iris-setosa
4.5348,3.0748,1.3116,0.2941,Iris-setosa
4.5973,3.0224,1.312,0.2517,Iris-setosa
4.7113,3.051,1.4322,0.2151,Iris-setosa
