@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.137,3.4839,1.403,0.2016,Iris-setosa
5.0132,3.4492,1.3755,0.202,Iris-setosa
5.0941,3.4938,1.4338,0.2209,Iris-setosa
5.0536,3.4715,1.4046,0.2114,Iris-setosa
5.0847,3.598,1.3866,0.1985,Iris-setosa
4.9889,3.4908,1.3304,0.2347,Iris-setosa
5.0367,3.5444,1.3585,0.2166,Iris-setosa
5.0158,3.556,1.3866,0.2014,Iris-setosa
5.173,3.561,1.4394,0.1766,Iris-setosa
5.0944,3.5585,1.413,0.189,Iris-setosa
5.2529,3.472,1.393,0.2024,Iris-setosa
5.0707,3.5167,1.3981,0.2179,Iris-setosa
5.1618,3.4943,1.3955,0.2101,Iris-setosa
5.0031,3.486,1.414,0.197,Iris-setosa
5.2197,3.5549,1.3718,0.2017,Iris-setosa
5.1114,3.5204,1.3929,0.1993,Iris-setosa
5.2223,3.5525,1.4167,0.2006,Iris-setosa
5.1379,3.5213,1.3661,0.176,Iris-setosa
5.18,3.5369,1.3914,0.1883,Iris-setosa
5.0234,3.5945,1.3782,0.206,Iris-setosa
5.1905,3.5305,1.3699,0.179,Iris-setosa
5.1069,3.5625,1.374,0.1925,Iris-setosa
5.1612,3.486,1.4167,0.1963,Iris-setosa
5.1409,3.5473,1.4563,0.2227,Iris-setosa
5.151,3.5166,1.4365,0.2095,Iris-setosa
5.1739,3.598,1.4322,0.2002,Iris-setosa
5.2285,3.5503,1.4695,0.2329,Iris-setosa
5.2012,3.5741,1.4508,0.2165,Iris-setosa
5.1382,3.5997,1.3937,0.2006,Iris-setosa
5.0094,3.5351,1.4526,0.2347,Iris-setosa
5.0738,3.5674,1.4231,0.2176,Iris-setosa
5.1535,3.4842,1.4209,0.2008,Iris-setosa
5.062,3.5473,1.4432,0.1826,Iris-setosa
5.1077,3.5157,1.432,0.1917,Iris-setosa
5.0439,3.5542,1.3818,0.2052,Iris-setosa
5.1029,3.5335,1.3417,0.2275,Iris-setosa
5.0733,3.5438,1.3617,0.2163,Iris-setosa
5.0387,3.5472,1.3726,0.1974,Iris-setosa
5.2314,3.5564,1.3379,0.2251,Iris-setosa
5.135,3.5518,1.3552,0.2112,Iris-setosa
5.202,3.4317,1.4048,0.2042,Iris-setosa
5.0328,3.5809,1.4,0.2227,Iris-setosa
5.1174,3.5063,1.4024,0.2134,Iris-setosa
5.1255,3.451,1.4098,0.1993,Iris-setosa
5.062,3.5519,1.4413,0.1796,Iris-setosa
5.0937,3.5014,1.4255,0.1894,Iris-setosa
5.0897,3.5577,1.4202,0.2009,Iris-setosa
5.0065,3.4679,1.4187,0.2281,Iris-setosa
5.0481,3.5128,1.4194,0.2145,Iris-setosa
5.0311,3.5822,1.4378,0.1994,Iris-setosa
5.1058,3.5855,1.3473,0.2011,Iris-setosa
5.0684,3.5838,1.3925,0.2002,Iris-setosa
5.0821,3.4632,1.4014,0.2001,Iris-setosa
5.2051,3.5855,1.5033,0.2053,Iris-setosa
5.1435,3.5243,1.4523,0.2027,Iris-setosa
5.2351,3.4545,1.4265,0.1975,Iris-setosa
5.0503,3.5885,1.4319,0.1982,Iris-setosa
5.1426,3.5214,1.4292,0.1978,Iris-setosa
5.0336,3.5087,1.393,0.2033,Iris-setosa
5.0181,3.4664,1.4714,0.1784,Iris-setosa
5.0258,3.4875,1.4322,0.1908,Iris-setosa
5.1357,3.5927,1.3832,0.2052,Iris-setosa
5.1467,3.5076,1.492,0.1832,Iris-setosa
5.1411,3.5501,1.4376,0.1941,Iris-setosa
5.2275,3.451,1.4378,0.1988,Iris-setosa
5.2197,3.448,1.3417,0.1796,Iris-setosa
5.2235,3.4495,1.3897,0.1892,Iris-setosa
5.0897,3.5542,1.4077,0.2046,Iris-setosa
5.0152,3.445,1.4206,0.2329,Iris-setosa
5.0524,3.4996,1.4141,0.2187,Iris-setosa
5.2045,3.5612,1.4413,0.197,Iris-setosa
5.2139,3.5015,1.3605,0.1916,Iris-setosa
5.2092,3.5313,1.4009,0.1943,Iris-setosa
5.1713,3.535,1.3979,0.1966,Iris-setosa
5.2227,3.5656,1.3511,0.2149,Iris-setosa
5.1969,3.5503,1.3744,0.2057,Iris-setosa
5.128,3.5017,1.379,0.2001,Iris-setosa
5.1058,3.5809,1.4883,0.2155,Iris-setosa
5.1169,3.5413,1.4336,0.2078,Iris-setosa
5.2504,3.563,1.3979,0.1984,Iris-setosa
5.173,3.4832,1.4357,0.2347,Iris-setosa
5.2117,3.5231,1.4167,0.2165,Iris-setosa
5.0056,3.5857,1.4273,0.1981,Iris-setosa
5.1701,3.5213,1.4225,0.2227,Iris-setosa
5.0878,3.5535,1.4249,0.2104,Iris-setosa
5.23,3.4562,1.4336,0.2004,Iris-setosa
5.0883,3.445,1.5071,0.1772,Iris-setosa
5.1591,3.4506,1.4703,0.1888,Iris-setosa
5.1357,3.43,1.3916,0.1988,Iris-setosa
5.097,3.4404,1.353,0.194,Iris-setosa
5.1163,3.4352,1.3723,0.1964,Iris-setosa
5.1892,3.5,1.4133,0.1994,Iris-setosa
5.024,3.4786,1.462,0.1934,Iris-setosa
5.1066,3.4893,1.4376,0.1964,Iris-setosa
5.1382,3.5997,1.4405,0.2034,Iris-setosa
5.2139,3.4938,1.492,0.2221,Iris-setosa
5.176,3.5467,1.4662,0.2127,Iris-setosa
5.2045,3.4335,1.3958,0.1972,Iris-setosa
5.1759,3.4465,1.4751,0.2215,Iris-setosa
5.1902,3.44,1.4354,0.2093,Iris-setosa
5.1612,3.5595,1.3797,0.204,Iris-setosa
5.1584,3.4587,1.509,0.1976,Iris-setosa
5.1598,3.5091,1.4443,0.2007,Iris-setosa
5.2376,3.479,1.3719,0.1987,Iris-setosa
5.1671,3.4602,1.4357,0.2281,Iris-setosa
5.2023,3.4696,1.4038,0.2134,Iris-setosa
5.0107,3.5787,1.428,0.2032,Iris-setosa
5.1262,3.5717,1.3266,0.1898,Iris-setosa
5.0684,3.5752,1.3773,0.1965,Iris-setosa
5.0209,3.5962,1.4384,0.2054,Iris-setosa
5.2168,3.4435,1.4432,0.2287,Iris-setosa
5.1188,3.5198,1.4407,0.217,Iris-setosa
5.2121,3.5262,1.4133,0.2046,Iris-setosa
5.1642,3.5167,1.4639,0.2251,Iris-setosa
5.1881,3.5214,1.4386,0.2148,Iris-setosa
5.2249,3.5455,1.4083,0.1998,Iris-setosa
4.9889,3.477,1.3436,0.2083,Iris-setosa
5.1068,3.5112,1.3759,0.204,Iris-setosa
5.2529,3.605,1.4342,0.2031,Iris-setosa
5.173,3.4633,1.4319,0.2227,Iris-setosa
5.2129,3.5341,1.433,0.2129,Iris-setosa
5.1943,3.5735,1.3845,0.2016,Iris-setosa
4.9889,3.558,1.415,0.2299,Iris-setosa
5.0916,3.5657,1.3997,0.2157,Iris-setosa
5.1152,3.465,1.4119,0.1968,Iris-setosa
5.0503,3.5458,1.4808,0.2263,Iris-setosa
5.0827,3.5054,1.4463,0.2115,Iris-setosa
5.0286,3.465,1.4062,0.2055,Iris-setosa
5.2548,3.5763,1.3248,0.1964,Iris-setosa
5.1417,3.5206,1.3655,0.2009,Iris-setosa
5.0005,3.4912,1.3797,0.2025,Iris-setosa
5.211,3.5259,1.462,0.2005,Iris-setosa
5.1057,3.5085,1.4208,0.2015,Iris-setosa
5.1968,3.5087,1.374,0.1966,Iris-setosa
5.2606,3.5305,1.3699,0.176,Iris-setosa
5.2287,3.5196,1.3719,0.1863,Iris-setosa
5.1433,3.4405,1.3964,0.2003,Iris-setosa
5.0532,3.4648,1.3962,0.2209,Iris-setosa
5.0982,3.4526,1.3963,0.2106,Iris-setosa
5.0694,3.4527,1.3908,0.1997,Iris-setosa
5.059,3.5794,1.4169,0.1922,Iris-setosa
5.0641,3.516,1.4038,0.1959,Iris-setosa
5.0642,3.5262,1.4112,0.2021,Iris-setosa
5.211,3.5061,1.3379,0.2269,Iris-setosa
5.1376,3.5161,1.3745,0.2145,Iris-setosa
5.1739,3.5542,1.4167,0.1976,Iris-setosa
5.0649,3.529,1.4281,0.1826,Iris-setosa
5.1194,3.5416,1.4224,0.1901,Iris-setosa
5.23,3.4772,1.4196,0.203,Iris-setosa
5.1087,3.4541,1.4902,0.2119,Iris-setosa
5.1693,3.4656,1.4548,0.2074,Iris-setosa
5.0694,3.514,1.4202,0.1991,Iris-setosa
5.1,3.532,1.4413,0.1898,Iris-setosa
5.0847,3.523,1.4307,0.1944,Iris-setosa
5.1765,3.5787,1.3993,0.2014,Iris-setosa
5.024,3.4816,1.3755,0.2233,Iris-setosa
5.1002,3.5301,1.3874,0.2123,Iris-setosa
5.1739,3.4615,1.3719,0.2015,Iris-setosa
5.0707,3.4435,1.3812,0.2071,Iris-setosa
5.1223,3.4525,1.3765,0.2043,Iris-setosa
5.2529,3.5612,1.3755,0.2048,Iris-setosa
5.2139,3.5366,1.3642,0.1892,Iris-setosa
5.2333,3.5489,1.3698,0.197,Iris-setosa
5.0132,3.549,1.3937,0.1998,Iris-setosa
5.1379,3.5458,1.3755,0.1778,Iris-setosa
5.0755,3.5474,1.3845,0.1888,Iris-setosa
5.207,3.5472,1.4307,0.2023,Iris-setosa
5.1146,3.5732,1.3793,0.2263,Iris-setosa
5.1608,3.5602,1.405,0.2143,Iris-setosa
5.0056,3.542,1.3972,0.206,Iris-setosa
5.0152,3.4786,1.4826,0.2011,Iris-setosa
5.0104,3.5103,1.4399,0.2035,Iris-setosa
5.0132,3.5297,1.3734,0.203,Iris-setosa
5.0707,3.532,1.3624,0.1856,Iris-setosa
5.0419,3.5308,1.3679,0.1943,Iris-setosa
5.0949,3.584,1.4181,0.2028,Iris-setosa
5.0298,3.5274,1.3755,0.1982,Iris-setosa
5.0623,3.5557,1.3967,0.2005,Iris-setosa
5.1407,3.5787,1.4209,0.2024,Iris-setosa
5.135,3.4954,1.4545,0.194,Iris-setosa
5.1378,3.537,1.4377,0.1981,Iris-setosa
5.2147,3.5857,1.4167,0.1982,Iris-setosa
5.173,3.59,1.4394,0.2197,Iris-setosa
5.1938,3.5878,1.428,0.2089,Iris-setosa
5.1382,3.5017,1.4119,0.204,Iris-setosa
5.0824,3.5748,1.4357,0.2227,Iris-setosa
5.1103,3.5382,1.4238,0.2133,Iris-setosa
5.0489,3.4842,1.3859,0.2013,Iris-setosa
5.246,3.5519,1.4394,0.1778,Iris-setosa
5.1474,3.518,1.4126,0.1895,Iris-setosa
5.2147,3.5892,1.3922,0.2043,Iris-setosa
5.2139,3.5,1.3605,0.2341,Iris-setosa
5.2143,3.5446,1.3763,0.2192,Iris-setosa
5.151,3.5262,1.4265,0.2042,Iris-setosa
5.2285,3.5381,1.4451,0.1928,Iris-setosa
5.1897,3.5321,1.4358,0.1985,Iris-setosa
5.0821,3.5227,1.4083,0.2024,Iris-setosa
5.2431,3.5259,1.4826,0.2047,Iris-setosa
5.1625,3.5243,1.4454,0.2035,Iris-setosa
5.1688,3.5665,1.4175,0.1989,Iris-setosa
5.0678,3.4435,1.4056,0.191,Iris-setosa
5.1182,3.505,1.4115,0.1949,Iris-setosa
5.077,3.5455,1.4405,0.2047,Iris-setosa
5.2402,3.5076,1.4018,0.1826,Iris-setosa
5.1586,3.5265,1.4211,0.1936,Iris-setosa
5.0031,3.4632,1.3824,0.2047,Iris-setosa
5.0211,3.4954,1.4883,0.1868,Iris-setosa
5.0121,3.4793,1.4353,0.1957,Iris-setosa
5.2275,3.493,1.4322,0.2003,Iris-setosa
4.9977,3.5732,1.4112,0.2149,Iris-setosa
5.1126,3.5331,1.4217,0.2076,Iris-setosa
5.1102,3.4982,1.3972,0.2004,Iris-setosa
5.0766,3.4648,1.3417,0.2053,Iris-setosa
5.0934,3.4815,1.3694,0.2028,Iris-setosa
5.1765,3.5682,1.4251,0.2029,Iris-setosa
5.2402,3.4862,1.368,0.1838,Iris-setosa
5.2083,3.5272,1.3965,0.1933,Iris-setosa
5.0949,3.4335,1.3761,0.2038,Iris-setosa
5.062,3.4648,1.3323,0.1844,Iris-setosa
5.0784,3.4491,1.3542,0.1941,Iris-setosa
5.0592,3.605,1.4322,0.1971,Iris-setosa
5.1146,3.5458,1.4563,0.1868,Iris-setosa
5.0869,3.5754,1.4442,0.1919,Iris-setosa
5.2402,3.5682,1.4209,0.1964,Iris-setosa
5.097,3.5564,1.3342,0.1778,Iris-setosa
5.1686,3.5623,1.3775,0.187,Iris-setosa
5.1918,3.5157,1.4014,0.2057,Iris-setosa
5.0444,3.5519,1.4488,0.2053,Iris-setosa
5.1181,3.5338,1.4251,0.2055,Iris-setosa
5.1076,3.5367,1.4238,0.2,Iris-setosa
5.2606,3.5641,1.3962,0.1898,Iris-setosa
5.1841,3.5504,1.41,0.1949,Iris-setosa
5.1892,3.43,1.3887,0.2,Iris-setosa
5.2285,3.448,1.4131,0.2209,Iris-setosa
5.2088,3.439,1.4009,0.2104,Iris-setosa
5.1612,3.556,1.4062,0.2009,Iris-setosa
5.1,3.5595,1.3417,0.1862,Iris-setosa
5.1305,3.5577,1.3739,0.1935,Iris-setosa
5.2096,3.4492,1.4077,0.2013,Iris-setosa
5.2548,3.474,1.3774,0.2041,Iris-setosa
5.2322,3.4616,1.3925,0.2027,Iris-setosa
5.1994,3.4667,1.3776,0.2026,Iris-setosa
5.1379,3.477,1.353,0.179,Iris-setosa
5.1686,3.4718,1.3653,0.1908,Iris-setosa
5.1102,3.4405,1.3859,0.2042,Iris-setosa
5.2665,3.5656,1.3304,0.1832,Iris-setosa
5.1883,3.503,1.3581,0.1936,Iris-setosa
5.1204,3.4335,1.4056,0.2027,Iris-setosa
5.1321,3.5519,1.4018,0.2167,Iris-setosa
5.1262,3.4927,1.4037,0.2097,Iris-setosa
5.0489,3.5647,1.4014,0.201,Iris-setosa
5.0123,3.4923,1.368,0.2179,Iris-setosa
5.0306,3.5285,1.3847,0.2094,Iris-setosa
5.1713,3.5595,1.3901,0.2046,Iris-setosa
5.0561,3.4404,1.462,0.2299,Iris-setosa
5.1137,3.4999,1.426,0.2172,Iris-setosa
5.1943,3.5385,1.4384,0.2007,Iris-setosa
5.2752,3.4709,1.3624,0.2023,Iris-setosa
5.2347,3.5047,1.4003,0.2015,Iris-setosa
5.128,3.535,1.4307,0.1993,Iris-setosa
5.173,3.5656,1.4545,0.2323,Iris-setosa
5.1505,3.5503,1.4426,0.2158,Iris-setosa
5.1612,3.5385,1.3979,0.2049,Iris-setosa
5.0503,3.5061,1.4751,0.2239,Iris-setosa
5.1057,3.5223,1.4365,0.2144,Iris-setosa
4.8044,2.994,1.4175,0.2002,Iris-setosa
4.9146,3.032,1.3605,0.2011,Iris-setosa
4.8595,3.013,1.389,0.2006,Iris-setosa
4.9588,2.955,1.4119,0.2015,Iris-setosa
5.0285,2.9435,1.3699,0.188,Iris-setosa
4.9936,2.9492,1.3908,0.1947,Iris-setosa
5.0078,2.967,1.3979,0.2054,Iris-setosa
4.8532,3.0687,1.3379,0.1814,Iris-setosa
4.9305,3.0178,1.3679,0.1934,Iris-setosa
5.0029,2.9835,1.4286,0.2054,Iris-setosa
4.935,3.0763,1.4695,0.2,Iris-setosa
4.9689,3.0298,1.449,0.2027,Iris-setosa
5.0347,3.0495,1.393,0.2005,Iris-setosa
4.9818,2.9984,1.4601,0.2317,Iris-setosa
5.0082,3.0239,1.4265,0.2161,Iris-setosa
4.8534,2.9955,1.4286,0.2008,Iris-setosa
4.7977,2.9465,1.3379,0.194,Iris-setosa
4.8255,2.971,1.3832,0.1974,Iris-setosa
4.851,2.9505,1.4027,0.1996,Iris-setosa
4.8211,3.0076,1.3417,0.182,Iris-setosa
4.836,2.979,1.3721,0.1908,Iris-setosa
4.8069,3.054,1.4202,0.1966,Iris-setosa
4.935,3.0855,1.4939,0.1994,Iris-setosa
4.8709,3.0697,1.457,0.198,Iris-setosa
4.8069,2.9685,1.3874,0.2053,Iris-setosa
5.0227,3.0259,1.4977,0.2017,Iris-setosa
4.9147,2.9972,1.4425,0.2035,Iris-setosa
5.0102,3.06,1.3964,0.1975,Iris-setosa
4.9642,3.087,1.4131,0.1778,Iris-setosa
4.9871,3.0735,1.4047,0.1876,Iris-setosa
5.0176,2.9474,1.4091,0.2031,Iris-setosa
4.897,3.0473,1.3586,0.2257,Iris-setosa
4.9573,2.9973,1.3838,0.2144,Iris-setosa
4.9269,3.057,1.437,0.2004,Iris-setosa
5.0343,3.0763,1.5108,0.2197,Iris-setosa
4.9806,3.0666,1.4739,0.21,Iris-setosa
4.922,3.0375,1.4196,0.1963,Iris-setosa
5.0051,3.0335,1.4883,0.2047,Iris-setosa
4.9635,3.0355,1.4539,0.2005,Iris-setosa
5.0445,3.0315,1.3993,0.1981,Iris-setosa
4.9701,3.0305,1.3473,0.2041,Iris-setosa
5.0073,3.0309,1.3733,0.2011,Iris-setosa
4.8363,3.0645,1.437,0.1966,Iris-setosa
4.8532,2.9541,1.4733,0.2209,Iris-setosa
4.8447,3.0092,1.4551,0.2087,Iris-setosa
4.9637,3.066,1.4378,0.2002,Iris-setosa
4.8035,3.0519,1.4714,0.2113,Iris-setosa
4.8835,3.0589,1.4546,0.2057,Iris-setosa
4.9294,3.0345,1.3964,0.2023,Iris-setosa
4.8824,2.9648,1.4883,0.2353,Iris-setosa
4.9059,2.9996,1.4423,0.2188,Iris-setosa
4.9882,2.949,1.428,0.1993,Iris-setosa
5.046,2.945,1.3661,0.2305,Iris-setosa
5.0171,2.947,1.397,0.2149,Iris-setosa
4.9931,2.9955,1.3769,0.2054,Iris-setosa
5.0606,2.9725,1.3924,0.2353,Iris-setosa
5.0268,2.984,1.3846,0.2203,Iris-setosa
4.8412,3.075,1.3755,0.2037,Iris-setosa
4.8737,2.9664,1.4826,0.2239,Iris-setosa
4.8574,3.0207,1.429,0.2138,Iris-setosa
4.873,3.0615,1.4154,0.196,Iris-setosa
5.0636,2.9984,1.4789,0.2215,Iris-setosa
4.9683,3.0299,1.4471,0.2087,Iris-setosa
4.8436,3.0495,1.4301,0.1982,Iris-setosa
4.8035,2.9877,1.3323,0.2083,Iris-setosa
4.8235,3.0186,1.3812,0.2032,Iris-setosa
5.0004,3.0735,1.4357,0.1993,Iris-setosa
4.9116,2.9526,1.3436,0.2347,Iris-setosa
4.9559,3.013,1.3896,0.217,Iris-setosa
4.8093,3.0465,1.4077,0.1996,Iris-setosa
4.8357,3.0305,1.4338,0.1784,Iris-setosa
4.8225,3.0385,1.4207,0.189,Iris-setosa
4.8069,3.0405,1.3887,0.198,Iris-setosa
4.7948,2.9862,1.383,0.2305,Iris-setosa
4.8008,3.0133,1.3858,0.2142,Iris-setosa
4.9931,3.0135,1.3782,0.1999,Iris-setosa
4.8123,2.9847,1.3586,0.2167,Iris-setosa
4.9026,2.9991,1.3684,0.2083,Iris-setosa
4.8608,2.9685,1.4167,0.2016,Iris-setosa
5.0577,2.974,1.4037,0.2239,Iris-setosa
4.9592,2.9712,1.4102,0.2127,Iris-setosa
4.9637,3.0255,1.4209,0.1988,Iris-setosa
4.9905,2.974,1.4281,0.2137,Iris-setosa
4.9771,2.9997,1.4245,0.2062,Iris-setosa
4.9784,3.0825,1.3859,0.1985,Iris-setosa
4.9438,2.9664,1.3323,0.2029,Iris-setosa
4.9611,3.0244,1.3591,0.2007,Iris-setosa
4.9269,3.036,1.3782,0.2011,Iris-setosa
5.011,3.0794,1.4075,0.1802,Iris-setosa
4.9689,3.0577,1.3928,0.1906,Iris-setosa
4.8142,2.952,1.4357,0.2056,Iris-setosa
4.9584,3.058,1.4225,0.1808,Iris-setosa
4.8863,3.005,1.4291,0.1931,Iris-setosa
5.0347,2.94,1.4104,0.2006,Iris-setosa
4.9292,2.9679,1.4375,0.1868,Iris-setosa
4.9819,2.9539,1.4239,0.1936,Iris-setosa
4.9686,3.075,1.4405,0.1993,Iris-setosa
4.9818,2.9923,1.509,0.2233,Iris-setosa
4.9752,3.0336,1.4747,0.2113,Iris-setosa
4.802,2.9594,1.3719,0.2055,Iris-setosa
5.0694,2.9602,1.5071,0.2287,Iris-setosa
4.9357,2.9598,1.4395,0.2171,Iris-setosa
5.0323,3.0735,1.4301,0.2028,Iris-setosa
5.0402,3.0794,1.3454,0.2179,Iris-setosa
5.0362,3.0764,1.3877,0.2103,Iris-setosa
5.0249,3.0195,1.4027,0.2024,Iris-setosa
4.8824,2.9389,1.4413,0.2311,Iris-setosa
4.9536,2.9791,1.422,0.2167,Iris-setosa
4.8069,3.045,1.4161,0.2049,Iris-setosa
5.0314,3.0641,1.4037,0.2071,Iris-setosa
4.9191,3.0545,1.4099,0.206,Iris-setosa
4.922,3.012,1.3755,0.2046,Iris-setosa
4.8941,2.9984,1.4056,0.2161,Iris-setosa
4.908,3.0052,1.3905,0.2103,Iris-setosa
4.9882,3.0764,1.4175,0.2005,Iris-setosa
4.8474,2.9435,1.4131,0.2317,Iris-setosa
4.9178,3.0099,1.4153,0.2161,Iris-setosa
5.0445,2.9895,1.3853,0.206,Iris-setosa
4.973,3.0183,1.4657,0.2125,Iris-setosa
5.0087,3.0038,1.4255,0.2092,Iris-setosa
5.0225,3.0315,1.4154,0.2047,Iris-setosa
4.8912,3.0488,1.3548,0.1952,Iris-setosa
4.9568,3.0401,1.3851,0.1999,Iris-setosa
4.9024,3.0165,1.402,0.204,Iris-setosa
5.0314,2.9847,1.4714,0.1808,Iris-setosa
4.9669,3.0006,1.4367,0.1923,Iris-setosa
5.0347,2.997,1.3838,0.2059,Iris-setosa
4.9204,2.974,1.3943,0.2197,Iris-setosa
4.9775,2.9855,1.389,0.2128,Iris-setosa
4.8289,3.057,1.3993,0.1992,Iris-setosa
4.7919,2.9557,1.4488,0.176,Iris-setosa
4.8103,3.0063,1.424,0.1876,Iris-setosa
4.9196,3.0405,1.4307,0.1965,Iris-setosa
5.0548,2.9465,1.3943,0.1892,Iris-setosa
4.9871,2.9935,1.4125,0.1928,Iris-setosa
4.9637,3.069,1.4069,0.2057,Iris-setosa
4.9496,2.9801,1.4582,0.2329,Iris-setosa
4.9566,3.0245,1.4325,0.2193,Iris-setosa
5.0274,3.0,1.3803,0.1965,Iris-setosa
5.0606,3.0778,1.3943,0.2113,Iris-setosa
5.044,3.0389,1.3873,0.2039,Iris-setosa
5.0274,2.997,1.4119,0.1979,Iris-setosa
4.9993,3.0885,1.4826,0.1994,Iris-setosa
5.0133,3.0427,1.4472,0.1986,Iris-setosa
4.9465,3.0075,1.414,0.1972,Iris-setosa
4.9204,2.9541,1.3849,0.194,Iris-setosa
4.9334,2.9808,1.3994,0.1956,Iris-setosa
4.8608,3.063,1.4098,0.2042,Iris-setosa
4.9555,3.0549,1.3849,0.1892,Iris-setosa
4.9081,3.0589,1.3973,0.1966,Iris-setosa
4.8044,3.0345,1.4,0.2028,Iris-setosa
4.9438,3.0274,1.4244,0.2,Iris-setosa
4.8741,3.0309,1.4121,0.2014,Iris-setosa
4.8657,2.9415,1.3908,0.2006,Iris-setosa
4.9175,2.9679,1.3774,0.2059,Iris-setosa
4.8916,2.9547,1.3841,0.2032,Iris-setosa
4.8216,3.0435,1.4399,0.1975,Iris-setosa
4.9642,2.9419,1.3906,0.1982,Iris-setosa
4.8929,2.9927,1.4152,0.1978,Iris-setosa
5.0053,2.9505,1.4259,0.1996,Iris-setosa
4.8123,3.0732,1.3755,0.2263,Iris-setosa
4.9087,3.0118,1.4007,0.2129,Iris-setosa
4.8461,3.0855,1.3985,0.2032,Iris-setosa
5.0577,3.0259,1.383,0.1928,Iris-setosa
4.9519,3.0557,1.3907,0.198,Iris-setosa
4.9588,3.0795,1.4119,0.2056,Iris-setosa
4.9175,3.0519,1.3718,0.2149,Iris-setosa
4.9381,3.0656,1.3918,0.2102,Iris-setosa
4.8779,2.9895,1.4391,0.2044,Iris-setosa
4.7977,3.0152,1.5052,0.2053,Iris-setosa
4.8378,3.0023,1.4721,0.2048,Iris-setosa
4.9024,2.9535,1.4104,0.2022,Iris-setosa
5.008,2.9755,1.509,0.2203,Iris-setosa
4.9551,2.9645,1.4597,0.2112,Iris-setosa
4.8412,2.994,1.3943,0.1971,Iris-setosa
4.9613,3.032,1.3417,0.2167,Iris-setosa
4.9012,3.013,1.3679,0.2069,Iris-setosa
4.8534,3.0299,1.374,0.1985,Iris-setosa
4.8824,3.0213,1.3398,0.1856,Iris-setosa
4.8679,3.0256,1.3569,0.192,Iris-setosa
4.8461,2.9985,1.4265,0.1972,Iris-setosa
5.0285,3.0809,1.4093,0.2233,Iris-setosa
4.9373,3.0397,1.4179,0.2102,Iris-setosa
4.8608,2.982,1.437,0.2025,Iris-setosa
4.9204,2.9435,1.4601,0.1982,Iris-setosa
4.8906,2.9627,1.4485,0.2003,Iris-setosa
4.8314,3.0884,1.4251,0.2017,Iris-setosa
5.0343,3.0167,1.3755,0.2269,Iris-setosa
4.9328,3.0525,1.4003,0.2143,Iris-setosa
4.9808,3.0075,1.3922,0.202,Iris-setosa
4.9146,2.9938,1.462,0.1784,Iris-setosa
4.9477,3.0006,1.4271,0.1902,Iris-setosa
4.9784,3.0855,1.437,0.2059,Iris-setosa
4.9701,3.0778,1.4695,0.2,Iris-setosa
4.9742,3.0816,1.4532,0.2029,Iris-setosa
4.8314,2.988,1.4405,0.196,Iris-setosa
4.7977,2.9832,1.4187,0.2221,Iris-setosa
4.8145,2.9855,1.4296,0.209,Iris-setosa
4.9073,2.9474,1.4119,0.2022,Iris-setosa
