@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
4.6477,3.423,1.6638,0.1158,Iris-setosa
4.9885,3.5969,1.5659,0.1602,Iris-setosa
5.1275,3.4559,1.473,0.1892,Iris-setosa
4.8791,3.6649,1.6029,0.1136,Iris-setosa
5.0033,3.5604,1.5379,0.1514,Iris-setosa
5.2927,3.185,1.3067,0.1971,Iris-setosa
4.7213,3.5824,1.2376,0.3014,Iris-setosa
5.007,3.3837,1.2721,0.2492,Iris-setosa
4.6501,3.2228,1.3899,0.183,Iris-setosa
4.9737,3.4725,1.197,0.2496,Iris-setosa
4.8118,3.3476,1.2934,0.2163,Iris-setosa
5.3845,3.4685,1.3672,0.1985,Iris-setosa
5.2156,3.2636,1.5217,0.1848,Iris-setosa
5.3,3.366,1.4444,0.1916,Iris-setosa
4.9531,3.6701,1.4302,0.2104,Iris-setosa
5.3419,3.4065,1.7315,0.2647,Iris-setosa
5.1475,3.5383,1.5808,0.2375,Iris-setosa
4.9623,3.7898,1.4075,0.2079,Iris-setosa
4.5951,3.2801,1.6503,0.3057,Iris-setosa
4.7787,3.5349,1.5289,0.2568,Iris-setosa
5.0724,3.4874,1.3395,0.2021,Iris-setosa
4.9106,3.5714,1.3864,0.2388,Iris-setosa
4.9915,3.5294,1.3629,0.2204,Iris-setosa
5.5314,3.4874,1.3218,0.1996,Iris-setosa
5.1315,3.3021,1.1834,0.1676,Iris-setosa
5.3314,3.3947,1.2526,0.1835,Iris-setosa
5.2101,3.5126,1.4781,0.2122,Iris-setosa
5.0158,3.324,1.7315,0.2755,Iris-setosa
5.1129,3.4183,1.6048,0.2438,Iris-setosa
4.696,3.7583,1.3521,0.2151,Iris-setosa
4.6161,3.5274,1.4541,0.2431,Iris-setosa
4.656,3.6428,1.4031,0.2291,Iris-setosa
4.9347,3.5378,1.3571,0.1884,Iris-setosa
5.0368,3.2746,1.4744,0.1374,Iris-setosa
4.9857,3.4062,1.4157,0.1629,Iris-setosa
4.696,3.311,1.3344,0.2014,Iris-setosa
5.0158,3.2471,1.0887,0.2928,Iris-setosa
4.8559,3.279,1.2115,0.2471,Iris-setosa
4.6777,3.6386,1.4806,0.1895,Iris-setosa
5.2367,3.2526,1.6435,0.2043,Iris-setosa
4.9572,3.4456,1.562,0.1969,Iris-setosa
4.7327,3.2858,1.4378,0.2,Iris-setosa
5.0263,3.7363,1.2782,0.1568,Iris-setosa
4.8795,3.511,1.358,0.1784,Iris-setosa
4.7144,3.6323,1.3193,0.1967,Iris-setosa
5.2051,3.6978,1.4473,0.3014,Iris-setosa
4.9597,3.665,1.3833,0.249,Iris-setosa
4.6685,3.7205,1.4604,0.205,Iris-setosa
5.0789,3.7583,1.312,0.2129,Iris-setosa
4.8736,3.7394,1.3862,0.2089,Iris-setosa
4.9806,3.5063,1.2815,0.2144,Iris-setosa
5.0894,3.7198,1.6706,0.146,Iris-setosa
5.035,3.613,1.476,0.1802,Iris-setosa
4.9347,3.5126,1.347,0.2097,Iris-setosa
5.4786,3.4505,1.1902,0.1417,Iris-setosa
5.2066,3.4815,1.2686,0.1757,Iris-setosa
4.8245,3.5945,1.5033,0.1913,Iris-setosa
5.2893,3.7308,1.4541,0.0942,Iris-setosa
5.0569,3.6626,1.4786,0.1427,Iris-setosa
5.1642,3.3425,1.5033,0.1834,Iris-setosa
5.6048,3.2251,1.5014,0.0985,Iris-setosa
5.3845,3.2838,1.5023,0.1409,Iris-setosa
5.4488,3.6827,1.3899,0.2118,Iris-setosa
5.5943,3.3075,1.0955,0.1741,Iris-setosa
5.5215,3.4951,1.2427,0.1929,Iris-setosa
5.3203,3.6764,1.3319,0.1874,Iris-setosa
5.2472,3.7253,1.3391,0.2949,Iris-setosa
5.2837,3.7008,1.3355,0.2411,Iris-setosa
5.4947,3.8024,1.3596,0.1982,Iris-setosa
4.9948,3.4285,1.4744,0.1244,Iris-setosa
5.2447,3.6154,1.4169,0.1613,Iris-setosa
4.9623,3.3803,1.5234,0.1845,Iris-setosa
5.1525,3.3021,1.1428,0.1093,Iris-setosa
5.0573,3.3412,1.3331,0.1469,Iris-setosa
5.4212,3.5126,1.4428,0.1892,Iris-setosa
4.9948,3.4285,1.6571,0.092,Iris-setosa
5.208,3.4705,1.5499,0.1406,Iris-setosa
5.1,3.7142,1.3218,0.2039,Iris-setosa
5.2998,3.445,1.2173,0.187,Iris-setosa
5.1998,3.5796,1.2695,0.1954,Iris-setosa
5.3754,3.6953,1.4529,0.2108,Iris-setosa
5.1105,3.6539,1.2917,0.1546,Iris-setosa
5.2429,3.6746,1.3723,0.1826,Iris-setosa
5.1734,3.5378,1.3621,0.2064,Iris-setosa
4.6161,3.6264,1.1564,0.2194,Iris-setosa
4.8947,3.582,1.2592,0.2129,Iris-setosa
5.0632,3.3866,1.4453,0.2144,Iris-setosa
4.9632,3.379,1.0684,0.2669,Iris-setosa
5.0131,3.3828,1.2568,0.2406,Iris-setosa
5.3754,3.3992,1.3092,0.2165,Iris-setosa
5.1315,3.6978,1.2037,0.1417,Iris-setosa
5.2534,3.5485,1.2564,0.179,Iris-setosa
4.7419,3.1913,1.4075,0.2118,Iris-setosa
4.5846,3.3955,1.4202,0.1676,Iris-setosa
4.6632,3.2934,1.4138,0.1896,Iris-setosa
5.256,3.4055,1.3168,0.1877,Iris-setosa
4.6687,3.2471,1.2985,0.092,Iris-setosa
4.9623,3.3263,1.3076,0.1398,Iris-setosa
4.9439,3.2606,1.5008,0.2129,Iris-setosa
4.7634,3.4175,1.4135,0.2388,Iris-setosa
4.8536,3.339,1.4571,0.2258,Iris-setosa
5.3937,3.3866,1.4277,0.1935,Iris-setosa
5.0053,3.2966,1.3594,0.2,Iris-setosa
5.1995,3.3416,1.3935,0.1967,Iris-setosa
4.641,3.3992,1.4302,0.2093,Iris-setosa
4.9737,3.7253,1.3729,0.2258,Iris-setosa
4.8073,3.5622,1.4015,0.2175,Iris-setosa
5.5589,3.6764,1.3294,0.2086,Iris-setosa
4.7844,3.4945,1.3594,0.1201,Iris-setosa
5.1716,3.5854,1.3443,0.1643,Iris-setosa
5.4304,3.3425,1.4831,0.1942,Iris-setosa
4.7844,3.6319,1.2646,0.105,Iris-setosa
5.1074,3.4871,1.3738,0.1496,Iris-setosa
4.9714,3.2228,1.2765,0.2054,Iris-setosa
5.0053,3.423,1.2714,0.1028,Iris-setosa
4.9883,3.3229,1.2739,0.1541,Iris-setosa
5.0816,3.4622,1.4705,0.1874,Iris-setosa
4.8055,3.4725,1.427,0.1482,Iris-setosa
4.9435,3.4673,1.4487,0.1678,Iris-setosa
4.7419,3.7016,1.3067,0.21,Iris-setosa
4.9527,3.2966,1.4067,0.1805,Iris-setosa
4.8473,3.4991,1.3567,0.1952,Iris-setosa
5.1367,3.2354,1.5108,0.2021,Iris-setosa
5.1946,3.434,1.6841,0.092,Iris-setosa
5.1656,3.3347,1.5974,0.147,Iris-setosa
5.3662,3.7079,1.3092,0.1877,Iris-setosa
4.9106,3.3735,1.6029,0.2194,Iris-setosa
5.1384,3.5407,1.456,0.2035,Iris-setosa
5.0449,3.2354,1.4781,0.214,Iris-setosa
5.4155,3.3845,1.718,0.2992,Iris-setosa
5.2302,3.3099,1.598,0.2566,Iris-setosa
5.2193,3.6008,1.3269,0.2043,Iris-setosa
5.3734,3.6704,1.6706,0.133,Iris-setosa
5.2963,3.6356,1.4987,0.1686,Iris-setosa
4.9439,3.4244,1.4302,0.1942,Iris-setosa
5.1631,3.7308,1.2646,0.1417,Iris-setosa
5.0535,3.5776,1.3474,0.1679,Iris-setosa
5.5314,3.3992,1.342,0.2039,Iris-setosa
5.5943,3.2636,1.6165,0.2323,Iris-setosa
5.5628,3.3314,1.4792,0.2181,Iris-setosa
5.5498,3.7772,1.2765,0.1985,Iris-setosa
4.6687,3.5109,1.3729,0.0985,Iris-setosa
5.1092,3.644,1.3247,0.1485,Iris-setosa
4.8613,3.5252,1.2941,0.2097,Iris-setosa
5.2577,3.6044,1.7112,0.1546,Iris-setosa
5.0595,3.5648,1.5026,0.1821,Iris-setosa
4.7603,3.3236,1.5184,0.1913,Iris-setosa
4.837,3.5439,1.4676,0.1093,Iris-setosa
4.7986,3.4337,1.4929,0.1503,Iris-setosa
4.8613,3.6134,1.3899,0.201,Iris-setosa
5.4996,3.39,1.312,0.2345,Iris-setosa
5.1804,3.5017,1.3509,0.2177,Iris-setosa
4.9439,3.7394,1.337,0.205,Iris-setosa
5.0368,3.5219,1.4,0.1115,Iris-setosa
4.9903,3.6306,1.3685,0.1582,Iris-setosa
4.8245,3.6323,1.3722,0.1899,Iris-setosa
4.6161,3.6099,1.542,0.187,Iris-setosa
4.7203,3.6211,1.4571,0.1884,Iris-setosa
5.1734,3.563,1.4226,0.1895,Iris-setosa
5.1841,3.4395,1.4744,0.2366,Iris-setosa
5.1787,3.5012,1.4485,0.213,Iris-setosa
4.999,3.7646,1.3319,0.2133,Iris-setosa
4.9001,3.6649,1.7247,0.1309,Iris-setosa
4.9495,3.7147,1.5283,0.172,Iris-setosa
5.0173,3.7583,1.3042,0.1967,Iris-setosa
5.1841,3.6209,1.4608,0.2539,Iris-setosa
5.1007,3.6896,1.3825,0.2253,Iris-setosa
5.0816,3.5882,1.3874,0.2169,Iris-setosa
4.8475,3.6154,1.3188,0.2474,Iris-setosa
4.9645,3.6018,1.3531,0.2321,Iris-setosa
5.4121,3.7772,1.3571,0.205,Iris-setosa
4.5846,3.7473,1.7044,0.1395,Iris-setosa
4.9983,3.7622,1.5307,0.1722,Iris-setosa
5.2009,3.5189,1.342,0.1931,Iris-setosa
5.1,3.5879,1.2985,0.1654,Iris-setosa
5.1504,3.5534,1.3202,0.1792,Iris-setosa
5.5589,3.5189,1.3168,0.2169,Iris-setosa
5.2787,3.6154,1.2917,0.2755,Iris-setosa
5.4188,3.5671,1.3042,0.2462,Iris-setosa
5.0081,3.6323,1.3571,0.1895,Iris-setosa
5.121,3.368,1.4135,0.2755,Iris-setosa
5.0645,3.5001,1.3853,0.2325,Iris-setosa
5.2101,3.3992,1.279,0.2032,Iris-setosa
4.8265,3.6759,1.4473,0.2604,Iris-setosa
5.0183,3.5375,1.3631,0.2318,Iris-setosa
5.3386,3.752,1.4277,0.1834,Iris-setosa
5.405,3.2966,1.3458,0.2647,Iris-setosa
5.3718,3.5243,1.3867,0.224,Iris-setosa
5.4947,3.2543,1.468,0.2068,Iris-setosa
5.0368,3.6704,1.6841,0.2064,Iris-setosa
5.2657,3.4623,1.576,0.2066,Iris-setosa
4.9347,3.4181,1.4705,0.1859,Iris-setosa
5.4365,3.4505,1.7112,0.2755,Iris-setosa
5.1856,3.4343,1.5908,0.2307,Iris-setosa
4.9623,3.5945,1.3596,0.2126,Iris-setosa
4.816,3.5604,1.4608,0.2949,Iris-setosa
4.8891,3.5774,1.4102,0.2537,Iris-setosa
5.0173,3.7646,1.405,0.1859,Iris-setosa
5.1946,3.5934,1.3188,0.2107,Iris-setosa
5.1059,3.679,1.3618,0.1983,Iris-setosa
5.1183,3.2102,1.2815,0.1967,Iris-setosa
5.4891,3.4175,1.0616,0.2474,Iris-setosa
5.3036,3.3138,1.1715,0.222,Iris-setosa
5.357,3.5441,1.5209,0.2046,Iris-setosa
5.4575,3.2911,1.5353,0.2215,Iris-setosa
5.4072,3.4176,1.5281,0.213,Iris-setosa
5.4947,3.6008,1.3319,0.1974,Iris-setosa
4.6793,3.3295,1.1834,0.1697,Iris-setosa
5.087,3.4651,1.2576,0.1835,Iris-setosa
4.7603,3.1913,1.4,0.2039,Iris-setosa
4.6898,3.5219,1.224,0.1503,Iris-setosa
4.725,3.3566,1.3119,0.177,Iris-setosa
4.9439,3.2984,1.4907,0.2097,Iris-setosa
5.3419,3.2966,1.5962,0.2712,Iris-setosa
5.1429,3.2975,1.5434,0.2404,Iris-setosa
5.2652,3.3236,1.3773,0.2097,Iris-setosa
4.6687,3.6099,1.515,0.2258,Iris-setosa
4.9669,3.4667,1.4461,0.2177,Iris-setosa
5.5498,3.4622,1.5133,0.1906,Iris-setosa
4.9632,3.423,1.109,0.1568,Iris-setosa
5.2565,3.4426,1.3111,0.1737,Iris-setosa
5.3478,3.7646,1.3445,0.1989,Iris-setosa
5.3419,3.6704,1.6368,0.2,Iris-setosa
5.3448,3.7175,1.4906,0.1994,Iris-setosa
4.7787,3.2543,1.4781,0.1859,Iris-setosa
4.5951,3.313,1.5894,0.2755,Iris-setosa
4.6868,3.2836,1.5337,0.2307,Iris-setosa
5.1918,3.1913,1.5234,0.2079,Iris-setosa
4.7424,3.6924,1.5691,0.1287,Iris-setosa
4.9671,3.4418,1.5462,0.1683,Iris-setosa
5.3478,3.2795,1.4529,0.1949,Iris-setosa
4.6161,3.379,1.6232,0.1352,Iris-setosa
4.9819,3.3292,1.538,0.165,Iris-setosa
4.7603,3.3047,1.274,0.1938,Iris-setosa
5.0368,3.6319,1.0955,0.3014,Iris-setosa
4.8985,3.4683,1.1847,0.2476,Iris-setosa
5.0173,3.6323,1.4302,0.2122,Iris-setosa
5.142,3.3405,1.7112,0.092,Iris-setosa
5.0796,3.4864,1.5707,0.1521,Iris-setosa
4.8062,3.5441,1.3344,0.1823,Iris-setosa
4.7003,3.4725,1.6909,0.1525,Iris-setosa
4.7532,3.5083,1.5126,0.1674,Iris-setosa
4.5824,2.9028,1.4453,0.2154,Iris-setosa
4.8474,3.1099,1.0752,0.1115,Iris-setosa
4.7149,3.0063,1.2602,0.1634,Iris-setosa
5.0587,3.2268,1.3773,0.2007,Iris-setosa
5.2681,3.2033,1.2917,0.2107,Iris-setosa
5.1633,3.215,1.3345,0.2057,Iris-setosa
5.1381,3.0,1.3143,0.1827,Iris-setosa
4.3741,2.8515,1.3932,0.2755,Iris-setosa
4.7561,2.9257,1.3537,0.2291,Iris-setosa
4.9793,3.216,1.3697,0.191,Iris-setosa
4.8053,3.0384,1.3594,0.1028,Iris-setosa
4.8923,3.1272,1.3645,0.1469,Iris-setosa
5.2175,3.027,1.405,0.2136,Iris-setosa
4.8894,3.2693,1.224,0.2172,Iris-setosa
5.0534,3.1481,1.3145,0.2154,Iris-setosa
5.1205,2.73,1.4629,0.2162,Iris-setosa
5.3838,3.0494,1.2443,0.2258,Iris-setosa
5.2521,2.8897,1.3536,0.221,Iris-setosa
5.0675,2.892,1.3395,0.2061,Iris-setosa
4.3741,3.0714,1.3526,0.1244,Iris-setosa
4.7208,2.9817,1.346,0.1652,Iris-setosa
4.8206,3.2538,1.3193,0.2129,Iris-setosa
4.9736,3.1924,1.5623,0.2798,Iris-setosa
4.8971,3.2231,1.4407,0.2463,Iris-setosa
4.4854,2.9568,1.5008,0.1931,Iris-setosa
4.7843,3.0109,1.2511,0.241,Iris-setosa
4.6348,2.9838,1.3759,0.217,Iris-setosa
4.4678,3.1349,1.4151,0.1859,Iris-setosa
5.0893,2.9175,1.3255,0.2366,Iris-setosa
4.7785,3.0262,1.3702,0.2112,Iris-setosa
5.094,2.7516,1.3218,0.1845,Iris-setosa
4.6265,2.989,1.6706,0.228,Iris-setosa
4.8602,2.8703,1.4962,0.2062,Iris-setosa
4.997,3.1511,1.284,0.1924,Iris-setosa
5.1208,2.824,1.3255,0.2172,Iris-setosa
5.0588,2.9875,1.3047,0.2047,Iris-setosa
4.6089,3.1673,1.3521,0.1866,Iris-setosa
5.2996,2.9065,1.1564,0.1654,Iris-setosa
4.9542,3.0369,1.2542,0.176,Iris-setosa
4.4854,2.7354,1.5234,0.1874,Iris-setosa
4.4793,2.7581,1.2714,0.1115,Iris-setosa
4.4823,2.7467,1.3974,0.1494,Iris-setosa
5.3145,3.1944,1.3092,0.2079,Iris-setosa
5.247,2.7911,1.7383,0.1244,Iris-setosa
5.2807,2.9927,1.5237,0.1661,Iris-setosa
5.3145,2.9082,1.3974,0.1996,Iris-setosa
5.3627,2.7911,1.6165,0.1503,Iris-setosa
5.3385,2.8496,1.5069,0.1749,Iris-setosa
4.5031,3.108,1.3193,0.2126,Iris-setosa
5.1419,2.923,1.7315,0.092,Iris-setosa
4.8225,3.0155,1.5253,0.1523,Iris-setosa
4.7765,3.2538,1.4604,0.2046,Iris-setosa
4.4477,3.1594,1.6368,0.2669,Iris-setosa
4.6121,3.2066,1.5486,0.2357,Iris-setosa
5.2704,3.2268,1.3949,0.2036,Iris-setosa
4.5634,2.7856,1.6774,0.105,Iris-setosa
4.9169,3.0061,1.5361,0.1543,Iris-setosa
4.6442,2.9244,1.3269,0.1928,Iris-setosa
5.1839,3.0,1.5014,0.2992,Iris-setosa
4.914,2.9622,1.4141,0.246,Iris-setosa
4.5824,2.9946,1.41,0.2072,Iris-setosa
4.9105,3.2693,1.1158,0.2194,Iris-setosa
4.7464,3.1319,1.2629,0.2133,Iris-setosa
4.5648,2.9568,1.4226,0.2129,Iris-setosa
5.0787,3.0384,1.1022,0.1093,Iris-setosa
4.8217,2.9976,1.2624,0.1611,Iris-setosa
5.2263,3.1187,1.4277,0.2122,Iris-setosa
4.5003,3.2253,1.6909,0.0942,Iris-setosa
4.8633,3.1719,1.5592,0.1532,Iris-setosa
5.288,2.7408,1.5209,0.187,Iris-setosa
5.2575,2.967,1.224,0.2107,Iris-setosa
5.2727,2.8539,1.3724,0.1988,Iris-setosa
5.3145,2.73,1.2916,0.1949,Iris-setosa
4.8053,3.2143,1.4135,0.2841,Iris-setosa
5.0599,2.9721,1.3525,0.2395,Iris-setosa
5.1646,3.1458,1.4755,0.2133,Iris-setosa
5.3101,3.2693,1.5556,0.2798,Iris-setosa
5.2373,3.2075,1.5155,0.2465,Iris-setosa
4.7941,2.7408,1.4327,0.1928,Iris-setosa
5.247,3.0109,1.1564,0.2928,Iris-setosa
5.0205,2.8758,1.2945,0.2428,Iris-setosa
4.9441,3.0594,1.3243,0.1956,Iris-setosa
5.3522,3.0824,1.1699,0.269,Iris-setosa
5.1481,3.0709,1.2471,0.2323,Iris-setosa
4.6971,3.1458,1.4378,0.2003,Iris-setosa
5.226,2.9505,1.3932,0.2258,Iris-setosa
4.9615,3.0481,1.4155,0.213,Iris-setosa
4.5648,3.0324,1.3747,0.1892,Iris-setosa
5.3206,3.1539,1.4541,0.2323,Iris-setosa
4.9427,3.0931,1.4144,0.2107,Iris-setosa
4.9882,3.1836,1.3596,0.2147,Iris-setosa
4.9315,3.2583,1.7383,0.1136,Iris-setosa
4.9598,3.2209,1.5489,0.1641,Iris-setosa
4.5472,3.216,1.4201,0.1892,Iris-setosa
4.7422,2.978,1.5894,0.1266,Iris-setosa
4.6447,3.097,1.5047,0.1578,Iris-setosa
5.1646,3.2484,1.3546,0.2068,Iris-setosa
4.7106,3.2748,1.0819,0.2258,Iris-setosa
4.9376,3.2616,1.2182,0.2163,Iris-setosa
5.2616,2.8326,1.3117,0.187,Iris-setosa
4.9315,3.1924,1.3458,0.2021,Iris-setosa
5.0965,3.0125,1.3287,0.1945,Iris-setosa
5.2616,3.1782,1.4882,0.201,Iris-setosa
5.0472,3.2418,1.3391,0.2625,Iris-setosa
5.1544,3.21,1.4136,0.2317,Iris-setosa
4.4942,2.8866,1.5259,0.2043,Iris-setosa
5.4048,3.0989,1.6435,0.1179,Iris-setosa
4.9495,2.9927,1.5847,0.1611,Iris-setosa
4.6089,2.865,1.468,0.1967,Iris-setosa
5.0156,3.1869,1.0887,0.105,Iris-setosa
4.8122,3.0259,1.2783,0.1508,Iris-setosa
4.9882,2.946,1.3571,0.1953,Iris-setosa
5.1103,3.1374,1.5217,0.2474,Iris-setosa
5.0492,3.0417,1.4394,0.2213,Iris-setosa
4.997,2.9568,1.284,0.2064,Iris-setosa
5.205,2.8735,1.0616,0.2971,Iris-setosa
5.101,2.9151,1.1728,0.2517,Iris-setosa
4.9441,3.0054,1.2916,0.2021,Iris-setosa
4.5003,3.0879,1.2782,0.2496,Iris-setosa
4.7222,3.0466,1.2849,0.2258,Iris-setosa
5.2087,2.973,1.473,0.1874,Iris-setosa
5.4048,3.1704,1.7247,0.2474,Iris-setosa
5.3067,3.0717,1.5988,0.2174,Iris-setosa
4.5207,2.9946,1.2966,0.191,Iris-setosa
5.0682,2.7856,1.5759,0.1762,Iris-setosa
4.7944,2.8901,1.4362,0.1835,Iris-setosa
4.8559,3.2538,1.4352,0.1964,Iris-setosa
5.0577,2.8075,1.0616,0.1827,Iris-setosa
4.9567,3.0306,1.2484,0.1895,Iris-setosa
4.8559,3.27,1.4755,0.2097,Iris-setosa
4.7317,2.7966,1.4541,0.1374,Iris-setosa
4.7938,3.0333,1.4647,0.1735,Iris-setosa
4.7765,3.1836,1.2891,0.1935,Iris-setosa
4.7422,3.0879,1.2376,0.2366,Iris-setosa
4.7593,3.1357,1.2633,0.215,Iris-setosa
4.6971,3.2268,1.3193,0.2129,Iris-setosa
5.3312,3.0824,1.197,0.2776,Iris-setosa
5.0141,3.1546,1.2581,0.2452,Iris-setosa
5.2528,3.2214,1.4378,0.1906,Iris-setosa
4.7737,3.1924,1.5082,0.2345,Iris-setosa
5.0132,3.2069,1.4729,0.2125,Iris-setosa
5.1293,3.1025,1.2866,0.201,Iris-setosa
5.3101,3.1978,1.3255,0.1287,Iris-setosa
5.2196,3.1501,1.306,0.1648,Iris-setosa
5.094,2.7894,1.41,0.1827,Iris-setosa
4.8894,2.8515,1.5488,0.2366,Iris-setosa
4.9917,2.8204,1.4794,0.2096,Iris-setosa
4.7236,2.7948,1.2815,0.1967,Iris-setosa
5.3101,2.7361,1.0616,0.2539,Iris-setosa
5.0168,2.7654,1.1715,0.2253,Iris-setosa
4.9705,2.7894,1.4907,0.2018,Iris-setosa
4.5108,2.901,1.2985,0.1309,Iris-setosa
4.7406,2.8452,1.3946,0.1663,Iris-setosa
5.1205,2.8056,1.405,0.1863,Iris-setosa
4.5108,3.1814,1.515,0.2798,Iris-setosa
4.8156,2.9935,1.46,0.233,Iris-setosa
5.1205,3.1134,1.3596,0.2036,Iris-setosa
4.8894,3.2088,1.2714,0.228,Iris-setosa
5.0049,3.1611,1.3155,0.2158,Iris-setosa
4.5207,2.892,1.3571,0.1931,Iris-setosa
4.4161,2.7251,1.5691,0.2237,Iris-setosa
4.4684,2.8085,1.463,0.2084,Iris-setosa
4.8911,2.8001,1.3773,0.2079,Iris-setosa
5.3838,3.1594,1.2173,0.2906,Iris-setosa
5.1374,2.9797,1.2972,0.2492,Iris-setosa
5.341,3.2376,1.4957,0.1852,Iris-setosa
4.7527,3.0384,1.3661,0.2258,Iris-setosa
5.0468,3.138,1.4309,0.2055,Iris-setosa
5.2439,2.8811,1.3218,0.2003,Iris-setosa
4.5213,2.8185,1.6909,0.2776,Iris-setosa
4.8826,2.8498,1.5063,0.2389,Iris-setosa
4.8029,3.1025,1.4302,0.2086,Iris-setosa
4.3741,2.8295,1.5962,0.1136,Iris-setosa
4.5885,2.966,1.5131,0.1611,Iris-setosa
4.5031,2.8487,1.4327,0.1992,Iris-setosa
4.6475,3.2308,1.6503,0.1568,Iris-setosa
4.5753,3.0397,1.5415,0.178,Iris-setosa
5.3321,2.8001,1.3823,0.182,Iris-setosa
4.8579,2.8735,1.5962,0.1417,Iris-setosa
5.095,2.8368,1.4892,0.1618,Iris-setosa
5.341,3.2592,1.4806,0.1949,Iris-setosa
4.8684,3.0604,1.3864,0.2086,Iris-setosa
5.1047,3.1597,1.4335,0.2017,Iris-setosa
5.3233,3.2268,1.3546,0.1827,Iris-setosa
4.7843,2.8625,1.3255,0.2388,Iris-setosa
5.0538,3.0446,1.34,0.2107,Iris-setosa
4.9352,2.973,1.3621,0.2133,Iris-setosa
4.5108,2.835,1.2646,0.2086,Iris-setosa
4.723,2.904,1.3133,0.2109,Iris-setosa
5.3057,3.1511,1.405,0.2043,Iris-setosa
4.7422,2.956,1.6368,0.2345,Iris-setosa
5.0239,3.0535,1.5209,0.2194,Iris-setosa
5.2263,3.2214,1.4226,0.1942,Iris-setosa
5.2575,3.2198,1.3323,0.2733,Iris-setosa
5.2419,3.2206,1.3774,0.2337,Iris-setosa
5.2351,2.7839,1.3168,0.2075,Iris-setosa
4.5424,3.1759,1.427,0.1115,Iris-setosa
4.8887,2.9798,1.3719,0.1595,Iris-setosa
