@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.3798,3.5629,1.2379,0.2839,Iris-setosa
5.1101,3.5197,1.3552,0.2437,Iris-setosa
4.9531,3.381,1.4434,0.2012,Iris-setosa
5.2355,3.5787,1.2086,0.22,Iris-setosa
5.0943,3.4798,1.326,0.2106,Iris-setosa
5.2382,3.7313,1.3178,0.2043,Iris-setosa
5.2431,3.7018,1.1988,0.2246,Iris-setosa
5.2406,3.7165,1.2583,0.2144,Iris-setosa
4.8404,3.3309,1.4488,0.1919,Iris-setosa
5.3115,3.3763,1.2233,0.1607,Iris-setosa
5.0759,3.3536,1.336,0.1763,Iris-setosa
4.9332,3.3218,1.4379,0.1945,Iris-setosa
4.9924,3.5827,1.6338,0.2527,Iris-setosa
4.9628,3.4522,1.5358,0.2236,Iris-setosa
5.3442,3.3901,1.4961,0.1947,Iris-setosa
5.114,3.5033,1.4432,0.2324,Iris-setosa
5.2291,3.4467,1.4696,0.2135,Iris-setosa
5.152,3.6358,1.3979,0.2114,Iris-setosa
5.4786,3.3882,1.3064,0.2246,Iris-setosa
5.3153,3.512,1.3521,0.218,Iris-setosa
5.3708,3.4765,1.396,0.1991,Iris-setosa
5.2051,3.5668,1.3601,0.1529,Iris-setosa
5.2879,3.5216,1.378,0.176,Iris-setosa
5.0923,3.4811,1.4579,0.2028,Iris-setosa
4.757,3.539,1.4383,0.142,Iris-setosa
4.9246,3.51,1.4481,0.1724,Iris-setosa
5.3509,3.4811,1.4961,0.1919,Iris-setosa
5.4634,3.5549,1.4139,0.1405,Iris-setosa
5.4071,3.518,1.455,0.1662,Iris-setosa
5.1255,3.7222,1.3159,0.208,Iris-setosa
5.2887,3.4835,1.365,0.1358,Iris-setosa
5.2071,3.6028,1.3404,0.1719,Iris-setosa
5.0989,3.5994,1.4524,0.1989,Iris-setosa
4.8481,3.5311,1.5263,0.2465,Iris-setosa
4.9734,3.5652,1.4893,0.2227,Iris-setosa
5.0061,3.6676,1.3159,0.2046,Iris-setosa
4.7722,3.5232,1.6435,0.167,Iris-setosa
4.8891,3.5954,1.4797,0.1858,Iris-setosa
4.9796,3.4993,1.3924,0.1973,Iris-setosa
5.0152,3.5946,1.5947,0.2106,Iris-setosa
4.9974,3.5469,1.4935,0.2039,Iris-setosa
5.3244,3.5766,1.4761,0.2088,Iris-setosa
5.3267,3.5033,1.6191,0.2231,Iris-setosa
5.3255,3.5399,1.5476,0.2159,Iris-setosa
5.079,3.34,1.336,0.2028,Iris-setosa
5.0456,3.5192,1.1793,0.1982,Iris-setosa
5.0623,3.4296,1.2576,0.2005,Iris-setosa
5.0393,3.4583,1.3433,0.2038,Iris-setosa
5.0836,3.3564,1.4432,0.248,Iris-setosa
5.0614,3.4073,1.3932,0.2259,Iris-setosa
4.8006,3.6767,1.4798,0.201,Iris-setosa
5.1899,3.4398,1.1744,0.1311,Iris-setosa
4.9952,3.5582,1.3271,0.166,Iris-setosa
4.8536,3.3355,1.336,0.1903,Iris-setosa
5.1368,3.7018,1.2477,0.2387,Iris-setosa
4.9952,3.5186,1.2918,0.2145,Iris-setosa
5.0923,3.3992,1.3997,0.2002,Iris-setosa
5.509,3.4318,1.5996,0.22,Iris-setosa
5.3006,3.4155,1.4996,0.2101,Iris-setosa
4.7939,3.6676,1.3414,0.1986,Iris-setosa
5.471,3.3286,1.5751,0.1514,Iris-setosa
5.1324,3.4981,1.4582,0.175,Iris-setosa
4.9663,3.4492,1.3469,0.2095,Iris-setosa
5.1064,3.3604,1.6289,0.2714,Iris-setosa
5.0363,3.4048,1.4879,0.2404,Iris-setosa
5.1387,3.6949,1.3778,0.214,Iris-setosa
5.0912,3.3802,1.5409,0.2169,Iris-setosa
5.1149,3.5375,1.4593,0.2154,Iris-setosa
5.1918,3.6767,1.3378,0.2015,Iris-setosa
5.4862,3.3842,1.4432,0.2246,Iris-setosa
5.339,3.5304,1.3905,0.213,Iris-setosa
4.847,3.5994,1.336,0.1965,Iris-setosa
4.9165,3.3723,1.6386,0.195,Iris-setosa
4.8817,3.4858,1.4873,0.1957,Iris-setosa
4.9796,3.381,1.4834,0.188,Iris-setosa
5.3267,3.6383,1.5605,0.1763,Iris-setosa
5.1531,3.5096,1.5219,0.1821,Iris-setosa
4.8271,3.7086,1.3651,0.2098,Iris-setosa
5.2583,3.7137,1.2184,0.128,Iris-setosa
5.0427,3.7111,1.2917,0.1689,Iris-setosa
5.1984,3.5266,1.3924,0.1978,Iris-setosa
5.357,3.4477,1.6044,0.1826,Iris-setosa
5.2777,3.4871,1.4984,0.1902,Iris-setosa
5.4437,3.3491,1.3487,0.1882,Iris-setosa
5.2127,3.6701,1.5409,0.2106,Iris-setosa
5.3282,3.5096,1.4447,0.1994,Iris-setosa
5.4371,3.3309,1.4215,0.1932,Iris-setosa
5.4254,3.547,1.453,0.1452,Iris-setosa
5.4312,3.4389,1.4372,0.1692,Iris-setosa
5.3774,3.3264,1.4761,0.1908,Iris-setosa
5.1595,3.5549,1.5653,0.2075,Iris-setosa
5.2684,3.4406,1.5207,0.1991,Iris-setosa
5.1188,3.3127,1.3214,0.2124,Iris-setosa
5.2735,3.4715,1.1891,0.1514,Iris-setosa
5.1961,3.3921,1.2552,0.1819,Iris-setosa
5.0061,3.3446,1.3487,0.2033,Iris-setosa
5.2887,3.4001,1.4823,0.2402,Iris-setosa
5.1474,3.3723,1.4155,0.2217,Iris-setosa
4.9597,3.6267,1.4342,0.2129,Iris-setosa
5.0456,3.4239,1.4725,0.2215,Iris-setosa
5.0026,3.5253,1.4533,0.2172,Iris-setosa
5.3442,3.5948,1.3433,0.2038,Iris-setosa
5.2811,3.674,1.2282,0.2511,Iris-setosa
5.3126,3.6344,1.2857,0.2274,Iris-setosa
5.0326,3.6039,1.3669,0.1997,Iris-setosa
5.2431,3.3604,1.3308,0.2589,Iris-setosa
5.1378,3.4821,1.3488,0.2293,Iris-setosa
5.1785,3.6358,1.4561,0.2028,Iris-setosa
5.038,3.3286,1.3357,0.2574,Iris-setosa
5.1082,3.4822,1.3959,0.2301,Iris-setosa
5.331,3.4583,1.4706,0.1984,Iris-setosa
5.433,3.5867,1.6338,0.22,Iris-setosa
5.382,3.5225,1.5522,0.2092,Iris-setosa
4.8404,3.7404,1.3251,0.2038,Iris-setosa
5.395,3.551,1.6289,0.2636,Iris-setosa
5.1176,3.6457,1.4769,0.2337,Iris-setosa
4.9862,3.4265,1.4798,0.2103,Iris-setosa
5.0988,3.5708,1.5996,0.2434,Iris-setosa
5.0425,3.4986,1.5396,0.2268,Iris-setosa
5.2315,3.7086,1.336,0.1952,Iris-setosa
5.0,3.6502,1.1744,0.2621,Iris-setosa
5.1157,3.6794,1.2552,0.2286,Iris-setosa
5.384,3.7222,1.4142,0.1895,Iris-setosa
5.3419,3.5629,1.58,0.1529,Iris-setosa
5.3629,3.6425,1.4971,0.1712,Iris-setosa
4.9398,3.6176,1.3269,0.2106,Iris-setosa
5.433,3.412,1.4285,0.128,Iris-setosa
5.1864,3.5148,1.3777,0.1693,Iris-setosa
5.2713,3.3491,1.3851,0.202,Iris-setosa
5.4026,3.5668,1.4432,0.2231,Iris-setosa
5.3369,3.4579,1.4141,0.2125,Iris-setosa
5.4304,3.3309,1.4488,0.2049,Iris-setosa
5.2963,3.4755,1.5165,0.2574,Iris-setosa
5.3633,3.4032,1.4826,0.2311,Iris-setosa
4.8602,3.7268,1.4142,0.2116,Iris-setosa
4.7494,3.3723,1.6044,0.2215,Iris-setosa
4.8048,3.5495,1.5093,0.2165,Iris-setosa
5.2315,3.4765,1.4943,0.1921,Iris-setosa
4.9013,3.5946,1.2477,0.1483,Iris-setosa
5.0664,3.5355,1.371,0.1702,Iris-setosa
4.973,3.4538,1.4779,0.2054,Iris-setosa
5.1216,3.547,1.277,0.1872,Iris-setosa
5.0473,3.5004,1.3774,0.1963,Iris-setosa
5.1188,3.3127,1.3323,0.2103,Iris-setosa
5.2887,3.4477,1.453,0.2589,Iris-setosa
5.2037,3.3802,1.3926,0.2346,Iris-setosa
5.2382,3.3537,1.4579,0.1926,Iris-setosa
5.0304,3.3802,1.277,0.2091,Iris-setosa
5.1343,3.3669,1.3674,0.2008,Iris-setosa
5.0326,3.4265,1.3633,0.1978,Iris-setosa
5.152,3.4398,1.4041,0.2652,Iris-setosa
5.0923,3.4331,1.3837,0.2315,Iris-setosa
5.0658,3.5493,1.4852,0.2132,Iris-setosa
5.152,3.7058,1.5702,0.2153,Iris-setosa
5.1089,3.6275,1.5277,0.2142,Iris-setosa
4.8801,3.4037,1.3396,0.2072,Iris-setosa
5.3115,3.6542,1.5947,0.2589,Iris-setosa
5.0958,3.5289,1.4671,0.233,Iris-setosa
4.7939,3.431,1.3724,0.1984,Iris-setosa
5.4026,3.543,1.6435,0.181,Iris-setosa
5.0982,3.487,1.5079,0.1896,Iris-setosa
4.9597,3.3036,1.3906,0.1908,Iris-setosa
5.0608,3.682,1.6631,0.2823,Iris-setosa
5.0102,3.4928,1.5268,0.2365,Iris-setosa
5.3575,3.3764,1.4361,0.2051,Iris-setosa
5.4786,3.5867,1.58,0.2839,Iris-setosa
5.418,3.4815,1.508,0.2445,Iris-setosa
5.4039,3.4083,1.4688,0.2137,Iris-setosa
5.2583,3.4239,1.3943,0.2184,Iris-setosa
5.3311,3.4161,1.4315,0.216,Iris-setosa
4.8162,2.9331,1.4798,0.2059,Iris-setosa
4.8912,2.8286,1.2379,0.2075,Iris-setosa
4.8537,2.8808,1.3588,0.2067,Iris-setosa
5.0264,2.937,1.3778,0.2017,Iris-setosa
4.9899,3.1343,1.5702,0.2402,Iris-setosa
5.0081,3.0356,1.474,0.2209,Iris-setosa
4.8735,3.0774,1.447,0.2049,Iris-setosa
4.7545,2.8763,1.6289,0.1701,Iris-setosa
4.814,2.9768,1.5379,0.1875,Iris-setosa
5.0646,3.0345,1.3906,0.2095,Iris-setosa
4.8304,2.8485,1.1842,0.1561,Iris-setosa
4.9475,2.9415,1.2873,0.1828,Iris-setosa
4.6505,2.8239,1.4197,0.2017,Iris-setosa
4.5949,2.9755,1.5458,0.2449,Iris-setosa
4.6227,2.8997,1.4827,0.2233,Iris-setosa
4.6123,3.1203,1.4306,0.1978,Iris-setosa
4.8836,3.1423,1.4969,0.1841,Iris-setosa
4.7479,3.1313,1.4637,0.1909,Iris-setosa
5.1283,2.9291,1.4761,0.208,Iris-setosa
5.2026,2.908,1.624,0.2418,Iris-setosa
5.1654,2.9185,1.55,0.2249,Iris-setosa
5.1283,3.0228,1.356,0.1916,Iris-setosa
4.9444,2.8524,1.2282,0.181,Iris-setosa
5.0363,2.9375,1.2921,0.1863,Iris-setosa
4.9499,2.9876,1.467,0.2054,Iris-setosa
4.9216,3.0946,1.6093,0.1904,Iris-setosa
4.9357,3.0411,1.5381,0.1979,Iris-setosa
4.606,3.1671,1.3906,0.203,Iris-setosa
4.5722,3.1502,1.6435,0.2231,Iris-setosa
4.5891,3.1586,1.517,0.213,Iris-setosa
5.0391,3.171,1.3596,0.2114,Iris-setosa
4.7697,2.9954,1.4627,0.2527,Iris-setosa
4.9044,3.0831,1.4111,0.232,Iris-setosa
4.6569,2.9604,1.4779,0.1971,Iris-setosa
4.6177,2.9954,1.4481,0.2511,Iris-setosa
4.6373,2.9779,1.463,0.2241,Iris-setosa
4.6378,2.8746,1.447,0.214,Iris-setosa
5.2862,2.9835,1.3308,0.2028,Iris-setosa
4.962,2.929,1.3889,0.2084,Iris-setosa
4.7716,3.0852,1.3869,0.2056,Iris-setosa
4.7317,3.1065,1.2477,0.1514,Iris-setosa
4.7516,3.0958,1.3173,0.1785,Iris-setosa
4.969,2.8706,1.4434,0.1955,Iris-setosa
4.9595,3.1304,1.2673,0.181,Iris-setosa
4.9642,3.0004,1.3553,0.1882,Iris-setosa
5.0264,2.9994,1.4215,0.2007,Iris-setosa
4.7013,3.1343,1.5653,0.2309,Iris-setosa
4.8638,3.0668,1.4933,0.2158,Iris-setosa
5.0964,2.9487,1.3687,0.203,Iris-setosa
5.0507,3.0033,1.3601,0.2013,Iris-setosa
5.0735,2.976,1.3644,0.2021,Iris-setosa
4.7334,2.9838,1.3633,0.2007,Iris-setosa
5.2254,2.8961,1.6289,0.1374,Iris-setosa
4.9794,2.9399,1.4961,0.169,Iris-setosa
5.0582,2.8785,1.3487,0.188,Iris-setosa
5.2786,2.9954,1.4285,0.2714,Iris-setosa
5.1684,2.9369,1.3886,0.2297,Iris-setosa
5.2302,2.8941,1.4543,0.2046,Iris-setosa
4.7013,3.1978,1.194,0.1576,Iris-setosa
4.9657,3.0459,1.3241,0.181,Iris-setosa
5.1601,2.9175,1.3669,0.2002,Iris-setosa
4.8228,3.0589,1.3112,0.2028,Iris-setosa
4.9914,2.9882,1.339,0.2015,Iris-setosa
4.848,3.0461,1.4142,0.1968,Iris-setosa
4.6177,2.9438,1.6533,0.195,Iris-setosa
4.7328,2.9949,1.5337,0.1959,Iris-setosa
5.1347,2.8395,1.3414,0.1929,Iris-setosa
4.6405,2.9596,1.277,0.2418,Iris-setosa
4.8876,2.8995,1.3092,0.2173,Iris-setosa
5.0391,3.1164,1.3414,0.1955,Iris-setosa
4.8988,2.9477,1.3552,0.2246,Iris-setosa
4.9689,3.032,1.3483,0.21,Iris-setosa
4.6888,2.9955,1.3323,0.1921,Iris-setosa
5.0355,3.0668,1.321,0.2683,Iris-setosa
4.8621,3.0311,1.3266,0.2302,Iris-setosa
4.606,3.0774,1.3341,0.1981,Iris-setosa
4.7013,2.8802,1.536,0.2558,Iris-setosa
4.6536,2.9787,1.435,0.2269,Iris-setosa
4.7206,3.0891,1.4306,0.2025,Iris-setosa
5.0659,2.9239,1.492,0.2231,Iris-setosa
4.8932,3.0065,1.4613,0.2128,Iris-setosa
5.1347,2.9291,1.4543,0.2051,Iris-setosa
4.8836,3.0629,1.1793,0.2402,Iris-setosa
5.0091,2.996,1.3168,0.2226,Iris-setosa
5.2047,3.0461,1.3851,0.2025,Iris-setosa
4.557,3.1224,1.2624,0.2683,Iris-setosa
4.8808,3.0842,1.3237,0.2354,Iris-setosa
5.2302,2.8434,1.3505,0.1963,Iris-setosa
4.9747,3.1105,1.5605,0.2745,Iris-setosa
5.1024,2.9769,1.4555,0.2354,Iris-setosa
4.8162,3.1437,1.3942,0.2043,Iris-setosa
4.6329,3.0827,1.6142,0.1997,Iris-setosa
4.7245,3.1132,1.5042,0.202,Iris-setosa
5.1665,2.8239,1.4743,0.2043,Iris-setosa
4.8988,2.8802,1.4432,0.2745,Iris-setosa
5.0326,2.852,1.4587,0.2394,Iris-setosa
4.9372,3.1203,1.4306,0.1955,Iris-setosa
5.0659,3.1026,1.6484,0.1685,Iris-setosa
5.0015,3.1114,1.5395,0.182,Iris-setosa
4.6251,3.1203,1.3469,0.2004,Iris-setosa
5.0051,3.0271,1.4334,0.1904,Iris-setosa
4.815,3.0736,1.3901,0.1954,Iris-setosa
4.6505,3.0033,1.4142,0.1934,Iris-setosa
4.8228,3.2058,1.365,0.2184,Iris-setosa
4.7366,3.1045,1.3896,0.2059,Iris-setosa
5.141,3.1476,1.4415,0.188,Iris-setosa
4.8532,3.2058,1.6582,0.2621,Iris-setosa
4.9971,3.1767,1.5498,0.225,Iris-setosa
4.8671,3.1398,1.3742,0.2012,Iris-setosa
5.2254,3.178,1.5507,0.1904,Iris-setosa
5.0462,3.1589,1.4624,0.1958,Iris-setosa
4.969,3.21,1.3578,0.2108,Iris-setosa
5.1115,3.1661,1.4432,0.2075,Iris-setosa
5.0402,3.188,1.4005,0.2091,Iris-setosa
5.1092,2.9604,1.4015,0.1885,Iris-setosa
4.7924,3.1502,1.2135,0.1966,Iris-setosa
4.9508,3.0553,1.3075,0.1925,Iris-setosa
4.848,2.8239,1.3797,0.1882,Iris-setosa
5.1267,2.9914,1.5116,0.248,Iris-setosa
4.9873,2.9076,1.4456,0.2181,Iris-setosa
5.141,3.0072,1.3815,0.1895,Iris-setosa
4.7165,2.9993,1.4872,0.2667,Iris-setosa
4.9287,3.0032,1.4343,0.2281,Iris-setosa
4.606,2.8434,1.4434,0.1898,Iris-setosa
4.9899,3.0787,1.2917,0.2434,Iris-setosa
4.7979,2.961,1.3675,0.2166,Iris-setosa
5.0327,2.8668,1.3833,0.1994,Iris-setosa
4.876,2.8286,1.6582,0.1654,Iris-setosa
4.9543,2.8476,1.5207,0.1824,Iris-setosa
4.9372,3.1476,1.356,0.1999,Iris-setosa
5.2938,2.916,1.4872,0.1841,Iris-setosa
5.1155,3.0318,1.4216,0.192,Iris-setosa
4.7461,2.898,1.4124,0.2064,Iris-setosa
5.2254,2.9596,1.5409,0.1732,Iris-setosa
4.9857,2.9288,1.4766,0.1898,Iris-setosa
5.02,3.0735,1.4834,0.1885,Iris-setosa
5.0507,3.1304,1.194,0.1452,Iris-setosa
5.0353,3.1019,1.3387,0.1668,Iris-setosa
4.8162,2.8902,1.4506,0.2093,Iris-setosa
4.8076,2.8842,1.4334,0.2309,Iris-setosa
4.8118,2.8872,1.442,0.2201,Iris-setosa
4.9563,2.9682,1.3469,0.1926,Iris-setosa
4.914,2.8683,1.3797,0.273,Iris-setosa
4.9351,2.9182,1.3633,0.2328,Iris-setosa
5.0136,3.1125,1.3414,0.2012,Iris-setosa
4.8988,2.9279,1.4432,0.1529,Iris-setosa
4.9562,3.0202,1.3923,0.177,Iris-setosa
4.6824,2.8785,1.498,0.1965,Iris-setosa
4.8532,2.9676,1.2379,0.1529,Iris-setosa
4.7678,2.923,1.3679,0.1747,Iris-setosa
5.2047,2.9565,1.3159,0.2114,Iris-setosa
5.1494,2.9358,1.6631,0.181,Iris-setosa
5.177,2.9461,1.4895,0.1961,Iris-setosa
4.9627,3.1203,1.487,0.1999,Iris-setosa
5.2938,2.8405,1.3064,0.1498,Iris-setosa
5.1282,2.9804,1.3967,0.1748,Iris-setosa
4.9117,3.0072,1.3251,0.2111,Iris-setosa
5.195,2.9398,1.4969,0.2356,Iris-setosa
5.0533,2.9735,1.411,0.2233,Iris-setosa
4.7079,2.8434,1.4142,0.1997,Iris-setosa
4.5722,2.8524,1.5947,0.2839,Iris-setosa
4.64,2.8479,1.5044,0.2418,Iris-setosa
4.8416,3.0306,1.427,0.2075,Iris-setosa
5.3014,3.0907,1.6484,0.1794,Iris-setosa
5.0715,3.0606,1.5377,0.1934,Iris-setosa
5.192,2.8278,1.4961,0.2046,Iris-setosa
4.6253,3.0827,1.624,0.2605,Iris-setosa
4.9086,2.9552,1.56,0.2325,Iris-setosa
4.7779,2.9175,1.4179,0.1919,Iris-setosa
4.914,2.9636,1.2086,0.2465,Iris-setosa
4.8459,2.9405,1.3132,0.2192,Iris-setosa
5.1156,3.1671,1.3523,0.1898,Iris-setosa
4.7697,2.9874,1.5165,0.1685,Iris-setosa
4.9426,3.0772,1.4344,0.1791,Iris-setosa
4.8353,2.9721,1.3705,0.2121,Iris-setosa
5.0279,3.0232,1.536,0.2013,Iris-setosa
4.9315,2.9976,1.4532,0.2067,Iris-setosa
5.1729,3.1944,1.4834,0.1926,Iris-setosa
4.5798,2.8366,1.4676,0.1436,Iris-setosa
4.8763,3.0155,1.4755,0.1681,Iris-setosa
4.6697,2.9682,1.4907,0.1986,Iris-setosa
4.6785,3.1423,1.3845,0.1389,Iris-setosa
4.674,3.0552,1.4376,0.1687,Iris-setosa
4.8671,2.9643,1.4834,0.1906,Iris-setosa
4.9368,3.1542,1.5116,0.2231,Iris-setosa
4.9019,3.0592,1.4975,0.2068,Iris-setosa
5.1601,2.8706,1.4397,0.2059,Iris-setosa
4.9975,2.8167,1.4627,0.1997,Iris-setosa
5.0787,2.8436,1.4512,0.2027,Iris-setosa
5.0646,2.8317,1.3705,0.2114,Iris-setosa
4.8912,3.1581,1.5605,0.1358,Iris-setosa
4.9779,2.9949,1.4655,0.1736,Iris-setosa
5.2047,3.093,1.3869,0.2023,Iris-setosa
5.2558,2.9676,1.6093,0.2418,Iris-setosa
5.2302,3.0303,1.4981,0.222,Iris-setosa
5.2111,3.0735,1.487,0.2075,Iris-setosa
5.1646,3.174,1.6582,0.1841,Iris-setosa
5.1878,3.1237,1.5726,0.1958,Iris-setosa
