@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.3039,3.3488,1.3798,0.198,Iris-setosa
5.0065,3.6172,1.5022,0.2594,Iris-setosa
5.1552,3.483,1.4409,0.2287,Iris-setosa
4.9123,3.528,1.4112,0.1872,Iris-setosa
5.4552,3.3582,1.5443,0.1175,Iris-setosa
5.1837,3.4431,1.4777,0.1523,Iris-setosa
5.4835,3.3376,1.2879,0.1984,Iris-setosa
4.8101,3.6612,1.5563,0.2345,Iris-setosa
5.1468,3.4994,1.4221,0.2164,Iris-setosa
4.7246,3.3824,1.3753,0.2137,Iris-setosa
5.2682,3.6563,1.1293,0.1597,Iris-setosa
4.9963,3.5193,1.2523,0.1867,Iris-setosa
4.9939,3.5448,1.4336,0.2099,Iris-setosa
5.2308,3.6759,1.5142,0.198,Iris-setosa
5.1123,3.6103,1.4739,0.2039,Iris-setosa
4.9204,3.6512,1.4716,0.1856,Iris-setosa
4.8475,3.6954,1.6225,0.2805,Iris-setosa
4.8839,3.6733,1.547,0.233,Iris-setosa
4.9531,3.3768,1.4537,0.1881,Iris-setosa
5.3243,3.3582,1.5142,0.2575,Iris-setosa
5.1387,3.3675,1.4839,0.2228,Iris-setosa
4.9123,3.5672,1.3215,0.1852,Iris-setosa
4.6419,3.7003,1.5984,0.2709,Iris-setosa
4.7771,3.6337,1.4599,0.228,Iris-setosa
5.4427,3.304,1.2879,0.1961,Iris-setosa
4.9971,3.3582,1.418,0.2249,Iris-setosa
5.2199,3.3311,1.3529,0.2105,Iris-setosa
5.2795,3.528,1.3552,0.1955,Iris-setosa
5.2402,3.6075,1.3879,0.1194,Iris-setosa
5.2598,3.5677,1.3715,0.1574,Iris-setosa
4.8878,3.5168,1.2969,0.2144,Iris-setosa
5.5674,3.7003,1.424,0.2633,Iris-setosa
5.2276,3.6085,1.3604,0.2388,Iris-setosa
5.2468,3.2648,1.3977,0.1926,Iris-setosa
5.2963,3.5195,1.3639,0.1865,Iris-setosa
5.2715,3.3921,1.3807,0.1895,Iris-setosa
5.2387,3.3656,1.4089,0.1881,Iris-setosa
5.3056,3.5146,1.2135,0.2191,Iris-setosa
5.2721,3.4401,1.3112,0.2036,Iris-setosa
4.9939,3.7408,1.3529,0.1878,Iris-setosa
5.5019,3.5293,1.6345,0.292,Iris-setosa
5.2478,3.635,1.4937,0.2399,Iris-setosa
4.9694,3.584,1.4358,0.1984,Iris-setosa
4.7914,3.6319,1.4661,0.2575,Iris-setosa
4.8804,3.6079,1.4509,0.2279,Iris-setosa
5.3039,3.7072,1.4985,0.2067,Iris-setosa
4.7914,3.2703,1.5744,0.2767,Iris-setosa
5.0476,3.4887,1.5364,0.2417,Iris-setosa
5.3692,3.4104,1.4694,0.216,Iris-setosa
5.1373,3.6172,1.5022,0.1347,Iris-setosa
5.2532,3.5138,1.4858,0.1753,Iris-setosa
4.7572,3.248,1.4246,0.2006,Iris-setosa
5.1841,3.5244,1.4481,0.1059,Iris-setosa
4.9706,3.3862,1.4363,0.1532,Iris-setosa
4.7083,3.5616,1.3104,0.1891,Iris-setosa
4.7073,3.4853,1.5443,0.2268,Iris-setosa
4.7078,3.5234,1.4273,0.2079,Iris-setosa
5.0347,3.7352,1.2879,0.1897,Iris-setosa
4.7447,3.4071,1.4421,0.269,Iris-setosa
4.8896,3.5711,1.365,0.2293,Iris-setosa
5.41,3.6568,1.3663,0.1952,Iris-setosa
5.0719,3.3192,1.5022,0.2095,Iris-setosa
5.2409,3.488,1.4342,0.2023,Iris-setosa
5.4427,3.7184,1.3798,0.2153,Iris-setosa
5.3337,3.3045,1.5984,0.1424,Iris-setosa
5.3882,3.5114,1.4891,0.1788,Iris-setosa
4.8878,3.3208,1.512,0.2112,Iris-setosa
4.8101,3.3876,1.5142,0.1827,Iris-setosa
4.8489,3.3542,1.5131,0.1969,Iris-setosa
4.7817,3.416,1.326,0.1916,Iris-setosa
4.9597,3.368,1.2135,0.1635,Iris-setosa
4.8706,3.392,1.2697,0.1775,Iris-setosa
5.0836,3.2872,1.4089,0.1939,Iris-setosa
5.1467,3.2996,1.5082,0.1155,Iris-setosa
5.1151,3.2934,1.4585,0.1547,Iris-setosa
4.798,3.4776,1.3104,0.2003,Iris-setosa
5.315,3.3289,1.1955,0.1673,Iris-setosa
5.0565,3.4032,1.2529,0.1838,Iris-setosa
5.0184,3.2759,1.3462,0.1929,Iris-setosa
5.5113,3.4902,1.2376,0.1693,Iris-setosa
5.2648,3.383,1.2919,0.181,Iris-setosa
5.2468,3.5728,1.326,0.2115,Iris-setosa
4.6699,3.6905,1.3458,0.1405,Iris-setosa
4.9583,3.6316,1.3359,0.176,Iris-setosa
4.8552,3.2536,1.3395,0.1932,Iris-setosa
5.4739,3.3778,1.6766,0.1424,Iris-setosa
5.1645,3.3157,1.508,0.1678,Iris-setosa
5.4753,3.6344,1.4067,0.1904,Iris-setosa
5.3243,3.3192,1.6225,0.2517,Iris-setosa
5.3998,3.4768,1.5146,0.221,Iris-setosa
4.9204,3.5224,1.3619,0.1862,Iris-setosa
4.6886,3.3485,1.2797,0.1558,Iris-setosa
4.8045,3.4354,1.3208,0.1709,Iris-setosa
5.1244,3.7128,1.4156,0.2134,Iris-setosa
5.0626,3.6465,1.4601,0.2172,Iris-setosa
5.0935,3.6796,1.4378,0.2153,Iris-setosa
5.2876,3.2984,1.3171,0.2067,Iris-setosa
5.2215,3.627,1.424,0.2383,Iris-setosa
5.2545,3.4627,1.3705,0.2225,Iris-setosa
5.4182,3.416,1.4291,0.1916,Iris-setosa
4.7914,3.412,1.6526,0.1731,Iris-setosa
5.1048,3.414,1.5408,0.1823,Iris-setosa
4.7736,3.7688,1.4492,0.2073,Iris-setosa
4.9036,3.4755,1.6044,0.2748,Iris-setosa
4.8385,3.6221,1.5268,0.241,Iris-setosa
5.3039,3.6456,1.3529,0.1872,Iris-setosa
4.754,3.6465,1.1594,0.1059,Iris-setosa
5.0289,3.646,1.2561,0.1465,Iris-setosa
4.896,3.3992,1.4918,0.206,Iris-setosa
4.8849,3.7247,1.6105,0.2786,Iris-setosa
4.8904,3.5619,1.5511,0.2423,Iris-setosa
5.4753,3.6624,1.4447,0.2156,Iris-setosa
4.6325,3.3827,1.1473,0.1904,Iris-setosa
5.0539,3.5225,1.296,0.203,Iris-setosa
5.1815,3.2368,1.3395,0.2156,Iris-setosa
5.53,3.3876,1.5263,0.1731,Iris-setosa
5.3557,3.3122,1.4329,0.1943,Iris-setosa
5.4345,3.5896,1.3036,0.2115,Iris-setosa
5.3524,3.4609,1.6285,0.2517,Iris-setosa
5.3934,3.5252,1.466,0.2315,Iris-setosa
4.7491,3.4776,1.3619,0.2073,Iris-setosa
4.7634,3.4169,1.6766,0.294,Iris-setosa
4.7562,3.4472,1.5192,0.2506,Iris-setosa
4.7083,3.3712,1.3193,0.1865,Iris-setosa
5.3898,3.2752,1.0992,0.1251,Iris-setosa
5.049,3.3232,1.2092,0.1558,Iris-setosa
5.4998,3.4328,1.3238,0.19,Iris-setosa
5.156,3.6368,1.3458,0.1942,Iris-setosa
5.3279,3.5348,1.3348,0.1921,Iris-setosa
4.9204,3.3096,1.494,0.1993,Iris-setosa
4.9223,3.4315,1.1894,0.104,Iris-setosa
4.9213,3.3705,1.3416,0.1516,Iris-setosa
4.9204,3.6624,1.4291,0.2128,Iris-setosa
5.1934,3.3436,1.5924,0.2863,Iris-setosa
5.0569,3.503,1.5107,0.2495,Iris-setosa
4.9204,3.2704,1.4671,0.19,Iris-setosa
5.4272,3.3827,1.1955,0.1884,Iris-setosa
5.1738,3.3265,1.3313,0.1892,Iris-setosa
5.0918,3.3376,1.3238,0.2118,Iris-setosa
4.754,3.5097,1.1052,0.1194,Iris-setosa
4.9229,3.4236,1.2145,0.1656,Iris-setosa
4.7899,3.3152,1.3171,0.2112,Iris-setosa
5.0252,3.6368,1.3879,0.2671,Iris-setosa
4.9075,3.476,1.3525,0.2391,Iris-setosa
4.7327,3.3544,1.2992,0.192,Iris-setosa
5.4272,3.5293,1.6044,0.1347,Iris-setosa
5.0799,3.4418,1.4518,0.1633,Iris-setosa
5.3366,3.7352,1.3708,0.1955,Iris-setosa
4.7914,3.7052,1.406,0.2402,Iris-setosa
5.064,3.7202,1.3883,0.2178,Iris-setosa
5.1163,3.5112,1.3126,0.1929,Iris-setosa
4.9784,3.539,1.3037,0.2709,Iris-setosa
5.0473,3.5251,1.3081,0.2319,Iris-setosa
5.459,3.4048,1.5097,0.1862,Iris-setosa
5.315,3.3827,1.3458,0.2901,Iris-setosa
5.387,3.3937,1.4277,0.2381,Iris-setosa
5.2713,3.4496,1.3798,0.1977,Iris-setosa
4.9223,3.4755,1.1113,0.2805,Iris-setosa
5.0968,3.4625,1.2455,0.2391,Iris-setosa
5.1571,3.6736,1.4851,0.1888,Iris-setosa
5.0345,3.6465,1.6886,0.1693,Iris-setosa
5.0958,3.66,1.5868,0.179,Iris-setosa
4.7083,3.388,1.4246,0.1939,Iris-setosa
4.9317,3.3729,1.5263,0.2863,Iris-setosa
4.82,3.3804,1.4754,0.2401,Iris-setosa
4.8225,3.668,1.4336,0.1852,Iris-setosa
5.128,3.627,1.6526,0.1904,Iris-setosa
4.9752,3.6475,1.5431,0.1878,Iris-setosa
5.1979,3.2704,1.391,0.1888,Iris-setosa
4.9036,3.715,1.1894,0.129,Iris-setosa
5.0507,3.4927,1.2902,0.1588,Iris-setosa
5.0673,3.4272,1.4761,0.2057,Iris-setosa
5.558,3.6661,1.6465,0.1673,Iris-setosa
5.3126,3.5466,1.5613,0.1865,Iris-setosa
5.3774,3.2759,1.4,0.1926,Iris-setosa
4.754,3.4511,1.424,0.1271,Iris-setosa
5.0657,3.3635,1.412,0.1598,Iris-setosa
4.9041,3.5,1.3171,0.2009,Iris-setosa
4.913,3.6075,1.5563,0.2633,Iris-setosa
4.9085,3.5537,1.4367,0.232,Iris-setosa
5.4672,3.2592,1.4112,0.2006,Iris-setosa
5.0532,3.6172,1.6405,0.1098,Iris-setosa
5.2602,3.4382,1.5258,0.1552,Iris-setosa
5.2958,3.36,1.382,0.216,Iris-setosa
5.0252,3.4609,1.1774,0.1347,Iris-setosa
5.1605,3.4104,1.2797,0.1753,Iris-setosa
4.8633,3.388,1.382,0.1955,Iris-setosa
4.6699,3.6661,1.418,0.2613,Iris-setosa
4.7666,3.527,1.4,0.2284,Iris-setosa
5.3366,3.3376,1.3126,0.1929,Iris-setosa
5.4365,3.3778,1.6465,0.1865,Iris-setosa
5.3865,3.3577,1.4795,0.1896,Iris-setosa
5.4672,3.528,1.335,0.1948,Iris-setosa
4.8475,3.3778,1.4421,0.2268,Iris-setosa
5.1573,3.4529,1.3885,0.2108,Iris-setosa
5.1326,3.7352,1.3641,0.1907,Iris-setosa
5.0813,3.7198,1.6886,0.2019,Iris-setosa
5.1069,3.7275,1.5263,0.1963,Iris-setosa
4.7001,3.4048,1.4089,0.1948,Iris-setosa
4.7353,3.3924,1.5323,0.1213,Iris-setosa
4.7177,3.3986,1.4706,0.158,Iris-setosa
4.8715,3.2872,1.4515,0.2144,Iris-setosa
5.1093,3.5195,1.6826,0.2633,Iris-setosa
4.9904,3.4033,1.567,0.2388,Iris-setosa
4.7083,3.2592,1.4291,0.2099,Iris-setosa
4.8101,3.3827,1.4481,0.104,Iris-setosa
4.7592,3.3209,1.4386,0.1569,Iris-setosa
4.8225,3.416,1.3238,0.2115,Iris-setosa
5.4272,3.6319,1.3578,0.2556,Iris-setosa
5.1248,3.5239,1.3408,0.2335,Iris-setosa
4.7736,3.5728,1.3238,0.2144,Iris-setosa
5.4085,3.6075,1.1774,0.2594,Iris-setosa
5.091,3.5901,1.2506,0.2369,Iris-setosa
5.3774,3.5,1.3663,0.2048,Iris-setosa
4.9971,3.5,1.6886,0.1731,Iris-setosa
5.1872,3.5,1.5274,0.1889,Iris-setosa
4.9612,3.332,1.2879,0.2118,Iris-setosa
5.1467,3.6075,1.1594,0.2633,Iris-setosa
5.0539,3.4697,1.2236,0.2375,Iris-setosa
4.7001,3.5728,1.4828,0.2144,Iris-setosa
5.3991,3.6612,1.5503,0.2057,Iris-setosa
5.0496,3.617,1.5165,0.21,Iris-setosa
5.2223,3.3264,1.4604,0.1888,Iris-setosa
4.7634,3.2605,1.6405,0.2767,Iris-setosa
4.9928,3.2934,1.5504,0.2327,Iris-setosa
5.4508,3.2984,1.4336,0.2083,Iris-setosa
4.7727,3.4902,1.6044,0.2326,Iris-setosa
5.1117,3.3943,1.519,0.2204,Iris-setosa
5.4345,3.7296,1.3328,0.1958,Iris-setosa
4.8943,3.3924,1.3639,0.2517,Iris-setosa
5.1644,3.561,1.3483,0.2237,Iris-setosa
5.1163,3.3768,1.4134,0.2073,Iris-setosa
4.8008,3.6075,1.5984,0.2594,Iris-setosa
4.9585,3.4921,1.5059,0.2333,Iris-setosa
5.3039,3.5672,1.4201,0.2105,Iris-setosa
4.9597,3.5342,1.3458,0.2345,Iris-setosa
5.1318,3.5507,1.3829,0.2224,Iris-setosa
5.051,3.6064,1.4044,0.1929,Iris-setosa
5.128,3.6319,1.1714,0.1635,Iris-setosa
5.0895,3.6191,1.2879,0.1782,Iris-setosa
5.1407,3.6512,1.4291,0.2003,Iris-setosa
5.4178,3.7296,1.5022,0.2306,Iris-setosa
5.2792,3.6904,1.4656,0.2154,Iris-setosa
5.508,3.444,1.4739,0.1859,Iris-setosa
4.8475,3.3876,1.6886,0.2844,Iris-setosa
5.1777,3.4158,1.5812,0.2351,Iris-setosa
5.1652,3.5616,1.2969,0.2009,Iris-setosa
5.4272,3.7198,1.6165,0.1712,Iris-setosa
5.2962,3.6407,1.4567,0.186,Iris-setosa
4.994,2.7648,1.3126,0.2099,Iris-setosa
4.9747,2.8387,1.2376,0.2709,Iris-setosa
4.9843,2.8017,1.2751,0.2404,Iris-setosa
5.0332,2.8704,1.2902,0.1945,Iris-setosa
4.4512,2.7898,1.2797,0.2805,Iris-setosa
4.7422,2.8301,1.2849,0.2375,Iris-setosa
4.6256,2.7839,1.3887,0.2009,Iris-setosa
4.8065,2.8094,1.3819,0.2671,Iris-setosa
4.716,2.7966,1.3853,0.234,Iris-setosa
4.6412,2.9424,1.3283,0.1996,Iris-setosa
4.928,3.1368,1.3578,0.2057,Iris-setosa
4.7846,3.0396,1.343,0.2026,Iris-setosa
5.1116,2.8128,1.4403,0.2073,Iris-setosa
5.2085,2.8338,1.4541,0.1424,Iris-setosa
5.16,2.8233,1.4472,0.1748,Iris-setosa
4.6334,3.0768,1.3798,0.2051,Iris-setosa
5.2178,3.0977,1.6105,0.1366,Iris-setosa
4.9256,3.0872,1.4951,0.1708,Iris-setosa
4.6804,2.9808,1.4089,0.207,Iris-setosa
4.6849,3.0537,1.6285,0.1194,Iris-setosa
4.6826,3.0172,1.5187,0.1632,Iris-setosa
5.0646,3.1871,1.4784,0.1926,Iris-setosa
4.956,2.9657,1.5623,0.152,Iris-setosa
5.0103,3.0764,1.5203,0.1723,Iris-setosa
4.9705,2.7984,1.4515,0.1843,Iris-setosa
5.3674,2.8924,1.3458,0.2498,Iris-setosa
5.1689,2.8453,1.3986,0.217,Iris-setosa
5.2449,2.8128,1.3215,0.2051,Iris-setosa
5.2178,2.9853,1.5503,0.1654,Iris-setosa
5.2313,2.899,1.4359,0.1852,Iris-setosa
4.8137,3.216,1.4291,0.2083,Iris-setosa
5.3206,2.8045,1.1834,0.1366,Iris-setosa
5.0671,3.0102,1.3062,0.1724,Iris-setosa
5.1744,3.1728,1.3887,0.216,Iris-setosa
4.8439,3.0097,1.2135,0.1846,Iris-setosa
5.0091,3.0912,1.3011,0.2002,Iris-setosa
5.096,2.7599,1.3439,0.1926,Iris-setosa
4.7878,2.9951,1.2917,0.2306,Iris-setosa
4.9419,2.8775,1.3178,0.2116,Iris-setosa
4.8686,2.8704,1.2969,0.2099,Iris-setosa
4.5447,2.8485,1.4481,0.2038,Iris-setosa
4.7066,2.8594,1.3725,0.2068,Iris-setosa
4.6412,3.1344,1.3417,0.2134,Iris-setosa
4.554,3.0781,1.5684,0.1961,Iris-setosa
4.5976,3.1062,1.455,0.2047,Iris-setosa
5.1822,2.9568,1.3036,0.1932,Iris-setosa
4.7597,3.0097,1.6285,0.1616,Iris-setosa
4.9709,2.9832,1.466,0.1774,Iris-setosa
5.0254,2.9952,1.4515,0.2057,Iris-setosa
5.2272,3.0244,1.6105,0.175,Iris-setosa
5.1263,3.0098,1.531,0.1903,Iris-setosa
4.9705,3.024,1.3104,0.1923,Iris-setosa
4.5447,2.7801,1.2556,0.1616,Iris-setosa
4.7576,2.902,1.283,0.1769,Iris-setosa
4.5864,3.216,1.2969,0.1971,Iris-setosa
4.9373,2.9169,1.5684,0.1539,Iris-setosa
4.7618,3.0664,1.4326,0.1755,Iris-setosa
5.1116,2.9712,1.3462,0.2067,Iris-setosa
5.3019,2.9267,1.0992,0.269,Iris-setosa
5.2067,2.9489,1.2227,0.2378,Iris-setosa
4.555,2.976,1.4761,0.2003,Iris-setosa
4.7691,3.0244,1.4842,0.2249,Iris-setosa
4.662,3.0002,1.4801,0.2126,Iris-setosa
4.9392,3.024,1.4112,0.191,Iris-setosa
4.5073,3.1221,1.4,0.294,Iris-setosa
4.7232,3.073,1.4056,0.2425,Iris-setosa
4.555,2.9712,1.4649,0.1971,Iris-setosa
4.7597,3.0537,1.3157,0.2,Iris-setosa
4.6573,3.0124,1.3903,0.1985,Iris-setosa
4.8059,3.192,1.3126,0.2038,Iris-setosa
5.1898,2.8534,1.6706,0.2019,Iris-setosa
4.9978,3.0227,1.4916,0.2028,Iris-setosa
4.7353,3.0768,1.326,0.2038,Iris-setosa
4.9747,2.8436,1.1413,0.2076,Iris-setosa
4.855,2.9602,1.2336,0.2057,Iris-setosa
4.7824,3.168,1.3776,0.1843,Iris-setosa
5.0495,2.8485,1.2857,0.1884,Iris-setosa
4.9159,3.0082,1.3316,0.1863,Iris-setosa
4.9078,2.8032,1.4918,0.199,Iris-setosa
5.0589,3.1417,1.3518,0.2709,Iris-setosa
4.9833,2.9724,1.4218,0.2349,Iris-setosa
5.1744,3.1776,1.2992,0.191,Iris-setosa
4.5073,2.8192,1.418,0.2824,Iris-setosa
4.8408,2.9984,1.3586,0.2367,Iris-setosa
4.7275,2.9664,1.4649,0.1875,Iris-setosa
4.6475,3.0048,1.5984,0.2364,Iris-setosa
4.6875,2.9855,1.5316,0.2119,Iris-setosa
5.1508,2.7936,1.5052,0.192,Iris-setosa
5.1898,2.7898,1.3458,0.2038,Iris-setosa
5.1703,2.7917,1.4255,0.1979,Iris-setosa
4.8451,2.8944,1.4739,0.1894,Iris-setosa
4.7784,3.127,1.3699,0.1424,Iris-setosa
4.8117,3.0107,1.4219,0.1659,Iris-setosa
5.2449,2.8607,1.4134,0.1945,Iris-setosa
4.928,3.0342,1.3338,0.2364,Iris-setosa
5.0864,2.9474,1.3736,0.2154,Iris-setosa
4.6726,3.1248,1.3126,0.215,Iris-setosa
4.6943,2.9657,1.1473,0.2268,Iris-setosa
4.6834,3.0452,1.2299,0.2209,Iris-setosa
4.508,3.0576,1.3328,0.2044,Iris-setosa
5.3019,2.9511,1.5082,0.2191,Iris-setosa
4.9049,3.0043,1.4205,0.2117,Iris-setosa
5.1822,3.2208,1.512,0.2041,Iris-setosa
4.9934,3.1612,1.6345,0.1827,Iris-setosa
5.0878,3.191,1.5732,0.1934,Iris-setosa
5.1038,3.0912,1.5008,0.2048,Iris-setosa
5.3206,2.8338,1.4781,0.2882,Iris-setosa
5.2121,2.9625,1.4894,0.2465,Iris-setosa
5.0332,3.0528,1.4716,0.2025,Iris-setosa
4.5821,2.7752,1.2616,0.2613,Iris-setosa
4.8076,2.9139,1.3666,0.2319,Iris-setosa
4.9392,3.072,1.3036,0.1907,Iris-setosa
5.2178,3.1856,1.5864,0.2959,Iris-setosa
5.0785,3.1288,1.445,0.2433,Iris-setosa
4.7902,2.9424,1.3484,0.1859,Iris-setosa
4.4512,3.1807,1.5864,0.2863,Iris-setosa
4.6206,3.0615,1.4674,0.2361,Iris-setosa
4.9235,3.1824,1.3059,0.1875,Iris-setosa
4.7971,3.0586,1.6766,0.1693,Iris-setosa
4.8603,3.1205,1.4912,0.1784,Iris-setosa
4.7667,2.7599,1.4963,0.1888,Iris-setosa
4.9186,2.9267,1.2376,0.1405,Iris-setosa
4.8426,2.8433,1.3669,0.1646,Iris-setosa
4.6099,3.1056,1.3776,0.2028,Iris-setosa
4.7878,2.8729,1.1233,0.2767,Iris-setosa
4.6988,2.9892,1.2504,0.2397,Iris-setosa
4.6177,3.0288,1.4291,0.1939,Iris-setosa
5.0589,3.171,1.4481,0.2805,Iris-setosa
4.8383,3.0999,1.4386,0.2372,Iris-setosa
4.6334,2.7648,1.4671,0.2086,Iris-setosa
4.5727,2.8534,1.3879,0.2537,Iris-setosa
4.603,2.8091,1.4275,0.2311,Iris-setosa
5.2214,2.8752,1.4828,0.2,Iris-setosa
4.7504,3.0,1.2736,0.2153,Iris-setosa
4.9859,2.9375,1.3782,0.2076,Iris-setosa
5.1508,3.0864,1.3641,0.2009,Iris-setosa
5.2739,2.9609,1.406,0.1347,Iris-setosa
5.2123,3.0236,1.385,0.1678,Iris-setosa
5.1822,3.0,1.2924,0.1984,Iris-setosa
5.3019,3.1319,1.1233,0.2863,Iris-setosa
5.242,3.0659,1.2078,0.2423,Iris-setosa
5.1508,2.9184,1.3507,0.2054,Iris-setosa
4.7036,3.1905,1.6886,0.2844,Iris-setosa
4.9272,3.0544,1.5196,0.2449,Iris-setosa
4.9705,3.048,1.3395,0.2112,Iris-setosa
5.2459,3.0879,1.5984,0.1271,Iris-setosa
5.1082,3.0679,1.4689,0.1691,Iris-setosa
4.6334,2.952,1.3036,0.1856,Iris-setosa
4.6756,2.7996,1.3879,0.1539,Iris-setosa
4.6545,2.8758,1.3457,0.1697,Iris-setosa
4.9784,2.7744,1.3955,0.2128,Iris-setosa
4.5353,2.8436,1.2917,0.2709,Iris-setosa
4.7568,2.809,1.3435,0.2418,Iris-setosa
4.8372,2.8368,1.4694,0.1846,Iris-setosa
4.928,2.9804,1.3278,0.223,Iris-setosa
4.8826,2.9086,1.3986,0.2037,Iris-setosa
4.798,2.9712,1.3798,0.1891,Iris-setosa
5.0308,3.0537,1.5323,0.2364,Iris-setosa
4.9144,3.0124,1.456,0.2127,Iris-setosa
5.0097,2.88,1.3104,0.1856,Iris-setosa
5.2365,2.8924,1.5022,0.2575,Iris-setosa
5.1231,2.8861,1.4062,0.2215,Iris-setosa
4.9705,2.832,1.5097,0.1977,Iris-setosa
4.9,3.1954,1.2496,0.2594,Iris-setosa
4.9352,3.0137,1.3796,0.2285,Iris-setosa
4.751,2.8992,1.4627,0.2073,Iris-setosa
4.8813,2.7801,1.4481,0.1136,Iris-setosa
4.8161,2.8396,1.4554,0.1604,Iris-setosa
5.2841,2.8704,1.4,0.2102,Iris-setosa
4.9841,3.0977,1.2496,0.1405,Iris-setosa
5.1341,2.984,1.3248,0.1753,Iris-setosa
4.7588,3.0912,1.3059,0.1971,Iris-setosa
4.4512,3.0781,1.1955,0.2,Iris-setosa
4.605,3.0846,1.2507,0.1985,Iris-setosa
4.9156,3.2304,1.2924,0.191,Iris-setosa
4.6569,3.1954,1.1052,0.292,Iris-setosa
4.7862,3.2129,1.1987,0.2415,Iris-setosa
5.2763,2.9855,1.3081,0.2147,Iris-setosa
4.5914,2.9951,1.6886,0.2633,Iris-setosa
4.9338,2.9903,1.4983,0.239,Iris-setosa
5.0019,3.2016,1.4112,0.1952,Iris-setosa
4.7691,2.7849,1.6526,0.246,Iris-setosa
4.8855,2.9932,1.5319,0.2206,Iris-setosa
5.0803,3.0144,1.4313,0.1974,Iris-setosa
4.9747,3.1026,1.6706,0.2517,Iris-setosa
5.0275,3.0585,1.5509,0.2245,Iris-setosa
4.5785,3.0,1.4067,0.192,Iris-setosa
4.5821,2.7898,1.3699,0.1501,Iris-setosa
4.5802,2.8948,1.3883,0.171,Iris-setosa
5.1822,2.9904,1.4828,0.1849,Iris-setosa
5.2459,2.9902,1.3458,0.1155,Iris-setosa
5.214,2.9903,1.4142,0.1502,Iris-setosa
4.7432,2.8368,1.382,0.1948,Iris-setosa
4.9934,3.039,1.1113,0.1155,Iris-setosa
4.8682,2.9379,1.2466,0.1551,Iris-setosa
4.8764,3.1248,1.4358,0.2064,Iris-setosa
5.0589,3.0,1.3639,0.1117,Iris-setosa
4.9676,3.0624,1.3998,0.159,Iris-setosa
