@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.1719,3.4758,1.3658,0.2,Iris-setosa
4.9492,3.5451,1.4819,0.1875,Iris-setosa
5.0605,3.5104,1.4238,0.1937,Iris-setosa
4.9648,3.6106,1.3932,0.1973,Iris-setosa
5.2805,3.5751,1.3503,0.1917,Iris-setosa
5.1226,3.5928,1.3717,0.1945,Iris-setosa
5.0076,3.6228,1.3658,0.2066,Iris-setosa
4.9533,3.5794,1.4766,0.1732,Iris-setosa
4.9804,3.6011,1.4211,0.1899,Iris-setosa
5.0005,3.4366,1.3854,0.2022,Iris-setosa
5.2764,3.4981,1.4082,0.2328,Iris-setosa
5.1384,3.4673,1.3967,0.2175,Iris-setosa
5.0291,3.4587,1.4471,0.2035,Iris-setosa
4.986,3.5729,1.5345,0.164,Iris-setosa
5.0075,3.5158,1.4908,0.1837,Iris-setosa
5.229,3.6326,1.4422,0.1959,Iris-setosa
5.211,3.5516,1.324,0.1917,Iris-setosa
5.22,3.5921,1.3831,0.1938,Iris-setosa
5.2932,3.5787,1.4226,0.1994,Iris-setosa
4.986,3.4554,1.4608,0.1741,Iris-setosa
5.1396,3.517,1.4417,0.1867,Iris-setosa
5.1397,3.4881,1.4001,0.2046,Iris-setosa
5.2928,3.5986,1.4319,0.1917,Iris-setosa
5.2162,3.5433,1.416,0.1981,Iris-setosa
5.2861,3.4783,1.3736,0.2025,Iris-setosa
5.166,3.4511,1.4608,0.1866,Iris-setosa
5.226,3.4647,1.4172,0.1945,Iris-setosa
4.9969,3.6057,1.456,0.2063,Iris-setosa
5.2232,3.4832,1.5029,0.2211,Iris-setosa
5.11,3.5444,1.4794,0.2137,Iris-setosa
5.0755,3.5616,1.3726,0.2043,Iris-setosa
5.0187,3.4618,1.4924,0.1917,Iris-setosa
5.0471,3.5117,1.4325,0.198,Iris-setosa
5.0184,3.4391,1.452,0.2014,Iris-setosa
5.0719,3.5088,1.5003,0.2118,Iris-setosa
5.0451,3.4739,1.4761,0.2066,Iris-setosa
5.0969,3.5469,1.3952,0.2014,Iris-setosa
5.3009,3.4725,1.4582,0.1741,Iris-setosa
5.1989,3.5097,1.4266,0.1877,Iris-setosa
5.0969,3.6081,1.3707,0.2024,Iris-setosa
5.0065,3.5751,1.3188,0.2068,Iris-setosa
5.0517,3.5916,1.3447,0.2046,Iris-setosa
5.0469,3.4954,1.406,0.1989,Iris-setosa
4.9942,3.4789,1.4293,0.2412,Iris-setosa
5.0205,3.4871,1.4176,0.22,Iris-setosa
5.0362,3.4587,1.4285,0.1961,Iris-setosa
5.3009,3.5623,1.4793,0.211,Iris-setosa
5.1685,3.5105,1.4539,0.2035,Iris-setosa
5.1255,3.395,1.452,0.1951,Iris-setosa
5.0106,3.419,1.3424,0.1917,Iris-setosa
5.068,3.407,1.3972,0.1934,Iris-setosa
5.2326,3.5444,1.4265,0.2008,Iris-setosa
5.0842,3.5558,1.353,0.1749,Iris-setosa
5.1584,3.5501,1.3897,0.1878,Iris-setosa
5.1933,3.515,1.4393,0.1996,Iris-setosa
4.9737,3.6093,1.5293,0.1732,Iris-setosa
5.0835,3.5621,1.4843,0.1864,Iris-setosa
4.947,3.4562,1.3648,0.1989,Iris-setosa
5.0801,3.6221,1.3951,0.2345,Iris-setosa
5.0135,3.5391,1.3799,0.2167,Iris-setosa
5.0933,3.4562,1.4324,0.1987,Iris-setosa
5.3296,3.5687,1.3372,0.2471,Iris-setosa
5.2114,3.5124,1.3847,0.2229,Iris-setosa
4.947,3.3999,1.4471,0.1991,Iris-setosa
5.1333,3.5986,1.4398,0.1799,Iris-setosa
5.0401,3.4992,1.4434,0.1895,Iris-setosa
5.1076,3.4391,1.4197,0.2059,Iris-setosa
5.1292,3.543,1.5187,0.2387,Iris-setosa
5.1183,3.491,1.4691,0.2223,Iris-setosa
5.0362,3.5297,1.405,0.1989,Iris-setosa
5.3091,3.5922,1.3898,0.2311,Iris-setosa
5.1726,3.5609,1.3974,0.215,Iris-setosa
4.9719,3.444,1.4373,0.1987,Iris-setosa
5.2396,3.558,1.4819,0.2185,Iris-setosa
5.1057,3.501,1.4596,0.2086,Iris-setosa
5.0148,3.5469,1.3932,0.2031,Iris-setosa
5.1087,3.6114,1.3503,0.2135,Iris-setosa
5.0617,3.5791,1.3717,0.2083,Iris-setosa
4.9505,3.5665,1.3589,0.205,Iris-setosa
5.3296,3.5088,1.3766,0.1757,Iris-setosa
5.14,3.5376,1.3677,0.1903,Iris-setosa
5.1183,3.6228,1.4001,0.2015,Iris-setosa
5.2682,3.4682,1.403,0.1715,Iris-setosa
5.1932,3.5455,1.4015,0.1865,Iris-setosa
5.0897,3.6351,1.3972,0.207,Iris-setosa
5.1905,3.4596,1.3688,0.2261,Iris-setosa
5.1401,3.5473,1.383,0.2165,Iris-setosa
4.9612,3.5787,1.3824,0.1989,Iris-setosa
5.2641,3.6093,1.3609,0.2454,Iris-setosa
5.1126,3.594,1.3716,0.2221,Iris-setosa
5.2861,3.4097,1.3785,0.1958,Iris-setosa
5.0351,3.5003,1.3503,0.2169,Iris-setosa
5.1606,3.455,1.3644,0.2063,Iris-setosa
5.1647,3.5763,1.4315,0.2039,Iris-setosa
5.305,3.6136,1.3214,0.185,Iris-setosa
5.2348,3.5949,1.3764,0.1944,Iris-setosa
5.0612,3.4415,1.3913,0.2061,Iris-setosa
5.0678,3.4832,1.424,0.1741,Iris-setosa
5.0645,3.4623,1.4076,0.1901,Iris-setosa
5.1647,3.6326,1.3629,0.1968,Iris-setosa
5.1414,3.4682,1.4056,0.164,Iris-setosa
5.153,3.5504,1.3842,0.1804,Iris-setosa
5.1326,3.6008,1.3893,0.194,Iris-setosa
5.1087,3.4532,1.3819,0.1715,Iris-setosa
5.1206,3.527,1.3856,0.1827,Iris-setosa
4.9826,3.5101,1.3766,0.2077,Iris-setosa
5.3132,3.4511,1.3109,0.185,Iris-setosa
5.1479,3.4806,1.3437,0.1963,Iris-setosa
5.2683,3.4979,1.3922,0.2008,Iris-setosa
5.1782,3.4318,1.4898,0.1908,Iris-setosa
5.2232,3.4648,1.441,0.1958,Iris-setosa
5.0969,3.6106,1.3824,0.1944,Iris-setosa
5.2764,3.5451,1.5503,0.2471,Iris-setosa
5.1866,3.5778,1.4663,0.2207,Iris-setosa
5.104,3.4097,1.4403,0.1945,Iris-setosa
5.2355,3.5644,1.3424,0.2378,Iris-setosa
5.1697,3.487,1.3913,0.2161,Iris-setosa
5.0219,3.3999,1.3638,0.1976,Iris-setosa
5.1046,3.528,1.474,0.1892,Iris-setosa
5.0632,3.4639,1.4188,0.1934,Iris-setosa
4.9719,3.64,1.3736,0.2026,Iris-setosa
5.1701,3.4703,1.4187,0.2328,Iris-setosa
5.071,3.5551,1.3961,0.2177,Iris-setosa
5.0683,3.5542,1.4089,0.2022,Iris-setosa
5.0269,3.5195,1.4003,0.1715,Iris-setosa
5.0476,3.5368,1.4046,0.1868,Iris-setosa
4.9898,3.4268,1.402,0.2054,Iris-setosa
5.0637,3.62,1.4819,0.1892,Iris-setosa
5.0267,3.5234,1.4419,0.1973,Iris-setosa
5.2683,3.5518,1.4001,0.2008,Iris-setosa
5.0433,3.5537,1.3214,0.2219,Iris-setosa
5.1558,3.5527,1.3607,0.2113,Iris-setosa
5.0255,3.5812,1.3785,0.1948,Iris-setosa
4.9451,3.558,1.4266,0.1732,Iris-setosa
4.9853,3.5696,1.4025,0.184,Iris-setosa
5.079,3.4023,1.3854,0.2042,Iris-setosa
5.0187,3.4938,1.4398,0.1925,Iris-setosa
5.0488,3.448,1.4125,0.1983,Iris-setosa
5.1683,3.5861,1.4236,0.1997,Iris-setosa
5.2437,3.4618,1.4819,0.2093,Iris-setosa
5.2059,3.5239,1.4527,0.2045,Iris-setosa
5.1469,3.417,1.4315,0.2024,Iris-setosa
5.1578,3.5238,1.4003,0.1699,Iris-setosa
5.1523,3.4704,1.4159,0.1861,Iris-setosa
5.1719,3.5003,1.4501,0.2036,Iris-setosa
5.1742,3.4703,1.5372,0.2345,Iris-setosa
5.173,3.4853,1.4936,0.219,Iris-setosa
5.2361,3.5934,1.3609,0.2075,Iris-setosa
5.2887,3.5665,1.4477,0.2437,Iris-setosa
5.2624,3.5799,1.4043,0.2256,Iris-setosa
5.229,3.4905,1.3962,0.1973,Iris-setosa
5.0024,3.5623,1.4951,0.1657,Iris-setosa
5.1157,3.5264,1.4456,0.1815,Iris-setosa
5.254,3.4954,1.4001,0.194,Iris-setosa
5.1046,3.5601,1.474,0.1791,Iris-setosa
5.1792,3.5277,1.437,0.1865,Iris-setosa
5.1219,3.395,1.3589,0.1955,Iris-setosa
5.166,3.4404,1.5161,0.2387,Iris-setosa
5.1439,3.4177,1.4375,0.2171,Iris-setosa
5.0897,3.444,1.3932,0.1945,Iris-setosa
5.0392,3.4575,1.3872,0.2152,Iris-setosa
5.0644,3.4507,1.3902,0.2048,Iris-setosa
5.0362,3.591,1.4089,0.198,Iris-setosa
5.121,3.5623,1.3293,0.2395,Iris-setosa
5.0786,3.5766,1.3691,0.2187,Iris-setosa
5.2897,3.493,1.4305,0.1972,Iris-setosa
5.3091,3.5067,1.474,0.1657,Iris-setosa
5.2994,3.4998,1.4522,0.1814,Iris-setosa
5.2504,3.3999,1.4217,0.2064,Iris-setosa
5.2314,3.4981,1.3688,0.19,Iris-setosa
5.2409,3.449,1.3952,0.1981,Iris-setosa
5.2611,3.4587,1.403,0.198,Iris-setosa
5.2437,3.5623,1.3924,0.2127,Iris-setosa
5.2524,3.5105,1.3977,0.2053,Iris-setosa
5.2111,3.4758,1.455,0.206,Iris-setosa
5.2641,3.4169,1.3556,0.2211,Iris-setosa
5.2376,3.4463,1.4053,0.2135,Iris-setosa
5.1076,3.5567,1.3599,0.1975,Iris-setosa
5.2764,3.419,1.4793,0.1992,Iris-setosa
5.192,3.4878,1.4196,0.1983,Iris-setosa
5.2897,3.4538,1.451,0.1997,Iris-setosa
5.0515,3.5195,1.2898,0.2429,Iris-setosa
5.1706,3.4866,1.3704,0.2213,Iris-setosa
5.2147,3.591,1.4177,0.1973,Iris-setosa
5.166,3.5152,1.5029,0.2211,Iris-setosa
5.1903,3.5531,1.4603,0.2092,Iris-setosa
5.0469,3.4146,1.4011,0.2014,Iris-setosa
5.1905,3.6221,1.4924,0.2269,Iris-setosa
5.1187,3.5183,1.4467,0.2141,Iris-setosa
5.2397,3.4342,1.453,0.1991,Iris-setosa
5.256,3.5131,1.3635,0.2286,Iris-setosa
5.2478,3.4736,1.4082,0.2138,Iris-setosa
5.1754,3.5175,1.4383,0.2022,Iris-setosa
5.0596,3.4083,1.4661,0.2278,Iris-setosa
5.1175,3.4629,1.4522,0.215,Iris-setosa
5.1326,3.5322,1.4109,0.1991,Iris-setosa
5.26,3.4233,1.4556,0.195,Iris-setosa
5.1963,3.4777,1.4332,0.197,Iris-setosa
5.154,3.6351,1.3903,0.2021,Iris-setosa
5.256,3.4896,1.5372,0.2412,Iris-setosa
5.205,3.5623,1.4637,0.2216,Iris-setosa
5.0219,3.4734,1.4354,0.205,Iris-setosa
4.9492,3.5687,1.4293,0.2303,Iris-setosa
4.9855,3.521,1.4323,0.2176,Iris-setosa
5.1183,3.5689,1.453,0.2017,Iris-setosa
5.1414,3.5473,1.3109,0.2387,Iris-setosa
5.1298,3.5581,1.3819,0.2202,Iris-setosa
4.9969,3.4905,1.4285,0.2014,Iris-setosa
5.1578,3.6136,1.545,0.1791,Iris-setosa
5.0773,3.552,1.4867,0.1902,Iris-setosa
4.9612,3.613,1.3903,0.2064,Iris-setosa
5.3132,3.4639,1.4477,0.1808,Iris-setosa
5.1372,3.5384,1.419,0.1936,Iris-setosa
5.2076,3.444,1.4334,0.1956,Iris-setosa
5.1823,3.528,1.3714,0.1749,Iris-setosa
5.1949,3.486,1.4024,0.1852,Iris-setosa
5.2647,3.4538,1.3844,0.1963,Iris-setosa
5.166,3.5986,1.4187,0.1799,Iris-setosa
5.2153,3.5262,1.4015,0.1881,Iris-setosa
5.0433,3.6302,1.4069,0.1993,Iris-setosa
5.0883,3.5216,1.3503,0.232,Iris-setosa
5.0658,3.5759,1.3786,0.2156,Iris-setosa
4.9719,3.591,1.4373,0.1949,Iris-setosa
5.2396,3.5601,1.5503,0.1648,Iris-setosa
5.1057,3.5755,1.4938,0.1798,Iris-setosa
5.0826,3.542,1.3736,0.1966,Iris-setosa
4.9247,3.5323,1.3082,0.1942,Iris-setosa
5.0036,3.5371,1.3409,0.1954,Iris-setosa
4.9577,3.5322,1.4001,0.2026,Iris-setosa
5.2887,3.5708,1.3661,0.2479,Iris-setosa
5.1232,3.5515,1.3831,0.2252,Iris-setosa
5.2111,3.4807,1.3874,0.2073,Iris-setosa
5.0269,3.5558,1.374,0.2362,Iris-setosa
5.119,3.5182,1.3807,0.2217,Iris-setosa
4.9755,3.4685,1.3589,0.204,Iris-setosa
4.9492,3.4725,1.524,0.1858,Iris-setosa
4.9623,3.4705,1.4414,0.1949,Iris-setosa
5.0148,3.64,1.3629,0.1951,Iris-setosa
5.1619,3.5858,1.3845,0.2001,Iris-setosa
5.0883,3.6129,1.3737,0.1976,Iris-setosa
4.7735,2.9625,1.4089,0.1991,Iris-setosa
4.8351,3.0387,1.3451,0.2294,Iris-setosa
4.8042,3.0006,1.377,0.2142,Iris-setosa
4.897,3.057,1.4079,0.1955,Iris-setosa
5.011,3.0858,1.3135,0.2244,Iris-setosa
4.954,3.0713,1.3607,0.2099,Iris-setosa
4.7632,2.9667,1.4217,0.205,Iris-setosa
4.8883,3.028,1.4872,0.2311,Iris-setosa
4.8257,2.9973,1.4544,0.218,Iris-setosa
4.7667,3.1137,1.4422,0.1972,Iris-setosa
4.8719,3.0836,1.4977,0.1791,Iris-setosa
4.8193,3.0986,1.4699,0.1881,Iris-setosa
4.8833,3.0129,1.4128,0.197,Iris-setosa
4.7492,2.9575,1.3714,0.1715,Iris-setosa
4.8162,2.9852,1.3921,0.1842,Iris-setosa
4.7804,2.9814,1.4069,0.206,Iris-setosa
4.9946,2.9746,1.4187,0.1657,Iris-setosa
4.8875,2.9779,1.4128,0.1858,Iris-setosa
4.9828,3.0633,1.3609,0.2022,Iris-setosa
5.06,3.0858,1.5503,0.2017,Iris-setosa
5.0214,3.0745,1.4556,0.2019,Iris-setosa
5.0719,3.0717,1.3766,0.1993,Iris-setosa
5.1337,3.1221,1.3845,0.2261,Iris-setosa
5.1028,3.0968,1.3805,0.2127,Iris-setosa
4.8764,3.0696,1.3589,0.206,Iris-setosa
4.8883,3.0088,1.3319,0.2471,Iris-setosa
4.8823,3.0392,1.3454,0.2265,Iris-setosa
5.0822,3.0884,1.3962,0.2074,Iris-setosa
4.921,3.0323,1.5424,0.2068,Iris-setosa
5.0016,3.0603,1.4693,0.2071,Iris-setosa
4.9725,2.9667,1.3717,0.2054,Iris-setosa
4.9701,3.09,1.4424,0.2336,Iris-setosa
4.9713,3.0283,1.407,0.2195,Iris-setosa
4.9553,3.0129,1.3648,0.207,Iris-setosa
4.7819,2.9404,1.4424,0.2311,Iris-setosa
4.8686,2.9766,1.4036,0.219,Iris-setosa
4.8764,2.9583,1.4089,0.1984,Iris-setosa
4.876,3.043,1.3688,0.1984,Iris-setosa
4.8762,3.0006,1.3888,0.1984,Iris-setosa
4.9382,3.0066,1.4393,0.2021,Iris-setosa
5.0273,3.0751,1.3319,0.2085,Iris-setosa
4.9827,3.0408,1.3856,0.2053,Iris-setosa
4.9999,3.0801,1.4442,0.1962,Iris-setosa
4.7492,3.1136,1.5503,0.1858,Iris-setosa
4.8745,3.0968,1.4972,0.191,Iris-setosa
4.9931,2.91,1.4315,0.2046,Iris-setosa
5.0314,3.1007,1.4135,0.1908,Iris-setosa
5.0122,3.0053,1.4224,0.1976,Iris-setosa
4.801,3.0654,1.3599,0.2046,Iris-setosa
4.9905,3.028,1.2898,0.1707,Iris-setosa
4.8957,3.0467,1.3248,0.1876,Iris-setosa
4.9416,3.0444,1.3864,0.2036,Iris-setosa
4.9373,3.0494,1.4898,0.1892,Iris-setosa
4.9394,3.0469,1.4381,0.1964,Iris-setosa
4.9176,2.9835,1.3972,0.1996,Iris-setosa
5.1255,2.996,1.4266,0.2387,Iris-setosa
5.0215,2.9897,1.4119,0.2191,Iris-setosa
5.0925,2.9961,1.406,0.2012,Iris-setosa
4.9046,3.1157,1.5108,0.1917,Iris-setosa
4.9985,3.0559,1.4584,0.1964,Iris-setosa
4.777,2.9961,1.4305,0.2042,Iris-setosa
5.0764,2.9832,1.3345,0.1942,Iris-setosa
4.9267,2.9896,1.3825,0.1991,Iris-setosa
4.9999,3.1116,1.4207,0.1951,Iris-setosa
4.8392,3.058,1.5503,0.2294,Iris-setosa
4.9195,3.0848,1.4855,0.2122,Iris-setosa
4.7907,3.0822,1.3805,0.1982,Iris-setosa
4.741,3.0516,1.424,0.2127,Iris-setosa
4.7658,3.0669,1.4022,0.2054,Iris-setosa
4.9347,2.9184,1.3717,0.2047,Iris-setosa
4.9046,2.9169,1.4109,0.2278,Iris-setosa
4.9196,2.9176,1.3913,0.2162,Iris-setosa
4.8353,2.973,1.4363,0.1952,Iris-setosa
5.0069,2.9725,1.4977,0.1816,Iris-setosa
4.9211,2.9727,1.467,0.1884,Iris-setosa
4.8936,3.0213,1.4481,0.2026,Iris-setosa
4.9782,2.9425,1.3872,0.2429,Iris-setosa
4.9359,2.9819,1.4176,0.2227,Iris-setosa
4.7564,3.0486,1.3883,0.2036,Iris-setosa
4.7778,3.0644,1.3451,0.1892,Iris-setosa
4.7671,3.0564,1.3667,0.1964,Iris-setosa
4.7873,3.1032,1.3844,0.1948,Iris-setosa
4.9537,2.9233,1.4687,0.2068,Iris-setosa
4.8705,3.0132,1.4265,0.2008,Iris-setosa
5.0033,3.1032,1.4393,0.1962,Iris-setosa
4.7901,3.0836,1.4082,0.1816,Iris-setosa
4.8967,3.0934,1.4237,0.1889,Iris-setosa
4.7907,3.0801,1.3658,0.2015,Iris-setosa
5.1296,3.1221,1.2872,0.1942,Iris-setosa
4.9601,3.101,1.3264,0.1978,Iris-setosa
4.9382,3.0696,1.404,0.2047,Iris-setosa
4.9087,3.0152,1.4135,0.2194,Iris-setosa
4.9234,3.0423,1.4087,0.212,Iris-setosa
4.9793,3.0045,1.4491,0.1996,Iris-setosa
4.876,2.981,1.4109,0.2345,Iris-setosa
4.9276,2.9927,1.43,0.217,Iris-setosa
5.0479,3.0654,1.4403,0.2047,Iris-setosa
5.0069,3.1178,1.4451,0.19,Iris-setosa
5.0274,3.0915,1.4426,0.1973,Iris-setosa
4.7701,3.0045,1.4217,0.2056,Iris-setosa
5.0723,3.0601,1.4977,0.1866,Iris-setosa
4.9212,3.0323,1.4597,0.1961,Iris-setosa
4.8147,2.9331,1.4128,0.1996,Iris-setosa
4.8801,3.0965,1.4187,0.211,Iris-setosa
4.8474,3.0148,1.4157,0.2053,Iris-setosa
5.0376,2.9583,1.4432,0.2017,Iris-setosa
4.966,2.9383,1.303,0.1875,Iris-setosa
5.0018,2.9482,1.3731,0.1946,Iris-setosa
4.8353,3.0801,1.3609,0.2064,Iris-setosa
4.7778,3.0409,1.3714,0.1892,Iris-setosa
4.8065,3.0605,1.3661,0.1978,Iris-setosa
4.873,3.1158,1.4383,0.1944,Iris-setosa
4.9537,2.996,1.474,0.2252,Iris-setosa
4.9133,3.0559,1.4561,0.2098,Iris-setosa
4.9519,2.952,1.3922,0.201,Iris-setosa
4.9414,2.9383,1.3845,0.2236,Iris-setosa
4.9466,2.9451,1.3883,0.2123,Iris-setosa
4.8353,2.9961,1.4491,0.1998,Iris-setosa
4.8065,3.0088,1.424,0.1799,Iris-setosa
4.8209,3.0024,1.4365,0.1898,Iris-setosa
4.897,3.0654,1.4167,0.2014,Iris-setosa
4.7819,3.0088,1.2951,0.1648,Iris-setosa
4.8394,3.037,1.3559,0.183,Iris-setosa
4.8627,3.0297,1.455,0.1972,Iris-setosa
4.7288,3.0922,1.3688,0.1707,Iris-setosa
4.7957,3.0609,1.4119,0.1839,Iris-setosa
5.0857,3.0024,1.4285,0.1941,Iris-setosa
4.7983,3.0729,1.3977,0.2085,Iris-setosa
4.942,3.0376,1.4131,0.2012,Iris-setosa
4.9347,2.952,1.4148,0.2077,Iris-setosa
4.741,2.9083,1.324,0.1892,Iris-setosa
4.8378,2.9301,1.3694,0.1984,Iris-setosa
4.9725,3.036,1.4285,0.2067,Iris-setosa
4.8964,2.9447,1.3688,0.2135,Iris-setosa
4.9344,2.9903,1.3986,0.2101,Iris-setosa
4.8627,2.9415,1.3658,0.1944,Iris-setosa
4.9823,3.0409,1.3635,0.2412,Iris-setosa
4.9225,2.9912,1.3646,0.2178,Iris-setosa
5.0033,2.9688,1.453,0.2014,Iris-setosa
4.7574,3.1093,1.3372,0.2211,Iris-setosa
4.8803,3.039,1.3951,0.2112,Iris-setosa
4.8147,3.0423,1.3883,0.205,Iris-setosa
4.7288,3.0772,1.4003,0.169,Iris-setosa
4.7717,3.0597,1.3943,0.187,Iris-setosa
4.9725,3.1011,1.3874,0.1955,Iris-setosa
5.1009,2.9661,1.4977,0.2034,Iris-setosa
5.0367,3.0336,1.4425,0.1994,Iris-setosa
4.8696,3.0003,1.3717,0.2068,Iris-setosa
5.0478,3.0323,1.5372,0.2043,Iris-setosa
4.9587,3.0163,1.4544,0.2055,Iris-setosa
5.0411,2.9436,1.4295,0.1986,Iris-setosa
5.1214,3.0473,1.4687,0.1816,Iris-setosa
5.0812,2.9954,1.4491,0.1901,Iris-setosa
4.7598,2.9688,1.4383,0.2031,Iris-setosa
4.9701,3.0152,1.5503,0.1992,Iris-setosa
4.8649,2.992,1.4943,0.2011,Iris-setosa
5.0376,2.9163,1.4501,0.2007,Iris-setosa
4.8637,3.0729,1.3451,0.1984,Iris-setosa
4.9506,2.9946,1.3976,0.1995,Iris-setosa
4.9485,2.9394,1.3785,0.2029,Iris-setosa
4.8474,3.1114,1.3556,0.1665,Iris-setosa
4.8979,3.0254,1.367,0.1847,Iris-setosa
4.9725,3.1179,1.4256,0.1987,Iris-setosa
5.0069,2.9126,1.3477,0.2236,Iris-setosa
4.9897,3.0152,1.3866,0.2111,Iris-setosa
4.8456,2.9478,1.3903,0.2022,Iris-setosa
4.8433,3.0152,1.5293,0.195,Iris-setosa
4.8444,2.9815,1.4598,0.1986,Iris-setosa
4.8078,3.0213,1.4001,0.1993,Iris-setosa
4.9496,2.9169,1.3609,0.2211,Iris-setosa
4.8787,2.9691,1.3805,0.2102,Iris-setosa
4.8696,3.1074,1.3903,0.2039,Iris-setosa
5.1337,3.0965,1.3082,0.2177,Iris-setosa
5.0016,3.1019,1.3492,0.2108,Iris-setosa
5.0514,3.0192,1.4128,0.2008,Iris-setosa
5.0682,2.9361,1.3477,0.2009,Iris-setosa
5.0598,2.9776,1.3802,0.2008,Iris-setosa
4.9279,2.9562,1.4089,0.1955,Iris-setosa
4.8024,2.9789,1.3214,0.2437,Iris-setosa
4.8651,2.9675,1.3651,0.2196,Iris-setosa
5.0136,2.9331,1.3629,0.2005,Iris-setosa
5.1214,2.9083,1.5477,0.1749,Iris-setosa
5.0675,2.9207,1.4553,0.1877,Iris-setosa
5.096,3.0843,1.3874,0.2052,Iris-setosa
4.8392,3.1136,1.5003,0.211,Iris-setosa
4.9676,3.0989,1.4438,0.2081,Iris-setosa
4.7564,3.12,1.3815,0.1983,Iris-setosa
5.0764,3.1221,1.3398,0.1984,Iris-setosa
4.9163,3.121,1.3606,0.1983,Iris-setosa
5.0685,3.0465,1.4383,0.1966,Iris-setosa
4.8678,2.934,1.4372,0.1648,Iris-setosa
4.9681,2.9902,1.4377,0.1807,Iris-setosa
4.8113,3.0318,1.3922,0.2028,Iris-setosa
5.0519,3.0131,1.3609,0.2076,Iris-setosa
4.9315,3.0224,1.3765,0.2052,Iris-setosa
5.0376,3.1011,1.4403,0.199,Iris-setosa
4.8187,3.0537,1.4003,0.2269,Iris-setosa
4.9281,3.0774,1.4203,0.2129,Iris-setosa
