@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.194,3.5436,1.4233,0.2077,Iris-setosa
5.1429,3.5179,1.4117,0.2054,Iris-setosa
5.1668,3.5374,1.3876,0.1983,Iris-setosa
5.1046,3.5051,1.4379,0.2189,Iris-setosa
5.1357,3.5212,1.4127,0.2086,Iris-setosa
5.0612,3.5175,1.4069,0.199,Iris-setosa
5.0783,3.5583,1.3872,0.2005,Iris-setosa
5.0697,3.5379,1.397,0.1997,Iris-setosa
5.1912,3.4818,1.4006,0.1986,Iris-setosa
5.1853,3.5088,1.3815,0.2171,Iris-setosa
5.1882,3.4953,1.391,0.2078,Iris-setosa
5.0949,3.5154,1.428,0.1983,Iris-setosa
5.1309,3.5354,1.4063,0.2088,Iris-setosa
5.1129,3.5254,1.4171,0.2035,Iris-setosa
5.1484,3.5479,1.417,0.1986,Iris-setosa
5.1327,3.5537,1.377,0.2023,Iris-setosa
5.1405,3.5508,1.397,0.2004,Iris-setosa
5.0826,3.4671,1.3994,0.2005,Iris-setosa
5.1923,3.4767,1.4289,0.1988,Iris-setosa
5.1374,3.4719,1.4141,0.1996,Iris-setosa
5.0627,3.5206,1.4208,0.1999,Iris-setosa
5.0906,3.5335,1.3917,0.193,Iris-setosa
5.0766,3.527,1.4062,0.1964,Iris-setosa
5.0719,3.5521,1.3956,0.199,Iris-setosa
5.0818,3.5381,1.4255,0.2232,Iris-setosa
5.0768,3.5451,1.4105,0.2111,Iris-setosa
5.0765,3.5049,1.4057,0.2035,Iris-setosa
5.1204,3.4996,1.4233,0.2225,Iris-setosa
5.0984,3.5022,1.4144,0.213,Iris-setosa
5.0704,3.5185,1.428,0.2018,Iris-setosa
5.1642,3.528,1.43,0.2009,Iris-setosa
5.1173,3.5232,1.4289,0.2013,Iris-setosa
5.156,3.4849,1.4149,0.1992,Iris-setosa
5.1344,3.5427,1.3748,0.2221,Iris-setosa
5.1452,3.5138,1.3948,0.2106,Iris-setosa
5.0857,3.5374,1.3889,0.1986,Iris-setosa
5.18,3.5546,1.465,0.2056,Iris-setosa
5.1328,3.546,1.4269,0.2021,Iris-setosa
5.1591,3.4912,1.4027,0.2021,Iris-setosa
5.1747,3.54,1.456,0.1984,Iris-setosa
5.1669,3.5156,1.4293,0.2002,Iris-setosa
5.0658,3.528,1.4263,0.2028,Iris-setosa
5.1151,3.4767,1.3646,0.2099,Iris-setosa
5.0904,3.5023,1.3954,0.2063,Iris-setosa
5.1178,3.5269,1.3985,0.1998,Iris-setosa
5.2028,3.4813,1.4221,0.1952,Iris-setosa
5.1602,3.5041,1.4102,0.1975,Iris-setosa
5.1469,3.4891,1.4221,0.202,Iris-setosa
5.052,3.4813,1.4289,0.2067,Iris-setosa
5.0994,3.4852,1.4255,0.2043,Iris-setosa
5.1744,3.5059,1.4099,0.2014,Iris-setosa
5.0959,3.5326,1.4052,0.2178,Iris-setosa
5.1351,3.5192,1.4075,0.2096,Iris-setosa
5.1851,3.5626,1.4267,0.1999,Iris-setosa
5.201,3.528,1.3646,0.1948,Iris-setosa
5.193,3.5453,1.3956,0.1973,Iris-setosa
5.1622,3.5175,1.4011,0.2009,Iris-setosa
5.1905,3.4914,1.4075,0.216,Iris-setosa
5.1763,3.5044,1.4043,0.2084,Iris-setosa
5.0704,3.5101,1.3943,0.2012,Iris-setosa
5.2151,3.4914,1.4221,0.1966,Iris-setosa
5.1427,3.5007,1.4081,0.1989,Iris-setosa
5.1117,3.5038,1.3893,0.1989,Iris-setosa
5.1257,3.4749,1.4165,0.2164,Iris-setosa
5.1187,3.4893,1.4029,0.2076,Iris-setosa
5.0826,3.5353,1.4061,0.1983,Iris-setosa
5.1958,3.4969,1.4593,0.1905,Iris-setosa
5.1392,3.5161,1.4327,0.1944,Iris-setosa
5.1805,3.5374,1.4091,0.2019,Iris-setosa
5.1467,3.5097,1.4221,0.2077,Iris-setosa
5.1636,3.5235,1.4156,0.2047,Iris-setosa
5.1759,3.5164,1.4141,0.2001,Iris-setosa
5.1572,3.5491,1.4447,0.1923,Iris-setosa
5.1665,3.5327,1.4294,0.1961,Iris-setosa
5.0918,3.4881,1.4074,0.1993,Iris-setosa
5.045,3.5381,1.4605,0.2034,Iris-setosa
5.0684,3.5131,1.4339,0.2013,Iris-setosa
5.1362,3.4797,1.4246,0.2007,Iris-setosa
5.1677,3.5299,1.4627,0.1883,Iris-setosa
5.1519,3.5048,1.4436,0.1945,Iris-setosa
5.1239,3.5605,1.4128,0.2011,Iris-setosa
5.1169,3.5171,1.4311,0.2239,Iris-setosa
5.1204,3.5388,1.4219,0.2125,Iris-setosa
5.0903,3.5584,1.4027,0.2004,Iris-setosa
5.1046,3.4905,1.3804,0.189,Iris-setosa
5.0974,3.5244,1.3915,0.1946,Iris-setosa
5.0566,3.5238,1.4027,0.2007,Iris-setosa
5.1502,3.5555,1.4311,0.2059,Iris-setosa
5.1034,3.5396,1.4169,0.2032,Iris-setosa
5.156,3.5679,1.4254,0.2039,Iris-setosa
5.2168,3.5363,1.4334,0.2117,Iris-setosa
5.1864,3.5521,1.4294,0.2078,Iris-setosa
5.1025,3.5448,1.4002,0.2033,Iris-setosa
5.0924,3.5555,1.3973,0.216,Iris-setosa
5.0974,3.5501,1.3987,0.2096,Iris-setosa
5.1622,3.4933,1.3927,0.1986,Iris-setosa
5.1607,3.5271,1.4052,0.2013,Iris-setosa
5.1614,3.5102,1.3989,0.1999,Iris-setosa
5.0688,3.5458,1.428,0.1987,Iris-setosa
5.1151,3.5455,1.4199,0.2095,Iris-setosa
5.0919,3.5456,1.4239,0.2041,Iris-setosa
5.1759,3.5311,1.4128,0.2016,Iris-setosa
5.0661,3.4731,1.377,0.2135,Iris-setosa
5.121,3.5021,1.3949,0.2075,Iris-setosa
5.1943,3.5217,1.4238,0.1984,Iris-setosa
5.1134,3.528,1.4221,0.2099,Iris-setosa
5.1538,3.5248,1.4229,0.2041,Iris-setosa
5.1499,3.5658,1.4053,0.2035,Iris-setosa
5.1397,3.5061,1.3906,0.2157,Iris-setosa
5.1448,3.5359,1.3979,0.2096,Iris-setosa
5.1331,3.4818,1.3872,0.2024,Iris-setosa
5.0783,3.5381,1.4481,0.207,Iris-setosa
5.1057,3.5099,1.4176,0.2047,Iris-setosa
5.0964,3.5521,1.3885,0.2017,Iris-setosa
5.1397,3.5354,1.4097,0.1944,Iris-setosa
5.118,3.5437,1.3991,0.198,Iris-setosa
5.1316,3.4965,1.3872,0.1998,Iris-setosa
5.166,3.5335,1.3725,0.2085,Iris-setosa
5.1487,3.515,1.3798,0.2041,Iris-setosa
5.0597,3.5574,1.4103,0.1995,Iris-setosa
5.0748,3.474,1.474,0.1962,Iris-setosa
5.0672,3.5157,1.4421,0.1978,Iris-setosa
5.0673,3.486,1.4204,0.2016,Iris-setosa
5.1449,3.4795,1.3635,0.2189,Iris-setosa
5.1061,3.4827,1.3919,0.2102,Iris-setosa
5.1346,3.5059,1.3973,0.2035,Iris-setosa
5.1274,3.4749,1.4616,0.2106,Iris-setosa
5.131,3.4904,1.4294,0.207,Iris-setosa
5.0505,3.5563,1.4175,0.2031,Iris-setosa
5.0924,3.528,1.4345,0.2005,Iris-setosa
5.0714,3.5421,1.426,0.2018,Iris-setosa
5.0551,3.487,1.4204,0.2037,Iris-setosa
5.1169,3.4987,1.4639,0.1908,Iris-setosa
5.086,3.4928,1.4421,0.1972,Iris-setosa
5.1147,3.4965,1.4141,0.2,Iris-setosa
5.0538,3.5216,1.4729,0.2052,Iris-setosa
5.0842,3.509,1.4435,0.2026,Iris-setosa
5.1713,3.5217,1.4183,0.2004,Iris-setosa
5.0415,3.5235,1.4345,0.2063,Iris-setosa
5.1064,3.5226,1.4264,0.2033,Iris-setosa
5.1147,3.4734,1.4036,0.1989,Iris-setosa
5.0888,3.4877,1.4672,0.2106,Iris-setosa
5.1017,3.4805,1.4354,0.2047,Iris-setosa
5.1469,3.5479,1.3969,0.2016,Iris-setosa
5.052,3.5051,1.4627,0.1916,Iris-setosa
5.0994,3.5265,1.4298,0.1966,Iris-setosa
5.0734,3.5479,1.4271,0.2032,Iris-setosa
5.0888,3.518,1.4537,0.1901,Iris-setosa
5.0811,3.5329,1.4403,0.1966,Iris-setosa
5.1622,3.5038,1.42,0.2005,Iris-setosa
5.18,3.5436,1.4571,0.1966,Iris-setosa
5.1711,3.5237,1.4385,0.1985,Iris-setosa
5.0826,3.5364,1.417,0.2011,Iris-setosa
5.1134,3.5455,1.3951,0.1995,Iris-setosa
5.098,3.5409,1.406,0.2003,Iris-setosa
5.153,3.4744,1.4023,0.202,Iris-setosa
5.2063,3.4969,1.3996,0.2139,Iris-setosa
5.1796,3.4856,1.4009,0.2079,Iris-setosa
5.0918,3.57,1.4267,0.2037,Iris-setosa
5.0906,3.5592,1.3815,0.2167,Iris-setosa
5.0912,3.5646,1.4041,0.2102,Iris-setosa
5.1163,3.4734,1.4179,0.1995,Iris-setosa
5.152,3.5436,1.465,0.2016,Iris-setosa
5.1341,3.5085,1.4414,0.2005,Iris-setosa
5.1255,3.5385,1.4259,0.201,Iris-setosa
5.1116,3.4887,1.3928,0.2131,Iris-setosa
5.1185,3.5136,1.4093,0.207,Iris-setosa
5.1407,3.5521,1.412,0.1988,Iris-setosa
5.2063,3.5216,1.4627,0.2153,Iris-setosa
5.1735,3.5368,1.4373,0.207,Iris-setosa
5.1759,3.529,1.388,0.2035,Iris-setosa
5.0696,3.5024,1.4187,0.2139,Iris-setosa
5.1227,3.5157,1.4033,0.2087,Iris-setosa
5.1637,3.4702,1.412,0.2004,Iris-setosa
5.1818,3.5574,1.4593,0.1908,Iris-setosa
5.1727,3.5138,1.4356,0.1956,Iris-setosa
5.1866,3.5626,1.3973,0.1982,Iris-setosa
5.1537,3.529,1.3657,0.198,Iris-setosa
5.1701,3.5458,1.3815,0.1981,Iris-setosa
5.0673,3.4986,1.3973,0.2015,Iris-setosa
5.1309,3.5308,1.4187,0.2009,Iris-setosa
5.0991,3.5147,1.408,0.2012,Iris-setosa
5.0489,3.55,1.4002,0.2023,Iris-setosa
5.0924,3.5317,1.4413,0.2232,Iris-setosa
5.0706,3.5408,1.4207,0.2127,Iris-setosa
5.0841,3.466,1.4107,0.198,Iris-setosa
5.1712,3.5326,1.474,0.2142,Iris-setosa
5.1276,3.4993,1.4423,0.2061,Iris-setosa
5.1209,3.4734,1.4015,0.1997,Iris-setosa
5.2151,3.5601,1.3838,0.2023,Iris-setosa
5.1679,3.5167,1.3926,0.201,Iris-setosa
5.1637,3.5227,1.396,0.2013,Iris-setosa
5.0503,3.5033,1.4063,0.2081,Iris-setosa
5.107,3.513,1.4011,0.2047,Iris-setosa
5.0642,3.4891,1.4082,0.1993,Iris-setosa
5.1257,3.5308,1.4334,0.1908,Iris-setosa
5.0949,3.5099,1.4207,0.195,Iris-setosa
5.1025,3.4681,1.3939,0.2014,Iris-setosa
5.2098,3.5134,1.456,0.2081,Iris-setosa
5.1561,3.4907,1.4249,0.2047,Iris-setosa
5.0979,3.5185,1.4204,0.1991,Iris-setosa
5.0994,3.5143,1.4661,0.2038,Iris-setosa
5.0986,3.5164,1.4432,0.2014,Iris-setosa
5.1958,3.4954,1.3868,0.2018,Iris-setosa
5.0538,3.5262,1.4751,0.2189,Iris-setosa
5.1248,3.5108,1.4309,0.2103,Iris-setosa
5.1102,3.5175,1.4183,0.2016,Iris-setosa
5.1502,3.5152,1.4627,0.2135,Iris-setosa
5.1302,3.5163,1.4404,0.2075,Iris-setosa
5.1897,3.4986,1.3906,0.1987,Iris-setosa
5.1572,3.5116,1.4278,0.2023,Iris-setosa
5.1734,3.5051,1.4092,0.2005,Iris-setosa
5.1255,3.5227,1.391,0.202,Iris-setosa
5.0696,3.5574,1.3657,0.2142,Iris-setosa
5.0975,3.54,1.3783,0.2081,Iris-setosa
5.0964,3.5269,1.4032,0.2026,Iris-setosa
5.0468,3.5546,1.4458,0.1941,Iris-setosa
5.0716,3.5407,1.4245,0.1983,Iris-setosa
5.104,3.4849,1.4254,0.1985,Iris-setosa
5.1765,3.4749,1.4751,0.1901,Iris-setosa
5.1402,3.4799,1.4502,0.1943,Iris-setosa
5.0841,3.549,1.42,0.2013,Iris-setosa
5.1309,3.529,1.3624,0.2149,Iris-setosa
5.1075,3.539,1.3912,0.2081,Iris-setosa
5.078,3.466,1.4137,0.204,Iris-setosa
5.0801,3.5317,1.3646,0.1955,Iris-setosa
5.079,3.4988,1.3891,0.1997,Iris-setosa
5.1974,3.465,1.4254,0.2003,Iris-setosa
5.0818,3.5583,1.4233,0.2095,Iris-setosa
5.1396,3.5116,1.4243,0.2049,Iris-setosa
5.0918,3.5479,1.4175,0.2,Iris-setosa
5.1782,3.5473,1.4109,0.2106,Iris-setosa
5.135,3.5476,1.4142,0.2053,Iris-setosa
5.104,3.5521,1.4263,0.2036,Iris-setosa
5.1169,3.5427,1.4379,0.198,Iris-setosa
5.1104,3.5474,1.4321,0.2008,Iris-setosa
5.1132,3.5511,1.4217,0.202,Iris-setosa
5.2045,3.5381,1.4154,0.2131,Iris-setosa
5.1588,3.5446,1.4185,0.2075,Iris-setosa
5.1989,3.4839,1.3864,0.198,Iris-setosa
5.0906,3.4767,1.4142,0.2121,Iris-setosa
5.1447,3.4803,1.4003,0.205,Iris-setosa
5.153,3.4891,1.4011,0.2007,Iris-setosa
5.1537,3.4923,1.4571,0.2153,Iris-setosa
5.1533,3.4907,1.4291,0.208,Iris-setosa
5.1637,3.4744,1.4158,0.1996,Iris-setosa
5.0941,3.4859,1.4526,0.2146,Iris-setosa
5.1289,3.4801,1.4342,0.2071,Iris-setosa
5.1821,3.5658,1.396,0.2032,Iris-setosa
5.0696,3.5116,1.3951,0.2085,Iris-setosa
5.1258,3.5387,1.3955,0.2058,Iris-setosa
5.1606,3.4902,1.4048,0.1983,Iris-setosa
5.0626,3.4877,1.4063,0.193,Iris-setosa
5.1115,3.4889,1.4055,0.1956,Iris-setosa
5.1744,3.4891,1.4091,0.2035,Iris-setosa
5.1782,3.4832,1.4176,0.2088,Iris-setosa
5.1763,3.4861,1.4133,0.2061,Iris-setosa
4.8686,2.9897,1.4246,0.2026,Iris-setosa
4.8959,3.0308,1.3849,0.2196,Iris-setosa
4.8822,3.0102,1.4047,0.2111,Iris-setosa
4.8759,3.0555,1.4233,0.2034,Iris-setosa
4.9222,2.9777,1.4109,0.2013,Iris-setosa
4.899,3.0166,1.4171,0.2023,Iris-setosa
4.9318,2.9727,1.4246,0.2007,Iris-setosa
4.9379,3.0409,1.4605,0.2041,Iris-setosa
4.9348,3.0068,1.4425,0.2024,Iris-setosa
4.8892,2.9925,1.4074,0.2008,Iris-setosa
4.8503,3.007,1.4368,0.1937,Iris-setosa
4.8697,2.9997,1.4221,0.1972,Iris-setosa
4.9965,3.0546,1.3868,0.2038,Iris-setosa
4.9239,2.974,1.4639,0.2056,Iris-setosa
4.9602,3.0143,1.4253,0.2047,Iris-setosa
4.9877,2.97,1.3931,0.1987,Iris-setosa
4.9432,3.0464,1.4537,0.1973,Iris-setosa
4.9654,3.0082,1.4234,0.198,Iris-setosa
4.9009,3.0033,1.4107,0.2007,Iris-setosa
4.9905,3.007,1.4357,0.1934,Iris-setosa
4.9457,3.0051,1.4232,0.197,Iris-setosa
4.9833,2.9817,1.4036,0.2024,Iris-setosa
5.008,3.05,1.4593,0.1962,Iris-setosa
4.9956,3.0158,1.4314,0.1993,Iris-setosa
4.9862,2.9961,1.4078,0.2032,Iris-setosa
5.0045,3.007,1.3951,0.2067,Iris-setosa
4.9953,3.0015,1.4014,0.2049,Iris-setosa
4.8745,3.0375,1.4011,0.2023,Iris-setosa
4.9975,3.061,1.4233,0.211,Iris-setosa
4.936,3.0492,1.4121,0.2066,Iris-setosa
4.873,2.97,1.4011,0.2009,Iris-setosa
4.9853,3.018,1.4097,0.1901,Iris-setosa
4.9291,2.9939,1.4054,0.1955,Iris-setosa
4.9921,3.0042,1.4254,0.2014,Iris-setosa
4.8836,3.0418,1.4345,0.1988,Iris-setosa
4.9378,3.0229,1.4299,0.2001,Iris-setosa
4.8612,2.9781,1.4036,0.1999,Iris-setosa
4.9555,2.9914,1.3906,0.216,Iris-setosa
4.9083,2.9847,1.3971,0.2079,Iris-setosa
4.8583,3.0402,1.3994,0.2038,Iris-setosa
4.8433,2.974,1.421,0.2236,Iris-setosa
4.8507,3.0071,1.4102,0.2137,Iris-setosa
4.8642,3.0006,1.4229,0.1987,Iris-setosa
4.9116,2.9786,1.4199,0.1959,Iris-setosa
4.8879,2.9896,1.4214,0.1972,Iris-setosa
4.9406,3.0177,1.4133,0.1996,Iris-setosa
4.9379,3.0097,1.3883,0.2063,Iris-setosa
4.9392,3.0137,1.4008,0.2029,Iris-setosa
4.8554,2.9781,1.4259,0.1991,Iris-setosa
4.8959,3.0079,1.3973,0.2081,Iris-setosa
4.8756,2.993,1.4116,0.2036,Iris-setosa
4.8759,3.0555,1.4191,0.2037,Iris-setosa
4.9081,3.0372,1.3894,0.2041,Iris-setosa
4.8919,3.0463,1.4042,0.2039,Iris-setosa
4.8627,2.9826,1.3918,0.201,Iris-setosa
4.9151,3.029,1.4165,0.189,Iris-setosa
4.8888,3.0057,1.4041,0.195,Iris-setosa
4.9715,2.9808,1.3981,0.1999,Iris-setosa
4.8748,3.0564,1.3883,0.2002,Iris-setosa
4.9231,3.0186,1.3932,0.2,Iris-setosa
4.8995,2.9952,1.4212,0.1999,Iris-setosa
4.9923,2.9951,1.3657,0.2063,Iris-setosa
4.9459,2.9951,1.3934,0.2031,Iris-setosa
4.8612,2.9853,1.4137,0.2026,Iris-setosa
4.9642,2.9896,1.403,0.2049,Iris-setosa
4.9127,2.9874,1.4083,0.2037,Iris-setosa
4.9142,3.06,1.4263,0.2034,Iris-setosa
5.0098,3.0345,1.4063,0.2081,Iris-setosa
4.962,3.0472,1.4163,0.2057,Iris-setosa
4.8612,3.0042,1.4229,0.198,Iris-setosa
4.9782,3.0079,1.3917,0.2121,Iris-setosa
4.9197,3.006,1.4073,0.205,Iris-setosa
4.8554,3.0059,1.4027,0.2012,Iris-setosa
5.001,3.0051,1.4729,0.2124,Iris-setosa
4.9282,3.0055,1.4378,0.2068,Iris-setosa
4.9906,3.0132,1.4002,0.2018,Iris-setosa
4.8783,3.0262,1.4514,0.2153,Iris-setosa
4.9344,3.0197,1.4258,0.2085,Iris-setosa
4.973,2.9871,1.4107,0.1998,Iris-setosa
4.9695,3.0537,1.4244,0.22,Iris-setosa
4.9712,3.0204,1.4175,0.2099,Iris-setosa
4.9656,2.9907,1.4057,0.1988,Iris-setosa
4.9011,2.9887,1.4131,0.2103,Iris-setosa
4.9333,2.9897,1.4094,0.2045,Iris-setosa
4.9612,2.9844,1.4275,0.1981,Iris-setosa
4.8836,3.051,1.4086,0.1934,Iris-setosa
4.9224,3.0177,1.418,0.1957,Iris-setosa
4.9818,3.0339,1.4103,0.2024,Iris-setosa
4.9064,2.9703,1.4503,0.2063,Iris-setosa
4.9441,3.0021,1.4302,0.2043,Iris-setosa
4.9186,2.9897,1.4133,0.1993,Iris-setosa
4.9537,3.018,1.4007,0.202,Iris-setosa
4.9361,3.0038,1.407,0.2006,Iris-setosa
4.9215,3.0285,1.4154,0.2018,Iris-setosa
4.9414,3.0564,1.4266,0.1973,Iris-setosa
4.9314,3.0424,1.421,0.1995,Iris-setosa
4.9406,3.0015,1.4103,0.2034,Iris-setosa
4.9695,3.0436,1.4345,0.1966,Iris-setosa
4.955,3.0225,1.4224,0.2,Iris-setosa
4.9333,2.9754,1.4263,0.2024,Iris-setosa
4.9449,3.0436,1.4503,0.1944,Iris-setosa
4.9391,3.0095,1.4383,0.1984,Iris-setosa
4.9024,3.0114,1.3922,0.2031,Iris-setosa
4.9186,2.9914,1.4176,0.2023,Iris-setosa
4.9105,3.0014,1.4049,0.2027,Iris-setosa
4.9656,2.9735,1.4103,0.2004,Iris-setosa
5.001,2.9777,1.4311,0.2088,Iris-setosa
4.9833,2.9756,1.4207,0.2046,Iris-setosa
4.8539,2.9988,1.3952,0.1984,Iris-setosa
4.8538,2.9694,1.4041,0.2218,Iris-setosa
4.8538,2.984,1.3996,0.2101,Iris-setosa
4.9171,3.0015,1.4078,0.2032,Iris-setosa
5.008,2.9841,1.3657,0.2164,Iris-setosa
4.9625,2.9928,1.3867,0.2098,Iris-setosa
4.8524,3.0384,1.4179,0.2022,Iris-setosa
5.0168,2.9758,1.3691,0.2038,Iris-setosa
4.9346,3.0071,1.3935,0.203,Iris-setosa
4.9068,3.0573,1.3943,0.199,Iris-setosa
4.852,3.0354,1.3669,0.202,Iris-setosa
4.8794,3.0463,1.3806,0.2005,Iris-setosa
4.9156,3.032,1.4078,0.2002,Iris-setosa
4.9397,3.0326,1.4176,0.1937,Iris-setosa
4.9276,3.0323,1.4127,0.1969,Iris-setosa
4.9774,3.032,1.3906,0.1984,Iris-setosa
4.9888,2.9868,1.4436,0.1966,Iris-setosa
4.9831,3.0094,1.4171,0.1975,Iris-setosa
4.9039,3.0186,1.4259,0.2002,Iris-setosa
4.973,3.0546,1.4717,0.193,Iris-setosa
4.9384,3.0366,1.4487,0.1966,Iris-setosa
4.8804,2.9826,1.3994,0.2004,Iris-setosa
4.8626,2.9914,1.3748,0.2214,Iris-setosa
4.8714,2.987,1.3871,0.2109,Iris-setosa
4.8774,3.0429,1.4259,0.2004,Iris-setosa
4.8485,2.9896,1.4041,0.1898,Iris-setosa
4.8629,3.0162,1.415,0.1951,Iris-setosa
4.9289,3.0276,1.4061,0.201,Iris-setosa
4.8626,3.0207,1.3849,0.2041,Iris-setosa
4.8957,3.0241,1.3955,0.2025,Iris-setosa
4.9539,2.988,1.4267,0.2006,Iris-setosa
4.9484,3.0491,1.4492,0.1934,Iris-setosa
4.9511,3.0185,1.4379,0.197,Iris-setosa
4.8862,2.9925,1.428,0.1998,Iris-setosa
4.8906,3.0244,1.4729,0.1944,Iris-setosa
4.8884,3.0084,1.4504,0.1971,Iris-setosa
4.9406,2.9988,1.4095,0.198,Iris-setosa
4.8888,3.0244,1.4424,0.2124,Iris-setosa
4.9147,3.0116,1.4259,0.2052,Iris-setosa
4.8965,2.9745,1.4187,0.2024,Iris-setosa
4.9344,2.9786,1.4458,0.2146,Iris-setosa
4.9154,2.9765,1.4322,0.2085,Iris-setosa
4.8671,3.0564,1.3906,0.1997,Iris-setosa
4.9292,3.007,1.3725,0.1977,Iris-setosa
4.8981,3.0317,1.3815,0.1986,Iris-setosa
4.8789,2.9934,1.4053,0.2011,Iris-setosa
4.9029,3.0574,1.3669,0.2031,Iris-setosa
4.8909,3.0254,1.386,0.2021,Iris-setosa
4.9112,2.9952,1.396,0.2014,Iris-setosa
4.9081,2.9758,1.3883,0.2027,Iris-setosa
4.9096,2.9855,1.3921,0.202,Iris-setosa
4.8686,2.9772,1.4196,0.2007,Iris-setosa
4.9555,2.9969,1.403,0.2189,Iris-setosa
4.912,2.987,1.4113,0.2098,Iris-setosa
4.9715,2.9979,1.3893,0.202,Iris-setosa
4.8976,3.0207,1.4751,0.1898,Iris-setosa
4.9345,3.0093,1.4322,0.1959,Iris-setosa
4.9303,3.0222,1.3943,0.2037,Iris-setosa
4.9695,2.9822,1.3872,0.1919,Iris-setosa
4.9498,3.0022,1.3907,0.1977,Iris-setosa
4.9803,3.0312,1.4011,0.2014,Iris-setosa
4.9274,2.9905,1.4176,0.2038,Iris-setosa
4.9538,3.0108,1.4093,0.2026,Iris-setosa
4.9406,2.988,1.399,0.2017,Iris-setosa
4.98,2.9996,1.3872,0.2067,Iris-setosa
4.9603,2.9938,1.3931,0.2042,Iris-setosa
4.9627,2.9735,1.4254,0.2014,Iris-setosa
4.8731,2.9758,1.4154,0.2074,Iris-setosa
4.9178,2.9746,1.4203,0.2044,Iris-setosa
4.8921,3.0366,1.3864,0.1996,Iris-setosa
4.9344,3.0033,1.4097,0.2207,Iris-setosa
4.9132,3.0199,1.398,0.2101,Iris-setosa
4.9347,3.0059,1.3922,0.2033,Iris-setosa
4.9029,3.0189,1.439,0.1984,Iris-setosa
4.9188,3.0124,1.4156,0.2008,Iris-setosa
4.9671,2.9763,1.3914,0.1999,Iris-setosa
4.8538,3.0601,1.368,0.1941,Iris-setosa
4.9104,3.0182,1.3797,0.197,Iris-setosa
4.8818,2.9826,1.3943,0.2016,Iris-setosa
4.8555,3.028,1.4447,0.2038,Iris-setosa
4.8686,3.0053,1.4195,0.2027,Iris-setosa
4.9303,3.0204,1.4048,0.2035,Iris-setosa
4.8801,3.061,1.4582,0.2038,Iris-setosa
4.9052,3.0407,1.4315,0.2036,Iris-setosa
4.9509,3.0393,1.4002,0.2017,Iris-setosa
4.8713,3.0546,1.4041,0.2164,Iris-setosa
4.911,3.0469,1.4021,0.209,Iris-setosa
4.8583,3.0096,1.3977,0.204,Iris-setosa
4.987,2.996,1.412,0.1916,Iris-setosa
4.9226,3.0027,1.4048,0.1977,Iris-setosa
