@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.1072,3.4898,1.3584,0.1974,Iris-setosa
5.1958,3.5028,1.3865,0.1988,Iris-setosa
5.1397,3.4621,1.4421,0.188,Iris-setosa
5.1677,3.4824,1.4142,0.1934,Iris-setosa
5.153,3.4706,1.3887,0.203,Iris-setosa
5.0298,3.4621,1.4646,0.2105,Iris-setosa
5.0914,3.4663,1.4266,0.2067,Iris-setosa
5.1061,3.4566,1.4268,0.2028,Iris-setosa
5.1186,3.5256,1.4075,0.1913,Iris-setosa
5.1123,3.4911,1.4171,0.197,Iris-setosa
5.1734,3.4384,1.3792,0.1995,Iris-setosa
4.9878,3.4633,1.4466,0.1913,Iris-setosa
5.0806,3.4508,1.4129,0.1954,Iris-setosa
5.0877,3.5602,1.3742,0.2024,Iris-setosa
4.9995,3.5439,1.3774,0.2206,Iris-setosa
5.0436,3.552,1.3758,0.2115,Iris-setosa
5.0326,3.535,1.3815,0.1998,Iris-setosa
5.1794,3.5305,1.406,0.2062,Iris-setosa
5.106,3.5327,1.3937,0.203,Iris-setosa
5.0816,3.5364,1.4251,0.1993,Iris-setosa
5.1958,3.4877,1.3744,0.176,Iris-setosa
5.1387,3.512,1.3997,0.1876,Iris-setosa
5.1142,3.5112,1.4257,0.1961,Iris-setosa
5.0813,3.5439,1.3759,0.1995,Iris-setosa
5.0977,3.5275,1.4007,0.1978,Iris-setosa
5.051,3.563,1.396,0.2011,Iris-setosa
5.135,3.4438,1.415,0.2023,Iris-setosa
5.093,3.5034,1.4055,0.2017,Iris-setosa
5.1265,3.5574,1.4212,0.1987,Iris-setosa
5.0322,3.5427,1.4691,0.1985,Iris-setosa
5.0793,3.55,1.4451,0.1986,Iris-setosa
5.1285,3.521,1.4117,0.1997,Iris-setosa
5.1303,3.4975,1.4676,0.2172,Iris-setosa
5.1294,3.5092,1.4396,0.2084,Iris-setosa
5.1979,3.4636,1.3949,0.2011,Iris-setosa
4.9831,3.5036,1.3684,0.2196,Iris-setosa
5.0905,3.4836,1.3816,0.2103,Iris-setosa
5.051,3.521,1.3921,0.2012,Iris-setosa
5.1373,3.5342,1.4586,0.1913,Iris-setosa
5.0941,3.5275,1.4253,0.1962,Iris-setosa
5.1102,3.5686,1.3781,0.1976,Iris-setosa
5.1,3.489,1.4225,0.188,Iris-setosa
5.1051,3.5288,1.4003,0.1928,Iris-setosa
5.0061,3.549,1.4011,0.1965,Iris-setosa
5.2168,3.5012,1.3969,0.1846,Iris-setosa
5.1114,3.5251,1.399,0.1905,Iris-setosa
5.0041,3.5504,1.4145,0.2035,Iris-setosa
5.0626,3.4548,1.3323,0.1995,Iris-setosa
5.0333,3.5026,1.3734,0.2015,Iris-setosa
5.0061,3.542,1.3843,0.2021,Iris-setosa
5.0555,3.5366,1.4631,0.2081,Iris-setosa
5.0308,3.5393,1.4237,0.2051,Iris-setosa
5.1897,3.4622,1.4251,0.1986,Iris-setosa
5.1771,3.4853,1.3278,0.2062,Iris-setosa
5.1834,3.4737,1.3764,0.2024,Iris-setosa
5.1081,3.5546,1.4011,0.2003,Iris-setosa
5.0439,3.5158,1.3924,0.1817,Iris-setosa
5.076,3.5352,1.3967,0.191,Iris-setosa
5.0387,3.4608,1.3742,0.1962,Iris-setosa
5.0111,3.5378,1.4691,0.2038,Iris-setosa
5.0249,3.4993,1.4216,0.2,Iris-setosa
5.1958,3.458,1.3988,0.2019,Iris-setosa
5.1864,3.5109,1.3969,0.1985,Iris-setosa
5.1911,3.4844,1.3978,0.2002,Iris-setosa
5.051,3.5574,1.3966,0.1993,Iris-setosa
5.107,3.5134,1.421,0.1952,Iris-setosa
5.079,3.5354,1.4088,0.1972,Iris-setosa
5.1285,3.5476,1.4223,0.2017,Iris-setosa
5.2145,3.5293,1.3954,0.199,Iris-setosa
5.1715,3.5384,1.4088,0.2003,Iris-setosa
5.0897,3.4482,1.4112,0.2008,Iris-setosa
5.114,3.5061,1.3518,0.1808,Iris-setosa
5.1018,3.4771,1.3815,0.1908,Iris-setosa
5.1428,3.5602,1.4005,0.1976,Iris-setosa
5.2098,3.5061,1.4661,0.1808,Iris-setosa
5.1763,3.5331,1.4333,0.1891,Iris-setosa
5.1285,3.528,1.4251,0.2024,Iris-setosa
5.1,3.4853,1.3654,0.1899,Iris-setosa
5.1142,3.5066,1.3952,0.1961,Iris-setosa
5.0775,3.5588,1.4022,0.196,Iris-setosa
5.1,3.5232,1.3699,0.1803,Iris-setosa
5.0887,3.541,1.386,0.1881,Iris-setosa
5.0612,3.4398,1.4268,0.2,Iris-setosa
5.1584,3.456,1.4556,0.2211,Iris-setosa
5.1098,3.4479,1.4412,0.2105,Iris-setosa
5.0592,3.5126,1.3781,0.1976,Iris-setosa
5.0439,3.4657,1.415,0.2129,Iris-setosa
5.0515,3.4891,1.3965,0.2052,Iris-setosa
5.0714,3.5532,1.4027,0.1967,Iris-setosa
5.1444,3.4987,1.3293,0.2158,Iris-setosa
5.1079,3.5259,1.366,0.2062,Iris-setosa
5.0347,3.5,1.4033,0.1964,Iris-setosa
5.1233,3.4535,1.3368,0.2023,Iris-setosa
5.079,3.4767,1.37,0.1993,Iris-setosa
5.1673,3.5616,1.4016,0.2019,Iris-setosa
4.9901,3.5366,1.3308,0.2062,Iris-setosa
5.0786,3.5491,1.3662,0.204,Iris-setosa
5.1775,3.5406,1.3871,0.196,Iris-setosa
5.0626,3.489,1.4616,0.2052,Iris-setosa
5.12,3.5148,1.4243,0.2006,Iris-setosa
5.0816,3.5196,1.4207,0.1976,Iris-setosa
5.1701,3.467,1.3383,0.2014,Iris-setosa
5.1258,3.4933,1.3795,0.1995,Iris-setosa
5.1142,3.4622,1.3921,0.1989,Iris-setosa
4.9831,3.4535,1.3639,0.2028,Iris-setosa
5.0486,3.4578,1.3779,0.2008,Iris-setosa
5.1346,3.479,1.3826,0.1962,Iris-setosa
5.1327,3.5171,1.4526,0.2215,Iris-setosa
5.1336,3.498,1.4176,0.2088,Iris-setosa
5.0,3.437,1.4246,0.2026,Iris-setosa
5.1934,3.5097,1.3548,0.2196,Iris-setosa
5.0967,3.4733,1.3897,0.2111,Iris-setosa
5.0061,3.5238,1.4072,0.1962,Iris-setosa
5.1303,3.5561,1.4345,0.2139,Iris-setosa
5.0682,3.5399,1.4208,0.205,Iris-setosa
5.1305,3.5406,1.3876,0.1993,Iris-setosa
5.0088,3.4914,1.4195,0.2091,Iris-setosa
5.0696,3.516,1.4035,0.2042,Iris-setosa
5.1305,3.542,1.4218,0.2019,Iris-setosa
5.0672,3.4877,1.4691,0.1985,Iris-setosa
5.0988,3.5148,1.4454,0.2002,Iris-setosa
5.0612,3.5504,1.4246,0.2002,Iris-setosa
5.1771,3.5427,1.4691,0.2052,Iris-setosa
5.1191,3.5465,1.4468,0.2027,Iris-setosa
5.0571,3.5322,1.4089,0.2,Iris-setosa
5.2028,3.5415,1.3744,0.2143,Iris-setosa
5.1299,3.5368,1.3916,0.2071,Iris-setosa
5.1081,3.5322,1.4274,0.2001,Iris-setosa
5.1911,3.5354,1.3954,0.2028,Iris-setosa
5.1495,3.5338,1.4114,0.2014,Iris-setosa
5.0694,3.4664,1.3742,0.1981,Iris-setosa
5.1,3.5451,1.3518,0.2095,Iris-setosa
5.0847,3.5057,1.363,0.2037,Iris-setosa
5.0979,3.5448,1.3748,0.1994,Iris-setosa
5.0555,3.5244,1.4511,0.2215,Iris-setosa
5.0767,3.5346,1.4129,0.2104,Iris-setosa
5.1102,3.5336,1.405,0.1993,Iris-setosa
5.1023,3.5171,1.3308,0.1976,Iris-setosa
5.1062,3.5253,1.3679,0.1984,Iris-setosa
5.0632,3.535,1.4201,0.1979,Iris-setosa
5.135,3.5073,1.3518,0.1889,Iris-setosa
5.0991,3.5211,1.3859,0.1934,Iris-setosa
5.0877,3.4818,1.3988,0.1984,Iris-setosa
5.1747,3.4609,1.3368,0.1827,Iris-setosa
5.1312,3.4713,1.3677,0.1905,Iris-setosa
5.0673,3.5266,1.3848,0.2004,Iris-setosa
5.1771,3.5403,1.3729,0.2167,Iris-setosa
5.1222,3.5334,1.3788,0.2085,Iris-setosa
5.0795,3.5042,1.3893,0.198,Iris-setosa
5.1116,3.5488,1.3353,0.1899,Iris-setosa
5.0955,3.5265,1.3622,0.1939,Iris-setosa
5.0143,3.4636,1.3826,0.2017,Iris-setosa
5.2051,3.4633,1.3518,0.2062,Iris-setosa
5.1097,3.4634,1.3672,0.2039,Iris-setosa
5.102,3.4874,1.4,0.1967,Iris-setosa
5.0158,3.5171,1.421,0.2091,Iris-setosa
5.0588,3.5022,1.4104,0.2029,Iris-setosa
5.1999,3.4916,1.3764,0.2004,Iris-setosa
4.9948,3.4828,1.4526,0.2206,Iris-setosa
5.0973,3.4872,1.4144,0.2105,Iris-setosa
5.1856,3.451,1.4207,0.2016,Iris-setosa
5.0345,3.4609,1.4646,0.2158,Iris-setosa
5.11,3.4559,1.4426,0.2087,Iris-setosa
5.0979,3.4804,1.4251,0.2012,Iris-setosa
5.0181,3.5439,1.3969,0.1774,Iris-setosa
5.058,3.5121,1.411,0.1893,Iris-setosa
5.1163,3.451,1.4134,0.198,Iris-setosa
5.1327,3.5574,1.4706,0.2019,Iris-setosa
5.1244,3.5042,1.442,0.1999,Iris-setosa
5.0387,3.5084,1.396,0.203,Iris-setosa
5.1701,3.5183,1.3353,0.1932,Iris-setosa
5.1044,3.5133,1.3656,0.1981,Iris-setosa
5.0245,3.5364,1.3753,0.2004,Iris-setosa
5.0111,3.4511,1.3744,0.1995,Iris-setosa
5.0177,3.4937,1.3748,0.1999,Iris-setosa
5.0734,3.5224,1.3725,0.1982,Iris-setosa
5.142,3.5085,1.3879,0.1966,Iris-setosa
5.1077,3.5154,1.3801,0.1974,Iris-setosa
5.0734,3.4566,1.4067,0.1962,Iris-setosa
5.1373,3.4438,1.3398,0.1961,Iris-setosa
5.1053,3.4502,1.3732,0.1961,Iris-setosa
5.0224,3.437,1.3731,0.1995,Iris-setosa
5.0976,3.4877,1.3804,0.211,Iris-setosa
5.06,3.4623,1.3767,0.2052,Iris-setosa
5.002,3.493,1.4,0.196,Iris-setosa
5.2098,3.4413,1.3924,0.1923,Iris-setosa
5.1059,3.4671,1.3961,0.1941,Iris-setosa
5.0571,3.465,1.3916,0.202,Iris-setosa
5.2028,3.4792,1.3308,0.2009,Iris-setosa
5.1299,3.4721,1.3612,0.2014,Iris-setosa
5.0102,3.4986,1.3803,0.1981,Iris-setosa
5.135,3.5488,1.4541,0.2129,Iris-setosa
5.0725,3.5237,1.4172,0.2055,Iris-setosa
5.0714,3.4762,1.4095,0.2035,Iris-setosa
5.0322,3.4767,1.4466,0.2215,Iris-setosa
5.0518,3.4764,1.428,0.2125,Iris-setosa
4.9979,3.4328,1.3899,0.1983,Iris-setosa
5.1911,3.4694,1.3804,0.2095,Iris-setosa
5.0945,3.4511,1.3851,0.2039,Iris-setosa
5.0653,3.5602,1.391,0.1991,Iris-setosa
5.1303,3.4706,1.4,0.2196,Iris-setosa
5.0977,3.5154,1.3955,0.2093,Iris-setosa
5.1489,3.528,1.3736,0.2037,Iris-setosa
4.9878,3.4401,1.3819,0.2143,Iris-setosa
5.0683,3.484,1.3777,0.209,Iris-setosa
5.002,3.5042,1.382,0.2024,Iris-setosa
5.0275,3.5342,1.3278,0.1884,Iris-setosa
5.0147,3.5192,1.3549,0.1954,Iris-setosa
5.1061,3.57,1.4151,0.1994,Iris-setosa
5.1958,3.5415,1.4646,0.2206,Iris-setosa
5.1509,3.5557,1.4398,0.21,Iris-setosa
5.0449,3.5252,1.3921,0.202,Iris-setosa
5.1607,3.456,1.4511,0.223,Iris-setosa
5.1028,3.4906,1.4216,0.2125,Iris-setosa
5.0428,3.4874,1.4162,0.1972,Iris-setosa
5.0602,3.5598,1.3353,0.2043,Iris-setosa
5.0515,3.5236,1.3757,0.2007,Iris-setosa
5.1428,3.5616,1.3725,0.2002,Iris-setosa
5.0626,3.5354,1.3578,0.2057,Iris-setosa
5.1027,3.5485,1.3651,0.2029,Iris-setosa
5.0653,3.4594,1.4117,0.2004,Iris-setosa
4.9924,3.5549,1.403,0.1961,Iris-setosa
5.0288,3.5071,1.4073,0.1982,Iris-setosa
5.0387,3.57,1.3988,0.2032,Iris-setosa
5.2075,3.5525,1.3654,0.1913,Iris-setosa
5.1231,3.5612,1.382,0.1972,Iris-setosa
5.1652,3.5532,1.3832,0.1962,Iris-setosa
5.0836,3.5415,1.4751,0.2062,Iris-setosa
5.1243,3.5473,1.4291,0.2012,Iris-setosa
4.9098,2.9724,1.4039,0.2008,Iris-setosa
4.8392,3.0378,1.3819,0.2143,Iris-setosa
4.8744,3.005,1.3929,0.2075,Iris-setosa
4.8059,2.9832,1.3748,0.2016,Iris-setosa
4.9163,2.956,1.4045,0.1793,Iris-setosa
4.8611,2.9695,1.3896,0.1904,Iris-setosa
4.8451,2.952,1.3798,0.1967,Iris-setosa
4.8322,2.9389,1.3563,0.1889,Iris-setosa
4.8386,2.9454,1.368,0.1928,Iris-setosa
4.9156,2.9604,1.396,0.1995,Iris-setosa
5.0051,2.9706,1.403,0.198,Iris-setosa
4.9603,2.9655,1.3995,0.1987,Iris-setosa
4.9313,2.9472,1.3893,0.2034,Iris-setosa
4.8649,3.0122,1.4721,0.2191,Iris-setosa
4.898,2.9797,1.4306,0.2112,Iris-setosa
4.9921,2.9952,1.3776,0.1962,Iris-setosa
4.9186,2.9633,1.4315,0.1932,Iris-setosa
4.9553,2.9792,1.4045,0.1947,Iris-setosa
4.8902,2.9436,1.424,0.2017,Iris-setosa
4.8439,3.0,1.4375,0.2043,Iris-setosa
4.867,2.9718,1.4307,0.203,Iris-setosa
4.9156,3.0216,1.3759,0.1976,Iris-setosa
4.9631,2.9706,1.4556,0.2,Iris-setosa
4.9393,2.9961,1.4157,0.1988,Iris-setosa
4.8529,2.9615,1.3904,0.1972,Iris-setosa
4.8088,3.0598,1.3533,0.1894,Iris-setosa
4.8308,3.0106,1.3718,0.1933,Iris-setosa
4.9744,3.0048,1.3759,0.1982,Iris-setosa
4.9537,3.0097,1.3609,0.2143,Iris-setosa
4.964,3.0072,1.3683,0.2062,Iris-setosa
4.9039,2.9808,1.3887,0.1962,Iris-setosa
4.8602,2.9584,1.4481,0.188,Iris-setosa
4.882,2.9695,1.4184,0.1921,Iris-setosa
4.8764,2.97,1.3882,0.2004,Iris-setosa
4.8135,2.9914,1.4045,0.1817,Iris-setosa
4.8449,2.9807,1.3963,0.191,Iris-setosa
4.8431,3.036,1.3927,0.2024,Iris-setosa
4.7901,3.05,1.4345,0.1985,Iris-setosa
4.8165,3.043,1.4136,0.2004,Iris-setosa
4.9529,3.0192,1.3871,0.2039,Iris-setosa
4.8462,2.9389,1.3368,0.1779,Iris-setosa
4.8995,2.979,1.3619,0.1909,Iris-setosa
4.8941,2.9652,1.3977,0.2018,Iris-setosa
4.9327,2.9987,1.4541,0.1841,Iris-setosa
4.9133,2.9819,1.4259,0.1929,Iris-setosa
4.8157,2.9436,1.4011,0.1961,Iris-setosa
4.8018,3.0012,1.3609,0.1788,Iris-setosa
4.8087,2.9724,1.381,0.1874,Iris-setosa
4.9823,3.0096,1.3887,0.2035,Iris-setosa
4.8859,2.9474,1.4736,0.2028,Iris-setosa
4.9341,2.9785,1.4311,0.2031,Iris-setosa
4.9705,2.9928,1.419,0.1997,Iris-setosa
4.8415,2.9877,1.3699,0.2148,Iris-setosa
4.906,2.9902,1.3944,0.2072,Iris-setosa
4.996,2.9772,1.4156,0.1983,Iris-setosa
4.8111,3.0134,1.418,0.2028,Iris-setosa
4.9035,2.9953,1.4167,0.2005,Iris-setosa
4.8666,2.982,1.4246,0.1999,Iris-setosa
4.8228,3.0549,1.409,0.1803,Iris-setosa
4.8446,3.0184,1.4168,0.1901,Iris-setosa
4.9098,2.9615,1.4117,0.1971,Iris-setosa
4.8649,3.0488,1.409,0.2225,Iris-setosa
4.8873,3.0051,1.4103,0.2098,Iris-setosa
4.896,3.0504,1.3731,0.1968,Iris-setosa
4.942,3.0244,1.4285,0.1889,Iris-setosa
4.919,3.0374,1.4008,0.1928,Iris-setosa
4.9254,3.0192,1.396,0.2012,Iris-setosa
4.9444,2.9572,1.415,0.2206,Iris-setosa
4.9349,2.9882,1.4055,0.2108,Iris-setosa
4.9862,2.9988,1.4167,0.2011,Iris-setosa
4.9981,2.9596,1.4571,0.2009,Iris-setosa
4.9921,2.9792,1.4369,0.201,Iris-setosa
4.9,2.9496,1.4235,0.1971,Iris-setosa
4.8135,2.9902,1.3503,0.2014,Iris-setosa
4.8567,2.9699,1.3869,0.1992,Iris-setosa
4.8882,3.0564,1.3753,0.1992,Iris-setosa
4.9046,3.0024,1.4285,0.1923,Iris-setosa
4.8964,3.0294,1.4019,0.1957,Iris-setosa
4.9803,3.0564,1.4223,0.1998,Iris-setosa
4.8579,3.0085,1.3804,0.2129,Iris-setosa
4.9191,3.0324,1.4013,0.2063,Iris-setosa
4.9274,2.9748,1.3843,0.2028,Iris-setosa
4.9677,2.9926,1.3503,0.2143,Iris-setosa
4.9475,2.9836,1.3673,0.2085,Iris-setosa
4.9842,3.06,1.382,0.2021,Iris-setosa
4.8462,2.9902,1.4481,0.1961,Iris-setosa
4.9152,3.0251,1.415,0.1991,Iris-setosa
4.8941,2.9735,1.4095,0.2038,Iris-setosa
4.8579,3.0329,1.3714,0.2014,Iris-setosa
4.8759,3.0032,1.3904,0.2026,Iris-setosa
4.8392,2.9604,1.4268,0.2001,Iris-setosa
4.9537,3.0574,1.4616,0.2158,Iris-setosa
4.8964,3.0088,1.4442,0.2079,Iris-setosa
4.847,3.0192,1.4022,0.1989,Iris-setosa
5.0004,2.9914,1.3458,0.2215,Iris-setosa
4.9237,3.0053,1.374,0.2102,Iris-setosa
4.9254,2.9772,1.4072,0.1971,Iris-setosa
5.0028,2.9694,1.3879,0.2139,Iris-setosa
4.9641,2.9733,1.3975,0.2055,Iris-setosa
4.8686,2.9424,1.3904,0.2016,Iris-setosa
4.7924,2.9596,1.4315,0.2004,Iris-setosa
4.8305,2.951,1.4109,0.201,Iris-setosa
4.8666,3.0132,1.4117,0.2032,Iris-setosa
4.8929,3.0073,1.3939,0.1952,Iris-setosa
4.8797,3.0102,1.4028,0.1991,Iris-setosa
4.849,3.036,1.4112,0.1963,Iris-setosa
4.8205,3.0598,1.421,0.1884,Iris-setosa
4.8347,3.0479,1.4161,0.1923,Iris-setosa
4.947,2.9556,1.4251,0.2034,Iris-setosa
4.9981,3.0427,1.4751,0.2062,Iris-setosa
4.9725,2.9991,1.4501,0.2047,Iris-setosa
4.8666,3.0204,1.41,0.1999,Iris-setosa
4.9701,3.0244,1.4691,0.2095,Iris-setosa
4.9183,3.0224,1.4395,0.2047,Iris-setosa
4.9666,3.0179,1.4179,0.1992,Iris-setosa
4.8579,3.05,1.4315,0.188,Iris-setosa
4.9122,3.0339,1.4247,0.1936,Iris-setosa
4.896,2.9892,1.4078,0.196,Iris-setosa
4.9444,2.9523,1.3774,0.1918,Iris-setosa
4.9201,2.9707,1.3925,0.1939,Iris-setosa
4.8725,3.0528,1.4067,0.1972,Iris-setosa
4.9537,2.9938,1.4736,0.1913,Iris-setosa
4.9131,3.0233,1.4401,0.1942,Iris-setosa
4.8549,2.994,1.405,0.2027,Iris-setosa
4.8111,2.9609,1.418,0.2196,Iris-setosa
4.833,2.9774,1.4115,0.2111,Iris-setosa
4.8843,3.0564,1.4268,0.2027,Iris-setosa
4.9747,2.9438,1.4015,0.1851,Iris-setosa
4.9295,3.0,1.4141,0.1939,Iris-setosa
4.9254,3.012,1.391,0.1994,Iris-setosa
4.8626,2.9413,1.3759,0.2076,Iris-setosa
4.894,2.9766,1.3834,0.2035,Iris-setosa
4.9274,2.97,1.4207,0.199,Iris-setosa
4.8205,2.9621,1.3473,0.176,Iris-setosa
4.8739,2.966,1.3839,0.1875,Iris-setosa
4.8921,2.9904,1.3719,0.1961,Iris-setosa
4.9864,3.0085,1.4,0.2206,Iris-setosa
4.9392,2.9994,1.3859,0.2083,Iris-setosa
4.949,3.0516,1.3719,0.2009,Iris-setosa
5.0098,2.9951,1.412,0.1889,Iris-setosa
4.9794,3.0233,1.3919,0.1949,Iris-setosa
4.8529,2.9544,1.3798,0.1995,Iris-setosa
4.8345,2.9877,1.3353,0.1985,Iris-setosa
4.8437,2.971,1.3575,0.199,Iris-setosa
4.8941,2.9688,1.414,0.2022,Iris-setosa
4.9958,3.0232,1.4616,0.1956,Iris-setosa
4.9449,2.996,1.4378,0.1989,Iris-setosa
4.9921,3.0312,1.4039,0.199,Iris-setosa
4.9257,2.9474,1.4436,0.1851,Iris-setosa
4.9589,2.9893,1.4237,0.192,Iris-setosa
4.9921,3.0156,1.3871,0.197,Iris-setosa
4.9864,3.0598,1.4405,0.1918,Iris-setosa
4.9892,3.0377,1.4138,0.1944,Iris-setosa
4.9215,2.9784,1.382,0.2019,Iris-setosa
4.8672,3.0329,1.3533,0.2038,Iris-setosa
4.8943,3.0056,1.3676,0.2028,Iris-setosa
4.947,2.9772,1.391,0.2035,Iris-setosa
4.8509,3.0012,1.3609,0.1827,Iris-setosa
4.8989,2.9892,1.3759,0.1931,Iris-setosa
4.9156,3.0252,1.4223,0.2029,Iris-setosa
4.8672,2.9572,1.4345,0.2143,Iris-setosa
4.8914,2.9912,1.4283,0.2086,Iris-setosa
4.8608,2.952,1.4022,0.1985,Iris-setosa
4.8088,2.9938,1.3669,0.2139,Iris-setosa
4.8347,2.9729,1.3845,0.2062,Iris-setosa
4.8921,2.9424,1.3887,0.197,Iris-setosa
4.9981,2.9462,1.415,0.1952,Iris-setosa
4.9451,2.9443,1.4018,0.1961,Iris-setosa
4.949,3.0144,1.4145,0.198,Iris-setosa
4.8976,2.9853,1.4436,0.2239,Iris-setosa
4.9232,2.9998,1.429,0.2109,Iris-setosa
4.9607,3.0204,1.3938,0.1974,Iris-setosa
4.7924,3.0439,1.3879,0.2,Iris-setosa
4.8765,3.0321,1.3908,0.1986,Iris-setosa
4.9137,2.9855,1.3792,0.1962,Iris-setosa
4.8976,2.9389,1.3473,0.2172,Iris-setosa
4.9056,2.9622,1.3632,0.2067,Iris-setosa
4.9352,2.9988,1.4196,0.1963,Iris-setosa
4.8906,2.9816,1.4721,0.1937,Iris-setosa
4.9129,2.9901,1.4458,0.195,Iris-setosa
4.9725,2.9808,1.4229,0.1976,Iris-setosa
4.9724,3.0427,1.3819,0.2043,Iris-setosa
4.9724,3.0117,1.4024,0.2009,Iris-setosa
4.9548,2.9796,1.391,0.1965,Iris-setosa
4.8789,2.9706,1.3413,0.2129,Iris-setosa
4.9168,2.9751,1.3661,0.2047,Iris-setosa
4.802,2.9615,1.4033,0.1981,Iris-setosa
4.8766,2.956,1.4721,0.2196,Iris-setosa
4.8393,2.9587,1.4377,0.2088,Iris-setosa
4.8098,2.94,1.3848,0.204,Iris-setosa
4.8252,2.9767,1.4345,0.199,Iris-setosa
4.8175,2.9583,1.4096,0.2015,Iris-setosa
4.8137,3.024,1.3927,0.2028,Iris-setosa
4.956,2.9792,1.406,0.2009,Iris-setosa
4.8848,3.0016,1.3993,0.2018,Iris-setosa
4.9274,3.0192,1.382,0.1968,Iris-setosa
4.8462,3.0183,1.412,0.2167,Iris-setosa
4.8867,3.0187,1.3969,0.2067,Iris-setosa
4.8039,2.988,1.3932,0.2005,Iris-setosa
