@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.6099,3.5906,1.5054,0.1827,Iris-setosa
5.0292,3.2483,1.0902,0.2925,Iris-setosa
5.3195,3.4194,1.2978,0.2376,Iris-setosa
5.2902,3.185,1.4202,0.2131,Iris-setosa
4.9737,3.5616,1.4545,0.1741,Iris-setosa
5.1319,3.3733,1.4373,0.1936,Iris-setosa
5.3483,3.1916,1.2872,0.2086,Iris-setosa
4.9959,3.4398,1.4045,0.1558,Iris-setosa
5.1721,3.3157,1.3458,0.1822,Iris-setosa
5.2223,3.2781,1.4362,0.2093,Iris-setosa
4.9959,3.4514,1.1545,0.2378,Iris-setosa
5.1091,3.3647,1.2953,0.2235,Iris-setosa
5.1545,3.4975,1.3218,0.2051,Iris-setosa
5.1958,3.6023,1.4402,0.2993,Iris-setosa
5.1751,3.5499,1.381,0.2522,Iris-setosa
4.7669,3.2115,1.5187,0.1884,Iris-setosa
5.2624,3.2483,1.5544,0.149,Iris-setosa
5.0146,3.2298,1.5365,0.1687,Iris-setosa
4.8251,3.3246,1.4814,0.2135,Iris-setosa
4.6407,3.7821,1.2688,0.231,Iris-setosa
4.7329,3.5533,1.3751,0.2222,Iris-setosa
5.3968,3.2315,1.2926,0.2173,Iris-setosa
4.9182,3.3818,1.6044,0.1763,Iris-setosa
5.1575,3.3066,1.4485,0.1968,Iris-setosa
4.8057,3.6771,1.4974,0.2169,Iris-setosa
4.6629,3.3121,1.3759,0.19,Iris-setosa
4.7342,3.4946,1.4366,0.2034,Iris-setosa
4.8251,3.4576,1.508,0.2051,Iris-setosa
5.4178,3.4978,1.1545,0.1171,Iris-setosa
5.1214,3.4776,1.3312,0.1611,Iris-setosa
4.8444,3.5108,1.4628,0.2067,Iris-setosa
5.4733,3.5268,1.0902,0.2697,Iris-setosa
5.1588,3.5188,1.2765,0.2382,Iris-setosa
5.4646,3.8433,1.3112,0.2048,Iris-setosa
5.5732,3.5965,1.0688,0.1627,Iris-setosa
5.5189,3.7199,1.19,0.1837,Iris-setosa
4.9607,3.2249,1.508,0.2074,Iris-setosa
5.5066,3.5094,1.5187,0.1695,Iris-setosa
5.2336,3.3671,1.5133,0.1884,Iris-setosa
4.8735,3.7303,1.4681,0.2108,Iris-setosa
5.5399,3.405,1.4402,0.1125,Iris-setosa
5.2067,3.5676,1.4541,0.1616,Iris-setosa
5.1061,3.431,1.4867,0.2116,Iris-setosa
5.2735,3.6545,1.0902,0.2128,Iris-setosa
5.1898,3.5427,1.2884,0.2122,Iris-setosa
5.0673,3.4044,1.274,0.1831,Iris-setosa
5.0181,3.2425,1.1545,0.2264,Iris-setosa
5.0427,3.3234,1.2142,0.2047,Iris-setosa
5.0092,3.4177,1.4681,0.1983,Iris-setosa
5.2069,3.3644,1.7187,0.2652,Iris-setosa
5.108,3.391,1.5934,0.2317,Iris-setosa
5.4162,3.3778,1.2952,0.201,Iris-setosa
5.2846,3.4688,1.4473,0.2583,Iris-setosa
5.3504,3.4233,1.3712,0.2296,Iris-setosa
5.5227,3.5374,1.3857,0.2013,Iris-setosa
4.674,3.3411,1.0759,0.3153,Iris-setosa
5.0983,3.4392,1.2307,0.2583,Iris-setosa
4.8929,3.5507,1.4389,0.204,Iris-setosa
5.5066,3.2831,1.1831,0.1012,Iris-setosa
5.1997,3.4169,1.311,0.1525,Iris-setosa
4.6894,3.431,1.5027,0.1831,Iris-setosa
5.3512,3.3644,1.383,0.1991,Iris-setosa
5.0203,3.3977,1.4428,0.1911,Iris-setosa
5.3871,3.7236,1.2766,0.2127,Iris-setosa
5.4622,3.5036,1.4116,0.1809,Iris-setosa
5.4246,3.6136,1.3441,0.1968,Iris-setosa
5.3483,3.6438,1.4947,0.193,Iris-setosa
5.2624,3.7183,1.6901,0.2834,Iris-setosa
5.3053,3.681,1.5924,0.2382,Iris-setosa
5.6099,3.2914,1.2819,0.2086,Iris-setosa
5.5621,3.2657,1.6402,0.1217,Iris-setosa
5.586,3.2785,1.461,0.1651,Iris-setosa
4.6991,3.7303,1.4947,0.2093,Iris-setosa
5.2735,3.4746,1.2545,0.1034,Iris-setosa
4.9863,3.6024,1.3746,0.1563,Iris-setosa
4.9704,3.7103,1.383,0.188,Iris-setosa
5.5621,3.5616,1.5544,0.2059,Iris-setosa
5.2662,3.6359,1.4687,0.1969,Iris-setosa
5.2902,3.2115,1.4628,0.2105,Iris-setosa
4.8072,3.6835,1.0759,0.108,Iris-setosa
5.0487,3.4475,1.2693,0.1592,Iris-setosa
4.9123,3.717,1.4495,0.1861,Iris-setosa
4.9737,3.2889,1.6759,0.2971,Iris-setosa
4.9429,3.5029,1.5627,0.2416,Iris-setosa
5.2417,3.2781,1.4788,0.185,Iris-setosa
5.3623,3.2425,1.0616,0.2743,Iris-setosa
5.3019,3.2603,1.2702,0.2296,Iris-setosa
5.6003,3.3512,1.4202,0.2036,Iris-setosa
5.2513,3.7067,1.333,0.2424,Iris-setosa
5.4258,3.5289,1.3765,0.223,Iris-setosa
4.951,3.5773,1.4628,0.1896,Iris-setosa
4.7628,3.4978,1.3259,0.2652,Iris-setosa
4.8568,3.5375,1.3943,0.2274,Iris-setosa
4.7766,3.185,1.4256,0.1998,Iris-setosa
4.6851,3.2773,1.7044,0.1034,Iris-setosa
4.7308,3.2311,1.565,0.1516,Iris-setosa
4.9898,3.8034,1.3937,0.1953,Iris-setosa
5.4289,3.7589,1.1616,0.149,Iris-setosa
5.2093,3.7811,1.2776,0.1721,Iris-setosa
5.6099,3.8167,1.3591,0.2078,Iris-setosa
5.329,3.4688,1.5473,0.2151,Iris-setosa
5.4694,3.6427,1.4531,0.2114,Iris-setosa
4.8251,3.3911,1.2872,0.1949,Iris-setosa
4.8072,3.7763,1.2259,0.1535,Iris-setosa
4.8161,3.5837,1.2565,0.1742,Iris-setosa
4.7766,3.5707,1.3006,0.2097,Iris-setosa
4.6518,3.7473,1.2116,0.2173,Iris-setosa
4.7142,3.659,1.2561,0.2135,Iris-setosa
4.6991,3.5906,1.3351,0.2139,Iris-setosa
4.9071,3.4398,1.1331,0.3199,Iris-setosa
4.8031,3.5152,1.2341,0.2669,Iris-setosa
5.0964,3.318,1.4442,0.2006,Iris-setosa
4.9293,3.6313,1.1473,0.1285,Iris-setosa
5.0128,3.4746,1.2957,0.1645,Iris-setosa
5.2902,3.8367,1.399,0.1835,Iris-setosa
5.5399,3.2367,1.6259,0.1353,Iris-setosa
5.415,3.5367,1.5124,0.1593,Iris-setosa
4.951,3.4709,1.3245,0.196,Iris-setosa
5.5399,3.3585,1.1688,0.2014,Iris-setosa
5.2454,3.4147,1.2466,0.1986,Iris-setosa
4.9801,3.7303,1.4734,0.182,Iris-setosa
4.8183,3.2425,1.1759,0.2287,Iris-setosa
4.8992,3.4864,1.3246,0.2053,Iris-setosa
4.8444,3.85,1.3032,0.22,Iris-setosa
5.6065,3.6081,1.2188,0.1786,Iris-setosa
5.2254,3.729,1.261,0.1993,Iris-setosa
5.3193,3.451,1.3325,0.185,Iris-setosa
5.2846,3.3818,1.4259,0.1786,Iris-setosa
5.3019,3.4164,1.3792,0.1818,Iris-setosa
4.8251,3.5973,1.4229,0.185,Iris-setosa
4.7073,3.5442,1.4616,0.288,Iris-setosa
4.7661,3.5707,1.4422,0.2365,Iris-setosa
4.6991,3.4443,1.391,0.2006,Iris-setosa
5.2402,3.5326,1.7116,0.1353,Iris-setosa
4.9696,3.4884,1.5512,0.1679,Iris-setosa
4.6991,3.185,1.4362,0.204,Iris-setosa
4.8849,3.7589,1.7473,0.2971,Iris-setosa
4.792,3.4719,1.5917,0.2505,Iris-setosa
4.9801,3.8433,1.4841,0.1922,Iris-setosa
4.7739,3.6023,1.6759,0.1399,Iris-setosa
4.877,3.7228,1.58,0.166,Iris-setosa
4.7863,3.5042,1.3724,0.2154,Iris-setosa
5.3179,3.3063,1.4902,0.1125,Iris-setosa
5.052,3.4052,1.4313,0.1639,Iris-setosa
5.0867,3.7901,1.4841,0.1937,Iris-setosa
4.8405,3.4166,1.2116,0.2925,Iris-setosa
4.9635,3.6033,1.3478,0.2431,Iris-setosa
5.4258,3.717,1.3006,0.1956,Iris-setosa
5.4955,3.7995,1.4759,0.1194,Iris-setosa
5.4606,3.7582,1.3882,0.1575,Iris-setosa
5.2999,3.5175,1.524,0.1994,Iris-setosa
4.7406,3.2947,1.2045,0.3085,Iris-setosa
5.0202,3.4061,1.3642,0.2539,Iris-setosa
5.3289,3.4776,1.3937,0.2082,Iris-setosa
5.5621,3.6255,1.4687,0.3107,Iris-setosa
5.4455,3.5515,1.4312,0.2594,Iris-setosa
5.2902,3.431,1.383,0.1941,Iris-setosa
5.0181,3.5616,1.0902,0.1832,Iris-setosa
5.1541,3.4963,1.2366,0.1886,Iris-setosa
4.8057,3.6837,1.4628,0.2112,Iris-setosa
5.5843,3.5965,1.6259,0.3016,Iris-setosa
5.195,3.6401,1.5443,0.2563,Iris-setosa
4.9123,3.3778,1.3112,0.2101,Iris-setosa
5.007,3.4688,1.6044,0.1353,Iris-setosa
4.9596,3.4233,1.4578,0.1727,Iris-setosa
5.3386,3.5042,1.5187,0.1953,Iris-setosa
4.7739,3.6661,1.2045,0.1513,Iris-setosa
5.0562,3.5851,1.3616,0.1733,Iris-setosa
4.9026,3.3911,1.5054,0.182,Iris-setosa
4.8183,3.7299,1.1331,0.1877,Iris-setosa
4.8604,3.5605,1.3192,0.1848,Iris-setosa
5.0286,3.4975,1.3724,0.2162,Iris-setosa
4.7406,3.2831,1.6044,0.1308,Iris-setosa
4.8846,3.3903,1.4884,0.1734,Iris-setosa
4.7379,3.7835,1.2952,0.2101,Iris-setosa
5.5066,3.6429,1.5473,0.1627,Iris-setosa
5.1222,3.7132,1.4212,0.1864,Iris-setosa
5.3774,3.3446,1.4628,0.1884,Iris-setosa
4.8627,3.7531,1.533,0.1012,Iris-setosa
5.12,3.5488,1.4979,0.1448,Iris-setosa
5.203,3.2315,1.2819,0.1972,Iris-setosa
5.218,3.3876,1.5544,0.2242,Iris-setosa
5.2105,3.3095,1.4181,0.2107,Iris-setosa
4.9123,3.3313,1.2846,0.188,Iris-setosa
5.6731,3.3527,1.483,0.2834,Iris-setosa
5.2927,3.342,1.3838,0.2357,Iris-setosa
5.4452,3.6372,1.4841,0.1998,Iris-setosa
5.107,3.4572,1.4045,0.1239,Iris-setosa
5.276,3.5472,1.4443,0.1618,Iris-setosa
5.1933,3.5773,1.5027,0.188,Iris-setosa
5.2624,3.521,1.1616,0.2629,Iris-setosa
5.2278,3.5491,1.3321,0.2254,Iris-setosa
5.2514,3.7835,1.2952,0.1949,Iris-setosa
5.1292,3.4514,1.5473,0.1399,Iris-setosa
5.1903,3.6174,1.4212,0.1674,Iris-setosa
4.6797,3.717,1.5001,0.2127,Iris-setosa
5.3179,3.6429,1.5187,0.231,Iris-setosa
4.9988,3.6799,1.5093,0.2218,Iris-setosa
5.5906,3.298,1.3245,0.1823,Iris-setosa
5.2513,3.5268,1.0974,0.2401,Iris-setosa
5.4209,3.4124,1.2109,0.2112,Iris-setosa
5.1836,3.4111,1.3671,0.2127,Iris-setosa
5.0848,3.55,1.3616,0.3199,Iris-setosa
5.1342,3.4805,1.3643,0.2663,Iris-setosa
4.9151,2.9523,1.3165,0.2055,Iris-setosa
5.351,3.0616,1.1473,0.3062,Iris-setosa
5.133,3.0069,1.2319,0.2558,Iris-setosa
4.5241,3.2145,1.4681,0.2032,Iris-setosa
4.7293,2.8527,1.483,0.2447,Iris-setosa
4.6266,3.0336,1.4755,0.2239,Iris-setosa
5.3713,3.032,1.3724,0.1934,Iris-setosa
4.907,2.876,1.2473,0.1672,Iris-setosa
5.1391,2.9539,1.3098,0.1802,Iris-setosa
5.2131,3.2088,1.3803,0.2169,Iris-setosa
5.2289,3.1313,1.6973,0.3039,Iris-setosa
5.221,3.17,1.5388,0.2604,Iris-setosa
4.822,2.8839,1.5054,0.2082,Iris-setosa
4.4074,3.2183,1.483,0.1854,Iris-setosa
4.6147,3.0511,1.4942,0.1968,Iris-setosa
4.8965,3.0948,1.4947,0.2032,Iris-setosa
4.5184,2.9282,1.5544,0.1809,Iris-setosa
4.7074,3.0115,1.5245,0.192,Iris-setosa
5.1572,2.8896,1.4043,0.2139,Iris-setosa
4.3741,3.1951,1.4116,0.2788,Iris-setosa
4.7656,3.0423,1.4079,0.2463,Iris-setosa
4.8407,2.9865,1.4415,0.2181,Iris-setosa
4.9625,2.7831,1.4045,0.1444,Iris-setosa
4.9016,2.8848,1.423,0.1812,Iris-setosa
4.8965,3.1746,1.4149,0.1934,Iris-setosa
5.2067,2.9456,1.5759,0.1946,Iris-setosa
5.0516,3.0601,1.4954,0.194,Iris-setosa
4.8779,3.2088,1.4309,0.1877,Iris-setosa
4.9292,3.0152,1.6259,0.1171,Iris-setosa
4.9035,3.112,1.5284,0.1524,Iris-setosa
4.7941,2.8554,1.4761,0.1869,Iris-setosa
4.7737,3.2183,1.5973,0.1308,Iris-setosa
4.7839,3.0368,1.5367,0.1588,Iris-setosa
4.9989,2.7698,1.532,0.2124,Iris-setosa
4.5406,2.7773,1.2402,0.1672,Iris-setosa
4.7697,2.7735,1.386,0.1898,Iris-setosa
4.7662,3.2829,1.4442,0.1983,Iris-setosa
4.7071,3.1139,1.7687,0.2925,Iris-setosa
4.7366,3.1984,1.6064,0.2454,Iris-setosa
4.6731,2.8098,1.5213,0.215,Iris-setosa
4.7515,2.8005,1.2116,0.2173,Iris-setosa
4.7123,2.8051,1.3664,0.2161,Iris-setosa
5.0641,3.2601,1.3165,0.185,Iris-setosa
5.2955,3.2299,1.1473,0.1353,Iris-setosa
5.1798,3.245,1.2319,0.1601,Iris-setosa
5.0176,2.9295,1.4043,0.2089,Iris-setosa
4.696,2.9282,1.5616,0.1467,Iris-setosa
4.8568,2.9288,1.4829,0.1778,Iris-setosa
5.2131,3.1803,1.5293,0.2086,Iris-setosa
4.4518,3.0384,1.283,0.1786,Iris-setosa
4.8324,3.1093,1.4061,0.1936,Iris-setosa
5.2038,3.2658,1.3218,0.2173,Iris-setosa
5.1512,2.9108,1.333,0.313,Iris-setosa
5.1775,3.0883,1.3274,0.2651,Iris-setosa
4.459,2.787,1.3085,0.1846,Iris-setosa
4.8292,3.1197,1.0831,0.2378,Iris-setosa
4.6441,2.9533,1.1958,0.2112,Iris-setosa
4.7941,3.2315,1.3617,0.1918,Iris-setosa
4.9847,2.8353,1.3759,0.108,Iris-setosa
4.8894,3.0334,1.3687,0.1499,Iris-setosa
5.1107,3.2601,1.508,0.1998,Iris-setosa
4.5406,2.8237,1.1259,0.3016,Iris-setosa
4.8256,3.0419,1.3169,0.2507,Iris-setosa
4.8779,2.958,1.4788,0.1823,Iris-setosa
5.3954,3.2299,1.5045,0.1513,Iris-setosa
5.1366,3.0939,1.4916,0.1668,Iris-setosa
5.0734,2.8326,1.4495,0.2086,Iris-setosa
5.1512,2.992,1.7044,0.2675,Iris-setosa
5.1123,2.9123,1.5769,0.238,Iris-setosa
4.6358,2.7642,1.5001,0.2169,Iris-setosa
5.1068,2.9224,1.533,0.2378,Iris-setosa
4.8713,2.8433,1.5165,0.2273,Iris-setosa
4.6917,2.8269,1.399,0.1987,Iris-setosa
4.8848,2.7715,1.2616,0.3085,Iris-setosa
4.7882,2.7992,1.3303,0.2536,Iris-setosa
4.6452,3.1518,1.3537,0.1892,Iris-setosa
4.7071,3.3054,1.5902,0.2105,Iris-setosa
4.6761,3.2286,1.4719,0.1998,Iris-setosa
5.1293,2.7756,1.3697,0.2017,Iris-setosa
5.0624,3.1139,1.7116,0.1558,Iris-setosa
5.0958,2.9447,1.5406,0.1787,Iris-setosa
4.6731,3.129,1.4016,0.2165,Iris-setosa
5.1845,3.2995,1.7044,0.1422,Iris-setosa
4.9288,3.2142,1.553,0.1793,Iris-setosa
5.0827,3.2259,1.3644,0.2032,Iris-setosa
5.4065,3.1197,1.583,0.2424,Iris-setosa
5.2446,3.1728,1.4737,0.2228,Iris-setosa
5.1665,3.1631,1.375,0.1975,Iris-setosa
5.2733,2.8818,1.4045,0.2037,Iris-setosa
5.2199,3.0224,1.3897,0.2006,Iris-setosa
4.7662,3.0948,1.4681,0.1858,Iris-setosa
5.3843,2.9978,1.7044,0.2652,Iris-setosa
5.0752,3.0463,1.5862,0.2255,Iris-setosa
4.85,3.2373,1.4282,0.2192,Iris-setosa
5.2733,2.7599,1.4973,0.1854,Iris-setosa
5.0616,2.9985,1.4627,0.2023,Iris-setosa
4.7662,3.032,1.3591,0.188,Iris-setosa
4.4962,2.9746,1.2188,0.1627,Iris-setosa
4.6312,3.0033,1.2889,0.1753,Iris-setosa
5.2503,3.0891,1.4149,0.1998,Iris-setosa
4.5517,2.7831,1.7759,0.1285,Iris-setosa
4.901,2.9361,1.5954,0.1641,Iris-setosa
5.1293,2.7756,1.5107,0.2006,Iris-setosa
4.7293,2.7715,1.0688,0.2948,Iris-setosa
4.9292,2.7735,1.2897,0.2477,Iris-setosa
5.1293,3.2544,1.5267,0.2051,Iris-setosa
5.1845,3.1313,1.5902,0.0989,Iris-setosa
5.1569,3.1928,1.5584,0.152,Iris-setosa
4.8034,3.0549,1.4149,0.22,Iris-setosa
4.4296,3.1197,1.3045,0.3062,Iris-setosa
4.6165,3.0873,1.3597,0.2631,Iris-setosa
4.9803,3.2943,1.3085,0.2078,Iris-setosa
4.7404,3.2183,1.4902,0.1535,Iris-setosa
4.8603,3.2563,1.3993,0.1806,Iris-setosa
5.2782,3.0606,1.5133,0.2131,Iris-setosa
5.2733,3.0384,1.583,0.2173,Iris-setosa
5.2757,3.0495,1.5481,0.2152,Iris-setosa
5.0362,3.0207,1.3484,0.2059,Iris-setosa
4.6738,3.2009,1.1188,0.2196,Iris-setosa
4.855,3.1108,1.2336,0.2127,Iris-setosa
4.5427,2.8554,1.532,0.1892,Iris-setosa
5.4843,2.963,1.6116,0.2743,Iris-setosa
5.0135,2.9092,1.5718,0.2317,Iris-setosa
5.1386,3.0549,1.3351,0.2021,Iris-setosa
4.5184,2.7425,1.1973,0.2287,Iris-setosa
4.8285,2.8987,1.2662,0.2154,Iris-setosa
4.9617,3.0036,1.5267,0.2017,Iris-setosa
5.1734,2.9978,1.3402,0.3176,Iris-setosa
5.0675,3.0007,1.4334,0.2596,Iris-setosa
5.2782,3.1803,1.2952,0.2063,Iris-setosa
4.4518,3.1835,1.2259,0.2857,Iris-setosa
4.865,3.1818,1.2605,0.246,Iris-setosa
5.2503,2.9922,1.399,0.1998,Iris-setosa
5.2289,3.2473,1.1402,0.2834,Iris-setosa
5.2396,3.1197,1.2696,0.2416,Iris-setosa
4.971,2.9922,1.5187,0.2105,Iris-setosa
4.8848,3.1197,1.5116,0.133,Iris-setosa
4.9279,3.0559,1.5151,0.1717,Iris-setosa
4.6358,2.8953,1.2819,0.1926,Iris-setosa
4.8515,3.2531,1.6044,0.2811,Iris-setosa
4.7436,3.0742,1.4431,0.2368,Iris-setosa
5.2131,2.8326,1.4708,0.193,Iris-setosa
5.4843,2.992,1.383,0.1308,Iris-setosa
5.3487,2.9123,1.4269,0.1618,Iris-setosa
4.7103,2.8725,1.508,0.193,Iris-setosa
4.9181,2.7251,1.0974,0.1672,Iris-setosa
4.8141,2.7988,1.3027,0.18,Iris-setosa
5.0548,3.0492,1.3431,0.2105,Iris-setosa
4.8292,2.9224,1.3473,0.1604,Iris-setosa
4.942,2.9858,1.3452,0.1854,Iris-setosa
4.9524,3.1404,1.4362,0.2143,Iris-setosa
4.6738,2.9862,1.1259,0.149,Iris-setosa
4.8131,3.0633,1.281,0.1816,Iris-setosa
4.701,2.9466,1.2793,0.204,Iris-setosa
4.7293,3.1603,1.5687,0.1217,Iris-setosa
4.7151,3.0534,1.424,0.1628,Iris-setosa
5.0082,2.7528,1.4442,0.1896,Iris-setosa
4.907,2.8237,1.6259,0.2652,Iris-setosa
4.9576,2.7882,1.535,0.2274,Iris-setosa
5.12,3.1689,1.3405,0.1858,Iris-setosa
5.4731,3.0036,1.7401,0.2652,Iris-setosa
5.2965,3.0862,1.5403,0.2255,Iris-setosa
5.2131,2.9352,1.3484,0.1827,Iris-setosa
5.2733,2.8121,1.2116,0.2356,Iris-setosa
5.2432,2.8736,1.28,0.2091,Iris-setosa
5.1665,3.2829,1.4256,0.1835,Iris-setosa
4.9736,3.2763,1.533,0.2173,Iris-setosa
5.07,3.2796,1.4792,0.2004,Iris-setosa
4.6731,3.0891,1.3803,0.2006,Iris-setosa
4.8737,3.2241,1.4116,0.2902,Iris-setosa
4.7734,3.1566,1.3959,0.2454,Iris-setosa
4.7103,2.8725,1.4921,0.2089,Iris-setosa
4.6849,3.1603,1.7687,0.1399,Iris-setosa
4.6975,3.0164,1.6303,0.1744,Iris-setosa
4.9431,3.0435,1.5054,0.1991,Iris-setosa
4.5406,2.7831,1.3973,0.1535,Iris-setosa
4.7418,2.9133,1.4513,0.1763,Iris-setosa
5.3248,2.7357,1.4628,0.2181,Iris-setosa
4.4407,3.1023,1.633,0.2993,Iris-setosa
4.8827,2.919,1.5479,0.2587,Iris-setosa
5.3527,2.8839,1.3484,0.1831,Iris-setosa
4.7293,2.963,1.2188,0.1854,Iris-setosa
5.041,2.9234,1.2836,0.1842,Iris-setosa
5.39,2.9808,1.3511,0.1827,Iris-setosa
4.4296,3.1951,1.3616,0.2059,Iris-setosa
4.9098,3.0879,1.3563,0.1943,Iris-setosa
5.1107,2.8269,1.4096,0.1937,Iris-setosa
4.7848,2.8934,1.283,0.1034,Iris-setosa
4.9477,2.8601,1.3462,0.1485,Iris-setosa
5.2038,2.7927,1.4974,0.1858,Iris-setosa
4.7515,2.9514,1.4616,0.1946,Iris-setosa
4.9776,2.872,1.4795,0.1901,Iris-setosa
5.2689,2.787,1.375,0.1858,Iris-setosa
4.7515,2.8121,1.0688,0.3153,Iris-setosa
5.0102,2.7995,1.2219,0.2505,Iris-setosa
4.5241,3.0435,1.4336,0.182,Iris-setosa
4.7404,2.9572,1.483,0.2515,Iris-setosa
