@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.3692,3.5504,1.321,0.2072,Iris-setosa
5.1981,3.379,1.206,0.2532,Iris-setosa
5.2836,3.4647,1.2635,0.2302,Iris-setosa
5.1795,3.3698,1.3697,0.1932,Iris-setosa
5.1701,3.3937,1.409,0.1553,Iris-setosa
5.1747,3.3817,1.3893,0.1742,Iris-setosa
5.2407,3.521,1.4117,0.1906,Iris-setosa
4.7985,3.5586,1.5082,0.1669,Iris-setosa
5.0196,3.5398,1.4599,0.1787,Iris-setosa
5.1528,2.8596,1.3563,0.1942,Iris-setosa
4.7948,3.0,1.2015,0.1539,Iris-setosa
4.9738,2.9298,1.2789,0.174,Iris-setosa
4.9235,2.8344,1.4218,0.2096,Iris-setosa
4.8719,2.846,1.2646,0.2172,Iris-setosa
4.8977,2.8402,1.3432,0.2134,Iris-setosa
4.9705,2.9244,1.3445,0.1966,Iris-setosa
4.6545,3.0439,1.2556,0.2417,Iris-setosa
4.8125,2.9841,1.3,0.2191,Iris-setosa
4.8118,2.9424,1.4268,0.2002,Iris-setosa
5.1664,3.0952,1.215,0.1309,Iris-setosa
4.9891,3.0188,1.3209,0.1655,Iris-setosa
4.6706,3.126,1.4336,0.1908,Iris-setosa
4.8439,2.9303,1.5894,0.233,Iris-setosa
4.7572,3.0281,1.5114,0.2119,Iris-setosa
4.6412,3.1296,1.4369,0.2019,Iris-setosa
4.6966,2.9413,1.2015,0.2258,Iris-setosa
4.6689,3.0354,1.3192,0.2138,Iris-setosa
4.9764,2.8487,1.3445,0.2024,Iris-setosa
4.9631,2.934,1.3413,0.1352,Iris-setosa
4.9697,2.8913,1.3429,0.1688,Iris-setosa
4.9117,3.0936,1.4151,0.1949,Iris-setosa
5.1033,2.846,1.2015,0.1568,Iris-setosa
5.0075,2.9698,1.3083,0.1758,Iris-setosa
5.1528,2.856,1.4487,0.2091,Iris-setosa
4.6616,2.868,1.5488,0.2172,Iris-setosa
4.9071,2.862,1.4987,0.2131,Iris-setosa
4.8823,3.0,1.4251,0.2117,Iris-setosa
5.0963,3.0989,1.3548,0.2388,Iris-setosa
4.9893,3.0494,1.3899,0.2252,Iris-setosa
4.8588,2.946,1.326,0.2026,Iris-setosa
5.1734,3.0916,1.2421,0.1985,Iris-setosa
5.0161,3.0188,1.284,0.2005,Iris-setosa
5.0411,3.09,1.4587,0.2091,Iris-setosa
5.0472,3.1722,1.5037,0.1697,Iris-setosa
5.0441,3.1311,1.4812,0.1894,Iris-setosa
5.1234,3.0468,1.4739,0.2096,Iris-setosa
4.6125,3.1136,1.5578,0.2661,Iris-setosa
4.8679,3.0802,1.5158,0.2378,Iris-setosa
4.8588,2.8847,1.442,0.1892,Iris-setosa
4.6826,3.0586,1.3323,0.1338,Iris-setosa
4.7707,2.9716,1.3871,0.1615,Iris-setosa
5.0352,3.072,1.3848,0.1954,Iris-setosa
4.5634,3.0916,1.3503,0.2705,Iris-setosa
4.7993,3.0818,1.3675,0.2329,Iris-setosa
4.8588,3.0792,1.442,0.1904,Iris-setosa
4.7808,3.0696,1.436,0.1841,Iris-setosa
4.8198,3.0743,1.439,0.1872,Iris-setosa
4.6706,2.9064,1.4504,0.1976,Iris-setosa
4.7808,3.0146,1.4586,0.164,Iris-setosa
4.7257,2.9605,1.4544,0.1808,Iris-setosa
5.0646,2.9064,1.3798,0.1889,Iris-setosa
4.6265,3.1429,1.5759,0.1611,Iris-setosa
4.8455,3.0246,1.4778,0.175,Iris-setosa
5.094,3.1511,1.4554,0.2079,Iris-setosa
4.5564,2.846,1.5939,0.2071,Iris-setosa
4.8252,2.9985,1.5246,0.2075,Iris-setosa
5.0822,2.8776,1.4134,0.1925,Iris-setosa
4.6405,2.857,1.5172,0.2374,Iris-setosa
4.8613,2.8673,1.4653,0.2149,Iris-setosa
5.094,2.9928,1.4218,0.2036,Iris-setosa
4.5985,2.9486,1.3954,0.2316,Iris-setosa
4.8462,2.9707,1.4085,0.2176,Iris-setosa
4.7588,2.8452,1.4806,0.1995,Iris-setosa
4.8579,2.8314,1.3323,0.2287,Iris-setosa
4.8083,2.8383,1.4064,0.2141,Iris-setosa
4.6706,3.126,1.4655,0.204,Iris-setosa
4.7106,3.0293,1.5127,0.2517,Iris-setosa
4.6906,3.0776,1.4891,0.2278,Iris-setosa
5.1352,3.036,1.368,0.199,Iris-setosa
5.1734,2.956,1.2421,0.233,Iris-setosa
5.1543,2.996,1.305,0.216,Iris-setosa
4.9,3.1152,1.4688,0.2072,Iris-setosa
5.0332,2.835,1.2331,0.1827,Iris-setosa
4.9666,2.9751,1.3509,0.1949,Iris-setosa
4.847,3.1728,1.4638,0.206,Iris-setosa
5.1454,3.0476,1.5623,0.2676,Iris-setosa
4.9962,3.1102,1.513,0.2368,Iris-setosa
4.9823,3.0216,1.3176,0.2062,Iris-setosa
4.8789,3.1612,1.6074,0.2546,Iris-setosa
4.9306,3.0914,1.4625,0.2304,Iris-setosa
5.1881,3.1404,1.3311,0.2016,Iris-setosa
5.2225,3.1502,1.2285,0.2388,Iris-setosa
5.2053,3.1452,1.2797,0.2202,Iris-setosa
5.0176,3.0252,1.4756,0.1935,Iris-setosa
4.8509,3.1099,1.2105,0.1553,Iris-setosa
4.9342,3.0675,1.343,0.1744,Iris-setosa
4.9411,3.162,1.4083,0.2067,Iris-setosa
4.7808,2.835,1.2195,0.1971,Iris-setosa
4.8609,2.9985,1.3139,0.2019,Iris-setosa
4.9058,3.0684,1.3428,0.2014,Iris-setosa
4.7667,3.0732,1.3909,0.2388,Iris-setosa
4.8362,3.0708,1.3668,0.2201,Iris-setosa
4.8882,3.0036,1.4688,0.1997,Iris-setosa
5.1243,2.9413,1.4631,0.164,Iris-setosa
5.0062,2.9724,1.4659,0.1818,Iris-setosa
5.0764,3.0792,1.3949,0.2108,Iris-setosa
4.6195,2.945,1.1925,0.2676,Iris-setosa
4.8479,3.0121,1.2936,0.2392,Iris-setosa
4.8647,2.9568,1.4117,0.1976,Iris-setosa
5.0963,2.9376,1.4947,0.2489,Iris-setosa
4.9805,2.9472,1.4531,0.2232,Iris-setosa
5.0587,2.9136,1.4504,0.2062,Iris-setosa
5.2085,3.1099,1.6029,0.1438,Iris-setosa
5.1335,3.0117,1.5266,0.175,Iris-setosa
4.8882,3.0396,1.3781,0.2028,Iris-setosa
5.1874,3.0036,1.2376,0.1928,Iris-setosa
5.0378,3.0216,1.3078,0.1978,Iris-setosa
4.7059,2.8487,1.4386,0.1892,Iris-setosa
5.1804,3.1502,1.3729,0.2589,Iris-setosa
4.9431,2.9994,1.4057,0.224,Iris-setosa
5.094,2.9604,1.4806,0.198,Iris-setosa
4.9981,3.0,1.4811,0.1669,Iris-setosa
5.046,2.9802,1.4808,0.1824,Iris-setosa
4.8059,3.0324,1.4201,0.1988,Iris-setosa
4.942,3.1246,1.2736,0.2345,Iris-setosa
4.8739,3.0785,1.3468,0.2166,Iris-setosa
5.1234,3.1476,1.3882,0.2055,Iris-setosa
4.907,2.8497,1.4045,0.2402,Iris-setosa
5.0152,2.9986,1.3963,0.2228,Iris-setosa
4.8176,2.856,1.3697,0.2033,Iris-setosa
4.8088,2.8937,1.5172,0.1769,Iris-setosa
4.8132,2.8748,1.4434,0.1901,Iris-setosa
5.0881,3.072,1.3277,0.198,Iris-setosa
4.7948,2.989,1.3097,0.2633,Iris-setosa
4.9414,3.0305,1.3187,0.2306,Iris-setosa
4.7118,3.1187,1.4756,0.2062,Iris-setosa
5.1524,3.0952,1.3819,0.2158,Iris-setosa
4.9321,3.1069,1.4287,0.211,Iris-setosa
4.6589,2.8704,1.4453,0.194,Iris-setosa
4.9631,3.1282,1.4631,0.1323,Iris-setosa
4.811,2.9993,1.4542,0.1631,Iris-setosa
4.7824,3.144,1.3613,0.2067,Iris-setosa
4.6405,3.0366,1.5127,0.1827,Iris-setosa
4.7114,3.0903,1.4369,0.1946,Iris-setosa
5.1234,2.9748,1.4268,0.1928,Iris-setosa
4.6475,2.9193,1.2962,0.1784,Iris-setosa
4.8854,2.947,1.3615,0.1855,Iris-setosa
4.9,3.1548,1.3479,0.2052,Iris-setosa
4.949,2.9963,1.2601,0.2604,Iris-setosa
4.9245,3.0755,1.304,0.2328,Iris-setosa
5.1646,3.1728,1.3479,0.2093,Iris-setosa
4.6896,2.8973,1.2601,0.1482,Iris-setosa
4.9271,3.035,1.304,0.1787,Iris-setosa
4.9882,2.9388,1.4352,0.2093,Iris-setosa
5.0332,3.0586,1.409,0.1884,Iris-setosa
5.0107,2.9987,1.4221,0.1988,Iris-setosa
4.8353,2.9064,1.4722,0.2057,Iris-setosa
4.6966,3.0916,1.2421,0.1453,Iris-setosa
4.7659,2.999,1.3571,0.1755,Iris-setosa
4.8764,2.82,1.4218,0.1925,Iris-setosa
5.1874,2.8167,1.2962,0.2172,Iris-setosa
5.0319,2.8183,1.359,0.2048,Iris-setosa
5.1881,2.9784,1.3176,0.1899,Iris-setosa
4.5914,3.0439,1.621,0.2705,Iris-setosa
4.8897,3.0111,1.4693,0.2302,Iris-setosa
5.0411,3.0863,1.3966,0.1928,Iris-setosa
4.8018,3.0219,1.5398,0.1654,Iris-setosa
4.9214,3.0541,1.4682,0.179,Iris-setosa
5.047,3.1584,1.4,0.1952,Iris-setosa
4.5494,3.0109,1.3864,0.1913,Iris-setosa
4.7981,3.0846,1.3932,0.1932,Iris-setosa
4.8176,3.09,1.4235,0.1992,Iris-setosa
4.942,2.9706,1.2195,0.1424,Iris-setosa
4.8797,3.0303,1.3214,0.1708,Iris-setosa
4.9117,3.0179,1.326,0.1935,Iris-setosa
4.7317,2.9157,1.409,0.223,Iris-setosa
4.8217,2.9668,1.3675,0.2082,Iris-setosa
4.9882,2.8704,1.3949,0.2052,Iris-setosa
5.0332,2.9083,1.3142,0.141,Iris-setosa
5.0107,2.8893,1.3545,0.173,Iris-setosa
4.7236,3.1008,1.4655,0.2,Iris-setosa
4.7106,2.8973,1.2285,0.1942,Iris-setosa
4.7171,2.999,1.347,0.1971,Iris-setosa
5.1587,3.1187,1.3479,0.2076,Iris-setosa
5.1173,2.945,1.2285,0.2316,Iris-setosa
5.138,3.0318,1.2882,0.2196,Iris-setosa
5.0293,2.9712,1.3294,0.1901,Iris-setosa
5.0332,2.879,1.3729,0.1496,Iris-setosa
5.0312,2.9251,1.3511,0.1698,Iris-setosa
5.1704,3.0612,1.3899,0.1892,Iris-setosa
4.6896,3.1685,1.3503,0.1395,Iris-setosa
4.93,3.1148,1.37,0.1643,Iris-setosa
5.0058,3.18,1.4739,0.2091,Iris-setosa
4.956,3.0476,1.3639,0.2546,Iris-setosa
4.9809,3.1138,1.4188,0.2318,Iris-setosa
4.6412,3.0863,1.4537,0.1968,Iris-setosa
5.2014,3.1136,1.3007,0.1884,Iris-setosa
4.9213,3.0999,1.3772,0.1926,Iris-setosa
5.141,3.1584,1.3277,0.1925,Iris-setosa
5.1313,2.9083,1.5668,0.2503,Iris-setosa
5.1361,3.0333,1.4472,0.2214,Iris-setosa
5.1175,3.072,1.3479,0.2112,Iris-setosa
4.8368,2.9413,1.2376,0.233,Iris-setosa
4.9771,3.0066,1.2927,0.2221,Iris-setosa
4.7824,3.1404,1.4554,0.2112,Iris-setosa
4.6896,3.1612,1.2195,0.2661,Iris-setosa
4.736,3.1508,1.3374,0.2386,Iris-setosa
