@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
4.903,3.5372,1.5507,0.1941,Iris-setosa
4.9155,3.4722,1.482,0.1982,Iris-setosa
4.9694,3.6088,1.4334,0.1936,Iris-setosa
4.9819,3.3888,1.3037,0.1908,Iris-setosa
4.9756,3.4988,1.3685,0.1921,Iris-setosa
5.2586,3.6151,1.4561,0.2004,Iris-setosa
5.2343,3.3833,1.3849,0.2189,Iris-setosa
5.2464,3.4992,1.4205,0.2096,Iris-setosa
5.2402,3.4009,1.4573,0.2033,Iris-setosa
4.9188,3.3888,1.5575,0.2577,Iris-setosa
5.0794,3.3948,1.5074,0.2305,Iris-setosa
5.0291,3.5805,1.441,0.1972,Iris-setosa
5.1975,3.4273,1.3409,0.1574,Iris-setosa
5.1133,3.5039,1.3909,0.1773,Iris-setosa
5.2769,3.4576,1.3868,0.1936,Iris-setosa
5.3395,3.4685,1.28,0.2416,Iris-setosa
5.3082,3.463,1.3334,0.2176,Iris-setosa
4.9281,3.6025,1.3767,0.1977,Iris-setosa
5.1344,3.4987,1.3139,0.1768,Iris-setosa
5.0312,3.5506,1.3453,0.1872,Iris-setosa
5.0612,3.3694,1.4586,0.1927,Iris-setosa
5.2869,3.6499,1.527,0.2372,Iris-setosa
5.174,3.5096,1.4927,0.2149,Iris-setosa
4.9005,3.4765,1.354,0.195,Iris-setosa
5.3237,3.6279,1.4357,0.1833,Iris-setosa
5.1121,3.5522,1.3948,0.1891,Iris-setosa
5.1713,3.5269,1.4069,0.2073,Iris-setosa
5.1975,3.6197,1.4627,0.152,Iris-setosa
5.1844,3.5733,1.4348,0.1796,Iris-setosa
5.1805,3.6309,1.3553,0.2051,Iris-setosa
5.3553,3.5345,1.3003,0.2394,Iris-setosa
5.2679,3.5827,1.3277,0.2222,Iris-setosa
5.1484,3.4797,1.4284,0.2092,Iris-setosa
5.0555,3.5235,1.3376,0.1541,Iris-setosa
5.1019,3.5016,1.383,0.1816,Iris-setosa
5.1622,3.6057,1.4221,0.1939,Iris-setosa
5.2922,3.386,1.2902,0.2264,Iris-setosa
5.2272,3.4958,1.3561,0.2101,Iris-setosa
5.231,3.5616,1.4561,0.1997,Iris-setosa
5.2396,3.5729,1.3443,0.2286,Iris-setosa
5.2353,3.5672,1.4001,0.2141,Iris-setosa
4.9418,3.6277,1.4322,0.2091,Iris-setosa
5.003,3.3833,1.3917,0.1714,Iris-setosa
4.9724,3.5055,1.4119,0.1902,Iris-setosa
4.9189,3.5679,1.4208,0.2008,Iris-setosa
5.0713,3.441,1.5067,0.2167,Iris-setosa
4.9951,3.5044,1.4637,0.2087,Iris-setosa
5.1943,3.4009,1.3981,0.1952,Iris-setosa
5.208,3.496,1.3477,0.2103,Iris-setosa
5.2011,3.4484,1.3729,0.2027,Iris-setosa
5.0245,3.508,1.3515,0.2091,Iris-setosa
5.2343,3.4273,1.5845,0.2362,Iris-setosa
5.1294,3.4676,1.468,0.2226,Iris-setosa
5.0887,3.5269,1.451,0.202,Iris-setosa
5.2922,3.6114,1.3105,0.2545,Iris-setosa
5.1904,3.5691,1.3807,0.2282,Iris-setosa
5.1255,3.5899,1.4095,0.1943,Iris-setosa
5.1555,3.6279,1.5169,0.2081,Iris-setosa
5.1404,3.6089,1.4632,0.2012,Iris-setosa
5.1255,3.6246,1.3755,0.199,Iris-setosa
4.882,3.3778,1.5575,0.1671,Iris-setosa
5.0037,3.5012,1.4665,0.183,Iris-setosa
5.254,3.6687,1.4599,0.2053,Iris-setosa
5.2133,3.6527,1.3545,0.1552,Iris-setosa
5.2336,3.6607,1.4072,0.1802,Iris-setosa
5.1071,3.4293,1.3465,0.2047,Iris-setosa
4.8662,3.5922,1.2699,0.2448,Iris-setosa
4.9866,3.5107,1.3082,0.2247,Iris-setosa
5.0658,3.5679,1.3767,0.1954,Iris-setosa
4.9924,3.507,1.4864,0.2103,Iris-setosa
5.0291,3.5374,1.4315,0.2028,Iris-setosa
5.0336,3.5616,1.412,0.2038,Iris-setosa
5.024,3.5015,1.4424,0.2567,Iris-setosa
5.0288,3.5315,1.4272,0.2302,Iris-setosa
5.2218,3.4639,1.3641,0.1986,Iris-setosa
5.2764,3.3998,1.5744,0.179,Iris-setosa
5.2491,3.4318,1.4692,0.1888,Iris-setosa
4.9189,3.612,1.441,0.1925,Iris-setosa
5.1818,3.5262,1.2496,0.2534,Iris-setosa
5.0503,3.5691,1.3453,0.2229,Iris-setosa
5.0979,3.36,1.388,0.197,Iris-setosa
5.2396,3.6389,1.5845,0.2092,Iris-setosa
5.1687,3.4994,1.4862,0.2031,Iris-setosa
4.9878,3.4954,1.3969,0.1941,Iris-setosa
5.024,3.6417,1.3646,0.1898,Iris-setosa
5.0059,3.5685,1.3807,0.1919,Iris-setosa
5.0061,3.5805,1.4246,0.21,Iris-setosa
5.3711,3.3915,1.5541,0.2059,Iris-setosa
5.1886,3.486,1.4893,0.2079,Iris-setosa
5.1759,3.5553,1.3843,0.197,Iris-setosa
5.3343,3.4218,1.4154,0.2513,Iris-setosa
5.2551,3.4885,1.3998,0.2241,Iris-setosa
5.1576,3.4734,1.47,0.1936,Iris-setosa
5.024,3.6334,1.3748,0.1844,Iris-setosa
5.0908,3.5534,1.4224,0.189,Iris-setosa
4.896,3.3631,1.3439,0.1956,Iris-setosa
5.1502,3.6197,1.3612,0.1779,Iris-setosa
5.023,3.4914,1.3525,0.1867,Iris-setosa
5.2218,3.5049,1.3439,0.2044,Iris-setosa
5.0398,3.5482,1.3071,0.2027,Iris-setosa
5.1308,3.5265,1.3254,0.2035,Iris-setosa
5.0291,3.3694,1.3943,0.2015,Iris-setosa
5.3343,3.4657,1.4695,0.2545,Iris-setosa
5.1816,3.4175,1.4319,0.228,Iris-setosa
5.3458,3.6498,1.3767,0.1934,Iris-setosa
4.9872,3.452,1.5304,0.2092,Iris-setosa
5.1664,3.5509,1.4535,0.2012,Iris-setosa
4.9005,3.5395,1.3717,0.1995,Iris-setosa
5.3185,3.4465,1.4898,0.1779,Iris-setosa
5.1095,3.493,1.4307,0.1887,Iris-setosa
5.1805,3.4261,1.4032,0.2022,Iris-setosa
5.3763,3.4245,1.4661,0.1736,Iris-setosa
5.2783,3.4253,1.4346,0.1879,Iris-setosa
5.0382,3.6151,1.4196,0.1943,Iris-setosa
4.8662,3.3915,1.253,0.2211,Iris-setosa
4.9521,3.5033,1.3363,0.2077,Iris-setosa
4.9969,3.5962,1.3679,0.2067,Iris-setosa
4.9451,3.6059,1.5101,0.2383,Iris-setosa
4.971,3.601,1.439,0.2225,Iris-setosa
5.1071,3.4545,1.3515,0.1972,Iris-setosa
5.1134,3.5922,1.368,0.2459,Iris-setosa
5.1102,3.5233,1.3597,0.2215,Iris-setosa
4.9878,3.6214,1.4347,0.1966,Iris-setosa
5.1239,3.4685,1.2665,0.2059,Iris-setosa
5.0558,3.5449,1.3506,0.2012,Iris-setosa
5.0612,3.4419,1.3629,0.1979,Iris-setosa
5.329,3.5125,1.4187,0.1973,Iris-setosa
5.1951,3.4772,1.3908,0.1976,Iris-setosa
5.3458,3.5868,1.3755,0.2028,Iris-setosa
5.1344,3.5922,1.3206,0.1898,Iris-setosa
5.2401,3.5895,1.348,0.1963,Iris-setosa
4.951,3.508,1.4233,0.1923,Iris-setosa
5.329,3.4273,1.4424,0.2254,Iris-setosa
5.14,3.4676,1.4328,0.2088,Iris-setosa
5.1117,3.6466,1.3477,0.1979,Iris-setosa
5.0187,3.4657,1.3951,0.2545,Iris-setosa
5.0652,3.5561,1.3714,0.2262,Iris-setosa
5.254,3.6277,1.451,0.1943,Iris-setosa
5.2764,3.5619,1.4661,0.2059,Iris-setosa
5.2652,3.5948,1.4585,0.2001,Iris-setosa
4.9786,3.3915,1.3502,0.2049,Iris-setosa
4.9241,3.3915,1.4932,0.2286,Iris-setosa
4.9513,3.3915,1.4217,0.2167,Iris-setosa
5.2861,3.3726,1.3767,0.2017,Iris-setosa
5.0766,3.4025,1.5101,0.1919,Iris-setosa
5.1813,3.3875,1.4434,0.1967,Iris-setosa
5.1851,3.3978,1.4397,0.2028,Iris-setosa
5.3395,3.3833,1.4864,0.2297,Iris-setosa
5.2623,3.3905,1.463,0.2162,Iris-setosa
5.0107,3.5049,1.4447,0.2091,Iris-setosa
5.329,3.6307,1.2868,0.1768,Iris-setosa
5.1698,3.5678,1.3657,0.1929,Iris-setosa
5.3549,3.4261,1.4523,0.2042,Iris-setosa
5.1081,3.6362,1.3714,0.2211,Iris-setosa
5.2315,3.5311,1.4118,0.2126,Iris-setosa
4.9923,3.6718,1.4107,0.2092,Iris-setosa
5.2343,3.4712,1.3071,0.2577,Iris-setosa
5.1133,3.5715,1.3589,0.2334,Iris-setosa
5.0199,3.4104,1.3805,0.1975,Iris-setosa
5.2396,3.6114,1.3849,0.1908,Iris-setosa
5.1297,3.5109,1.3827,0.1941,Iris-setosa
5.0245,3.3631,1.3943,0.1941,Iris-setosa
5.208,3.4053,1.3173,0.1876,Iris-setosa
5.1162,3.3842,1.3557,0.1908,Iris-setosa
4.9556,3.5647,1.3755,0.2035,Iris-setosa
5.003,3.4987,1.5101,0.2545,Iris-setosa
4.9793,3.5317,1.4428,0.229,Iris-setosa
4.9878,3.6151,1.3767,0.2076,Iris-setosa
4.9609,3.6527,1.4357,0.1639,Iris-setosa
4.9743,3.6339,1.4062,0.1857,Iris-setosa
4.9556,3.4293,1.4599,0.2062,Iris-setosa
5.2817,3.5317,1.5608,0.1757,Iris-setosa
5.1186,3.4805,1.5103,0.1909,Iris-setosa
5.2586,3.6561,1.3742,0.2022,Iris-setosa
4.9504,3.5949,1.4221,0.1703,Iris-setosa
5.1045,3.6255,1.3981,0.1862,Iris-setosa
5.1805,3.6718,1.3439,0.2087,Iris-setosa
5.2396,3.6389,1.4154,0.152,Iris-setosa
5.21,3.6553,1.3796,0.1803,Iris-setosa
5.0291,3.6151,1.354,0.2026,Iris-setosa
4.8925,3.5455,1.4695,0.1854,Iris-setosa
4.9608,3.5803,1.4117,0.194,Iris-setosa
5.2861,3.4072,1.3906,0.1929,Iris-setosa
4.8925,3.4575,1.5135,0.152,Iris-setosa
5.0893,3.4323,1.452,0.1724,Iris-setosa
5.2677,3.3978,1.354,0.21,Iris-setosa
5.1818,3.5949,1.5642,0.1541,Iris-setosa
5.2247,3.4963,1.4591,0.182,Iris-setosa
4.9005,3.4734,1.3868,0.2056,Iris-setosa
5.045,3.4328,1.4424,0.1606,Iris-setosa
4.9727,3.4531,1.4146,0.183,Iris-setosa
5.1209,3.6498,1.388,0.1972,Iris-setosa
5.1765,3.5015,1.5507,0.1887,Iris-setosa
5.1487,3.5756,1.4693,0.1929,Iris-setosa
5.2723,3.4041,1.3641,0.2096,Iris-setosa
5.3711,3.4245,1.5507,0.2103,Iris-setosa
5.3217,3.4143,1.4574,0.2099,Iris-setosa
4.9189,3.6372,1.4536,0.2008,Iris-setosa
5.3553,3.3943,1.3173,0.2178,Iris-setosa
5.1371,3.5157,1.3854,0.2093,Iris-setosa
5.2081,3.6309,1.3616,0.2091,Iris-setosa
5.3605,3.452,1.4695,0.2297,Iris-setosa
5.2843,3.5414,1.4155,0.2194,Iris-setosa
5.2999,3.4135,1.4636,0.2056,Iris-setosa
4.9136,3.4685,1.4323,0.1574,Iris-setosa
5.1067,3.441,1.4479,0.1815,Iris-setosa
5.1759,3.5899,1.4586,0.2071,Iris-setosa
5.0555,3.529,1.2564,0.1908,Iris-setosa
5.1157,3.5594,1.3575,0.1989,Iris-setosa
4.9878,3.3631,1.3515,0.2056,Iris-setosa
4.882,3.5894,1.4052,0.2502,Iris-setosa
4.9349,3.4762,1.3783,0.2279,Iris-setosa
4.9556,3.5962,1.4636,0.2019,Iris-setosa
5.0398,3.419,1.3477,0.22,Iris-setosa
4.9977,3.5076,1.4056,0.2109,Iris-setosa
5.0887,3.6183,1.354,0.2091,Iris-setosa
5.0976,3.3915,1.4018,0.2038,Iris-setosa
5.0931,3.5049,1.3778,0.2064,Iris-setosa
5.2769,3.4513,1.4057,0.197,Iris-setosa
5.0766,3.5674,1.3951,0.2135,Iris-setosa
5.1767,3.5093,1.4003,0.2052,Iris-setosa
4.9051,3.6246,1.3565,0.193,Iris-setosa
4.9977,3.3998,1.5811,0.1617,Iris-setosa
4.9513,3.5122,1.4687,0.1773,Iris-setosa
5.2769,3.445,1.3855,0.1947,Iris-setosa
4.9977,3.5702,1.3274,0.2178,Iris-setosa
5.1373,3.5076,1.3564,0.2062,Iris-setosa
5.0245,3.3915,1.3515,0.204,Iris-setosa
5.2869,3.5949,1.5541,0.2318,Iris-setosa
5.1556,3.4932,1.4527,0.2179,Iris-setosa
5.2907,3.6687,1.4624,0.1929,Iris-setosa
4.9661,3.6032,1.3173,0.2318,Iris-setosa
5.1284,3.6359,1.3898,0.2123,Iris-setosa
5.1805,3.4797,1.4523,0.1941,Iris-setosa
5.1081,3.4822,1.3206,0.2523,Iris-setosa
5.1443,3.4809,1.3864,0.2232,Iris-setosa
5.0704,3.634,1.47,0.1943,Iris-setosa
5.1239,3.54,1.3003,0.2556,Iris-setosa
5.0971,3.587,1.3851,0.2249,Iris-setosa
5.0612,3.5616,1.378,0.1972,Iris-setosa
4.9399,3.5894,1.3612,0.2243,Iris-setosa
5.0005,3.5755,1.3696,0.2107,Iris-setosa
4.9189,3.5647,1.4687,0.2015,Iris-setosa
4.9136,3.3833,1.3037,0.2059,Iris-setosa
4.9162,3.474,1.3862,0.2037,Iris-setosa
5.1071,3.4041,1.3439,0.1979,Iris-setosa
5.0345,3.507,1.3849,0.2167,Iris-setosa
5.0708,3.4555,1.3644,0.2073,Iris-setosa
4.9923,3.5616,1.3603,0.1948,Iris-setosa
5.2343,3.4355,1.4898,0.2157,Iris-setosa
5.1133,3.4985,1.425,0.2052,Iris-setosa
5.3549,3.3757,1.4057,0.2015,Iris-setosa
5.308,3.4438,1.3409,0.207,Iris-setosa
5.3314,3.4097,1.3733,0.2042,Iris-setosa
5.2953,3.4702,1.3603,0.1979,Iris-setosa
5.1923,3.5647,1.5575,0.1649,Iris-setosa
5.2438,3.5174,1.4589,0.1814,Iris-setosa
4.9878,3.4923,1.388,0.1929,Iris-setosa
5.308,3.4025,1.3206,0.2416,Iris-setosa
5.1479,3.4474,1.3542,0.2172,Iris-setosa
4.9832,3.549,1.3994,0.1983,Iris-setosa
4.9241,3.6417,1.4796,0.1919,Iris-setosa
4.9536,3.5953,1.4395,0.1951,Iris-setosa
4.704,2.9799,1.3654,0.2042,Iris-setosa
4.682,2.9657,1.5135,0.2167,Iris-setosa
4.6929,2.9728,1.4394,0.2104,Iris-setosa
4.8671,3.1014,1.3565,0.1961,Iris-setosa
5.0764,2.9465,1.3308,0.247,Iris-setosa
4.9717,3.0239,1.3436,0.2215,Iris-setosa
4.8583,3.0204,1.4624,0.2067,Iris-setosa
5.129,3.1417,1.4086,0.2167,Iris-setosa
4.9936,3.081,1.4355,0.2117,Iris-setosa
4.9421,3.015,1.4095,0.1999,Iris-setosa
4.8871,3.0674,1.3206,0.2351,Iris-setosa
4.9146,3.0412,1.365,0.2175,Iris-setosa
4.9024,3.0419,1.4233,0.2087,Iris-setosa
4.9134,2.9383,1.4729,0.2513,Iris-setosa
4.9079,2.9901,1.4481,0.23,Iris-setosa
4.7172,2.9853,1.4183,0.2006,Iris-setosa
4.7293,2.9135,1.3105,0.179,Iris-setosa
4.7232,2.9493,1.3643,0.1898,Iris-setosa
4.995,2.915,1.4296,0.2082,Iris-setosa
5.0974,2.9465,1.2496,0.2124,Iris-setosa
5.0462,2.9307,1.3395,0.2103,Iris-setosa
4.973,3.0042,1.4573,0.2049,Iris-setosa
4.8713,2.9795,1.2665,0.22,Iris-setosa
4.9221,2.9918,1.3618,0.2124,Iris-setosa
5.0347,3.1446,1.4586,0.1993,Iris-setosa
4.8608,2.8833,1.4661,0.2081,Iris-setosa
4.9477,3.0139,1.4623,0.2037,Iris-setosa
4.9553,3.0771,1.4221,0.1954,Iris-setosa
5.1553,3.1389,1.368,0.1541,Iris-setosa
5.0553,3.108,1.395,0.1747,Iris-setosa
4.7128,2.9772,1.4221,0.2085,Iris-setosa
4.9344,2.9025,1.4458,0.1606,Iris-setosa
4.8236,2.9398,1.4339,0.1845,Iris-setosa
4.9818,3.0798,1.3452,0.2017,Iris-setosa
5.0501,2.9383,1.4255,0.2016,Iris-setosa
5.0159,3.009,1.3853,0.2016,Iris-setosa
5.092,3.1203,1.4095,0.1975,Iris-setosa
5.1448,2.9905,1.3545,0.2513,Iris-setosa
5.1183,3.0553,1.382,0.2244,Iris-setosa
4.7481,2.9529,1.3591,0.1981,Iris-setosa
5.1921,2.9355,1.3376,0.2146,Iris-setosa
4.9701,2.9442,1.3483,0.2063,Iris-setosa
5.0656,2.9259,1.4674,0.2049,Iris-setosa
4.7872,2.908,1.4627,0.2513,Iris-setosa
4.9264,2.9169,1.465,0.2281,Iris-setosa
4.7084,3.0852,1.4208,0.2017,Iris-setosa
5.008,3.0537,1.3173,0.1639,Iris-setosa
4.8582,3.0694,1.369,0.1828,Iris-setosa
4.9597,2.9745,1.4548,0.2001,Iris-setosa
5.129,2.974,1.456,0.2502,Iris-setosa
5.0443,2.9742,1.4554,0.2251,Iris-setosa
4.7172,2.915,1.3956,0.2098,Iris-setosa
4.6662,2.9905,1.3477,0.2567,Iris-setosa
4.6917,2.9527,1.3716,0.2332,Iris-setosa
4.726,2.9286,1.3528,0.1968,Iris-setosa
5.0343,2.9438,1.4898,0.2103,Iris-setosa
4.8801,2.9362,1.4213,0.2035,Iris-setosa
4.8186,3.0339,1.3465,0.2028,Iris-setosa
5.0501,3.0482,1.28,0.2405,Iris-setosa
4.9343,3.041,1.3132,0.2216,Iris-setosa
5.145,3.1257,1.4259,0.1959,Iris-setosa
5.0449,2.9905,1.4187,0.2372,Iris-setosa
5.0949,3.0581,1.4222,0.2165,Iris-setosa
4.92,3.0798,1.4183,0.2028,Iris-setosa
5.0659,3.1087,1.3511,0.1779,Iris-setosa
4.9929,3.0942,1.3847,0.1903,Iris-setosa
5.145,3.1338,1.4473,0.2089,Iris-setosa
4.9134,2.9987,1.483,0.2372,Iris-setosa
5.0291,3.0662,1.4651,0.223,Iris-setosa
4.9024,3.1203,1.3755,0.1995,Iris-setosa
4.7136,2.8778,1.3748,0.1671,Iris-setosa
4.808,2.999,1.3751,0.1833,Iris-setosa
4.9597,2.9637,1.3893,0.21,Iris-setosa
5.108,3.0564,1.2936,0.2588,Iris-setosa
5.0338,3.01,1.3414,0.2344,Iris-setosa
5.0876,3.1203,1.3654,0.1932,Iris-setosa
5.0133,3.1004,1.3003,0.22,Iris-setosa
5.0504,3.1103,1.3328,0.2066,Iris-setosa
4.9465,2.9826,1.3969,0.1977,Iris-setosa
4.9923,3.007,1.5372,0.1671,Iris-setosa
4.9694,2.9948,1.467,0.1824,Iris-setosa
5.1185,2.9367,1.4107,0.1986,Iris-setosa
4.7872,3.0482,1.4424,0.1822,Iris-setosa
4.9528,2.9924,1.4265,0.1904,Iris-setosa
5.1097,2.9826,1.3893,0.2082,Iris-setosa
4.6978,2.9135,1.4357,0.2232,Iris-setosa
4.9037,2.948,1.4125,0.2157,Iris-setosa
4.8539,3.1203,1.4322,0.2069,Iris-setosa
5.0711,3.1417,1.5845,0.2448,Iris-setosa
4.9625,3.131,1.5083,0.2258,Iris-setosa
4.8936,2.961,1.4095,0.2076,Iris-setosa
4.9397,3.0729,1.5405,0.2211,Iris-setosa
4.9166,3.0169,1.475,0.2143,Iris-setosa
4.7525,2.9556,1.3906,0.2091,Iris-setosa
4.9397,3.0784,1.3409,0.1639,Iris-setosa
4.8461,3.017,1.3657,0.1865,Iris-setosa
5.145,2.9718,1.4309,0.1981,Iris-setosa
4.7819,3.0977,1.4357,0.2092,Iris-setosa
4.9634,3.0347,1.4333,0.2036,Iris-setosa
4.8804,3.0339,1.441,0.1947,Iris-setosa
4.8818,2.9493,1.3714,0.2243,Iris-setosa
4.8811,2.9916,1.4062,0.2095,Iris-setosa
4.9553,3.0258,1.4309,0.1997,Iris-setosa
4.7977,2.8833,1.4999,0.2049,Iris-setosa
4.8765,2.9545,1.4654,0.2022,Iris-setosa
4.9421,3.0069,1.4548,0.2022,Iris-setosa
4.966,3.0207,1.5845,0.2329,Iris-setosa
4.954,3.0137,1.5196,0.2175,Iris-setosa
5.0391,2.9394,1.4095,0.2046,Iris-setosa
4.7556,2.9053,1.3815,0.1779,Iris-setosa
4.8973,2.9223,1.3955,0.1912,Iris-setosa
4.704,3.1067,1.3641,0.2001,Iris-setosa
4.8766,3.0262,1.5033,0.2523,Iris-setosa
4.7903,3.0664,1.4337,0.2262,Iris-setosa
5.0568,2.934,1.3843,0.2065,Iris-setosa
4.9134,3.1224,1.2665,0.2491,Iris-setosa
4.9851,3.0282,1.3254,0.2278,Iris-setosa
4.9465,3.1365,1.4322,0.2026,Iris-setosa
4.7661,2.941,1.4492,0.2426,Iris-setosa
4.8563,3.0387,1.4407,0.2226,Iris-setosa
4.9465,2.9097,1.349,0.2094,Iris-setosa
5.15,3.1059,1.2767,0.2545,Iris-setosa
5.0482,3.0078,1.3128,0.2319,Iris-setosa
4.7613,3.1229,1.4397,0.192,Iris-setosa
4.6925,3.0235,1.483,0.166,Iris-setosa
4.7269,3.0732,1.4613,0.179,Iris-setosa
4.9421,2.9637,1.4473,0.2044,Iris-setosa
4.9081,3.0757,1.2767,0.2243,Iris-setosa
4.9251,3.0197,1.362,0.2143,Iris-setosa
4.8098,3.1014,1.3855,0.2051,Iris-setosa
5.1763,3.1307,1.4932,0.1768,Iris-setosa
4.993,3.116,1.4393,0.1909,Iris-setosa
4.8671,3.1229,1.3528,0.208,Iris-setosa
4.9292,3.1472,1.2767,0.207,Iris-setosa
4.8981,3.135,1.3147,0.2075,Iris-setosa
5.1361,2.9799,1.4334,0.2028,Iris-setosa
4.7924,3.1279,1.3173,0.2103,Iris-setosa
4.9642,3.0539,1.3753,0.2065,Iris-setosa
4.7436,2.9178,1.4158,0.2001,Iris-setosa
4.8818,3.0784,1.5439,0.2577,Iris-setosa
4.8126,2.9981,1.4798,0.2289,Iris-setosa
5.1273,3.1176,1.4384,0.2028,Iris-setosa
4.9081,2.9383,1.456,0.2124,Iris-setosa
5.0176,3.0279,1.4472,0.2076,Iris-setosa
4.7304,3.0825,1.4498,0.2015,Iris-setosa
4.8398,3.0839,1.5575,0.2092,Iris-setosa
4.7851,3.0831,1.5036,0.2053,Iris-setosa
4.7569,3.0474,1.4586,0.199,Iris-setosa
4.9449,3.1142,1.3173,0.2351,Iris-setosa
4.8508,3.0808,1.3879,0.217,Iris-setosa
5.1009,2.9529,1.4548,0.2013,Iris-setosa
4.9555,2.952,1.5304,0.1757,Iris-setosa
5.0282,2.9524,1.4926,0.1885,Iris-setosa
5.0215,3.0123,1.4334,0.1992,Iris-setosa
4.9344,2.9135,1.571,0.2351,Iris-setosa
4.9779,2.9629,1.5022,0.2171,Iris-setosa
5.0215,2.9043,1.4107,0.2015,Iris-setosa
4.6662,3.0674,1.4424,0.2577,Iris-setosa
4.8438,2.9858,1.4265,0.2296,Iris-setosa
4.7613,2.9124,1.4674,0.1968,Iris-setosa
5.0396,2.9355,1.4357,0.2157,Iris-setosa
4.9004,2.9239,1.4515,0.2062,Iris-setosa
5.0347,2.8854,1.3906,0.2002,Iris-setosa
5.0711,2.9053,1.297,0.2394,Iris-setosa
5.0529,2.8953,1.3437,0.2198,Iris-setosa
4.9509,2.8908,1.3843,0.2053,Iris-setosa
4.8818,2.886,1.3037,0.2092,Iris-setosa
4.9163,2.8884,1.344,0.2072,Iris-setosa
4.8054,2.9988,1.383,0.2011,Iris-setosa
4.9186,3.1279,1.4458,0.1908,Iris-setosa
4.862,3.0633,1.4144,0.1959,Iris-setosa
4.7172,2.961,1.4145,0.2004,Iris-setosa
4.8871,3.018,1.4898,0.1768,Iris-setosa
4.8021,2.9894,1.4521,0.1886,Iris-setosa
5.1317,3.0501,1.4233,0.2094,Iris-setosa
4.7451,2.9245,1.4187,0.2178,Iris-setosa
4.9384,2.9873,1.421,0.2136,Iris-setosa
5.0788,2.915,1.4334,0.1952,Iris-setosa
5.0711,3.1032,1.4864,0.152,Iris-setosa
5.0749,3.0091,1.4599,0.1736,Iris-setosa
4.7701,3.1229,1.4384,0.2002,Iris-setosa
4.7241,2.908,1.2564,0.1703,Iris-setosa
4.7471,3.0154,1.3474,0.1852,Iris-setosa
5.1053,2.8908,1.3565,0.2046,Iris-setosa
5.0606,3.1307,1.5202,0.2167,Iris-setosa
5.0829,3.0107,1.4383,0.2106,Iris-setosa
4.8142,2.9988,1.4674,0.1981,Iris-setosa
4.8345,3.0207,1.5778,0.2254,Iris-setosa
4.8243,3.0097,1.5226,0.2117,Iris-setosa
5.0347,2.8908,1.4145,0.1921,Iris-setosa
5.0186,2.9328,1.412,0.1639,Iris-setosa
5.0266,2.9118,1.4132,0.178,Iris-setosa
4.8759,3.0501,1.4372,0.204,Iris-setosa
4.6978,3.0784,1.5676,0.1649,Iris-setosa
4.7868,3.0642,1.5024,0.1844,Iris-setosa
5.0347,2.9097,1.4674,0.206,Iris-setosa
5.0449,3.1032,1.5372,0.2103,Iris-setosa
