@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.1499,3.5014,1.4068,0.2007,Iris-setosa
5.1292,3.5058,1.4105,0.2059,Iris-setosa
5.1395,3.5035,1.4086,0.2032,Iris-setosa
5.1168,3.5014,1.41,0.2008,Iris-setosa
5.1245,3.5006,1.4172,0.2091,Iris-setosa
5.1206,3.501,1.4136,0.2049,Iris-setosa
5.1045,3.508,1.4102,0.2013,Iris-setosa
5.1186,3.5256,1.4135,0.2021,Iris-setosa
5.1115,3.5168,1.4118,0.2017,Iris-setosa
5.1382,3.514,1.4065,0.2017,Iris-setosa
5.1116,3.5186,1.421,0.2086,Iris-setosa
5.1249,3.5163,1.4137,0.2051,Iris-setosa
5.1188,3.535,1.4131,0.2011,Iris-setosa
5.1543,3.5021,1.4056,0.2105,Iris-setosa
5.1365,3.5185,1.4093,0.2058,Iris-setosa
5.1204,3.5332,1.4081,0.2009,Iris-setosa
5.1268,3.503,1.406,0.2003,Iris-setosa
5.1236,3.5181,1.407,0.2006,Iris-setosa
5.1362,3.5007,1.4053,0.2004,Iris-setosa
5.152,3.5219,1.406,0.2052,Iris-setosa
5.1441,3.5113,1.4056,0.2027,Iris-setosa
5.101,3.5101,1.4037,0.2013,Iris-setosa
5.1379,3.5079,1.409,0.2016,Iris-setosa
5.1194,3.509,1.4063,0.2014,Iris-setosa
5.1305,3.5024,1.4116,0.2009,Iris-setosa
5.1227,3.5195,1.4116,0.2118,Iris-setosa
5.1266,3.5109,1.4116,0.2063,Iris-setosa
4.9274,3.0111,1.4099,0.2014,Iris-setosa
4.9005,3.028,1.4315,0.2039,Iris-setosa
4.9139,3.0195,1.4207,0.2026,Iris-setosa
4.9049,3.0036,1.4121,0.2006,Iris-setosa
4.9333,3.0106,1.4195,0.2059,Iris-setosa
4.9191,3.0071,1.4158,0.2032,Iris-setosa
4.9328,3.0225,1.4029,0.2018,Iris-setosa
4.9531,3.0146,1.4206,0.2097,Iris-setosa
4.9429,3.0185,1.4117,0.2057,Iris-setosa
4.9357,3.0108,1.4072,0.2005,Iris-setosa
4.9426,3.0,1.4033,0.2025,Iris-setosa
4.9391,3.0054,1.4052,0.2015,Iris-setosa
4.924,3.0158,1.4104,0.2014,Iris-setosa
4.9052,3.0042,1.436,0.2111,Iris-setosa
4.9146,3.0099,1.4232,0.2062,Iris-setosa
4.9058,3.0249,1.402,0.2018,Iris-setosa
4.9286,3.0094,1.4338,0.2013,Iris-setosa
4.9172,3.0171,1.4179,0.2015,Iris-setosa
4.9308,3.0264,1.4002,0.201,Iris-setosa
4.921,3.0045,1.4045,0.2116,Iris-setosa
4.9259,3.0154,1.4023,0.2063,Iris-setosa
4.92,3.0063,1.411,0.2009,Iris-setosa
4.9157,3.0116,1.4,0.2105,Iris-setosa
4.9178,3.0089,1.4055,0.2057,Iris-setosa
4.9436,3.021,1.4095,0.2002,Iris-setosa
4.9449,3.025,1.4315,0.2094,Iris-setosa
4.9442,3.0229,1.4205,0.2047,Iris-setosa
4.9009,3.0291,1.405,0.2001,Iris-setosa
4.9233,3.0225,1.4165,0.2105,Iris-setosa
4.9121,3.0258,1.4107,0.2053,Iris-setosa
4.9357,3.0066,1.402,0.201,Iris-setosa
4.9005,3.0094,1.4244,0.2067,Iris-setosa
4.9181,3.008,1.4132,0.2038,Iris-setosa
4.9328,3.0186,1.4025,0.201,Iris-setosa
4.9467,3.0134,1.4015,0.2016,Iris-setosa
4.9397,3.016,1.402,0.2013,Iris-setosa
4.9254,3.0003,1.4025,0.2002,Iris-setosa
4.9064,3.0164,1.4191,0.2,Iris-setosa
4.9159,3.0083,1.4108,0.2001,Iris-setosa
4.9196,3.0285,1.4047,0.2016,Iris-setosa
4.9052,3.0219,1.4334,0.2107,Iris-setosa
4.9124,3.0252,1.419,0.2061,Iris-setosa
4.9411,3.0183,1.4012,0.2011,Iris-setosa
4.9157,3.0183,1.4308,0.2033,Iris-setosa
4.9284,3.0183,1.416,0.2022,Iris-setosa
4.9205,3.0144,1.4002,0.2002,Iris-setosa
4.9379,3.0027,1.4259,0.2061,Iris-setosa
4.9292,3.0085,1.413,0.2031,Iris-setosa
4.9098,3.0048,1.406,0.201,Iris-setosa
4.9245,3.0253,1.4097,0.2085,Iris-setosa
4.9171,3.015,1.4078,0.2047,Iris-setosa
4.9098,3.0243,1.4065,0.2012,Iris-setosa
4.9251,3.0045,1.4338,0.2075,Iris-setosa
4.9174,3.0144,1.4201,0.2043,Iris-setosa
4.9254,3.0099,1.4004,0.2012,Iris-setosa
4.907,3.0009,1.418,0.2118,Iris-setosa
4.9162,3.0054,1.4092,0.2065,Iris-setosa
4.9235,3.0171,1.4051,0.2017,Iris-setosa
4.9572,3.0277,1.4244,0.2025,Iris-setosa
4.9403,3.0224,1.4147,0.2021,Iris-setosa
4.9465,3.0059,1.4001,0.2009,Iris-setosa
4.9175,3.0167,1.4082,0.2115,Iris-setosa
4.932,3.0113,1.4041,0.2062,Iris-setosa
4.9166,3.0042,1.4005,0.2002,Iris-setosa
4.9087,3.0174,1.4086,0.2032,Iris-setosa
4.9126,3.0107,1.4045,0.2017,Iris-setosa
4.9039,3.0021,1.4127,0.2004,Iris-setosa
4.9385,3.0061,1.4311,0.2081,Iris-setosa
4.9212,3.0041,1.4219,0.2042,Iris-setosa
4.9112,3.0258,1.4,0.2004,Iris-setosa
4.9292,3.0146,1.4244,0.2032,Iris-setosa
4.9201,3.0202,1.4121,0.2017,Iris-setosa
4.9343,3.0249,1.4133,0.2014,Iris-setosa
4.9093,3.0143,1.4086,0.2014,Iris-setosa
4.9218,3.0196,1.4109,0.2014,Iris-setosa
4.9039,3.0219,1.412,0.2012,Iris-setosa
4.9093,3.0247,1.4146,0.2074,Iris-setosa
4.9066,3.0233,1.4133,0.2042,Iris-setosa
4.9093,3.0093,1.4064,0.2001,Iris-setosa
4.914,3.0106,1.415,0.2073,Iris-setosa
4.9116,3.0099,1.4107,0.2037,Iris-setosa
4.9063,3.0054,1.4103,0.2015,Iris-setosa
4.9222,3.0259,1.424,0.2011,Iris-setosa
4.9142,3.0156,1.4171,0.2013,Iris-setosa
4.9264,3.0021,1.4023,0.2006,Iris-setosa
4.9502,3.0088,1.4045,0.2113,Iris-setosa
4.9383,3.0054,1.4034,0.2059,Iris-setosa
4.9142,3.0165,1.4061,0.2014,Iris-setosa
4.9409,3.0094,1.427,0.2058,Iris-setosa
4.9275,3.0129,1.4165,0.2036,Iris-setosa
4.9372,3.0267,1.41,0.2008,Iris-setosa
4.9239,3.0006,1.418,0.202,Iris-setosa
4.9305,3.0136,1.414,0.2014,Iris-setosa
4.9127,3.0267,1.4054,0.2002,Iris-setosa
4.9566,3.0061,1.412,0.2008,Iris-setosa
4.9346,3.0164,1.4087,0.2005,Iris-setosa
4.9445,3.0276,1.4117,0.2016,Iris-setosa
4.9192,3.0012,1.4364,0.2037,Iris-setosa
4.9318,3.0144,1.424,0.2026,Iris-setosa
4.9088,3.0087,1.4065,0.2009,Iris-setosa
4.9461,3.0299,1.4236,0.2079,Iris-setosa
4.9274,3.0193,1.415,0.2044,Iris-setosa
4.9107,3.0165,1.4102,0.2013,Iris-setosa
4.9087,3.0161,1.4218,0.2033,Iris-setosa
4.9097,3.0163,1.416,0.2023,Iris-setosa
4.9132,3.0156,1.4054,0.2013,Iris-setosa
4.9134,3.0064,1.4308,0.2082,Iris-setosa
4.9132,3.011,1.4181,0.2047,Iris-setosa
4.9431,3.0264,1.4096,0.2005,Iris-setosa
4.9321,3.0219,1.4022,0.2094,Iris-setosa
4.9376,3.0241,1.4059,0.2049,Iris-setosa
4.9441,3.0189,1.4023,0.2011,Iris-setosa
4.9525,3.0167,1.4255,0.2034,Iris-setosa
4.9483,3.0178,1.4139,0.2022,Iris-setosa
4.9024,3.0297,1.4117,0.2017,Iris-setosa
4.9496,3.0088,1.403,0.2073,Iris-setosa
4.926,3.0192,1.4073,0.2045,Iris-setosa
4.9411,3.015,1.4009,0.2008,Iris-setosa
4.914,3.0232,1.4263,0.2081,Iris-setosa
4.9275,3.0191,1.4136,0.2044,Iris-setosa
4.9377,3.0063,1.4123,0.2,Iris-setosa
4.9403,3.0058,1.4319,0.2023,Iris-setosa
4.939,3.006,1.4221,0.2011,Iris-setosa
4.9132,3.015,1.412,0.2008,Iris-setosa
4.928,3.0,1.4161,0.2031,Iris-setosa
4.9206,3.0075,1.414,0.2019,Iris-setosa
4.9421,3.0228,1.4016,0.2005,Iris-setosa
4.9508,3.0134,1.4086,0.2023,Iris-setosa
4.9464,3.0181,1.4051,0.2014,Iris-setosa
4.9215,3.0048,1.4043,0.2009,Iris-setosa
4.9116,3.007,1.412,0.2005,Iris-setosa
4.9165,3.0059,1.4081,0.2007,Iris-setosa
4.9093,3.0153,1.4135,0.2005,Iris-setosa
4.9116,3.0241,1.4093,0.2112,Iris-setosa
4.9104,3.0197,1.4114,0.2058,Iris-setosa
4.9039,3.027,1.4016,0.2009,Iris-setosa
4.9274,3.0109,1.4045,0.2034,Iris-setosa
4.9156,3.0189,1.403,0.2021,Iris-setosa
4.9102,3.0144,1.4106,0.2007,Iris-setosa
4.9549,3.0244,1.424,0.2081,Iris-setosa
4.9325,3.0194,1.4173,0.2044,Iris-setosa
4.9475,3.0132,1.4056,0.201,Iris-setosa
4.9496,3.007,1.4146,0.2088,Iris-setosa
4.9485,3.0101,1.4101,0.2049,Iris-setosa
4.922,3.0228,1.4134,0.2018,Iris-setosa
4.9584,3.0119,1.4,0.2077,Iris-setosa
4.9402,3.0173,1.4066,0.2047,Iris-setosa
4.9406,3.0111,1.4035,0.2005,Iris-setosa
4.9368,3.0174,1.4026,0.2112,Iris-setosa
4.9387,3.0142,1.403,0.2058,Iris-setosa
4.9009,3.0045,1.412,0.2006,Iris-setosa
4.9479,3.0076,1.4056,0.202,Iris-setosa
4.9244,3.006,1.4087,0.2013,Iris-setosa
4.9485,3.0087,1.4011,0.2007,Iris-setosa
4.9075,3.0253,1.4015,0.2057,Iris-setosa
4.928,3.017,1.4013,0.2032,Iris-setosa
4.9333,3.0258,1.403,0.2007,Iris-setosa
4.9181,3.0186,1.4255,0.2003,Iris-setosa
4.9257,3.0221,1.4142,0.2005,Iris-setosa
4.9142,3.0207,1.4128,0.2006,Iris-setosa
4.9467,3.0143,1.4026,0.2059,Iris-setosa
4.9304,3.0175,1.4077,0.2032,Iris-setosa
4.9455,3.0036,1.4027,0.2009,Iris-setosa
4.9192,3.0241,1.4067,0.2055,Iris-setosa
4.9323,3.0138,1.4047,0.2032,Iris-setosa
4.9117,3.0198,1.405,0.2004,Iris-setosa
4.9566,3.0284,1.4067,0.2001,Iris-setosa
4.9341,3.024,1.4058,0.2002,Iris-setosa
4.9298,3.0111,1.4106,0.2004,Iris-setosa
4.9473,3.0122,1.4109,0.2077,Iris-setosa
4.9385,3.0116,1.4107,0.204,Iris-setosa
4.9014,3.0038,1.4048,0.2,Iris-setosa
4.9029,3.0143,1.4263,0.2082,Iris-setosa
4.9021,3.009,1.4155,0.2041,Iris-setosa
4.9117,3.0156,1.4033,0.2014,Iris-setosa
4.9262,3.0085,1.4315,0.2059,Iris-setosa
4.9189,3.012,1.4174,0.2036,Iris-setosa
4.9034,3.0299,1.4025,0.2007,Iris-setosa
4.9309,3.0058,1.4011,0.2107,Iris-setosa
4.9171,3.0178,1.4018,0.2057,Iris-setosa
4.9411,3.0081,1.4137,0.2014,Iris-setosa
4.9584,3.025,1.4041,0.2015,Iris-setosa
4.9497,3.0165,1.4089,0.2014,Iris-setosa
4.9475,3.021,1.4123,0.2011,Iris-setosa
4.9274,3.0109,1.4097,0.2064,Iris-setosa
4.9374,3.0159,1.411,0.2037,Iris-setosa
4.9328,3.009,1.4016,0.2004,Iris-setosa
4.9409,3.0064,1.4007,0.2109,Iris-setosa
4.9368,3.0077,1.4011,0.2056,Iris-setosa
4.9034,3.0261,1.4134,0.2005,Iris-setosa
4.9128,3.0003,1.4086,0.2059,Iris-setosa
4.9081,3.0132,1.411,0.2032,Iris-setosa
4.9014,3.0078,1.4082,0.2015,Iris-setosa
4.9111,3.0174,1.424,0.21,Iris-setosa
4.9062,3.0126,1.4161,0.2057,Iris-setosa
4.9377,3.0282,1.4083,0.2008,Iris-setosa
4.9409,3.0225,1.4293,0.2099,Iris-setosa
4.9393,3.0253,1.4188,0.2053,Iris-setosa
