@RELATION iris

@ATTRIBUTE sepallength	REAL
@ATTRIBUTE sepalwidth 	REAL
@ATTRIBUTE petallength 	REAL
@ATTRIBUTE petalwidth	REAL
@ATTRIBUTE class 	{Iris-setosa,Iris-versicolor,Iris-virginica}

@DATA
5.01,3.3418,1.4315,0.2805,Iris-setosa
5.005,3.3033,1.3804,0.2335,Iris-setosa
5.1214,3.6519,1.3235,0.1997,Iris-setosa
4.7973,3.3888,1.6157,0.2083,Iris-setosa
4.9593,3.5203,1.4695,0.204,Iris-setosa
5.1856,3.6029,1.4372,0.2117,Iris-setosa
5.2717,3.2904,1.3684,0.2738,Iris-setosa
5.2286,3.4466,1.4028,0.2427,Iris-setosa
5.2213,3.255,1.4823,0.1966,Iris-setosa
5.0345,3.4828,1.1579,0.2386,Iris-setosa
5.1279,3.3689,1.3201,0.2176,Iris-setosa
4.7929,3.2844,1.4764,0.2047,Iris-setosa
5.2063,3.4529,1.1894,0.1546,Iris-setosa
4.9996,3.3686,1.3329,0.1796,Iris-setosa
5.407,3.6911,1.3117,0.2081,Iris-setosa
5.2636,3.7052,1.4315,0.247,Iris-setosa
5.3353,3.6981,1.3716,0.2275,Iris-setosa
4.8429,3.3922,1.349,0.21,Iris-setosa
5.3208,3.3888,1.5894,0.2755,Iris-setosa
5.0818,3.3905,1.4691,0.2427,Iris-setosa
5.2356,3.3481,1.4294,0.207,Iris-setosa
4.9118,3.5085,1.3894,0.21,Iris-setosa
5.0737,3.4283,1.4094,0.2085,Iris-setosa
5.2927,3.5931,1.4705,0.2064,Iris-setosa
4.7155,3.3033,1.5841,0.252,Iris-setosa
5.004,3.4482,1.5272,0.2292,Iris-setosa
4.9857,3.3628,1.3431,0.2014,Iris-setosa
5.0263,3.7095,1.3578,0.1311,Iris-setosa
5.006,3.5361,1.3504,0.1662,Iris-setosa
4.8144,3.451,1.4705,0.2106,Iris-setosa
5.2963,3.3161,1.1789,0.2335,Iris-setosa
5.0553,3.3835,1.3247,0.222,Iris-setosa
5.0286,3.4265,1.4372,0.193,Iris-setosa
4.6909,3.3289,1.4999,0.2251,Iris-setosa
4.8597,3.3777,1.4685,0.209,Iris-setosa
5.0071,3.6225,1.3235,0.2019,Iris-setosa
4.7973,3.3118,1.3684,0.1697,Iris-setosa
4.9022,3.4671,1.3459,0.1858,Iris-setosa
5.2999,3.6029,1.3647,0.21,Iris-setosa
4.7646,3.3033,1.6262,0.257,Iris-setosa
5.0322,3.4531,1.4954,0.2335,Iris-setosa
4.85,3.6274,1.3901,0.2061,Iris-setosa
4.8709,3.5384,1.1737,0.1446,Iris-setosa
4.8604,3.5829,1.2818,0.1753,Iris-setosa
5.2356,3.2697,1.4411,0.1896,Iris-setosa
5.1654,3.4016,1.4947,0.1798,Iris-setosa
5.2005,3.3356,1.4679,0.1846,Iris-setosa
5.207,3.304,1.4235,0.193,Iris-setosa
5.1327,3.47,1.4736,0.1563,Iris-setosa
5.1698,3.387,1.4485,0.1746,Iris-setosa
5.2713,3.353,1.4784,0.2028,Iris-setosa
4.9118,3.5513,1.5684,0.1798,Iris-setosa
5.0915,3.4521,1.5234,0.1913,Iris-setosa
5.407,3.7009,1.3412,0.207,Iris-setosa
5.419,3.5855,1.5894,0.1211,Iris-setosa
5.413,3.6432,1.4653,0.164,Iris-setosa
5.0214,3.5098,1.3372,0.1955,Iris-setosa
5.2963,3.3888,1.3684,0.2637,Iris-setosa
5.1588,3.4493,1.3528,0.2296,Iris-setosa
5.3641,3.7254,1.494,0.2064,Iris-setosa
5.4108,3.423,1.4157,0.158,Iris-setosa
5.3874,3.5742,1.4548,0.1822,Iris-setosa
4.9786,3.3285,1.3608,0.2126,Iris-setosa
5.4681,3.4444,1.2368,0.2553,Iris-setosa
5.2233,3.3864,1.2988,0.2339,Iris-setosa
5.257,3.4559,1.4784,0.1918,Iris-setosa
5.1572,3.4529,1.5315,0.2235,Iris-setosa
5.207,3.4544,1.5049,0.2076,Iris-setosa
5.1928,3.6127,1.445,0.1893,Iris-setosa
5.1981,3.5684,1.2579,0.1697,Iris-setosa
5.1954,3.5905,1.3514,0.1795,Iris-setosa
5.457,3.4657,1.3314,0.214,Iris-setosa
5.4681,3.6197,1.4052,0.2553,Iris-setosa
5.4625,3.5427,1.3683,0.2346,Iris-setosa
5.1357,3.2746,1.4235,0.1966,Iris-setosa
5.0672,3.4828,1.3421,0.158,Iris-setosa
5.1014,3.3787,1.3828,0.1773,Iris-setosa
5.4284,3.5441,1.3608,0.2053,Iris-setosa
5.1981,3.4871,1.5894,0.2117,Iris-setosa
5.3132,3.5156,1.475,0.2085,Iris-setosa
5.3856,3.255,1.4568,0.2092,Iris-setosa
5.1245,3.6624,1.6052,0.257,Iris-setosa
5.255,3.4587,1.531,0.2331,Iris-setosa
4.8429,3.6421,1.4627,0.2011,Iris-setosa
5.4272,3.4743,1.5894,0.1748,Iris-setosa
5.135,3.5582,1.526,0.1879,Iris-setosa
4.7644,3.7009,1.4744,0.1904,Iris-setosa
4.7564,3.6325,1.6631,0.1916,Iris-setosa
4.7604,3.6666,1.5687,0.191,Iris-setosa
5.2999,3.3138,1.498,0.2039,Iris-setosa
4.7237,3.5555,1.5894,0.2033,Iris-setosa
5.0118,3.4346,1.5436,0.2036,Iris-setosa
4.9215,3.4363,1.3686,0.1972,Iris-setosa
5.1654,3.3717,1.2736,0.1781,Iris-setosa
5.0434,3.404,1.3211,0.1876,Iris-setosa
5.3499,3.5735,1.3549,0.2126,Iris-setosa
4.8709,3.6368,1.3368,0.1345,Iris-setosa
5.1104,3.6051,1.3458,0.1735,Iris-setosa
4.8072,3.3579,1.4372,0.1913,Iris-setosa
4.9445,3.5256,1.6631,0.2688,Iris-setosa
4.8758,3.4417,1.5501,0.23,Iris-setosa
5.0357,3.6813,1.4,0.2008,Iris-setosa
5.3863,3.6239,1.1421,0.1983,Iris-setosa
5.211,3.6525,1.271,0.1995,Iris-setosa
5.3998,3.5931,1.4117,0.1969,Iris-setosa
5.0345,3.6581,1.6368,0.1261,Iris-setosa
5.2171,3.6256,1.5242,0.1614,Iris-setosa
4.9286,3.3138,1.3666,0.1986,Iris-setosa
5.1245,3.3717,1.5157,0.2218,Iris-setosa
5.0265,3.3427,1.4411,0.2102,Iris-setosa
5.0,3.3922,1.3117,0.1904,Iris-setosa
5.2227,3.3589,1.5157,0.2721,Iris-setosa
5.1113,3.3755,1.4137,0.2312,Iris-setosa
5.2499,3.3628,1.4548,0.2056,Iris-setosa
4.8873,3.4059,1.5789,0.2335,Iris-setosa
5.0686,3.3843,1.5168,0.2195,Iris-setosa
5.3998,3.7107,1.4568,0.198,Iris-setosa
4.7809,3.3589,1.4157,0.1764,Iris-setosa
5.0903,3.5348,1.4362,0.1872,Iris-setosa
4.8715,3.5784,1.3412,0.1902,Iris-setosa
5.3126,3.5085,1.3315,0.1781,Iris-setosa
5.092,3.5434,1.3363,0.1841,Iris-setosa
4.9215,3.2648,1.3137,0.2103,Iris-setosa
5.2145,3.5769,1.4473,0.1697,Iris-setosa
5.0679,3.4208,1.3805,0.19,Iris-setosa
5.2927,3.6421,1.4627,0.2098,Iris-setosa
4.7482,3.6966,1.4631,0.2755,Iris-setosa
5.0204,3.6693,1.4628,0.2426,Iris-setosa
5.4141,3.745,1.347,0.189,Iris-setosa
5.4353,3.6368,1.1473,0.1613,Iris-setosa
5.4246,3.6909,1.2471,0.1751,Iris-setosa
4.7644,3.6176,1.4862,0.186,Iris-setosa
5.0345,3.4871,1.6473,0.205,Iris-setosa
4.8994,3.5523,1.5667,0.1955,Iris-setosa
4.9286,3.5098,1.4764,0.1885,Iris-setosa
5.3454,3.5427,1.1737,0.1446,Iris-setosa
5.137,3.5262,1.325,0.1665,Iris-setosa
5.257,3.6078,1.4744,0.1918,Iris-setosa
5.3126,3.5812,1.4526,0.205,Iris-setosa
5.2848,3.5945,1.4634,0.1984,Iris-setosa
5.307,3.4412,1.4235,0.1966,Iris-setosa
5.2636,3.4358,1.4736,0.2235,Iris-setosa
5.2853,3.4385,1.4485,0.21,Iris-setosa
5.457,3.5833,1.3333,0.2092,Iris-setosa
5.0672,3.547,1.4947,0.2721,Iris-setosa
5.2621,3.5651,1.414,0.2406,Iris-setosa
5.05,3.5588,1.496,0.2042,Iris-setosa
5.0754,3.4144,1.321,0.2201,Iris-setosa
5.0626,3.4866,1.4085,0.2121,Iris-setosa
4.9429,3.3628,1.3215,0.1868,Iris-setosa
5.5008,3.5342,1.5157,0.2822,Iris-setosa
5.2218,3.4485,1.4186,0.2345,Iris-setosa
5.0214,3.745,1.3941,0.1865,Iris-setosa
4.7646,3.6239,1.4684,0.2268,Iris-setosa
4.893,3.6844,1.4312,0.2066,Iris-setosa
4.9929,3.3873,1.4646,0.2103,Iris-setosa
4.9854,3.2904,1.4368,0.205,Iris-setosa
4.9891,3.3388,1.4506,0.2076,Iris-setosa
5.2142,3.4314,1.4823,0.1879,Iris-setosa
5.4272,3.3332,1.5526,0.2251,Iris-setosa
5.3207,3.3823,1.5174,0.2065,Iris-setosa
4.8429,3.6078,1.4039,0.1986,Iris-setosa
5.0836,3.6539,1.3105,0.2503,Iris-setosa
4.9632,3.6308,1.3572,0.2244,Iris-setosa
5.05,3.3187,1.4607,0.193,Iris-setosa
5.1572,3.3204,1.4105,0.1664,Iris-setosa
5.1036,3.3195,1.4356,0.1797,Iris-setosa
5.0214,3.6715,1.398,0.2028,Iris-setosa
5.3535,3.2862,1.4842,0.1932,Iris-setosa
5.1874,3.4788,1.4411,0.198,Iris-setosa
4.8358,3.6519,1.4313,0.2134,Iris-setosa
5.3781,3.3375,1.321,0.2721,Iris-setosa
5.1069,3.4947,1.3761,0.2427,Iris-setosa
4.8072,3.745,1.447,0.2016,Iris-setosa
5.3126,3.6282,1.3684,0.1462,Iris-setosa
5.0599,3.6866,1.4077,0.1739,Iris-setosa
4.8929,3.6176,1.3745,0.21,Iris-setosa
5.3454,3.5726,1.1579,0.1328,Iris-setosa
5.1191,3.5951,1.2662,0.1714,Iris-setosa
5.1881,3.1512,1.3568,0.1983,Iris-setosa
4.5809,3.0513,1.4526,0.1194,Iris-setosa
4.8845,3.1012,1.4047,0.1588,Iris-setosa
5.0783,2.8908,1.4862,0.2028,Iris-setosa
4.5646,2.97,1.4789,0.1647,Iris-setosa
4.8214,2.9304,1.4825,0.1837,Iris-setosa
5.0166,3.1722,1.496,0.1868,Iris-setosa
4.8918,2.9358,1.2894,0.1983,Iris-setosa
4.9542,3.054,1.3927,0.1925,Iris-setosa
4.653,2.9202,1.3019,0.1938,Iris-setosa
5.0717,3.1924,1.3947,0.2419,Iris-setosa
4.8623,3.0563,1.3483,0.2178,Iris-setosa
4.6599,3.0042,1.3215,0.1882,Iris-setosa
4.5155,3.0342,1.5736,0.1949,Iris-setosa
4.5877,3.0191,1.4475,0.1915,Iris-setosa
4.8725,3.1638,1.4431,0.2005,Iris-setosa
5.0308,2.8503,1.4421,0.2151,Iris-setosa
4.9516,3.007,1.4426,0.2078,Iris-setosa
4.7079,3.1722,1.351,0.2092,Iris-setosa
4.5727,2.9914,1.4157,0.1916,Iris-setosa
4.6403,3.0818,1.3833,0.2004,Iris-setosa
5.0783,3.1638,1.4705,0.1977,Iris-setosa
5.2272,3.1154,1.2,0.1194,Iris-setosa
5.1527,3.1396,1.3352,0.1585,Iris-setosa
4.5913,3.1932,1.4,0.1862,Iris-setosa
4.859,2.8075,1.6315,0.1983,Iris-setosa
4.7251,3.0003,1.5157,0.1922,Iris-setosa
5.044,2.79,1.4901,0.1932,Iris-setosa
5.0308,2.9572,1.4894,0.1613,Iris-setosa
5.0374,2.8735,1.4897,0.1772,Iris-setosa
5.1195,3.0,1.4431,0.2078,Iris-setosa
4.5973,2.8418,1.5999,0.2839,Iris-setosa
4.8583,2.9209,1.5215,0.2458,Iris-setosa
4.5707,3.063,1.3196,0.2028,Iris-setosa
5.2353,3.0384,1.4368,0.1848,Iris-setosa
4.903,3.0507,1.3782,0.1938,Iris-setosa
5.2224,3.1722,1.3235,0.1963,Iris-setosa
4.7854,2.9657,1.5526,0.2419,Iris-setosa
5.0039,3.0689,1.438,0.2191,Iris-setosa
4.8931,2.937,1.3686,0.1994,Iris-setosa
4.7445,2.9871,1.5157,0.21,Iris-setosa
4.8187,2.962,1.4421,0.2047,Iris-setosa
4.6873,3.0588,1.4862,0.2044,Iris-setosa
4.9,2.9358,1.2526,0.1294,Iris-setosa
4.7936,2.9973,1.3694,0.1669,Iris-setosa
4.9548,3.021,1.3784,0.2019,Iris-setosa
5.2681,3.2009,1.5263,0.1311,Iris-setosa
5.1114,3.1109,1.4523,0.1664,Iris-setosa
4.7902,2.8152,1.3157,0.1924,Iris-setosa
4.5973,3.0726,1.3157,0.257,Iris-setosa
4.6937,2.9439,1.3157,0.2247,Iris-setosa
4.8588,3.168,1.3215,0.2126,Iris-setosa
4.7772,2.9102,1.5157,0.1832,Iris-setosa
4.8179,3.0391,1.4186,0.1979,Iris-setosa
4.7559,2.8529,1.3686,0.2075,Iris-setosa
5.0636,2.9016,1.4,0.247,Iris-setosa
4.9097,2.8772,1.3843,0.2272,Iris-setosa
5.1469,3.2016,1.496,0.1986,Iris-setosa
4.6464,3.1838,1.4842,0.2553,Iris-setosa
4.8966,3.1927,1.4901,0.2269,Iris-setosa
5.1469,3.0588,1.447,0.2061,Iris-setosa
5.0963,3.0812,1.1789,0.1647,Iris-setosa
5.1216,3.07,1.3129,0.1854,Iris-setosa
4.7216,2.8362,1.3588,0.1997,Iris-setosa
4.8427,3.1154,1.1526,0.1244,Iris-setosa
4.7821,2.9758,1.2557,0.162,Iris-setosa
4.6667,3.21,1.4117,0.2039,Iris-setosa
5.039,3.2052,1.4526,0.1882,Iris-setosa
4.8528,3.2076,1.4321,0.196,Iris-setosa
4.6599,2.8026,1.4685,0.1944,Iris-setosa
5.0799,3.1496,1.3894,0.257,Iris-setosa
4.8699,2.976,1.4289,0.2257,Iris-setosa
4.9205,2.832,1.4294,0.1972,Iris-setosa
4.8672,3.171,1.3894,0.2335,Iris-setosa
4.8938,3.0015,1.4094,0.2153,Iris-setosa
4.605,2.8614,1.4489,0.2058,Iris-setosa
5.0472,2.8033,1.3526,0.1244,Iris-setosa
4.8261,2.8323,1.4007,0.1651,Iris-setosa
4.5707,2.8236,1.4842,0.2042,Iris-setosa
4.5646,3.1752,1.5631,0.1664,Iris-setosa
4.5676,2.9993,1.5236,0.1853,Iris-setosa
5.2155,3.0378,1.3647,0.1952,Iris-setosa
5.1535,2.9828,1.1842,0.2033,Iris-setosa
5.1845,3.0103,1.2744,0.1992,Iris-setosa
5.1881,2.9076,1.396,0.2109,Iris-setosa
4.8918,2.8289,1.6157,0.1781,Iris-setosa
5.0399,2.8682,1.5058,0.1945,Iris-setosa
4.7696,3.1176,1.4685,0.1868,Iris-setosa
5.2517,3.047,1.4894,0.2537,Iris-setosa
5.0106,3.0823,1.4789,0.2202,Iris-setosa
4.8519,3.0588,1.4705,0.2061,Iris-setosa
5.0308,2.8118,1.6157,0.1899,Iris-setosa
4.9413,2.9352,1.5431,0.198,Iris-setosa
4.9,3.1596,1.3078,0.2042,Iris-setosa
4.949,2.9315,1.2631,0.2688,Iris-setosa
4.9245,3.0455,1.2854,0.2365,Iris-setosa
4.5707,3.0714,1.4176,0.198,Iris-setosa
5.0963,2.9315,1.1631,0.2302,Iris-setosa
4.8335,3.0014,1.2903,0.2141,Iris-setosa
4.7833,3.0252,1.3568,0.2095,Iris-setosa
5.0717,3.1154,1.3105,0.1781,Iris-setosa
4.9275,3.0703,1.3336,0.1938,Iris-setosa
5.2361,3.0,1.3314,0.2114,Iris-setosa
4.7691,3.0085,1.5684,0.21,Iris-setosa
5.0026,3.0042,1.4499,0.2107,Iris-setosa
4.9686,3.168,1.3235,0.1885,Iris-setosa
4.8427,3.1924,1.2894,0.1529,Iris-setosa
4.9056,3.1802,1.3064,0.1707,Iris-setosa
4.7216,3.021,1.4039,0.2047,Iris-setosa
5.0227,2.9144,1.2263,0.21,Iris-setosa
4.8721,2.9676,1.3151,0.2073,Iris-setosa
5.2018,3.0966,1.3627,0.1916,Iris-setosa
4.9981,3.0042,1.642,0.2201,Iris-setosa
5.0999,3.0503,1.5023,0.2058,Iris-setosa
4.5844,2.8572,1.3157,0.1893,Iris-setosa
4.8672,3.2052,1.2315,0.2604,Iris-setosa
4.7257,3.0312,1.2736,0.2248,Iris-setosa
5.0577,2.8236,1.3901,0.1932,Iris-setosa
5.1781,3.0812,1.3473,0.21,Iris-setosa
5.1179,2.9524,1.3687,0.2016,Iris-setosa
5.2361,2.8614,1.3294,0.2056,Iris-setosa
5.2844,2.9657,1.4631,0.1429,Iris-setosa
5.2602,2.9135,1.3962,0.1742,Iris-setosa
5.0852,3.0798,1.3764,0.2002,Iris-setosa
4.8836,2.846,1.3315,0.2436,Iris-setosa
4.9844,2.9629,1.3539,0.2219,Iris-setosa
5.044,2.895,1.3137,0.1958,Iris-setosa
4.7609,2.9444,1.6262,0.2083,Iris-setosa
4.9024,2.9196,1.4699,0.202,Iris-setosa
5.0303,3.21,1.4842,0.1921,Iris-setosa
4.4909,3.1966,1.3736,0.2201,Iris-setosa
4.7606,3.2033,1.4289,0.2061,Iris-setosa
4.8588,3.1344,1.4391,0.1865,Iris-setosa
4.5155,3.1368,1.1631,0.1563,Iris-setosa
4.6871,3.1356,1.3011,0.1714,Iris-setosa
4.6324,3.0042,1.4607,0.2126,Iris-setosa
5.1454,3.2009,1.2894,0.2805,Iris-setosa
4.8888,3.1025,1.375,0.2465,Iris-setosa
4.8588,3.0588,1.4137,0.198,Iris-setosa
4.7527,3.1325,1.4894,0.2184,Iris-setosa
4.8057,3.0956,1.4515,0.2082,Iris-setosa
4.6736,2.9411,1.4862,0.2072,Iris-setosa
4.6218,3.1667,1.4578,0.1714,Iris-setosa
4.6477,3.0539,1.472,0.1893,Iris-setosa
4.9754,3.1932,1.4098,0.1893,Iris-setosa
4.9,3.0598,1.4947,0.2218,Iris-setosa
4.9376,3.1265,1.4522,0.2055,Iris-setosa
5.0029,3.105,1.4842,0.2075,Iris-setosa
4.7936,3.0983,1.3842,0.2067,Iris-setosa
4.8982,3.1016,1.4342,0.2071,Iris-setosa
5.0097,2.9496,1.4587,0.2005,Iris-setosa
4.6873,3.0342,1.5736,0.1613,Iris-setosa
4.8484,2.9919,1.5161,0.1809,Iris-setosa
4.7696,2.979,1.3686,0.1876,Iris-setosa
4.8263,3.2137,1.5263,0.1244,Iris-setosa
4.7979,3.0963,1.4474,0.156,Iris-setosa
5.1126,2.9958,1.3882,0.1907,Iris-setosa
4.8509,3.1795,1.5841,0.2218,Iris-setosa
4.9817,3.0876,1.4861,0.2062,Iris-setosa
5.1812,2.9706,1.4842,0.1944,Iris-setosa
4.9981,2.9657,1.4578,0.1462,Iris-setosa
5.0896,2.9681,1.471,0.1703,Iris-setosa
5.2087,3.0168,1.3568,0.2126,Iris-setosa
4.6136,2.9786,1.4473,0.1865,Iris-setosa
4.9111,2.9977,1.402,0.1995,Iris-setosa
5.0715,2.8529,1.4215,0.1913,Iris-setosa
5.219,3.1624,1.3631,0.1278,Iris-setosa
5.1452,3.0076,1.3923,0.1595,Iris-setosa
4.6256,2.9034,1.3274,0.191,Iris-setosa
5.0063,3.1154,1.4578,0.1748,Iris-setosa
4.8159,3.0094,1.3925,0.1829,Iris-setosa
5.0509,2.9496,1.4627,0.1938,Iris-setosa
4.9981,3.1667,1.5526,0.1613,Iris-setosa
5.0245,3.0581,1.5076,0.1775,Iris-setosa
4.9343,3.1932,1.4529,0.1946,Iris-setosa
4.5727,3.1197,1.542,0.2302,Iris-setosa
4.7535,3.1564,1.4974,0.2124,Iris-setosa
4.7696,3.084,1.3117,0.1955,Iris-setosa
4.6545,2.876,1.5526,0.1294,Iris-setosa
4.712,2.98,1.4321,0.1624,Iris-setosa
4.9891,3.0336,1.351,0.2005,Iris-setosa
5.2353,3.1197,1.3368,0.2184,Iris-setosa
5.1121,3.0766,1.3439,0.2094,Iris-setosa
4.557,3.1134,1.445,0.2011,Iris-setosa
4.6709,2.8375,1.1421,0.1513,Iris-setosa
4.6139,2.9754,1.2935,0.1762,Iris-setosa
4.6942,3.1302,1.3215,0.1952,Iris-setosa
4.7527,3.0,1.542,0.2453,Iris-setosa
4.7234,3.0651,1.4317,0.2202,Iris-setosa
4.9823,3.0924,1.4372,0.2014,Iris-setosa
4.9818,3.1239,1.4736,0.1412,Iris-setosa
4.982,3.1081,1.4554,0.1713,Iris-setosa
5.092,3.0294,1.4,0.2005,Iris-setosa
5.2926,3.1581,1.2368,0.2738,Iris-setosa
5.1922,3.0937,1.3184,0.2371,Iris-setosa
4.7216,3.1596,1.3078,0.1899,Iris-setosa
4.6709,3.1966,1.2631,0.1647,Iris-setosa
4.6962,3.1781,1.2854,0.1773,Iris-setosa
