@RELATION seeds

@ATTRIBUTE area	REAL
@ATTRIBUTE perimeter	REAL
@ATTRIBUTE compactness	REAL
@ATTRIBUTE kernel_length	REAL
@ATTRIBUTE kernel_width	REAL
@ATTRIBUTE asymmetry	REAL
@ATTRIBUTE kernel_groove_length	REAL
@ATTRIBUTE class {1,2,3}

@DATA
16.496,14.4126,0.7957,5.7526,3.4133,2.221,5.2669,1
15.0461,15.4427,0.8192,5.3475,3.312,2.3875,5.6288,1
15.771,14.9276,0.8074,5.55,3.3626,2.3042,5.4478,1
15.4522,14.7064,0.8741,5.68,3.3835,2.3929,5.5676,1
14.672,15.1282,0.9211,5.7832,3.529,2.5273,5.2297,1
15.0621,14.9173,0.8976,5.7316,3.4562,2.46,5.3986,1
14.6282,16.0954,0.871,6.0949,3.3239,2.073,5.4924,1
15.8479,15.7048,0.9462,6.0973,3.3061,2.0012,4.8792,1
15.238,15.9001,0.9086,6.0961,3.315,2.037,5.1858,1
15.3973,15.8016,0.8192,5.763,3.5325,2.097,5.0696,1
15.741,15.7834,0.8553,5.844,3.2298,2.3875,5.5509,1
15.5691,15.7925,0.8372,5.8035,3.3811,2.2422,5.3102,1
16.3312,13.5845,0.8757,5.8874,3.312,2.3249,5.4173,1
16.5963,14.6565,0.9227,5.3779,3.2533,2.1144,5.22,1
16.4637,14.1205,0.8992,5.6326,3.2826,2.2196,5.3186,1
14.6557,16.1221,0.838,6.1675,3.2464,2.3169,5.3327,1
14.9125,16.1503,0.8553,5.9859,3.2005,2.5406,5.2881,1
14.7841,16.1362,0.8466,6.0767,3.2234,2.4287,5.3103,1
14.8479,15.8817,0.9054,6.0949,3.2821,2.4208,4.7689,1
15.2332,14.3682,0.9337,6.1277,3.6053,2.0012,5.1421,1
15.0405,15.1249,0.9195,6.1113,3.4437,2.211,4.9555,1
15.0951,14.8132,0.907,5.5866,3.0318,2.189,5.0038,1
16.5428,14.3944,0.802,5.9656,3.5759,1.9546,5.3854,1
15.8189,14.6038,0.8545,5.776,3.3038,2.0718,5.1945,1
14.0514,14.3057,0.9274,5.8874,3.5027,2.125,5.0696,1
14.3245,14.6827,0.9478,5.5096,3.2709,1.9812,5.327,1
14.1879,14.4942,0.9376,5.6985,3.3868,2.0531,5.1983,1
14.7655,15.4276,0.9478,6.2505,3.1748,2.3009,5.5112,1
16.3023,14.8924,0.8757,5.2766,3.0656,2.3009,4.8695,1
15.5339,15.16,0.9117,5.7635,3.1201,2.3009,5.1903,1
14.0788,14.2523,0.9196,6.0015,3.4193,2.3929,5.2575,1
14.2711,15.7048,0.8678,5.8136,3.1829,2.1943,5.1421,1
14.1749,14.9785,0.8937,5.9075,3.3011,2.2936,5.1998,1
14.4359,16.042,0.8474,6.2401,3.5802,2.065,5.6428,1
16.0617,13.8441,0.9133,6.0163,3.0597,2.2076,5.327,1
15.2488,14.943,0.8803,6.1282,3.3199,2.1363,5.4849,1
14.6557,14.5728,0.9493,5.4829,3.4371,2.3009,5.0696,1
14.4314,14.8924,0.9462,5.6718,3.4234,2.554,5.1226,1
14.5435,14.7326,0.9477,5.5773,3.4302,2.4274,5.0961,1
15.2874,14.8934,0.8882,5.4206,3.3239,2.221,5.1824,1
16.2488,13.6083,0.9368,5.9149,3.4234,2.3408,5.035,1
15.7681,14.2508,0.9125,5.6677,3.3736,2.2809,5.1087,1
16.4411,15.9619,0.8349,5.6488,3.455,2.4048,5.4642,1
15.26,14.7875,0.8694,5.8136,3.089,1.9013,5.5412,1
15.8505,15.3747,0.8521,5.7311,3.272,2.153,5.5027,1
16.3587,13.9317,0.9039,6.0223,3.6041,2.065,5.4642,1
15.6876,14.2896,0.8412,5.9251,3.3999,2.3941,4.8306,1
16.0231,14.1106,0.8725,5.9737,3.502,2.2295,5.1473,1
15.26,13.9585,0.9117,5.4725,3.1569,2.2849,4.8629,1
14.8323,13.7131,0.8553,6.0264,3.5583,2.1077,5.6191,1
15.0461,13.8358,0.8835,5.7494,3.3576,2.1963,5.241,1
16.0291,14.5194,0.8804,6.2194,3.3596,2.2609,4.8911,1
15.2332,14.8662,0.7941,5.8845,3.5583,1.9146,5.3854,1
15.6311,14.6927,0.8372,6.0519,3.4589,2.0877,5.1382,1
14.7655,13.8516,0.9243,6.0223,3.3477,2.3569,4.7971,1
16.5161,15.1282,0.8553,5.9149,3.4997,2.5073,4.7916,1
15.6408,14.4899,0.8898,5.9686,3.4237,2.4321,4.7943,1
16.1939,14.3324,0.9007,5.3584,3.2821,2.2569,5.5488,1
16.1954,13.9489,0.8647,5.7022,3.089,2.4607,4.9279,1
16.1946,14.1406,0.8827,5.5303,3.1855,2.3588,5.2383,1
16.3587,15.668,0.8584,6.2609,3.3358,2.0291,5.3045,1
14.0038,14.2372,0.8412,5.8339,3.2944,2.2409,4.9669,1
15.1812,14.9526,0.8498,6.0474,3.3151,2.1349,5.1357,1
15.1775,15.7482,0.8976,5.5762,3.3358,2.3009,4.9287,1
16.0885,15.7048,0.871,6.0365,3.5466,2.0478,5.2881,1
15.633,15.7265,0.8843,5.8063,3.4412,2.1743,5.1083,1
14.0239,14.1454,0.8443,5.6488,3.5564,2.161,5.4173,1
16.5428,15.3379,0.8647,6.229,3.1829,2.0078,5.0253,1
15.2833,14.7416,0.8545,5.9389,3.3696,2.0844,5.2212,1
15.7818,14.2256,0.9258,5.8563,3.5385,2.041,5.0978,1
14.7789,15.102,0.8945,6.2189,3.0773,2.3209,5.6872,1
15.2803,14.6638,0.9101,6.0375,3.3079,2.1809,5.3925,1
16.0016,13.9317,0.9384,6.2401,3.2643,2.2769,5.6616,1
14.6452,14.3682,0.7973,5.6819,3.6053,2.1144,5.2297,1
15.3234,14.1499,0.8678,5.961,3.4348,2.1956,5.4456,1
16.4411,15.7214,0.918,5.3273,3.5385,2.085,5.0132,1
15.0194,13.7917,0.8271,5.996,3.2357,2.141,4.7819,1
15.7302,14.7565,0.8725,5.6616,3.3871,2.113,4.8975,1
14.1612,15.6413,0.9243,5.265,3.61,2.177,5.2575,1
14.9392,13.8965,0.8145,5.8541,3.3354,2.141,5.0058,1
14.5502,14.7689,0.8694,5.5595,3.4727,2.1589,5.1316,1
14.9029,14.5461,0.9274,5.7526,3.145,2.101,5.4736,1
16.329,14.971,0.8129,6.0973,3.5349,2.494,5.035,1
15.6159,14.7585,0.8701,5.9249,3.3399,2.2975,5.2543,1
13.969,13.5044,0.8553,6.1779,3.4193,2.2449,5.6334,1
16.1954,16.1503,0.9321,5.8237,3.1594,1.9146,5.2978,1
15.0822,14.8273,0.8937,6.0008,3.2893,2.0797,5.4656,1
14.1612,14.3858,0.9211,5.9393,3.0854,2.161,4.9851,1
16.4092,14.5255,0.8851,6.2088,3.1066,2.4141,5.2978,1
15.2852,14.4556,0.9031,6.074,3.096,2.2875,5.1414,1
16.2763,16.0687,0.8004,6.0119,3.5385,2.157,4.8911,1
15.8479,16.1503,0.8647,5.5806,3.312,2.2276,5.3854,1
16.0621,16.1095,0.8325,5.7962,3.4252,2.1923,5.1382,1
14.6557,13.6646,0.8114,5.7318,3.4014,2.113,5.0884,1
16.1686,15.2068,0.8318,6.2088,3.441,1.9546,5.1713,1
15.4121,14.4357,0.8216,5.9703,3.4212,2.0338,5.1298,1
15.672,16.0687,0.8129,5.5762,3.1033,2.081,5.5864,1
14.5651,15.7834,0.8192,5.2766,3.4821,2.0878,5.5022,1
15.1185,15.926,0.816,5.4264,3.2927,2.0844,5.5443,1
16.1939,14.2523,0.8192,5.514,3.4491,2.2929,5.4548,1
14.4582,15.1806,0.8412,6.1378,3.5466,2.0611,4.7624,1
15.326,14.7164,0.8302,5.8259,3.4978,2.177,5.1086,1
16.3037,14.7865,0.8004,6.1468,3.61,2.177,4.7971,1
16.5161,15.0758,0.86,6.0061,3.1536,2.534,5.6872,1
16.4099,14.9311,0.8302,6.0764,3.3818,2.3555,5.2421,1
15.26,16.1221,0.8647,6.1571,3.5027,2.089,5.3609,1
15.2065,14.211,0.8506,5.3273,3.5583,2.3209,5.1031,1
15.2332,15.1665,0.8576,5.7422,3.5305,2.2049,5.232,1
14.9578,14.84,0.8788,5.348,3.2166,2.3649,4.9475,1
14.084,14.9972,0.86,5.4185,3.4351,1.9679,4.7624,1
14.5209,14.9186,0.8694,5.3832,3.3258,2.1664,4.8549,1
14.793,14.5728,0.8662,5.8978,3.4729,2.4208,5.4924,1
16.1954,15.9406,0.871,5.5299,3.0656,1.9879,5.4341,1
15.4942,15.2567,0.8686,5.7138,3.2692,2.2043,5.4632,1
16.496,15.0269,0.9431,5.5866,3.5623,2.3089,4.9475,1
14.5918,13.8703,0.8396,6.2493,3.5055,2.4341,4.743,1
15.5439,14.4486,0.8913,5.9179,3.5339,2.3715,4.8452,1
16.4136,14.1454,0.9227,6.0015,3.5385,2.2449,5.3139,1
16.1686,15.3117,0.9415,5.7832,3.4762,2.0744,4.7916,1
16.2911,14.7285,0.9321,5.8923,3.5073,2.1596,5.0527,1
15.2874,13.9852,0.8678,5.6073,3.5206,2.3049,4.8629,1
14.672,14.3682,0.838,5.7224,3.0773,2.3608,4.9571,1
14.9797,14.1767,0.8529,5.6648,3.2989,2.3328,4.91,1
14.381,16.1221,0.8631,5.5555,3.3298,2.0251,5.126,1
14.0305,13.6869,0.838,5.4489,3.0656,2.3741,5.3854,1
14.2057,14.9045,0.8505,5.5022,3.1977,2.1996,5.2557,1
14.6557,13.5845,0.8866,5.7733,3.5981,2.057,5.0508,1
14.3245,14.9448,0.7988,5.8947,3.5407,2.3142,5.4244,1
14.4901,14.2646,0.8427,5.8339,3.5694,2.1856,5.2376,1
15.1775,14.3324,0.9101,5.4725,3.1868,2.2649,4.8535,1
16.329,14.08,0.8757,6.1074,3.136,2.3275,5.6385,1
15.7532,14.2062,0.8929,5.7899,3.1614,2.2961,5.246,1
15.2874,14.7598,0.9054,5.2547,3.4133,2.169,4.8347,1
16.0617,13.8703,0.849,6.229,3.3765,2.161,5.1615,1
15.6745,14.315,0.8772,5.7418,3.3949,2.165,4.9981,1
16.3312,15.4543,0.8913,5.4932,3.3835,2.3809,5.2951,1
16.4894,14.4469,0.802,5.5704,3.312,2.0145,4.9084,1
16.4103,14.9506,0.8466,5.5318,3.3477,2.1977,5.1017,1
14.4634,15.3742,0.8741,5.5347,3.5504,2.2729,5.4736,1
15.4203,15.0758,0.9415,5.2969,3.5642,2.3475,5.5899,1
14.9418,15.225,0.9078,5.4158,3.5573,2.3102,5.5317,1
14.9029,13.5044,0.9493,5.6281,3.3954,2.2489,5.3421,1
16.2488,14.0276,0.8365,5.8339,3.5349,2.4607,4.7624,1
15.5758,13.766,0.8929,5.731,3.4651,2.3548,5.0522,1
15.672,13.9585,0.8521,5.265,3.0139,2.161,4.8159,1
15.0194,14.3682,0.8208,5.996,3.3647,1.9546,5.0545,1
15.3457,14.1633,0.8364,5.6304,3.1893,2.0578,4.9352,1
13.914,14.6263,0.8882,6.0223,3.4729,2.3249,5.0884,1
15.0194,14.6565,0.7988,5.5806,3.1008,2.0145,5.2784,1
14.4667,14.6414,0.8435,5.8014,3.2868,2.1696,5.1834,1
16.1664,15.9619,0.8067,5.3169,3.1093,2.209,4.9851,1
14.8591,15.6523,0.8694,5.8541,3.0949,2.2076,5.1323,1
15.5127,15.8071,0.838,5.5855,3.1021,2.2083,5.0587,1
14.6282,15.1872,0.9321,6.0949,3.3,2.185,5.1824,1
14.1107,14.4207,0.8819,6.0163,3.1888,2.1344,5.1713,1
14.3694,14.8039,0.907,6.0556,3.2443,2.1597,5.1768,1
15.26,16.0153,0.8176,6.0534,3.3775,2.133,5.671,1
14.4314,14.6041,0.8553,5.5704,3.4058,2.0078,5.1713,1
14.8457,15.3097,0.8364,5.8118,3.3916,2.0704,5.4211,1
15.5072,15.7214,0.9086,5.9186,3.3596,2.3129,5.032,1
15.9281,14.2896,0.8114,5.7427,3.2181,2.3875,5.5022,1
15.7176,15.0055,0.86,5.8306,3.2888,2.3502,5.2671,1
14.1338,14.0386,0.9039,5.68,3.0616,2.3489,5.3609,1
14.0305,13.8441,0.9478,5.3273,3.1301,2.3209,5.3562,1
14.0821,13.9413,0.9258,5.5036,3.0958,2.3349,5.3585,1
14.0514,15.3475,0.8631,5.3688,3.4371,2.069,5.3045,1
16.5161,15.0758,0.9086,6.0061,3.4586,1.9879,4.743,1
15.2837,15.2116,0.8858,5.6874,3.4478,2.0284,5.0237,1
16.1664,14.7865,0.8788,6.0742,3.0616,2.197,5.4267,1
14.7254,13.8703,0.838,6.1277,3.0656,2.0345,5.4536,1
15.4459,14.3284,0.8584,6.1009,3.0636,2.1157,5.4401,1
16.0291,15.855,0.9007,5.8874,3.1748,2.097,4.8347,1
16.0083,14.4993,0.8584,6.0061,3.136,2.3475,5.0934,1
16.0187,15.1771,0.8795,5.9467,3.1554,2.2222,4.964,1
14.2436,14.4126,0.9227,5.4829,3.4252,2.221,5.0508,1
14.9927,15.7048,0.8788,5.6008,3.0656,2.3741,5.3952,1
14.6181,15.0587,0.9007,5.5418,3.2454,2.2975,5.223,1
14.793,15.855,0.8866,6.209,3.2225,2.209,5.2857,1
15.1263,15.5999,0.8176,5.7224,3.2298,2.0278,5.4438,1
14.9596,15.7274,0.8521,5.9657,3.2261,2.1184,5.3647,1
15.5346,14.466,0.7941,5.3791,3.5802,2.2249,4.9663,1
15.153,14.0276,0.8568,5.5907,3.1301,2.554,5.5412,1
15.3438,14.2468,0.8254,5.4849,3.3551,2.3894,5.2537,1
16.2213,13.7448,0.9337,5.7733,3.5266,2.069,5.2669,1
16.5695,15.5999,0.9054,6.2696,3.4527,2.2676,5.0642,1
16.3954,14.6723,0.9195,6.0214,3.4896,2.1683,5.1655,1
15.1775,13.5578,0.8004,6.1779,3.2404,2.4048,4.9287,1
15.26,14.84,0.8271,6.0365,3.2592,2.1877,4.9474,1
15.2187,14.1989,0.8137,6.1072,3.2498,2.2962,4.938,1
14.8479,14.9468,0.838,5.3376,3.1331,2.3409,5.4924,1
16.3557,15.233,0.86,5.3678,3.089,2.4407,4.9182,1
15.6018,15.0899,0.849,5.3527,3.111,2.3908,5.2052,1
15.7818,16.1221,0.8412,5.8978,3.1987,2.3369,4.9757,1
15.447,13.8441,0.7957,5.2766,3.1418,1.9612,5.366,1
15.6144,14.9831,0.8184,5.5872,3.1702,2.149,5.1708,1
14.6007,16.1488,0.9274,6.2712,3.5683,2.4208,5.3797,1
15.5272,14.8924,0.918,6.0264,3.4762,2.4407,5.4244,1
15.0639,15.5206,0.9227,6.1487,3.5222,2.4307,5.402,1
16.4411,15.855,0.8725,5.4206,3.4431,2.181,5.3139,1
14.084,13.6345,0.8537,5.7933,3.1594,2.4008,5.2686,1
15.2625,14.7447,0.8631,5.6069,3.3012,2.2908,5.2912,1
14.6831,14.8934,0.8976,5.5244,3.0973,2.3489,5.126,1
15.0461,15.7572,0.929,5.5299,3.4645,2.4541,5.5996,1
14.8646,15.3253,0.9133,5.5271,3.2809,2.4015,5.3628,1
14.2436,13.7715,0.8161,5.4414,3.4431,2.3889,4.9475,1
16.2221,14.4731,0.8161,5.2665,3.048,2.0145,5.473,1
15.2328,14.1223,0.8161,5.3539,3.2455,2.2016,5.2102,1
15.672,14.2256,0.8271,6.0223,3.2702,2.105,5.3421,1
14.1909,14.971,0.86,5.5502,3.177,2.3542,5.3465,1
14.9314,14.5983,0.8435,5.7862,3.2236,2.2296,5.3443,1
15.9741,15.9886,0.8474,5.9393,3.1808,2.2489,5.1166,1
14.9927,15.7572,0.8537,5.763,3.2592,2.2476,5.5899,1
15.4834,15.8729,0.8505,5.8511,3.2199,2.2482,5.3532,1
15.9467,13.8516,0.8051,6.1053,3.1152,2.4208,5.0226,1
15.2867,13.9489,0.9337,5.3678,3.2533,2.3475,5.2005,1
15.6167,13.9002,0.8694,5.7365,3.1842,2.3841,5.1115,1
14.6557,15.4276,0.8913,5.3895,3.4371,2.2809,5.2763,1
16.2488,14.8137,0.8443,5.4894,3.4879,2.2076,5.2492,1
15.4522,15.1206,0.8678,5.4394,3.4625,2.2442,5.2627,1
14.5183,13.5578,0.9258,6.209,3.1093,2.177,5.3421,1
14.0038,15.3379,0.9337,5.307,3.0186,2.1943,5.2005,1
14.261,14.4478,0.9297,5.758,3.0639,2.1856,5.2713,1
14.9578,15.668,0.8098,5.514,3.3656,2.193,5.5864,1
14.8591,15.3903,0.8427,5.54,3.1301,2.0944,4.9474,1
14.9084,15.5291,0.8262,5.527,3.2478,2.1437,5.2669,1
16.3861,15.0002,0.871,5.3584,3.2404,2.077,5.22,1
15.9548,15.862,0.8945,5.8845,3.5583,2.2076,4.9084,1
16.1704,15.4311,0.8827,5.6214,3.3993,2.1422,5.0641,1
15.3698,14.6797,0.8286,5.68,3.5683,2.189,5.6334,1
16.4626,14.9972,0.8192,5.459,3.5231,1.9879,5.0058,1
15.9162,14.8384,0.8239,5.5695,3.5457,2.0884,5.3195,1
14.7106,16.1488,0.9101,5.8978,3.61,2.085,5.4548,1
15.447,14.7875,0.8584,5.4083,3.3413,2.0012,5.4341,1
15.0788,15.4681,0.8842,5.653,3.4756,2.0431,5.4444,1
14.2436,14.1722,0.8553,5.5762,3.3418,2.049,4.7877,1
14.8056,14.3682,0.8678,5.4995,3.1066,2.494,5.4633,1
14.5246,14.2702,0.8615,5.5378,3.2241,2.2715,5.1255,1
16.5784,14.0386,0.9321,6.0015,3.2106,2.129,4.8347,1
15.26,15.8882,0.7988,6.1885,3.2944,2.1943,5.1226,1
15.9192,14.9634,0.8654,6.095,3.2525,2.1616,4.9786,1
13.8866,14.3591,0.8114,5.6903,3.0854,2.0291,5.1918,1
14.1107,13.5821,0.8819,5.7933,3.3999,2.2676,5.1907,1
13.9986,13.9706,0.8466,5.7417,3.2426,2.1483,5.1912,1
15.3149,15.7482,0.8992,5.8563,3.5623,2.3409,4.7783,1
15.6341,14.1062,0.7988,5.307,3.2944,2.4541,5.1226,1
15.4745,14.9272,0.849,5.5816,3.4283,2.3975,4.9504,1
14.2986,15.668,0.9164,5.265,3.2881,2.4128,5.5582,1
14.6452,15.5213,0.8427,5.844,3.4997,2.5273,5.3368,1
14.4719,15.5946,0.8795,5.5545,3.3939,2.47,5.4475,1
14.1887,14.8934,0.8271,5.9808,3.3656,2.105,5.5112,1
16.2756,15.102,0.8176,5.6718,3.177,2.2876,5.3368,1
15.2321,14.9977,0.8223,5.8263,3.2713,2.1963,5.4239,1
14.2436,16.1221,0.9462,6.043,3.61,2.2889,5.3233,1
14.3513,15.3903,0.918,6.0872,3.2064,2.5007,5.3465,1
14.2974,15.7562,0.9321,6.0651,3.4082,2.3948,5.3348,1
16.0291,15.3475,0.871,5.6696,3.4968,2.2769,5.1824,1
15.9281,13.9489,0.8443,6.0669,3.0714,2.3475,5.5509,1
15.9786,14.6482,0.8576,5.8682,3.2841,2.3121,5.3666,1
15.3973,15.0269,0.8176,5.7007,3.0139,2.097,5.2293,1
15.7678,15.3903,0.8208,6.1784,3.1888,2.4541,5.366,1
15.5825,15.2086,0.8191,5.9395,3.1013,2.2755,5.2976,1
15.205,13.5044,0.8757,6.0742,3.1391,2.2729,5.6616,1
14.5651,15.3641,0.8192,5.4083,3.5759,2.0744,4.7527,1
14.885,14.4342,0.8474,5.7412,3.3575,2.1736,5.2071,1
14.3535,15.4009,0.9148,6.209,3.2941,2.3769,4.8817,1
14.2176,13.9489,0.8521,5.3273,3.1301,2.221,5.4438,1
14.2855,14.6749,0.8834,5.7681,3.2121,2.2989,5.1627,1
14.4246,13.9405,0.9048,5.224,3.303,1.0748,5.402,1
15.3076,14.8844,0.903,6.02,3.5559,1.1845,5.0728,1
14.8661,14.4124,0.9039,5.622,3.4294,1.1296,5.2374,1
15.7103,13.5209,0.8699,5.9138,3.147,1.1022,5.0719,1
15.2808,15.461,0.9046,5.3412,3.2978,1.2311,5.063,1
15.4955,14.4909,0.8872,5.6274,3.2224,1.1666,5.0674,1
13.7818,15.1731,0.9508,5.404,3.051,0.941,4.9649,1
13.6505,15.592,0.9359,5.868,3.0807,1.0912,5.1117,1
13.7161,15.3825,0.9433,5.636,3.0658,1.0161,5.0382,1
14.746,13.8356,0.9112,5.8639,3.297,0.9373,5.2325,1
15.4412,15.0417,0.8763,5.6755,3.3681,1.2844,4.6834,1
15.0936,14.4386,0.8937,5.7697,3.3325,1.1108,4.9579,1
13.9693,13.3898,0.9286,5.294,3.201,1.0711,5.2949,1
13.6238,15.4348,0.8952,5.3918,3.4092,0.7848,4.5763,1
13.7965,14.4122,0.9119,5.3429,3.3051,0.9279,4.9356,1
14.2104,14.0192,0.8573,5.9238,3.4709,0.9355,4.9827,1
14.9334,15.2251,0.9438,5.2905,3.4972,0.8581,4.7515,1
14.5719,14.6221,0.9005,5.6071,3.484,0.8968,4.8671,1
14.3175,13.3111,0.8557,5.1841,3.111,0.9392,4.8489,1
14.1316,15.8278,0.9297,5.2601,3.3916,1.1378,4.8683,1
14.2245,14.5694,0.8927,5.2221,3.2513,1.0385,4.8586,1
15.3621,14.0454,0.862,5.8639,3.6089,0.9776,5.2057,1
15.2007,15.2775,0.9547,5.2095,3.1335,1.2644,4.6347,1
15.2814,14.6614,0.9083,5.5367,3.3712,1.121,4.9201,1
15.2549,15.4354,0.843,5.8139,3.4829,1.0088,4.5545,1
13.8643,15.3037,0.8513,5.4425,3.4444,1.2377,4.7807,1
14.5596,15.3695,0.8471,5.6282,3.4636,1.1232,4.6676,1
15.737,14.3864,0.8937,5.1841,3.4709,1.0876,4.6437,1
13.5704,15.5658,0.8826,5.6451,3.1922,1.1045,4.586,1
14.6537,14.9761,0.8881,5.4146,3.3315,1.096,4.6148,1
15.1478,13.652,0.9144,5.8239,3.105,0.9703,4.7686,1
15.5748,13.6789,0.8669,5.4932,3.6028,0.9247,4.7126,1
15.3613,13.6654,0.8906,5.6585,3.3539,0.9475,4.7406,1
14.2371,14.2815,0.9096,5.7939,3.033,1.0839,5.1165,1
13.8911,14.1244,0.9485,5.3614,3.4033,0.7782,5.0922,1
14.0641,14.2029,0.929,5.5776,3.2181,0.931,5.1043,1
15.3085,13.7045,0.8446,5.9039,3.201,1.0418,4.7151,1
13.6505,13.9934,0.9485,5.1081,3.5324,1.2511,5.2772,1
14.4795,13.8489,0.8965,5.506,3.3667,1.1464,4.9961,1
15.1478,15.8813,0.8446,5.8439,3.105,1.0876,4.5991,1
13.8376,14.6748,0.9547,5.9187,3.6087,0.7516,4.5179,1
14.4927,15.278,0.8996,5.8812,3.3568,0.9196,4.5585,1
14.5585,14.3601,0.9603,5.424,3.6149,0.9776,5.0719,1
14.586,14.2293,0.8403,5.3817,3.2391,1.2444,5.1409,1
14.5722,14.2947,0.9003,5.4028,3.427,1.111,5.1064,1
14.4782,15.1731,0.8573,5.444,3.273,1.0784,5.063,1
14.9067,14.072,0.8042,5.6249,3.0866,1.1711,4.8878,1
14.6924,14.6225,0.8307,5.5344,3.1798,1.1247,4.9754,1
14.9603,15.8026,0.8414,5.324,3.5429,0.9465,4.6883,1
13.9178,15.7754,0.8905,5.9086,3.55,1.2044,4.7223,1
14.439,15.789,0.8659,5.6163,3.5464,1.0754,4.7052,1
14.4246,13.4422,0.862,5.9738,3.4829,1.0656,4.9827,1
13.8643,14.5175,0.8748,5.7971,3.2626,0.9647,5.1506,1
14.1444,13.9798,0.8684,5.8854,3.3727,1.0151,5.0666,1
15.7906,14.7535,0.8255,5.214,3.159,0.963,5.0006,1
14.292,15.1989,0.8513,5.6857,3.2567,1.1711,4.5082,1
15.0413,14.9762,0.8384,5.4498,3.2078,1.067,4.7544,1
14.6925,14.9371,0.8811,5.7939,3.249,1.0839,5.0095,1
15.0136,14.9106,0.8293,5.9896,3.0748,0.9713,5.2285,1
14.853,14.9238,0.8552,5.8917,3.1619,1.0276,5.119,1
15.9513,14.8322,0.8684,5.9338,3.207,0.974,5.2325,1
14.1316,14.9892,0.8999,5.6755,3.0514,0.6916,5.1117,1
15.0414,14.9107,0.8841,5.8046,3.1292,0.8328,5.1721,1
14.2639,14.5437,0.954,5.0641,3.3809,0.9795,5.1433,1
14.586,14.2293,0.8873,6.0606,3.1218,1.0846,4.6542,1
14.4249,14.3865,0.9206,5.5623,3.2513,1.032,4.8987,1
15.6567,14.3601,0.8366,5.9938,3.3689,1.0344,4.9916,1
13.6773,13.9672,0.8889,5.5641,3.2039,0.7649,4.5763,1
14.667,14.1636,0.8627,5.7789,3.2864,0.8996,4.7839,1
15.496,14.1766,0.9001,5.9838,3.105,1.0381,4.8132,1
14.7463,14.1507,0.9077,5.1385,3.4796,0.9514,5.4427,1
15.1211,14.1636,0.9039,5.5611,3.2923,0.9947,5.1279,1
16.0852,13.8356,0.9175,6.0338,3.315,1.0473,4.6526,1
13.6773,15.3823,0.8136,5.7059,3.5324,0.8781,5.3745,1
14.8812,14.6089,0.8655,5.8698,3.4237,0.9626,5.0135,1
14.5853,15.7501,0.8287,5.324,3.5669,1.0381,4.8043,1
14.4256,13.5741,0.8387,5.1993,3.0807,1.1778,4.9754,1
