@RELATION seeds

@ATTRIBUTE area	REAL
@ATTRIBUTE perimeter	REAL
@ATTRIBUTE compactness	REAL
@ATTRIBUTE kernel_length	REAL
@ATTRIBUTE kernel_width	REAL
@ATTRIBUTE asymmetry	REAL
@ATTRIBUTE kernel_groove_length	REAL
@ATTRIBUTE class {1,2,3}

@DATA
15.2722,14.8963,0.8743,5.8125,3.3245,2.2409,5.1771,1
15.2689,14.971,0.8755,5.7742,3.3309,2.2409,5.167,1
15.2705,14.9336,0.8749,5.7933,3.3277,2.2409,5.172,1
15.3576,14.9557,0.8638,5.7549,3.3225,2.2072,5.2429,1
15.2807,14.7177,0.8678,5.808,3.3002,2.235,5.1972,1
15.3191,14.8367,0.8658,5.7814,3.3113,2.2211,5.22,1
15.2508,14.7568,0.8682,5.7929,3.3259,2.2161,5.1907,1
15.2065,14.8691,0.877,5.7089,3.3048,2.2002,5.1778,1
15.2286,14.8129,0.8726,5.7509,3.3153,2.2081,5.1842,1
15.26,14.8993,0.8767,5.8206,3.2855,2.2329,5.1939,1
15.2659,14.7526,0.8649,5.7922,3.3328,2.2136,5.2481,1
15.2629,14.8259,0.8708,5.8064,3.3091,2.2232,5.221,1
15.2752,14.7568,0.8739,5.801,3.3245,2.2374,5.173,1
15.349,14.7584,0.879,5.7123,3.2898,2.1906,5.2362,1
15.3121,14.7576,0.8764,5.7566,3.3071,2.214,5.2046,1
15.147,14.9854,0.8743,5.7387,3.31,2.2432,5.2126,1
15.3817,14.9273,0.8751,5.781,3.3302,2.2313,5.207,1
15.2643,14.9563,0.8747,5.7598,3.3201,2.2372,5.2097,1
15.2508,14.84,0.865,5.756,3.3199,2.2241,5.2575,1
15.2748,14.8924,0.8732,5.7539,3.3432,2.2306,5.2524,1
15.2628,14.8662,0.8691,5.7549,3.3315,2.2273,5.2549,1
15.205,14.7598,0.8748,5.763,3.3067,2.2414,5.1939,1
15.2748,14.837,0.8758,5.8057,3.3204,2.1877,5.1734,1
15.2399,14.7984,0.8753,5.7843,3.3135,2.2145,5.1836,1
15.2142,14.7628,0.8786,5.8125,3.31,2.2316,5.1907,1
15.3431,14.9244,0.8793,5.8057,3.2852,2.2409,5.2437,1
15.2786,14.8436,0.8789,5.8091,3.2976,2.2362,5.2172,1
15.2416,14.8221,0.8736,5.7145,3.3219,2.2098,5.2022,1
15.254,14.9564,0.8723,5.8012,3.2846,2.235,5.2394,1
15.2478,14.8892,0.8729,5.7578,3.3032,2.2224,5.2208,1
15.2142,14.7212,0.8769,5.8033,3.3398,2.2201,5.2544,1
15.2332,14.9768,0.8788,5.7821,3.295,2.2084,5.1799,1
15.2237,14.849,0.8778,5.7927,3.3174,2.2142,5.2171,1
15.3729,14.9409,0.8631,5.7284,3.3033,2.2241,5.2356,1
15.2035,14.9127,0.8657,5.7235,3.2917,2.1988,5.167,1
15.2882,14.9268,0.8644,5.7259,3.2975,2.2114,5.2013,1
15.1074,14.9676,0.8703,5.7825,3.3331,2.2405,5.2126,1
15.3134,14.8312,0.8774,5.7978,3.3413,2.2232,5.168,1
15.2104,14.8994,0.8738,5.7901,3.3372,2.2318,5.1903,1
15.2111,14.8785,0.8753,5.801,3.3418,2.2294,5.2189,1
15.3609,14.8778,0.8753,5.7157,3.3302,2.215,5.2059,1
15.286,14.8781,0.8753,5.7583,3.336,2.2222,5.2124,1
15.2508,14.84,0.8643,5.7226,3.2828,2.2063,5.2147,1
15.1204,14.8778,0.8664,5.7584,3.2904,2.2136,5.2048,1
15.1856,14.8589,0.8653,5.7405,3.2866,2.2099,5.2097,1
15.3912,14.8251,0.8767,5.7215,3.3033,2.2245,5.2565,1
15.1144,14.936,0.8795,5.7371,3.3387,2.2372,5.1724,1
15.2528,14.8805,0.8781,5.7293,3.321,2.2308,5.2144,1
15.147,14.7034,0.8643,5.8148,3.3047,2.2143,5.2648,1
15.349,14.9739,0.8751,5.7663,3.2878,2.2239,5.2005,1
15.248,14.8386,0.8697,5.7905,3.2962,2.2191,5.2326,1
14.8085,14.5437,0.8803,5.5917,3.3616,1.0222,4.9996,1
14.8176,14.6981,0.8824,5.5877,3.3558,1.0046,4.9668,1
14.813,14.6209,0.8813,5.5897,3.3587,1.0133,4.9832,1
14.8442,14.6282,0.8773,5.5784,3.3596,1.0155,4.9322,1
14.969,14.6078,0.8896,5.5314,3.3545,1.049,4.9073,1
14.9066,14.618,0.8834,5.5549,3.357,1.0322,4.9197,1
14.8323,14.4942,0.8828,5.5684,3.2996,1.0133,4.9728,1
14.9275,14.666,0.8758,5.5765,3.331,1.0328,4.9722,1
14.8799,14.5801,0.8793,5.5724,3.3153,1.023,4.9725,1
14.8145,14.637,0.8781,5.5273,3.3369,1.0267,4.9351,1
14.7344,14.5263,0.8859,5.5438,3.3453,0.9913,4.903,1
14.7744,14.5816,0.882,5.5355,3.3411,1.0089,4.919,1
14.877,14.4854,0.8763,5.5017,3.331,1.0186,4.9272,1
14.9007,14.4447,0.8748,5.6057,3.3258,1.0461,4.9289,1
14.8888,14.465,0.8755,5.5536,3.3284,1.0323,4.928,1
14.9454,14.5962,0.8867,5.5773,3.3196,1.0155,4.9778,1
14.9512,14.6282,0.8878,5.5145,3.3134,0.9913,4.9711,1
14.9483,14.6122,0.8872,5.5458,3.3165,1.0034,4.9744,1
14.8978,14.7127,0.8775,5.5573,3.3176,1.0188,4.9579,1
14.7998,14.6864,0.8753,5.5112,3.3421,0.9891,4.9797,1
14.8488,14.6995,0.8764,5.5342,3.3298,1.0039,4.9688,1
14.7698,14.6486,0.8879,5.5773,3.315,1.0082,4.9748,1
14.7493,14.5379,0.8811,5.5787,3.3343,1.052,4.9895,1
14.7595,14.5932,0.8845,5.578,3.3246,1.0301,4.9821,1
14.7698,14.5641,0.8885,5.5762,3.3409,1.0112,4.9669,1
15.0255,14.5874,0.877,5.5033,3.3636,1.0098,4.957,1
14.8976,14.5757,0.8827,5.5397,3.3522,1.0105,4.9619,1
14.8532,14.6078,0.8872,5.5995,3.3043,1.0118,4.9807,1
14.8918,14.4447,0.8823,5.5922,3.314,1.0143,4.9981,1
14.8725,14.5262,0.8847,5.5958,3.3091,1.013,4.9894,1
14.7877,14.5466,0.8858,5.5639,3.3443,1.0243,4.9143,1
14.8206,14.6224,0.8838,5.5022,3.3362,1.0379,4.9592,1
14.8041,14.5845,0.8848,5.533,3.3402,1.031,4.9367,1
14.8085,14.4272,0.8809,5.5029,3.3596,1.0194,4.947,1
14.773,14.4768,0.8809,5.5134,3.3004,0.9972,4.9397,1
14.7907,14.452,0.8809,5.5081,3.33,1.0083,4.9433,1
14.8115,14.4476,0.886,5.504,3.3256,1.0275,4.9817,1
14.9839,14.6893,0.8891,5.5506,3.3401,1.0357,4.9148,1
14.8977,14.5684,0.8875,5.5273,3.3328,1.0316,4.9482,1
14.8859,14.6836,0.8756,5.605,3.3629,1.0255,4.9827,1
14.8948,14.666,0.8845,5.5202,3.3336,1.0542,4.9397,1
14.8903,14.6748,0.88,5.5626,3.3482,1.0398,4.9612,1
14.9901,14.4534,0.8777,5.5528,3.3196,1.0208,4.9292,1
14.8384,14.4942,0.8856,5.5686,3.3382,1.0239,4.9019,1
14.9142,14.4738,0.8816,5.5607,3.3289,1.0223,4.9155,1
14.7431,14.5408,0.8781,5.5395,3.3003,1.0141,4.9897,1
14.8473,14.5292,0.8884,5.5033,3.3616,1.052,5.0014,1
14.7952,14.535,0.8832,5.5214,3.3309,1.033,4.9955,1
14.7907,14.6749,0.8872,5.5651,3.3496,1.0171,4.9183,1
14.7493,14.4622,0.8753,5.5765,3.3642,1.0476,4.9971,1
14.77,14.5685,0.8812,5.5708,3.3569,1.0323,4.9577,1
15.0139,14.6545,0.8782,5.5462,3.3163,1.0188,4.9619,1
14.8354,14.468,0.8866,5.5517,3.3512,0.9817,4.9278,1
14.9246,14.5612,0.8824,5.5489,3.3337,1.0002,4.9448,1
14.8056,14.5787,0.8886,5.554,3.3116,1.0102,4.9411,1
14.7612,14.5263,0.8838,5.5855,3.3551,1.0268,4.9797,1
14.7834,14.5525,0.8862,5.5697,3.3333,1.0185,4.9604,1
14.8353,14.5146,0.8784,5.6095,3.3123,1.0182,4.9203,1
15.0017,14.4389,0.8845,5.6057,3.3356,1.0143,4.9138,1
14.9185,14.4767,0.8814,5.6076,3.3239,1.0162,4.917,1
14.8115,14.5204,0.8779,5.5673,3.3503,1.0263,4.9113,1
14.8324,14.4302,0.8786,5.51,3.3427,0.9847,4.9657,1
14.8219,14.4753,0.8782,5.5386,3.3465,1.0055,4.9384,1
14.8502,14.6719,0.8862,5.5828,3.3296,1.008,4.9104,1
14.9839,14.4622,0.8784,5.5506,3.3499,1.049,4.9841,1
14.917,14.567,0.8823,5.5667,3.3397,1.0285,4.9472,1
14.7817,14.4476,0.8777,5.5962,3.319,1.0237,5.0015,1
14.8562,14.4797,0.8791,5.5089,3.3323,1.0254,4.9538,1
14.8189,14.4636,0.8784,5.5525,3.3256,1.0245,4.9776,1
14.9514,14.6282,0.8885,5.5228,3.3463,1.0122,4.9242,1
14.9542,14.5496,0.8725,5.5596,3.3466,1.0328,4.9148,1
14.9528,14.5889,0.8805,5.5412,3.3464,1.0225,4.9194,1
14.9811,14.6661,0.8812,5.5084,3.3563,1.0224,4.9123,1
15.0047,14.669,0.8797,5.581,3.3564,1.0283,4.9819,1
14.9929,14.6675,0.8804,5.5447,3.3563,1.0253,4.9471,1
14.9484,14.465,0.8803,5.5173,3.3263,1.0212,4.9579,1
