@RELATION seeds

@ATTRIBUTE area	REAL
@ATTRIBUTE perimeter	REAL
@ATTRIBUTE compactness	REAL
@ATTRIBUTE kernel_length	REAL
@ATTRIBUTE kernel_width	REAL
@ATTRIBUTE asymmetry	REAL
@ATTRIBUTE kernel_groove_length	REAL
@ATTRIBUTE class {1,2,3}

@DATA
15.7794,15.887,0.9071,5.9154,3.2312,2.1275,5.4403,1
16.6333,14.9394,0.8338,5.586,3.2778,2.2509,4.8467,1
15.2585,14.6405,0.9434,5.6667,3.3836,1.9564,5.6147,1
15.9458,14.7899,0.8886,5.6263,3.3307,2.1036,5.2307,1
16.0626,14.8132,0.8338,6.1739,3.5706,2.0848,5.2904,1
15.0565,13.997,0.8916,5.4275,3.1288,2.2898,5.6331,1
15.5595,14.4051,0.8627,5.8007,3.3497,2.1873,5.4617,1
15.6216,16.1503,0.9108,5.8995,3.3623,2.3718,5.5478,1
16.3439,13.8732,0.8946,5.6571,3.2507,2.013,4.8333,1
15.9827,15.0117,0.9027,5.7783,3.3065,2.1924,5.1905,1
15.3622,15.8728,0.8294,6.2228,3.2666,2.3,4.8822,1
16.3186,14.8385,0.862,5.4275,3.0568,2.0445,5.5596,1
15.8404,15.3556,0.8457,5.8251,3.1616,2.1722,5.2209,1
14.7915,15.8728,0.8975,5.8603,3.1934,2.3416,4.8023,1
16.1924,14.1207,0.9242,5.9155,3.4446,2.4659,5.3113,1
15.4919,14.9967,0.9108,5.8879,3.319,2.4037,5.0568,1
14.6618,15.0907,0.9123,5.5272,3.5312,2.368,5.1928,1
14.476,15.383,0.825,6.193,3.4224,2.0067,5.5412,1
14.5689,15.2368,0.8686,5.86,3.4768,2.1873,5.367,1
16.348,15.5953,0.859,5.4195,3.5031,2.3453,5.2194,1
14.7536,14.2445,0.8605,5.6284,3.5997,2.3841,5.0723,1
15.5508,14.9199,0.8597,5.5239,3.5514,2.3647,5.1458,1
16.5296,15.8224,0.8013,6.2718,3.5988,2.1188,4.8467,1
15.6118,14.6157,0.8649,5.8102,3.3338,2.1262,5.0447,1
16.0707,15.219,0.8331,6.041,3.4663,2.1224,4.9457,1
16.2702,13.7789,0.8561,6.0857,3.3904,2.2434,5.6898,1
14.0974,14.0217,0.9301,5.4657,3.3892,1.9312,5.3665,1
15.1838,13.9003,0.8931,5.7757,3.3898,2.0873,5.5281,1
14.4542,14.5862,0.9375,5.5468,3.2103,2.3453,4.8112,1
16.3186,13.8485,0.9479,5.9442,3.4668,2.1388,5.3481,1
15.3864,14.2173,0.9427,5.7455,3.3385,2.242,5.0796,1
16.4258,15.0403,0.8679,6.0465,3.2666,2.3151,5.2993,1
14.9303,14.5415,0.8916,5.4657,3.4335,2.1514,5.3205,1
15.678,14.7909,0.8797,5.7561,3.35,2.2332,5.3099,1
15.3622,15.671,0.9331,5.3215,3.6044,2.2245,5.0065,1
15.7633,14.2445,0.8575,5.37,3.2562,2.4407,5.3297,1
15.5627,14.9577,0.8953,5.3457,3.4303,2.3326,5.1681,1
14.5061,14.4853,0.8812,5.7918,3.1033,2.2736,5.1662,1
15.107,15.8285,0.9256,5.7432,3.4113,2.3527,5.2286,1
14.8065,15.1569,0.9034,5.7675,3.2573,2.3131,5.1974,1
15.907,15.671,0.8146,5.9191,3.5931,2.368,5.0597,1
15.2332,13.799,0.8901,5.8485,3.3227,1.9375,5.0447,1
15.5701,14.735,0.8523,5.8838,3.4579,2.1527,5.0522,1
16.322,14.6871,0.8931,5.635,3.3172,2.0848,5.2017,1
16.2681,15.1602,0.8131,5.638,3.4169,1.9501,5.1826,1
16.295,14.9236,0.8531,5.6365,3.367,2.0174,5.1921,1
16.348,15.9485,0.9005,5.8799,3.4017,2.3302,5.1129,1
16.2934,14.9375,0.825,5.9346,3.4446,2.0004,5.5136,1
16.3207,15.443,0.8627,5.9072,3.4231,2.1653,5.3132,1
14.3764,14.7123,0.9108,5.8701,3.5199,2.3755,4.9177,1
14.6274,15.1107,0.8161,5.8102,3.4668,2.1388,5.5412,1
14.5019,14.9115,0.8634,5.8401,3.4933,2.2571,5.2294,1
14.9731,15.116,0.8487,5.5566,3.351,2.2698,5.0065,1
16.5205,14.0712,0.8709,6.0495,3.3116,1.9941,5.2102,1
15.7468,14.5936,0.8598,5.803,3.3313,2.1319,5.1083,1
15.2844,15.4944,0.8709,5.6546,3.458,2.1037,5.6099,1
16.571,14.888,0.8635,5.8964,3.1122,2.3149,5.0723,1
15.9277,15.1912,0.8672,5.7755,3.2851,2.2093,5.3411,1
15.1547,13.9555,0.8975,5.3901,3.4467,2.3378,5.3082,1
16.1672,16.0018,0.9434,6.1547,3.3393,2.4911,5.5872,1
15.6609,14.9786,0.9204,5.7724,3.393,2.4144,5.4477,1
15.0249,14.4348,0.9256,5.3803,3.3792,2.2056,5.6631,1
15.1323,14.7395,0.8501,6.1069,3.3449,2.2898,5.2746,1
15.0786,14.5871,0.8878,5.7436,3.362,2.2477,5.4688,1
16.322,15.0403,0.939,5.5174,3.0639,2.3982,4.8645,1
16.3691,14.7147,0.825,5.6476,3.2784,2.2395,5.2838,1
16.3455,14.8775,0.8819,5.5824,3.1711,2.3188,5.0741,1
14.4542,15.1412,0.9271,5.9485,3.0695,2.1792,5.5833,1
15.3089,14.0712,0.8605,5.4753,3.1233,2.3086,5.532,1
14.8815,14.6062,0.8938,5.7119,3.0964,2.2439,5.5576,1
15.8551,14.3844,0.819,5.3509,3.2103,2.2925,5.6454,1
14.476,15.3335,0.8694,5.8868,3.223,2.1262,5.5044,1
15.1655,14.8589,0.8442,5.6188,3.2166,2.2093,5.5749,1
16.0626,15.2926,0.9227,5.9877,3.3679,2.0773,5.6276,1
15.107,15.7295,0.8842,5.8294,3.4169,2.164,5.4676,1
15.5848,15.511,0.9034,5.9085,3.3924,2.1206,5.5476,1
15.6994,14.8385,0.8797,5.6742,3.2384,2.266,4.8911,1
15.8895,15.3335,0.8176,5.7145,3.3449,2.0445,5.4492,1
15.7944,15.086,0.8486,5.6943,3.2916,2.1552,5.1701,1
14.0392,15.999,0.8279,5.586,3.2441,2.1414,5.1928,1
14.4255,13.8732,0.9345,6.2026,3.3449,2.5162,5.3941,1
14.2323,14.9361,0.8812,5.8943,3.2945,2.3288,5.2934,1
16.1145,14.2835,0.8279,5.9681,3.2891,2.1679,5.5211,1
14.4507,14.9127,0.8694,5.8007,3.5942,2.0067,4.8792,1
15.2826,14.5981,0.8486,5.8843,3.4416,2.0873,5.2001,1
14.2726,14.6366,0.8472,5.9093,3.5762,2.1414,5.6188,1
16.2176,15.6305,0.8235,5.9538,3.5886,2.0256,5.3205,1
15.2451,15.1335,0.8353,5.9315,3.5824,2.0835,5.4696,1
16.5296,13.678,0.8087,6.2816,3.3229,2.2472,5.2549,1
14.2993,13.8732,0.8738,5.504,3.223,1.9501,5.1275,1
15.4144,13.7756,0.8412,5.8927,3.2729,2.0986,5.1912,1
15.5178,14.1573,0.8975,6.0073,3.1877,2.2132,5.3969,1
15.8138,14.0465,0.8797,5.571,3.1787,2.4848,5.4033,1
15.6658,14.1019,0.8886,5.7891,3.1832,2.349,5.4001,1
16.6333,16.0242,0.8131,5.9289,3.5368,2.3038,5.2815,1
16.0662,14.8632,0.8161,5.8485,3.5886,2.4093,5.6147,1
16.3497,15.4437,0.8146,5.8887,3.5627,2.3565,5.4481,1
14.558,15.999,0.8561,5.4685,3.3172,2.1679,5.5123,1
16.041,14.0217,0.8931,6.193,3.2285,2.3653,5.2838,1
15.2995,15.0103,0.8746,5.8307,3.2728,2.2666,5.398,1
14.2986,15.5953,0.8516,6.2816,3.3792,2.2321,5.1218,1
15.1827,14.9375,0.8783,6.193,3.09,1.9312,5.4492,1
14.7406,15.2664,0.8649,6.2372,3.2346,2.0816,5.2855,1
15.6994,15.4944,0.8975,5.7232,3.2046,2.0848,4.8467,1
15.5866,15.8038,0.9034,5.5232,3.162,2.5351,5.3481,1
15.643,15.6491,0.9004,5.6232,3.1833,2.3099,5.0974,1
16.1405,15.1917,0.8205,6.1543,3.2328,2.0848,5.5921,1
14.0974,16.1503,0.8501,5.5519,3.2396,2.2583,4.9344,1
15.1189,15.671,0.8353,5.853,3.2362,2.1715,5.2632,1
15.8551,14.9898,0.9182,6.1641,3.2947,2.081,5.3969,1
14.375,16.1503,0.8427,5.3988,3.0734,2.4093,5.3941,1
15.115,15.57,0.8804,5.7814,3.184,2.2451,5.3955,1
15.8291,14.5105,0.8561,6.2228,3.2328,2.115,5.2549,1
15.6876,15.4573,0.8842,5.7528,3.3726,2.2835,4.7965,1
15.7583,14.9839,0.8701,5.9878,3.3027,2.1992,5.0257,1
16.322,15.7214,0.8575,5.8016,3.4974,2.2434,4.9621,1
14.7536,14.4177,0.9405,5.8964,3.2618,2.403,5.4309,1
15.5378,15.0695,0.899,5.849,3.3796,2.3232,5.1965,1
15.0509,14.1573,0.8235,5.9191,3.2891,2.217,5.5123,1
15.8895,15.0612,0.8412,5.7337,3.2673,2.5036,4.9344,1
15.4702,14.6092,0.8323,5.8263,3.2782,2.3603,5.2233,1
14.0651,15.2673,0.9301,5.5076,3.3679,2.3491,5.3437,1
15.4604,15.8285,0.8264,5.8294,3.162,2.447,4.916,1
14.7627,15.5479,0.8782,5.6685,3.2649,2.398,5.1298,1
14.558,14.6871,0.8546,5.782,3.2384,2.047,5.1928,1
14.8294,15.6058,0.9153,5.3796,3.09,2.208,4.9344,1
14.6937,15.1464,0.8849,5.5808,3.1642,2.1275,5.0636,1
14.8693,13.8798,0.8294,5.6546,3.2272,2.2018,5.0863,1
15.8138,14.7147,0.8013,6.126,3.1233,2.1074,5.247,1
15.3415,14.2972,0.8153,5.8903,3.1752,2.1546,5.1666,1
14.8174,16.0494,0.8279,5.6644,3.3454,2.149,5.3437,1
16.3943,15.086,0.9094,5.8485,3.4391,2.0319,5.4676,1
15.6058,15.5676,0.8686,5.7564,3.3922,2.0904,5.4056,1
16.2442,15.2673,0.8131,5.9289,3.5537,2.2811,5.317,1
14.6022,13.8485,0.9182,5.8868,3.4723,2.1451,5.532,1
15.4232,14.5579,0.8656,5.9078,3.513,2.2131,5.4245,1
14.7915,14.8132,0.8279,5.9289,3.1258,2.3302,5.1129,1
15.9147,15.7295,0.8857,6.2696,3.3172,2.0885,5.1091,1
15.3531,15.2713,0.8568,6.0992,3.2214,2.2093,5.111,1
15.44,14.0059,0.9479,5.831,3.5537,2.3604,4.9887,1
14.7284,15.3583,0.8723,5.7624,3.1953,2.3715,5.4125,1
15.0842,14.6821,0.9101,5.7967,3.3745,2.3659,5.2006,1
14.7915,15.2926,0.8324,5.3999,3.092,2.3416,4.9266,1
16.4196,15.3583,0.9108,5.8581,3.5111,2.0696,4.9896,1
15.6055,15.3254,0.8716,5.6289,3.3015,2.2056,4.9581,1
14.4023,13.6528,0.9064,5.8505,3.5031,2.3151,5.5034,1
15.2585,16.0265,0.9197,6.1547,3.5,2.3841,5.5228,1
14.8304,14.8396,0.913,6.0026,3.5015,2.3496,5.5131,1
16.5036,14.1069,0.8783,5.3607,3.5368,2.1301,5.601,1
14.274,15.7543,0.8738,5.5327,3.1233,2.0193,4.8884,1
15.3888,14.9306,0.876,5.4467,3.33,2.0747,5.2447,1
16.2961,13.8041,0.936,5.7232,3.4017,2.0659,5.4945,1
15.5109,15.3583,0.9331,5.437,3.1343,2.3967,4.7873,1
15.9035,14.5812,0.9345,5.5801,3.2679,2.2313,5.1409,1
16.5296,16.0242,0.8353,5.6938,3.3398,2.2925,5.1573,1
14.8041,16.1503,0.8057,5.8294,3.5886,2.4722,5.1826,1
15.6668,16.0872,0.8205,5.7615,3.4642,2.3823,5.1699,1
15.7773,14.0564,0.8472,5.9387,3.3398,2.3264,4.8822,1
14.8546,15.977,0.8264,5.5327,3.3338,2.3464,5.0631,1
15.3159,15.0167,0.8368,5.7356,3.3368,2.3364,4.9726,1
14.1948,14.6366,0.8472,6.0955,3.5425,2.2962,4.9887,1
15.9652,13.6752,0.8546,6.2696,3.2008,2.2395,5.3757,1
15.08,14.1559,0.8509,6.1825,3.3716,2.2678,5.1822,1
14.3245,15.9485,0.859,5.8114,3.4017,2.0697,5.1307,1
14.4003,14.492,0.9242,6.2696,3.4058,2.1703,5.0723,1
14.3624,15.2202,0.8916,6.0405,3.4037,2.12,5.1015,1
15.9329,14.9898,0.8309,6.1836,3.5312,2.2358,5.1041,1
14.1478,15.0612,0.8324,6.1643,3.2174,2.3841,5.3113,1
15.0403,15.0255,0.8316,6.1739,3.3743,2.3099,5.2077,1
15.1547,13.8798,0.939,6.262,3.458,2.3038,5.601,1
14.3498,15.0612,0.8383,5.7241,3.4612,2.4156,5.2102,1
14.7522,14.4705,0.8886,5.993,3.4596,2.3597,5.4056,1
15.2065,15.5701,0.8472,6.1543,3.5199,2.1263,5.3082,1
16.571,15.383,0.8383,6.1739,3.3836,2.4156,4.8333,1
15.8887,15.4765,0.8427,6.164,3.4517,2.2709,5.0707,1
16.4518,15.5449,0.8457,5.3705,3.0977,2.0735,4.9355,1
14.0721,14.5167,0.8279,5.7145,3.5055,2.2583,5.6883,1
15.2619,15.0308,0.8368,5.5425,3.3016,2.1659,5.3118,1
15.6735,14.4853,0.896,5.5468,3.5087,2.2056,4.9177,1
14.6274,14.3682,0.8368,6.1834,3.4501,2.1703,5.0263,1
15.1504,14.4267,0.8664,5.8651,3.4794,2.1879,4.9719,1
14.6618,14.7376,0.9331,5.8603,3.0977,2.1528,5.3437,1
15.4604,15.383,0.8605,5.6093,3.2839,2.4533,4.9068,1
15.0611,15.0603,0.8968,5.7348,3.1908,2.303,5.1252,1
14.8434,13.9807,0.8723,5.6644,3.4749,2.334,5.5034,1
16.3691,14.6157,0.9464,6.1739,3.4889,1.9375,5.6055,1
15.6062,14.2982,0.9093,5.9191,3.4819,2.1357,5.5544,1
15.2065,14.3844,0.8116,6.0269,3.3736,2.2887,5.3082,1
14.5265,15.1355,0.8842,5.7241,3.3116,2.3464,5.6883,1
14.8665,14.7599,0.8479,5.8755,3.3426,2.3175,5.4982,1
14.7396,14.1573,0.825,6.1934,3.6044,2.2509,4.9,1
16.1924,13.7,0.8146,6.2217,3.3615,2.0193,5.6607,1
15.466,13.9286,0.8198,6.2075,3.4829,2.1351,5.2803,1
14.8952,15.3683,0.8442,6.1151,3.2835,2.0659,5.4058,1
14.0721,14.3435,0.936,6.1452,3.6053,2.4848,5.2286,1
14.4836,14.8559,0.8901,6.1301,3.4444,2.2753,5.3172,1
13.6896,13.7511,0.857,5.7139,3.2136,1.0525,4.728,1
14.0707,15.3358,0.8721,5.4577,3.5432,1.2566,5.1852,1
13.8801,14.5434,0.8645,5.5858,3.3784,1.1545,4.9566,1
15.6879,14.9648,0.8615,5.865,3.5309,0.9573,5.3009,1
14.1717,15.6575,0.9269,6.0223,3.6207,1.1371,4.7348,1
14.9298,15.3111,0.8942,5.9436,3.5758,1.0472,5.0178,1
13.816,14.3208,0.9169,5.5345,3.2986,1.1078,4.9133,1
13.8688,14.8902,0.8676,5.4577,3.111,0.9736,4.8635,1
13.8424,14.6055,0.8922,5.4961,3.2048,1.0407,4.8884,1
14.3725,13.8007,0.9349,5.9122,3.276,0.9729,4.7195,1
14.828,15.6575,0.9476,5.295,3.4933,1.1811,4.9278,1
14.6002,14.7291,0.9412,5.6036,3.3846,1.077,4.8236,1
15.2073,15.4106,0.9184,5.4212,3.2816,0.9832,4.8291,1
14.2979,15.8555,0.9002,5.2089,3.4988,0.9232,4.5785,1
14.7526,15.633,0.9093,5.315,3.3902,0.9532,4.7038,1
16.0168,14.9648,0.9484,5.204,3.5819,0.9659,4.6774,1
15.1561,14.0982,0.8232,5.161,3.111,0.9987,4.7532,1
15.5864,14.5315,0.8858,5.1824,3.3464,0.9823,4.7152,1
14.0184,13.8502,0.842,5.95,3.5083,1.0646,5.3093,1
15.6862,14.0487,0.9506,5.7448,3.111,0.8918,4.8543,1
14.8523,13.9494,0.8963,5.8474,3.3096,0.9782,5.0818,1
15.6373,14.0731,0.8465,6.0255,3.4176,1.049,4.8122,1
14.7018,13.925,0.8484,5.4003,3.3548,0.8037,5.0014,1
15.1695,13.999,0.8474,5.7128,3.3862,0.9263,4.9068,1
15.3338,13.9245,0.9499,5.3646,3.5536,0.9954,5.1492,1
15.5095,13.9497,0.8943,5.9362,3.6263,1.2377,5.3415,1
15.4216,13.9371,0.9221,5.6504,3.5899,1.1165,5.2453,1
16.1433,13.7016,0.9439,5.9405,3.1683,1.0005,5.2166,1
16.1405,14.7417,0.8513,5.6108,3.1553,0.854,5.3599,1
16.1419,14.2216,0.8976,5.7756,3.1618,0.9272,5.2882,1
15.1061,15.262,0.8645,5.8366,3.089,0.9504,4.6774,1
15.9891,15.3605,0.8647,5.9936,3.5432,0.7408,5.1117,1
15.5476,15.3112,0.8646,5.9151,3.3161,0.8456,4.8945,1
13.9931,15.2373,0.8705,5.7989,3.5933,0.985,5.3936,1
15.1309,14.6922,0.8499,5.161,3.2274,1.0679,4.7715,1
14.562,14.9647,0.8602,5.4799,3.4103,1.0264,5.0825,1
14.0437,13.4539,0.8121,5.4401,3.1116,1.0144,4.6353,1
13.7426,15.8555,0.9402,5.6969,3.3825,1.3132,5.2588,1
13.8931,14.6547,0.8761,5.5685,3.247,1.1638,4.947,1
14.9291,13.9245,0.857,5.4401,3.3156,1.0092,5.006,1
14.9794,15.707,0.9461,5.7352,3.5321,0.9924,5.4335,1
14.9542,14.8157,0.9015,5.5876,3.4238,1.0008,5.2197,1
14.7267,14.94,0.8255,5.1568,3.1626,0.9504,5.0566,1
14.7775,14.1972,0.9076,5.4003,3.4323,0.8918,5.3599,1
14.7521,14.5686,0.8665,5.2785,3.2974,0.9211,5.2082,1
15.7132,15.1382,0.8525,5.5062,3.1456,1.0559,4.7617,1
14.2979,14.6922,0.9061,5.228,3.5875,1.005,5.0382,1
15.0055,14.9152,0.8793,5.3671,3.3665,1.0304,4.8999,1
15.1061,14.9896,0.9574,5.8839,3.2363,0.9469,5.065,1
14.8027,14.519,0.8632,5.7926,3.2994,0.9924,4.5969,1
14.9544,14.7543,0.9103,5.8382,3.2678,0.9696,4.8309,1
15.5615,14.0979,0.8555,5.5345,3.5933,1.0403,5.3599,1
15.1561,13.925,0.8262,5.1132,3.4213,1.0931,4.6152,1
15.3588,14.0114,0.8408,5.3238,3.5073,1.0667,4.9875,1
14.9796,13.553,0.8255,5.4401,3.14,1.0594,4.61,1
15.3076,14.8407,0.8558,5.3716,3.3991,0.8855,4.5877,1
15.1436,14.1968,0.8406,5.4058,3.2695,0.9724,4.5988,1
13.7148,13.4787,0.8195,5.3362,3.293,1.0282,5.2925,1
13.8688,14.4695,0.918,5.1036,3.3437,0.8603,4.7715,1
13.7918,13.9741,0.8687,5.2199,3.3183,0.9442,5.032,1
15.6373,14.618,0.8675,5.289,3.4573,0.9954,5.3093,1
15.3076,13.6527,0.9313,5.8309,3.2163,1.1623,4.9646,1
15.4724,14.1353,0.8994,5.5599,3.3368,1.0788,5.1369,1
14.5496,15.1629,0.827,5.2796,3.0946,0.959,4.6858,1
13.8183,14.6675,0.8839,5.8022,3.4102,0.8981,4.6336,1
14.1839,14.9152,0.8554,5.5409,3.2523,0.9285,4.6597,1
15.7638,14.1722,0.9394,5.4401,3.157,1.0715,5.2672,1
15.0047,14.2962,0.8617,5.8213,3.1055,1.2629,4.7256,1
15.3842,14.2342,0.9005,5.6307,3.1312,1.1671,4.9963,1
15.2579,14.2465,0.8405,5.4684,3.2193,1.0057,5.2082,1
15.9134,14.2467,0.9417,5.5821,3.3603,0.961,4.7807,1
15.5856,14.2466,0.8911,5.5252,3.2898,0.9833,4.9944,1
14.5496,13.5777,0.8375,6.0349,3.6159,0.9954,5.0144,1
15.9134,15.6328,0.9343,5.5821,3.5487,1.3384,5.2128,1
15.2315,14.6052,0.8859,5.8085,3.5823,1.1669,5.1136,1
15.6626,14.519,0.827,5.5534,3.2703,0.9884,5.1071,1
