@RELATION seeds

@ATTRIBUTE area	REAL
@ATTRIBUTE perimeter	REAL
@ATTRIBUTE compactness	REAL
@ATTRIBUTE kernel_length	REAL
@ATTRIBUTE kernel_width	REAL
@ATTRIBUTE asymmetry	REAL
@ATTRIBUTE kernel_groove_length	REAL
@ATTRIBUTE class {1,2,3}

@DATA
15.2693,14.9577,0.8755,5.7791,3.3753,2.2287,5.3452,1
15.0387,14.9735,0.8723,5.6477,3.3335,2.2076,5.3766,1
15.2154,14.6871,0.8923,5.6785,3.4032,2.1877,5.3119,1
15.127,14.8303,0.8823,5.6631,3.3683,2.1976,5.3442,1
15.0921,14.8177,0.8588,5.9214,3.4014,2.2243,5.246,1
15.2896,15.1966,0.8688,5.7995,3.2484,2.2154,5.128,1
15.1908,15.0071,0.8638,5.8604,3.3249,2.2198,5.187,1
15.382,15.0922,0.8849,5.9041,3.2523,2.2343,5.2591,1
15.0372,15.0511,0.8609,5.8727,3.3836,2.2154,5.2794,1
15.2096,15.0716,0.8729,5.8884,3.3179,2.2248,5.2692,1
15.1837,14.9884,0.877,5.7053,3.3401,2.2631,5.3504,1
15.0818,15.0001,0.8553,5.6588,3.2924,2.1932,5.3389,1
15.1327,14.9942,0.8661,5.682,3.3162,2.2281,5.3446,1
15.7025,14.6322,0.8871,5.6592,3.2507,2.2243,5.2278,1
15.0075,14.92,0.8879,5.6532,3.2728,2.2543,5.1253,1
15.355,14.7761,0.8875,5.6562,3.2617,2.2393,5.1765,1
15.115,14.8696,0.8614,5.8091,3.3434,2.2476,5.2226,1
15.0892,15.1675,0.8596,5.9009,3.2859,2.2432,5.3227,1
15.1021,15.0185,0.8605,5.855,3.3146,2.2454,5.2726,1
15.7025,14.8919,0.8688,5.7197,3.297,2.2731,5.139,1
15.0001,14.9273,0.881,5.8671,3.3934,2.2635,5.2957,1
15.3513,14.9096,0.8749,5.7934,3.3452,2.2683,5.2173,1
15.6109,15.018,0.8919,5.8004,3.3335,2.2043,5.3661,1
15.453,14.8472,0.8945,5.8333,3.338,2.2617,5.2416,1
15.5319,14.9326,0.8932,5.8168,3.3357,2.2329,5.3038,1
15.5575,14.9661,0.8905,5.7831,3.4063,2.2432,5.1808,1
15.26,14.7308,0.8618,5.6701,3.2826,2.2413,5.1226,1
15.4087,14.8484,0.8761,5.7265,3.3444,2.2422,5.1517,1
15.5804,15.2258,0.8609,5.8638,3.355,2.1999,5.2878,1
14.9778,15.0802,0.884,5.8924,3.3266,2.2931,5.1929,1
15.2791,15.153,0.8724,5.8781,3.3408,2.2465,5.2403,1
15.2065,14.7954,0.871,5.7831,3.2954,2.1887,5.3348,1
15.2006,14.9346,0.8553,5.7067,3.2842,2.2598,5.3552,1
15.2035,14.865,0.8631,5.7448,3.2897,2.2242,5.345,1
15.1074,14.9364,0.8588,5.7428,3.259,2.2576,5.1364,1
15.3639,14.556,0.8879,5.6644,3.3234,2.282,5.1199,1
15.2356,14.7462,0.8733,5.7036,3.2912,2.2698,5.1281,1
15.2905,15.2852,0.8866,5.8926,3.3815,2.1921,5.3531,1
15.4975,14.5779,0.8618,5.7038,3.4032,2.1692,5.201,1
15.394,14.9315,0.8742,5.7981,3.3923,2.1806,5.277,1
14.9548,14.8325,0.8836,5.6909,3.2722,2.2043,5.3348,1
15.594,14.8691,0.8614,5.9121,3.3722,2.282,5.2767,1
15.2744,14.8508,0.8725,5.8015,3.3222,2.2431,5.3057,1
15.4889,14.7954,0.867,5.8782,3.2921,2.2021,5.2173,1
15.0298,14.607,0.8884,5.7601,3.3918,2.2043,5.2821,1
15.2593,14.7012,0.8777,5.8191,3.3419,2.2032,5.2497,1
15.0234,15.2258,0.8879,5.7716,3.2904,2.2676,5.1495,1
15.2971,14.6652,0.8683,5.6785,3.2891,2.2931,5.2254,1
15.1602,14.9455,0.8781,5.725,3.2897,2.2803,5.1874,1
15.4812,15.2703,0.8757,5.933,3.3136,2.1976,5.2826,1
15.1783,14.9928,0.867,5.6588,3.3559,2.2635,5.2227,1
15.3297,15.1315,0.8713,5.7958,3.3347,2.2305,5.2526,1
15.0387,14.929,0.854,5.8235,3.2523,2.2765,5.1756,1
15.1783,15.2549,0.8853,5.7207,3.2761,2.3079,5.2064,1
15.1085,15.0919,0.8696,5.7721,3.2641,2.2922,5.191,1
15.5957,14.6025,0.8544,5.6851,3.3086,2.2842,5.3766,1
15.015,14.7235,0.8692,5.7714,3.4081,2.2654,5.1199,1
15.3053,14.663,0.8618,5.7282,3.3583,2.2748,5.2482,1
15.2218,15.2777,0.8853,5.7716,3.2871,2.2609,5.2226,1
15.1857,14.9273,0.8696,5.6673,3.3853,2.2321,5.2254,1
15.2037,15.1025,0.8774,5.7194,3.3362,2.2465,5.224,1
15.3286,14.699,0.8561,5.9013,3.3699,2.1999,5.2278,1
15.6683,14.8181,0.8892,5.9065,3.4016,2.3061,5.3092,1
15.4984,14.7585,0.8726,5.9039,3.3857,2.253,5.2684,1
15.5957,14.7954,0.8884,5.7485,3.2523,2.1965,5.186,1
15.1189,15.2258,0.8535,5.8896,3.2777,2.2358,5.2145,1
15.3573,15.0106,0.8709,5.819,3.2649,2.2161,5.2002,1
15.2447,14.9735,0.8901,5.7658,3.3086,2.2443,5.3322,1
15.4159,14.9491,0.8574,5.7545,3.312,2.3098,5.1794,1
15.3303,14.9613,0.8737,5.7601,3.3103,2.277,5.2558,1
15.6872,15.0997,0.8923,5.8235,3.2888,2.2332,5.22,1
15.104,15.2694,0.8596,5.7067,3.3951,2.1488,5.3524,1
15.3956,15.1845,0.8759,5.7651,3.3419,2.191,5.2862,1
15.0311,14.6174,0.8557,5.8494,3.2556,2.2154,5.2382,1
15.698,14.7672,0.8897,5.7742,3.2842,2.1544,5.3011,1
15.3645,14.6923,0.8727,5.8118,3.2698,2.1849,5.2696,1
15.2752,14.9067,0.8579,5.9041,3.2706,2.1865,5.186,1
15.0892,14.8982,0.8879,5.8361,3.3853,2.2691,5.3741,1
15.1822,14.9024,0.8729,5.8701,3.3279,2.2278,5.28,1
15.4202,15.1664,0.867,5.8926,3.2739,2.2176,5.3009,1
15.0298,14.9637,0.8836,5.6841,3.3853,2.2635,5.347,1
15.225,15.065,0.8753,5.7883,3.3296,2.2405,5.3239,1
15.3286,14.929,0.8723,5.8177,3.2507,2.2054,5.2904,1
15.1783,14.9783,0.8936,5.6504,3.3331,2.2876,5.201,1
15.2534,14.9536,0.8829,5.734,3.2919,2.2465,5.2456,1
15.0845,14.9958,0.8557,5.8235,3.3732,2.2787,5.3766,1
15.6683,15.0511,0.8966,5.9149,3.3576,2.2247,5.2903,1
15.3764,15.0234,0.8761,5.8692,3.3654,2.2517,5.3334,1
15.672,14.8993,0.8775,5.8869,3.2523,2.181,5.3061,1
15.1709,14.8909,0.8736,5.7179,3.3315,2.3153,5.1767,1
15.4214,14.8951,0.8755,5.8024,3.2919,2.2481,5.2414,1
15.4889,14.6174,0.8818,5.8062,3.2474,2.2232,5.1782,1
15.4381,15.1166,0.8618,5.7264,3.3641,2.2672,5.3443,1
15.4635,14.867,0.8718,5.7662,3.3057,2.2451,5.2612,1
15.2752,14.6099,0.8862,5.8263,3.249,2.2432,5.1417,1
15.0001,14.7963,0.8831,5.7095,3.3445,2.295,5.2605,1
15.1376,14.7031,0.8846,5.7679,3.2967,2.2691,5.2011,1
15.0234,14.8325,0.8618,5.6477,3.3633,2.2809,5.3165,1
15.0595,15.0729,0.854,5.7432,3.3755,2.1747,5.1307,1
15.0414,14.9527,0.8579,5.6954,3.3694,2.2278,5.2235,1
15.26,15.1739,0.894,5.7745,3.3749,2.2087,5.2748,1
15.3268,14.7599,0.8836,5.8164,3.3771,2.245,5.1442,1
15.2934,14.9669,0.8888,5.7954,3.376,2.2268,5.2095,1
15.1455,14.84,0.8631,5.8408,3.3103,2.2576,5.3061,1
15.3639,15.0656,0.8805,5.6841,3.2631,2.2857,5.3146,1
15.2547,14.9528,0.8717,5.7624,3.2867,2.2716,5.3103,1
15.5575,14.8029,0.8853,5.8552,3.3418,2.2054,5.1234,1
15.0521,15.0656,0.8653,5.7742,3.2826,2.1692,5.1632,1
15.3048,14.9342,0.8753,5.8147,3.3122,2.1873,5.1433,1
15.3973,14.8103,0.8971,5.8782,3.2523,2.2065,5.2408,1
15.3045,15.1748,0.8779,5.929,3.2631,2.2191,5.2767,1
15.3509,14.9925,0.8875,5.9036,3.2577,2.2128,5.2587,1
15.672,15.1516,0.867,5.8523,3.3848,2.2831,5.2434,1
15.0224,14.6652,0.8836,5.8277,3.3999,2.2802,5.1334,1
15.3472,14.9084,0.8753,5.84,3.3923,2.2816,5.1884,1
15.0005,14.6916,0.8544,5.9157,3.403,2.2298,5.2069,1
15.0447,14.7817,0.891,5.701,3.3103,2.1969,5.2848,1
15.0226,14.7366,0.8727,5.8083,3.3566,2.2133,5.2458,1
15.6415,15.2852,0.8579,5.9243,3.3981,2.2132,5.2669,1
15.1783,14.9419,0.8936,5.7489,3.3234,2.2876,5.2957,1
15.4099,15.1135,0.8757,5.8366,3.3607,2.2504,5.2813,1
15.4431,14.6174,0.8962,5.7485,3.3616,2.262,5.139,1
15.4975,14.6652,0.8596,5.7404,3.3364,2.2284,5.2794,1
15.4703,14.6413,0.8779,5.7444,3.349,2.2452,5.2092,1
15.4431,15.0106,0.8683,5.8177,3.254,2.191,5.2487,1
15.1412,14.8254,0.8836,5.7292,3.3999,2.2598,5.1875,1
15.2921,14.918,0.8759,5.7734,3.3269,2.2253,5.2181,1
15.382,14.8622,0.8688,5.7457,3.3815,2.2376,5.1234,1
15.3268,15.1384,0.8544,5.8755,3.2957,2.2432,5.3092,1
15.3544,15.0003,0.8616,5.8106,3.3386,2.2404,5.2163,1
15.466,15.2777,0.857,5.6851,3.2755,2.1865,5.22,1
15.0298,14.8763,0.877,5.7038,3.3494,2.3005,5.1902,1
15.2479,15.077,0.867,5.6944,3.3124,2.2435,5.2051,1
14.9853,14.9587,0.8792,5.6794,3.2656,2.2643,5.2774,1
15.1486,15.2112,0.891,5.7461,3.2614,2.2469,5.1469,1
15.0669,15.0849,0.8851,5.7127,3.2635,2.2556,5.2121,1
15.4049,14.8548,0.8753,5.7946,3.3037,2.2298,5.2591,1
15.3565,14.6507,0.871,5.6926,3.2957,2.3079,5.3552,1
15.3807,14.7527,0.8731,5.7436,3.2997,2.2688,5.3071,1
15.4583,14.9735,0.8544,5.786,3.3749,2.2287,5.3113,1
15.5569,14.7963,0.8548,5.8052,3.382,2.3042,5.3606,1
15.5076,14.8849,0.8546,5.7956,3.3784,2.2664,5.3359,1
14.9624,15.0329,0.8871,5.7946,3.3798,2.2032,5.3452,1
15.5569,14.8327,0.8888,5.6813,3.3136,2.2968,5.1118,1
15.2596,14.9328,0.8879,5.7379,3.3467,2.25,5.2285,1
15.321,14.7435,0.8592,5.763,3.3964,2.242,5.3452,1
15.1189,14.8836,0.8701,5.656,3.3445,2.2987,5.1686,1
15.2199,14.8135,0.8646,5.7095,3.3704,2.2703,5.2569,1
15.2371,14.5877,0.8823,5.8523,3.2987,2.1921,5.1182,1
15.1115,15.102,0.8919,5.6504,3.2794,2.1877,5.2848,1
15.1743,14.8448,0.8871,5.7513,3.289,2.1898,5.2014,1
15.4965,15.018,0.8727,5.7802,3.3302,2.2598,5.1208,1
15.2228,14.8836,0.8588,5.8812,3.4081,2.3153,5.1496,1
15.3596,14.9508,0.8657,5.8307,3.3691,2.2875,5.1352,1
15.2294,14.9884,0.867,5.6851,3.254,2.2276,5.1234,1
15.2525,14.8982,0.8644,5.732,3.2794,2.1618,5.1902,1
15.2409,14.9433,0.8657,5.7085,3.2667,2.1947,5.1568,1
15.6491,15.1442,0.8627,5.7831,3.2606,2.2132,5.293,1
14.963,15.1966,0.874,5.7376,3.3592,2.2524,5.2659,1
15.306,15.1704,0.8683,5.7603,3.3099,2.2328,5.2794,1
15.7101,14.8696,0.8862,5.6535,3.2474,2.2276,5.2695,1
15.4901,14.5997,0.8544,5.9009,3.2712,2.171,5.2362,1
15.6001,14.7346,0.8703,5.7772,3.2592,2.1993,5.2528,1
15.6109,15.1887,0.8818,5.6563,3.3881,2.2598,5.186,1
15.6831,15.1748,0.8775,5.8164,3.3967,2.147,5.1956,1
15.647,15.1817,0.8796,5.7363,3.3924,2.2033,5.1907,1
14.746,14.9342,0.8868,5.6678,3.3563,1.0297,5.0947,1
15.2808,14.8247,0.878,5.4977,3.3884,1.092,4.864,1
15.0134,14.8794,0.8824,5.5827,3.3723,1.0608,4.9793,1
15.304,14.3805,0.8709,5.4901,3.303,1.0485,5.0328,1
14.9542,14.7956,0.8706,5.6947,3.3101,1.0716,5.0993,1
15.1291,14.588,0.8707,5.5923,3.3065,1.06,5.066,1
14.6419,14.5627,0.8877,5.6789,3.2696,1.0454,4.9163,1
14.583,14.4389,0.9041,5.6947,3.3134,0.9699,5.0966,1
14.6124,14.5008,0.8959,5.6868,3.2915,1.0076,5.0064,1
14.7312,14.7958,0.8863,5.6567,3.2846,1.022,4.9064,1
14.7909,14.3152,0.8915,5.5033,3.4128,0.9588,4.8775,1
14.761,14.5555,0.8889,5.58,3.3487,0.9904,4.8919,1
14.6642,14.6355,0.885,5.6678,3.3263,0.9996,4.9014,1
15.1546,14.4608,0.8841,5.4977,3.3541,1.0476,5.0993,1
14.9094,14.5481,0.8845,5.5827,3.3402,1.0236,5.0003,1
14.5898,14.7812,0.8736,5.6956,3.3546,1.0342,4.9436,1
15.2363,14.9703,0.9015,5.6468,3.346,1.0013,5.1101,1
14.913,14.8757,0.8875,5.6712,3.3503,1.0177,5.0268,1
14.746,14.4825,0.8788,5.5095,3.3929,1.02,4.8593,1
15.2066,14.3297,0.8715,5.5314,3.3932,0.9699,4.9803,1
14.9763,14.4061,0.8751,5.5204,3.393,0.9949,4.9198,1
15.3189,14.7011,0.8806,5.6289,3.3163,1.0353,4.9262,1
15.1027,14.9922,0.885,5.6778,3.4014,1.018,4.9695,1
15.2108,14.8466,0.8828,5.6533,3.3588,1.0266,4.9478,1
15.0362,14.3077,0.8925,5.5706,3.4179,0.9996,4.8717,1
14.6201,14.4826,0.8715,5.447,3.3248,1.092,4.9289,1
14.8281,14.3951,0.882,5.5088,3.3713,1.0458,4.9003,1
14.6121,14.4243,0.8965,5.7011,3.3646,1.0322,5.0452,1
15.214,14.3443,0.9059,5.6665,3.3932,1.0235,5.0533,1
14.913,14.3843,0.9012,5.6838,3.3789,1.0278,5.0492,1
15.0957,14.9998,0.8841,5.7067,3.3646,1.0124,4.8791,1
15.2215,14.3297,0.8654,5.5089,3.3672,1.0198,5.0073,1
15.1586,14.6647,0.8747,5.6077,3.3659,1.0161,4.9432,1
15.1032,14.3004,0.8885,5.6623,3.3763,1.0322,5.0749,1
15.0062,14.4972,0.8763,5.6384,3.3281,0.9458,4.8586,1
15.0547,14.3988,0.8824,5.6503,3.3522,0.989,4.9667,1
14.6642,14.4825,0.8828,5.4706,3.3713,0.9986,4.9783,1
15.2215,14.5991,0.8736,5.5849,3.2873,0.9625,5.0884,1
14.9428,14.5408,0.8782,5.5277,3.3293,0.9805,5.0333,1
15.1329,14.4534,0.8833,5.5317,3.3579,1.0475,4.8791,1
14.7092,14.6573,0.8732,5.5399,3.2775,0.9902,4.8911,1
14.921,14.5553,0.8782,5.5358,3.3177,1.0188,4.885,1
14.6716,14.8832,0.8714,5.5401,3.2846,1.0378,4.951,1
14.7463,14.7956,0.8811,5.5905,3.2808,1.0328,4.9965,1
14.7089,14.8394,0.8762,5.5653,3.2827,1.0352,4.9737,1
14.6791,14.3514,0.9009,5.6095,3.3979,1.0424,4.9014,1
15.1472,14.8975,0.8911,5.5342,3.3492,1.0938,5.0993,1
14.9131,14.6244,0.896,5.5718,3.3735,1.0681,5.0003,1
15.1552,14.3951,0.8766,5.6845,3.3013,1.0174,5.0922,1
14.5978,14.6937,0.8658,5.5934,3.3574,1.0661,4.9965,1
14.8765,14.5444,0.8712,5.6389,3.3293,1.0417,5.0443,1
14.8502,14.9779,0.867,5.4679,3.4163,1.0124,5.0179,1
15.3105,15.0067,0.8845,5.689,3.4014,1.0605,4.9992,1
15.0803,14.9923,0.8757,5.5784,3.4088,1.0364,5.0085,1
14.627,14.5335,0.8855,5.454,3.3196,1.0378,5.0179,1
15.1398,14.7083,0.8758,5.689,3.2841,1.0679,4.864,1
14.8834,14.6209,0.8806,5.5715,3.3018,1.0528,4.9409,1
15.2296,14.2786,0.8982,5.5317,3.3596,1.0291,4.9783,1
14.8651,14.3297,0.8702,5.4836,3.4014,1.042,5.0533,1
15.0473,14.3041,0.8842,5.5076,3.3805,1.0355,5.0158,1
15.0808,14.4971,0.8881,5.5428,3.3579,1.0276,5.0278,1
14.7315,14.3152,0.9037,5.6187,3.3786,0.9532,4.9208,1
14.9061,14.4061,0.8959,5.5807,3.3682,0.9904,4.9742,1
15.0436,14.5845,0.867,5.6539,3.2713,1.0068,4.899,1
14.9022,14.4244,0.9015,5.5455,3.3167,1.0254,4.9532,1
14.9729,14.5044,0.8842,5.5997,3.294,1.0161,4.9261,1
14.6344,14.5481,0.8938,5.6262,3.2963,1.0383,5.0179,1
15.1621,14.6209,0.8832,5.5596,3.4095,0.9736,5.1128,1
14.8982,14.5845,0.8885,5.5929,3.3529,1.0059,5.0653,1
14.8428,14.468,0.8647,5.4706,3.4296,1.0276,5.0873,1
14.8131,14.9994,0.902,5.4836,3.2727,0.9939,5.102,1
14.8279,14.7337,0.8833,5.4771,3.3511,1.0107,5.0946,1
14.8279,14.5845,0.8947,5.7178,3.3963,1.0317,4.9436,1
14.635,14.4316,0.8985,5.6722,3.3118,1.1253,4.9397,1
14.7314,14.508,0.8966,5.695,3.354,1.0785,4.9416,1
15.252,14.3733,0.8828,5.6761,3.3413,1.0434,4.9262,1
