@RELATION seeds

@ATTRIBUTE area	REAL
@ATTRIBUTE perimeter	REAL
@ATTRIBUTE compactness	REAL
@ATTRIBUTE kernel_length	REAL
@ATTRIBUTE kernel_width	REAL
@ATTRIBUTE asymmetry	REAL
@ATTRIBUTE kernel_groove_length	REAL
@ATTRIBUTE class {1,2,3}

@DATA
15.8734,14.1306,0.8772,5.684,3.1937,2.2736,4.9877,1
15.7262,15.6174,0.8341,5.8035,3.1848,2.4307,5.4552,1
15.7998,14.874,0.8556,5.7437,3.1892,2.3521,5.2214,1
15.9909,14.8978,0.8858,5.6903,3.2156,2.276,5.2748,1
14.7952,15.2651,0.8696,5.884,3.3211,2.2517,5.4076,1
15.393,15.0814,0.8777,5.7871,3.2683,2.2638,5.3412,1
15.7391,14.3428,0.8954,5.6143,3.1719,2.1734,5.2001,1
15.8405,15.4412,0.8293,5.6239,3.4537,2.1743,5.0328,1
15.7898,14.892,0.8623,5.619,3.3128,2.1738,5.1164,1
15.4202,15.6161,0.9165,5.6777,3.2994,2.3249,5.5332,1
15.3505,14.3682,0.8638,5.8406,3.1669,2.2517,4.9555,1
15.3853,14.9921,0.8901,5.7591,3.2331,2.2883,5.2443,1
14.7655,14.5713,0.8571,5.5255,3.2629,2.2003,5.1829,1
15.1872,14.2401,0.8456,5.5248,3.2637,2.1174,5.2767,1
14.9763,14.4057,0.8513,5.5251,3.2633,2.1588,5.2298,1
14.6984,14.8815,0.8322,5.6143,3.1646,2.1759,5.1944,1
15.9222,15.3612,0.9194,5.9769,3.2315,2.3046,5.0328,1
15.3103,15.1213,0.8758,5.7956,3.198,2.2402,5.1136,1
15.4538,14.7183,0.8274,6.0263,3.3649,2.3469,5.447,1
14.6319,14.2721,0.9223,5.7292,3.1777,2.097,5.5087,1
15.0428,14.4952,0.8748,5.8777,3.2713,2.2219,5.4778,1
15.8566,14.3102,0.9002,5.7727,3.1536,2.171,5.1657,1
16.1508,14.6565,0.8676,5.9335,3.2745,2.0563,5.015,1
16.0037,14.4833,0.8839,5.8531,3.214,2.1136,5.0903,1
16.058,14.2612,0.8715,5.8171,3.3649,2.2027,5.4815,1
14.5339,15.5694,0.8811,6.014,3.3748,2.4023,4.9733,1
15.2959,14.9153,0.8763,5.9155,3.3698,2.3025,5.2273,1
15.8902,15.2896,0.9146,6.1087,3.1864,2.127,5.4183,1
15.3179,14.2721,0.9079,5.6611,3.5003,2.3534,5.0864,1
15.604,14.7808,0.9112,5.8849,3.3433,2.2401,5.2523,1
14.5137,15.3875,0.8657,6.0327,3.4269,2.3127,5.2633,1
15.8242,15.6494,0.86,5.7911,3.4286,2.3534,5.0983,1
15.1689,15.5184,0.8628,5.9119,3.4277,2.333,5.1807,1
14.9837,14.9794,0.9232,5.5128,3.4378,2.3371,5.246,1
14.6809,15.6334,0.8696,5.5558,3.3139,2.3046,4.9733,1
14.8323,15.3064,0.8964,5.5343,3.3758,2.3208,5.1096,1
14.5809,15.2733,0.8533,6.039,3.1937,2.1417,5.2288,1
15.1709,14.5764,0.9146,5.9954,3.4143,2.0726,5.0209,1
14.8759,14.9248,0.8839,6.0172,3.304,2.1071,5.1248,1
15.6384,14.7019,0.836,5.5826,3.1901,2.1392,5.3609,1
15.1709,15.5533,0.9213,5.5558,3.486,2.1906,5.2351,1
15.4046,15.1276,0.8786,5.5692,3.338,2.1649,5.298,1
16.142,14.2122,0.8734,5.8742,3.2484,2.3127,5.4585,1
15.9058,14.4643,0.8926,5.5558,3.3677,2.0441,4.9733,1
16.0238,14.3382,0.883,5.715,3.308,2.1784,5.2158,1
15.5209,14.8815,0.9108,6.0644,3.2848,2.342,5.1255,1
15.6772,15.6334,0.9069,5.5991,3.3498,2.1377,5.0864,1
15.599,15.2574,0.9088,5.8317,3.3173,2.2398,5.1059,1
14.7823,14.604,0.8418,5.9312,3.3394,2.3224,5.47,1
15.8405,15.185,0.9069,5.5372,3.3605,2.3819,5.4314,1
15.3114,14.8945,0.8743,5.7341,3.3499,2.3521,5.4506,1
15.3698,14.555,0.8514,5.5382,3.3941,2.3298,5.3896,1
16.0365,14.5604,0.8993,5.8097,3.4179,2.215,5.3838,1
15.7031,14.5577,0.8753,5.6739,3.406,2.2724,5.3866,1
15.5209,15.2896,0.8696,6.0517,3.2702,2.3493,5.292,1
15.9058,14.8647,0.8801,5.9645,3.4107,2.0644,5.247,1
15.7133,15.0771,0.8748,6.0081,3.3404,2.2068,5.2695,1
15.0509,15.5181,0.9127,5.6333,3.3067,2.1563,5.1886,1
15.0565,14.2081,0.8619,5.4815,3.4394,2.3371,4.9614,1
15.0537,14.8631,0.8873,5.5573,3.373,2.2466,5.075,1
15.1684,14.3428,0.8542,5.6143,3.1719,2.1319,5.3494,1
15.3179,14.1761,0.8408,5.7106,3.1992,2.1499,4.9674,1
15.2431,14.2594,0.8475,5.6624,3.1855,2.1409,5.1584,1
14.5137,15.257,0.8954,5.9059,3.4305,2.3176,5.1714,1
15.8732,14.112,0.9088,5.7416,3.2135,2.0807,5.2053,1
15.1934,14.6845,0.9021,5.8237,3.322,2.1991,5.1883,1
15.2859,15.6814,0.8303,5.5509,3.4342,2.1368,5.1255,1
14.7462,15.4733,0.8399,6.0326,3.4143,2.2517,5.3481,1
15.016,15.5773,0.8351,5.7917,3.4242,2.1942,5.2368,1
15.202,14.9794,0.8839,5.9439,3.4852,2.2345,4.9991,1
15.3995,15.5373,0.8993,5.4815,3.4824,2.1621,5.1042,1
15.3007,15.2583,0.8916,5.7127,3.4838,2.1983,5.0516,1
16.0245,15.4039,0.8437,6.001,3.4779,2.1563,5.493,1
14.9095,14.5924,0.8628,5.7168,3.253,2.2883,5.1816,1
15.467,14.9981,0.8532,5.8589,3.3654,2.2222,5.3373,1
14.9837,15.5671,0.8437,5.6713,3.3686,2.2858,5.4126,1
15.4975,15.169,0.9155,5.6982,3.5039,2.2639,5.5087,1
15.2406,15.368,0.8796,5.6847,3.4362,2.2748,5.4606,1
15.5545,15.3223,0.8389,5.8932,3.2229,2.2711,5.2403,1
14.6645,15.2811,0.8303,5.9149,3.4286,2.0929,5.1816,1
15.1095,15.3017,0.8346,5.904,3.3257,2.182,5.2109,1
15.6384,14.6693,0.8676,5.9883,3.4123,2.3078,5.2862,1
16.0202,14.3843,0.8571,5.5682,3.4215,2.2191,5.3838,1
15.8293,14.5268,0.8623,5.7782,3.4169,2.2634,5.335,1
14.8159,15.6814,0.836,5.8552,3.2957,2.3029,5.0279,1
15.4649,14.3042,0.8887,6.0945,3.4573,2.154,5.134,1
15.1404,14.9928,0.8623,5.9748,3.3765,2.2284,5.0809,1
16.0748,15.6814,0.9146,5.5128,3.3249,2.3469,5.3551,1
14.8932,15.6494,0.859,5.7663,3.2924,2.3249,5.4374,1
15.484,15.6654,0.8868,5.6395,3.3086,2.3359,5.3962,1
14.8159,14.9794,0.8983,5.5002,3.5107,2.3029,5.246,1
15.9385,14.112,0.8571,6.0326,3.4609,2.04,5.4314,1
15.3771,14.5457,0.8777,5.7664,3.4858,2.1714,5.3387,1
14.8159,15.257,0.904,5.6713,3.456,2.3053,5.2173,1
15.5792,14.2882,0.8466,5.7539,3.3462,2.3371,5.2767,1
15.1975,14.7726,0.8753,5.7126,3.4011,2.3212,5.247,1
15.6888,14.604,0.9108,5.7854,3.4742,2.1368,5.3551,1
15.1872,15.0088,0.859,5.7106,3.3426,2.443,5.3898,1
15.438,14.8064,0.8849,5.748,3.4084,2.2899,5.3724,1
15.3027,14.2449,0.8552,5.7347,3.4633,2.2882,5.4413,1
15.7915,14.4323,0.8782,5.7478,3.235,2.0848,5.2053,1
15.5471,14.3386,0.8667,5.7412,3.3491,2.1864,5.3233,1
14.6648,15.6161,0.8973,6.1087,3.2338,2.2296,5.1082,1
14.5992,14.7526,0.9088,5.7725,3.425,2.1092,5.1935,1
14.632,15.1843,0.903,5.9406,3.3294,2.1694,5.1508,1
15.0173,14.3591,0.8696,5.7094,3.2884,2.2492,5.3551,1
14.8442,15.137,0.8648,5.8221,3.2494,2.1296,5.473,1
14.9307,14.748,0.8672,5.7657,3.2689,2.1894,5.414,1
14.7823,14.9794,0.8791,5.665,3.1901,2.3444,5.3092,1
14.5339,15.6014,0.8312,5.9335,3.2852,2.4348,5.3124,1
14.6581,15.2904,0.8551,5.7992,3.2376,2.3895,5.3108,1
15.823,15.0774,0.8466,6.0517,3.2629,2.3005,5.0968,1
16.1345,15.2811,0.9232,5.5806,3.2458,2.3209,5.0983,1
15.9787,15.1792,0.8849,5.8161,3.2543,2.3106,5.0975,1
15.1852,15.3549,0.8715,5.6967,3.2411,2.2101,5.3896,1
14.8932,14.1921,0.8983,5.9521,3.3211,2.0848,5.3481,1
15.0392,14.7735,0.8849,5.8244,3.2811,2.1474,5.3688,1
14.7991,15.6814,0.8743,5.7537,3.467,2.1197,5.5274,1
15.1055,14.8327,0.8993,5.5063,3.4681,2.3534,5.247,1
14.9523,15.257,0.8868,5.63,3.4675,2.2365,5.3872,1
15.5713,15.6487,0.9175,5.7918,3.3613,2.276,5.0049,1
15.1382,14.2561,0.9021,5.5372,3.3139,2.2761,5.1875,1
15.3547,14.9524,0.9098,5.6645,3.3376,2.276,5.0961,1
14.9166,15.1427,0.8466,5.5002,3.2046,2.1905,5.4126,1
14.8769,14.7686,0.8341,5.6487,3.4501,2.2924,5.241,1
14.8967,14.9556,0.8403,5.5744,3.3273,2.2414,5.3268,1
15.5041,14.1306,0.8494,6.0707,3.3649,2.1441,5.5102,1
16.0528,14.6085,0.8897,5.7416,3.2279,2.3656,5.5444,1
15.7784,14.3695,0.8695,5.9061,3.2964,2.2548,5.5273,1
15.7391,14.2449,0.8705,5.8361,3.4997,2.254,4.9819,1
15.8895,14.4483,0.8926,5.6053,3.2637,2.1296,5.3243,1
15.8143,14.3466,0.8815,5.7207,3.3817,2.1917,5.1531,1
14.5977,14.7346,0.8427,5.646,3.2556,2.2614,5.5274,1
14.8279,14.2241,0.8379,5.7292,3.296,2.3819,5.2767,1
14.7128,14.4793,0.8403,5.6876,3.2758,2.3216,5.402,1
14.8159,14.5387,0.9136,5.6079,3.2338,2.1197,5.1427,1
15.6445,14.144,0.9213,5.5496,3.425,2.0604,5.5444,1
15.2302,14.3413,0.9174,5.5787,3.3294,2.09,5.3435,1
15.0341,15.0284,0.8878,6.039,3.3285,2.254,5.4183,1
14.5502,15.5053,0.9155,5.4877,3.3426,2.4185,5.3838,1
14.7921,15.2668,0.9016,5.7633,3.3355,2.3362,5.401,1
15.6216,14.8162,0.8619,5.6713,3.3067,2.3347,5.0451,1
15.2852,14.9608,0.9117,5.983,3.2171,2.3371,5.5087,1
15.4534,14.8885,0.8868,5.8271,3.2618,2.3359,5.2768,1
15.5377,15.3059,0.8542,5.5762,3.3649,2.1807,5.0164,1
15.2362,14.5444,0.8494,5.692,3.4465,2.39,5.1518,1
15.3869,14.9251,0.8518,5.6341,3.4057,2.2853,5.084,1
15.8902,14.9142,0.8571,5.5128,3.15,2.2467,5.0566,1
14.6319,14.7846,0.8284,6.0945,3.3498,2.1947,5.5266,1
15.261,14.8494,0.8427,5.8036,3.2499,2.2207,5.2916,1
15.4034,14.555,0.8753,5.8552,3.2229,2.3176,5.5274,1
14.8115,14.4163,0.9165,5.5248,3.2601,2.1703,5.0745,1
15.1074,14.4856,0.8959,5.6899,3.2415,2.2439,5.3009,1
16.0245,14.6693,0.8341,5.7918,3.3686,2.3249,5.3609,1
15.9385,14.6725,0.9127,5.8406,3.3533,2.0563,5.1578,1
15.9815,14.6709,0.8734,5.8162,3.3609,2.1906,5.2593,1
15.7223,15.0447,0.8389,5.7918,3.1464,2.3005,5.4528,1
15.9385,14.7046,0.8514,5.983,3.3964,2.1662,4.9495,1
15.8304,14.8746,0.8451,5.8873,3.2714,2.2333,5.2011,1
15.5377,14.4244,0.8772,5.7981,3.4159,2.2076,5.114,1
16.1018,15.6975,0.9175,5.9954,3.2888,2.2191,5.1816,1
15.8197,15.0609,0.8973,5.8967,3.3523,2.2133,5.1478,1
15.9909,15.3549,0.8274,5.4748,3.252,2.171,5.2116,1
15.9058,14.8167,0.8648,5.8097,3.3928,2.2191,5.128,1
15.9483,15.0858,0.8461,5.6422,3.3224,2.195,5.1698,1
15.9405,14.604,0.8389,6.0073,3.3868,2.1563,5.0566,1
15.5465,14.4803,0.8303,6.1007,3.2028,2.0929,5.3898,1
15.7435,14.5421,0.8346,6.054,3.2948,2.1246,5.2232,1
14.8495,14.7346,0.9079,5.7537,3.3394,2.2052,5.3953,1
15.6282,15.4733,0.8858,5.9273,3.4143,2.3534,5.1161,1
15.2388,15.1039,0.8968,5.8405,3.3768,2.2793,5.2557,1
15.0005,14.5877,0.9165,5.665,3.4815,2.3347,5.2231,1
15.2852,14.112,0.8312,5.8221,3.3748,2.1743,5.0328,1
15.1428,14.3498,0.8738,5.7435,3.4281,2.2545,5.1279,1
16.0245,15.7304,0.8811,5.8932,3.2921,2.3053,4.9762,1
14.9585,15.2811,0.837,5.7911,3.4932,2.2557,4.9614,1
15.4915,15.5057,0.859,5.8421,3.3926,2.2805,4.9688,1
16.1084,14.3591,0.8983,5.722,3.3322,2.1246,5.4068,1
14.6482,15.2651,0.8696,5.9954,3.149,2.1458,4.9674,1
15.3783,14.8121,0.8839,5.8587,3.2405,2.1352,5.187,1
14.497,15.3386,0.836,6.0327,3.354,2.2223,4.9819,1
16.1182,14.2241,0.8868,5.884,3.3354,2.3534,5.4195,1
15.3076,14.7813,0.8614,5.9583,3.3447,2.2878,5.2007,1
14.6648,14.5061,0.8753,5.7727,3.3941,2.1148,5.3092,1
14.7299,14.7046,0.9031,5.5001,3.2279,2.1581,5.4671,1
14.6973,14.6053,0.8892,5.6364,3.311,2.1364,5.3881,1
15.4873,15.6161,0.86,6.0707,3.3686,2.2369,5.0221,1
16.0855,14.3843,0.9021,6.014,3.2816,2.1784,5.4433,1
15.7864,15.0002,0.881,6.0423,3.3251,2.2076,5.2326,1
14.967,15.0774,0.8561,5.6586,3.4852,2.3249,5.1025,1
16.0692,14.4803,0.8858,5.7478,3.3032,2.2842,5.3362,1
15.5181,14.7788,0.8709,5.7032,3.3942,2.3045,5.2193,1
15.6552,15.4528,0.8561,5.5952,3.3686,2.2858,5.5217,1
15.3995,14.9448,0.8494,5.9211,3.296,2.4023,5.4671,1
15.5273,15.1988,0.8527,5.7581,3.3323,2.344,5.4944,1
16.142,14.4897,0.8571,5.7411,3.1646,2.3151,5.2001,1
15.3832,14.5604,0.8514,5.5372,3.4394,2.0563,5.3838,1
15.7626,14.525,0.8542,5.6391,3.302,2.1856,5.2919,1
15.6384,14.3428,0.8542,5.7727,3.4888,2.3249,5.0738,1
14.7462,14.4163,0.8494,6.0883,3.3032,2.3534,5.3719,1
15.1923,14.3795,0.8518,5.9305,3.396,2.3391,5.2228,1
14.8327,15.0774,0.859,5.5509,3.3285,2.3005,5.4241,1
14.8932,15.153,0.8753,5.8468,3.3928,2.1174,5.4909,1
14.8629,15.1152,0.8671,5.6988,3.3606,2.2089,5.4574,1
15.3698,14.2449,0.8858,5.7094,3.3322,2.1783,5.4528,1
14.5176,15.185,0.9012,5.8159,3.3713,2.3738,5.4909,1
14.9437,14.7149,0.8935,5.7626,3.3517,2.276,5.4718,1
14.8159,14.4244,0.9108,5.9693,3.4597,2.3518,5.2403,1
15.8568,15.153,0.9117,5.5001,3.4501,2.272,5.2172,1
15.3363,14.7887,0.9112,5.7347,3.4549,2.3118,5.2287,1
15.118,15.4692,0.8973,5.8044,3.2739,2.3347,4.9704,1
14.6319,14.6245,0.8648,5.5806,3.2888,2.2964,5.5087,1
14.8749,15.0468,0.881,5.6925,3.2813,2.3155,5.2395,1
15.2187,15.3875,0.8782,6.02,3.1755,2.2711,5.0106,1
14.9095,15.3291,0.8705,5.8159,3.4215,2.0522,5.5147,1
15.0641,15.3583,0.8743,5.9179,3.2985,2.1616,5.2626,1
15.8902,14.5061,0.9203,6.0073,3.1901,2.1148,5.269,1
15.3015,15.3932,0.8791,5.7044,3.1562,2.2435,5.2648,1
15.5958,14.9496,0.8997,5.8558,3.1731,2.1791,5.2669,1
15.4705,15.5834,0.8514,5.7601,3.3868,2.1905,5.315,1
14.6319,14.2401,0.86,5.6549,3.2924,2.2476,5.4374,1
15.0512,14.9117,0.8557,5.7074,3.3396,2.219,5.3762,1
15.8398,15.0447,0.8916,5.5509,3.1536,2.1123,5.4757,1
15.0402,14.6885,0.86,5.6053,3.235,2.2883,5.5266,1
15.44,14.8666,0.8758,5.5781,3.1943,2.2003,5.5011,1
14.9166,15.7304,0.837,6.02,3.4451,2.1685,5.1542,1
15.1382,14.9928,0.8571,5.7911,3.1992,2.1255,5.0685,1
15.0274,15.3616,0.847,5.9055,3.3221,2.147,5.1113,1
15.7055,14.4408,0.8322,5.7664,3.1864,2.2834,5.0623,1
16.1508,14.8647,0.837,5.6796,3.4071,2.0522,5.015,1
15.9281,14.6527,0.8346,5.723,3.2967,2.1677,5.0386,1
16.1084,15.208,0.9136,5.7537,3.2156,2.1807,5.3953,1
14.8769,15.6334,0.8351,6.0573,3.425,2.3941,5.241,1
15.4926,15.4207,0.8743,5.9055,3.3202,2.2874,5.3181,1
14.7823,15.4528,0.8801,5.5952,3.1573,2.2418,5.4011,1
15.9712,14.4643,0.8801,5.7725,3.3211,2.2802,5.1161,1
15.3767,14.9585,0.8801,5.6838,3.2392,2.261,5.2585,1
15.907,14.3265,0.8715,6.039,3.4633,2.1148,5.2862,1
15.8732,14.9288,0.8456,5.7725,3.4716,2.1174,5.241,1
15.8901,14.6276,0.8585,5.9057,3.4674,2.1161,5.2636,1
14.883,15.1753,0.8973,5.4811,3.4196,2.215,5.2173,1
16.0528,14.5764,0.8791,5.9892,3.2781,2.2069,5.3422,1
15.4679,14.8758,0.8882,5.7351,3.3488,2.2109,5.2797,1
14.9334,14.5061,0.8379,5.7664,3.5034,2.1807,5.2059,1
14.7299,14.3682,0.8772,6.0512,3.4645,2.2964,4.9971,1
14.8316,14.4371,0.8575,5.9087,3.4839,2.2385,5.1015,1
14.648,14.9794,0.8504,6.0961,3.2921,2.3029,5.5332,1
15.2525,14.6405,0.8609,5.562,3.1777,2.2395,5.4552,1
14.9502,14.8099,0.8556,5.829,3.2349,2.2712,5.4941,1
15.5763,14.5947,0.8903,5.6184,3.4046,1.0264,4.73,1
15.1665,14.5306,0.8825,5.5821,3.2919,1.0731,4.9532,1
15.3714,14.5626,0.8864,5.6002,3.3482,1.0497,4.8416,1
15.249,15.0435,0.8506,5.5512,3.5109,0.9738,4.9099,1
15.2482,14.0662,0.9036,5.3406,3.5034,0.9632,4.7748,1
15.2486,14.5548,0.8771,5.4459,3.5071,0.9685,4.8423,1
15.2326,14.9954,0.9194,5.8811,3.225,1.0219,4.7191,1
14.9215,14.3705,0.9132,5.8669,3.1987,1.0161,4.977,1
15.077,14.6829,0.9163,5.874,3.2118,1.019,4.848,1
14.5452,15.2037,0.901,5.5817,3.3056,0.9782,4.8935,1
14.9052,14.8509,0.8998,5.4459,3.5142,0.9754,5.1079,1
14.7252,15.0273,0.9004,5.5138,3.4099,0.9768,5.0007,1
15.5763,14.2582,0.8699,5.3312,3.3569,0.9749,5.0734,1
15.4278,14.4666,0.9256,5.5511,3.1915,0.8777,5.2626,1
15.502,14.3624,0.8977,5.4411,3.2742,0.9263,5.168,1
15.7728,15.332,0.8496,5.6978,3.4669,1.0645,4.7954,1
15.6238,14.5306,0.8394,5.8607,3.3779,1.2318,4.8819,1
15.6983,14.9313,0.8445,5.7792,3.4224,1.1481,4.8386,1
14.807,15.4281,0.9107,5.7955,3.203,0.9917,5.0461,1
15.5095,15.3474,0.9065,5.6874,3.3349,1.1219,4.9949,1
15.1582,15.3877,0.9086,5.7414,3.2689,1.0568,5.0205,1
14.136,14.9954,0.8796,5.5206,3.2543,0.9805,5.0298,1
15.7545,15.0912,0.8806,5.7059,3.4353,0.9998,5.2328,1
14.9452,15.0433,0.8801,5.6132,3.3448,0.9901,5.1312,1
14.7252,14.7069,0.8641,5.7894,3.4633,1.0286,4.9589,1
14.3662,14.8349,0.9122,5.6626,3.4209,1.0649,4.8521,1
14.5457,14.7709,0.8881,5.726,3.4421,1.0467,4.9055,1
14.1687,14.787,0.8758,5.8689,3.4193,1.0678,5.1824,1
15.2645,14.2904,0.9228,5.4706,3.507,0.9062,5.0544,1
14.7166,14.5387,0.8993,5.6697,3.4631,0.987,5.1184,1
14.2342,15.4442,0.9271,5.8078,3.4413,1.0275,5.0734,1
14.9379,14.8509,0.8768,5.5821,3.4783,1.0772,5.1139,1
14.586,15.1475,0.9019,5.6949,3.4598,1.0523,5.0936,1
14.496,14.3543,0.9281,5.484,3.2066,1.0645,4.9208,1
15.4115,14.915,0.8375,5.8236,3.3958,1.2115,4.864,1
14.9537,14.6346,0.8828,5.6538,3.3012,1.1379,4.8924,1
14.3815,14.9633,0.8738,5.6062,3.3936,1.0432,5.2315,1
14.7582,15.3154,0.8844,5.6688,3.4855,1.008,4.8224,1
14.5698,15.1393,0.8791,5.6375,3.4395,1.0255,5.0269,1
15.3308,14.2421,0.8515,5.2946,3.3056,0.9939,4.7245,1
14.6439,14.6908,0.9046,5.5388,3.3026,0.9144,4.864,1
14.9873,14.4664,0.878,5.4167,3.3041,0.9541,4.7942,1
14.7252,14.9473,0.8573,5.6,3.302,1.0768,4.8771,1
15.4932,14.7709,0.8567,5.6935,3.4711,1.1423,5.2209,1
15.1092,14.8591,0.857,5.6467,3.3865,1.1095,5.049,1
15.3799,15.1236,0.9252,5.7772,3.3826,1.0611,4.9807,1
14.2192,14.3865,0.8624,5.5883,3.5249,0.9469,4.8105,1
14.7995,14.755,0.8938,5.6827,3.4537,1.004,4.8956,1
15.4127,15.0274,0.869,5.7039,3.17,0.9995,5.068,1
14.1376,13.9061,0.9304,5.7988,3.2417,1.2196,5.0901,1
14.7751,14.4667,0.8997,5.7513,3.2058,1.1095,5.079,1
14.9216,14.9313,0.9165,5.5145,3.3276,1.0432,4.9971,1
14.3335,15.4275,0.8519,5.4149,3.2309,0.8859,5.2804,1
14.6275,15.1794,0.8842,5.4647,3.2792,0.9645,5.1387,1
15.3144,14.0658,0.8418,5.5939,3.2543,1.0499,4.9426,1
15.5912,14.0021,0.8921,5.8669,3.4783,1.0894,5.2269,1
15.4528,14.0339,0.8669,5.7303,3.3663,1.0696,5.0847,1
14.6925,15.38,0.8399,5.5878,3.3863,1.0746,4.9208,1
15.4115,14.0662,0.8643,5.5449,3.2775,0.9713,5.1258,1
15.052,14.7231,0.8521,5.5663,3.3319,1.0229,5.0233,1
14.7416,13.9857,0.8477,5.6123,3.2653,0.9838,5.2151,1
15.7545,14.899,0.9237,5.3963,3.446,0.9388,5.0603,1
15.248,14.4423,0.8857,5.5043,3.3556,0.9613,5.1377,1
15.2817,15.38,0.8418,5.6428,3.2543,1.0163,5.1879,1
14.5622,13.9541,0.9065,5.5511,3.317,1.069,4.7867,1
14.9219,14.667,0.8741,5.5969,3.2856,1.0426,4.9872,1
15.1999,14.739,0.8719,5.4534,3.3789,1.079,5.1988,1
15.4115,13.9221,0.8729,5.7802,3.4425,1.1789,5.2745,1
15.3057,14.3305,0.8724,5.6167,3.4107,1.1289,5.2366,1
15.0853,15.1076,0.9155,5.4473,3.4889,1.0667,5.0952,1
15.0195,14.6748,0.8404,5.5016,3.4747,0.9917,4.8581,1
15.0524,14.8912,0.8779,5.4744,3.4818,1.0291,4.9766,1
15.3308,14.0338,0.9097,5.6,3.5183,1.0432,4.7681,1
15.7218,15.1072,0.9256,5.644,3.2668,1.0772,4.9295,1
15.5263,14.5705,0.9176,5.622,3.3925,1.0602,4.8488,1
14.7579,14.4665,0.8884,5.7772,3.2946,1.0376,4.8063,1
