@RELATION seeds

@ATTRIBUTE area	REAL
@ATTRIBUTE perimeter	REAL
@ATTRIBUTE compactness	REAL
@ATTRIBUTE kernel_length	REAL
@ATTRIBUTE kernel_width	REAL
@ATTRIBUTE asymmetry	REAL
@ATTRIBUTE kernel_groove_length	REAL
@ATTRIBUTE class {1,2,3}

@DATA
16.0974,14.6128,0.8229,5.9588,3.2416,2.3231,5.3497,1
16.1272,15.1626,0.8459,5.6914,3.3483,2.3226,5.3694,1
15.3515,14.9468,0.9128,5.5693,3.2643,2.2476,4.9318,1
15.1174,14.4381,0.9201,5.9791,3.4293,2.1721,5.2005,1
15.2344,14.6924,0.9164,5.7742,3.3468,2.2098,5.0661,1
15.3881,14.003,0.9086,6.0742,3.1371,2.1063,5.0759,1
15.8657,14.0887,0.9201,5.7224,3.4019,2.0833,5.22,1
15.6269,14.0458,0.9143,5.8983,3.2695,2.0948,5.1479,1
14.4542,14.3591,0.9117,6.0534,3.1689,2.2583,5.3264,1
15.0105,14.0014,0.9159,5.8913,3.5036,2.3275,5.1161,1
14.7323,14.1802,0.9138,5.9723,3.3362,2.2929,5.2212,1
15.0951,15.6413,0.8783,5.7076,3.3477,2.2156,5.0383,1
16.0796,14.7875,0.8187,5.7292,3.2024,2.0167,5.4601,1
15.5873,15.2144,0.8485,5.7184,3.275,2.1161,5.2492,1
14.5275,14.5372,0.8887,5.8459,3.312,2.2343,5.007,1
15.4025,15.2068,0.8919,6.0331,3.2846,2.4296,4.9539,1
14.965,14.872,0.8903,5.9395,3.2983,2.3319,4.9804,1
15.5896,15.5523,0.9211,5.8667,3.4471,2.3302,5.1636,1
14.7076,14.4381,0.8281,5.9791,3.1751,2.3986,5.0382,1
15.1486,14.9952,0.8746,5.9229,3.3111,2.3644,5.1008,1
16.1023,15.7125,0.9054,5.6869,3.3755,2.3009,4.9882,1
15.545,15.6087,0.8344,5.6616,3.2963,2.3764,5.0772,1
15.8236,15.6606,0.8699,5.6742,3.3359,2.3386,5.0327,1
15.9375,14.3948,0.9002,5.5071,3.2126,2.133,5.5269,1
15.064,14.8924,0.8584,5.8035,3.4801,2.11,5.2978,1
15.5007,14.6436,0.8793,5.6553,3.3463,2.1215,5.4123,1
15.5529,15.1783,0.8344,5.922,3.3636,2.093,5.2513,1
14.7254,14.0363,0.8511,5.8305,3.4215,2.2698,5.4795,1
15.1391,14.6073,0.8427,5.8762,3.3925,2.1814,5.3653,1
14.5092,15.1605,0.8438,5.597,3.2921,2.3356,4.9381,1
16.0083,14.0014,0.8814,5.6414,3.3511,2.03,5.0318,1
15.2587,14.5809,0.8626,5.6192,3.3216,2.1828,4.9849,1
14.9486,15.7304,0.8532,5.7145,3.2325,2.1916,5.5206,1
14.7432,15.5213,0.8553,5.5536,3.4958,2.1233,5.0188,1
14.8459,15.6258,0.8542,5.634,3.3641,2.1574,5.2697,1
15.0585,13.9496,0.8333,5.4587,3.2285,2.1756,5.2387,1
15.5628,15.5912,0.8615,5.8035,3.2846,2.2831,5.4925,1
15.3106,14.7704,0.8474,5.6311,3.2565,2.2293,5.3656,1
15.9375,14.0742,0.8375,5.9497,3.4868,2.149,5.3578,1
15.9192,15.6261,0.8438,5.9048,3.3863,2.0567,5.0772,1
15.9283,14.8501,0.8406,5.9272,3.4365,2.1028,5.2175,1
16.0291,14.2879,0.8281,5.9428,3.2126,2.1037,5.2387,1
15.6698,14.5954,0.8919,5.8035,3.2259,2.0078,4.9474,1
15.8494,14.4416,0.86,5.8731,3.2192,2.0557,5.093,1
14.8388,15.2673,0.8845,5.763,3.1411,2.1597,5.0571,1
14.4582,15.1894,0.8385,5.6751,3.1985,2.3986,5.1031,1
14.6485,15.2283,0.8615,5.719,3.1698,2.2791,5.0801,1
15.1318,14.6441,0.9075,5.7145,3.3278,2.2103,5.4329,1
15.937,15.4165,0.8281,5.6481,3.1594,1.999,5.181,1
15.5344,15.0303,0.8677,5.6813,3.2435,2.1046,5.3069,1
14.9853,15.0536,0.8699,5.8598,3.1252,2.2876,5.0508,1
14.6363,14.0363,0.8605,5.6346,3.2572,2.3586,5.4081,1
14.8108,14.5449,0.8652,5.7471,3.1912,2.3231,5.2294,1
14.9303,14.9112,0.8417,5.6108,3.463,2.3116,5.151,1
15.3134,14.4207,0.85,6.0399,3.4371,2.11,5.4017,1
15.1218,14.6659,0.8458,5.8253,3.45,2.2108,5.2763,1
15.0402,14.84,0.8939,5.9842,3.4352,2.213,5.0446,1
15.4381,14.3158,0.85,5.79,3.2494,2.3497,4.9344,1
15.2391,14.5779,0.8719,5.8871,3.3423,2.2813,4.9894,1
14.4359,15.4988,0.8532,5.597,3.312,2.1223,5.2701,1
15.545,15.3466,0.873,5.486,3.4371,2.3808,5.0123,1
14.9904,15.4227,0.8631,5.5415,3.3745,2.2515,5.1411,1
14.8388,15.2139,0.8365,5.4448,3.5067,2.149,5.2137,1
14.7254,15.3291,0.895,5.844,3.2885,2.2432,5.4406,1
14.7821,15.2715,0.8657,5.6444,3.3976,2.1961,5.3271,1
15.2783,15.4988,0.8532,5.7353,3.3676,2.1943,5.1761,1
16.0617,14.8924,0.8312,5.9183,3.4136,2.1899,5.1226,1
15.6699,15.1956,0.8422,5.8268,3.3906,2.1921,5.1493,1
16.0657,14.2167,0.8302,5.9289,3.4034,2.109,5.0132,1
15.4559,14.3857,0.8312,5.6684,3.3471,2.3897,5.1745,1
15.7608,14.3012,0.8307,5.7986,3.3752,2.2493,5.0938,1
15.7178,15.2495,0.8323,6.0672,3.4948,2.2743,4.9381,1
14.6898,14.7002,0.8866,5.7967,3.4762,2.1277,5.2005,1
15.2038,14.9748,0.8594,5.9319,3.4855,2.201,5.0693,1
14.3444,15.6769,0.8438,5.7422,3.4868,2.1996,5.364,1
15.26,15.5038,0.8793,5.6143,3.1281,2.3986,4.9798,1
14.8022,15.5903,0.8615,5.6782,3.3074,2.2991,5.1719,1
14.4542,15.3742,0.8574,5.7768,3.1808,2.2236,5.3766,1
14.6007,14.84,0.8689,5.9723,3.1907,2.2387,5.1745,1
14.5274,15.1071,0.8631,5.8745,3.1857,2.2311,5.2755,1
15.7727,15.5879,0.85,5.8736,3.4391,2.189,5.2701,1
14.6898,15.5737,0.848,5.9859,3.4684,2.3142,5.168,1
15.2312,15.5808,0.849,5.9297,3.4537,2.2516,5.219,1
15.9924,14.9468,0.8898,5.8529,3.4431,2.1463,5.364,1
15.0818,14.3508,0.8939,5.6819,3.2533,2.3142,5.2913,1
15.5371,14.6488,0.8918,5.7674,3.3482,2.2302,5.3276,1
15.9192,15.2495,0.8375,5.6661,3.1967,2.189,5.3139,1
14.7076,15.1894,0.8302,6.0737,3.3041,2.4341,5.0447,1
15.3134,15.2194,0.8338,5.8698,3.2504,2.3115,5.1792,1
15.3881,15.6947,0.8929,5.7422,3.1848,2.3249,5.2012,1
16.0974,14.0188,0.8584,5.6279,3.1946,2.3852,4.9993,1
15.7427,14.8567,0.8756,5.685,3.1897,2.355,5.1002,1
14.8388,15.4454,0.8898,5.8943,3.3159,2.1996,5.5018,1
14.9927,15.3641,0.896,5.763,3.2728,2.0212,5.5379,1
14.9157,15.4047,0.8929,5.8286,3.2943,2.1104,5.5198,1
15.6811,14.6975,0.8542,5.7215,3.1132,2.2103,5.4956,1
14.8858,14.2285,0.8919,6.0534,3.265,2.443,4.8955,1
15.2834,14.463,0.873,5.8874,3.1891,2.3266,5.1955,1
14.9303,15.6235,0.8595,5.7837,3.3278,2.2849,5.3264,1
14.5651,14.5429,0.9232,5.9183,3.441,2.0656,5.499,1
14.7477,15.0832,0.8913,5.851,3.3844,2.1752,5.4126,1
15.9924,15.4276,0.9086,6.0257,3.2086,2.1916,5.0571,1
15.6341,14.7701,0.85,5.6819,3.4332,2.3941,4.9798,1
15.8132,15.0988,0.8793,5.8538,3.3209,2.2928,5.0184,1
15.5713,15.3564,0.8385,5.7699,3.5107,2.3356,5.3891,1
14.3691,14.8574,0.9159,5.8035,3.4019,2.3497,5.4406,1
14.9702,15.1069,0.8772,5.7867,3.4563,2.3426,5.4148,1
15.1501,14.555,0.9138,5.4517,3.3994,2.1063,4.9255,1
14.5829,14.7526,0.8866,5.7292,3.2416,2.1766,5.3368,1
14.8665,14.6538,0.9002,5.5904,3.3205,2.1414,5.1311,1
15.9558,14.6084,0.8992,5.6177,3.3278,2.157,5.151,1
14.476,13.9664,0.8385,5.6954,3.441,2.1144,5.1356,1
15.2159,14.2874,0.8688,5.6565,3.3844,2.1357,5.1433,1
15.1501,13.9852,0.8772,5.9773,3.3477,2.173,5.3515,1
15.0105,14.9448,0.8584,5.9116,3.3393,2.2876,5.3303,1
15.0803,14.465,0.8678,5.9444,3.3435,2.2302,5.3408,1
15.4431,15.1961,0.8396,5.6385,3.3795,2.1783,5.2763,1
14.4582,14.7875,0.8939,5.7967,3.2807,2.0123,5.1486,1
14.9506,14.9918,0.8667,5.7176,3.3301,2.0953,5.2124,1
15.9558,14.2879,0.873,5.7215,3.1808,2.2743,4.9944,1
14.8145,15.0496,0.848,5.898,3.3471,2.2298,5.5444,1
15.3851,14.6687,0.8605,5.8097,3.2639,2.252,5.2694,1
14.8205,14.5372,0.8574,5.9497,3.1609,2.2423,5.1949,1
16.0617,14.2984,0.8636,5.871,3.3823,2.0167,5.1291,1
15.4411,14.4178,0.8605,5.9103,3.2716,2.1295,5.162,1
15.8093,15.6235,0.9232,5.7284,3.4431,2.213,5.3703,1
15.2421,14.4731,0.8898,5.5806,3.2298,2.3941,5.5379,1
15.5257,15.0483,0.9065,5.6545,3.3364,2.3035,5.4541,1
15.5346,15.2139,0.8793,5.9635,3.1689,2.141,5.3202,1
15.349,15.7135,0.9232,5.898,3.1907,2.2032,5.0837,1
15.4418,15.4637,0.9012,5.9307,3.1798,2.1721,5.2019,1
14.8937,15.0002,0.8542,6.0603,3.2722,2.2743,5.364,1
15.5094,14.1761,0.9201,5.817,3.2298,2.181,5.2978,1
15.2015,14.5881,0.8871,5.9386,3.251,2.2276,5.3309,1
14.381,15.0715,0.8887,6.0396,3.4908,2.2876,5.2012,1
15.8657,14.3508,0.8375,5.8373,3.2259,2.1632,5.3757,1
15.1233,14.7111,0.8631,5.9384,3.3583,2.2253,5.2884,1
15.7727,14.4126,0.8291,5.4794,3.2086,2.2503,5.2137,1
14.9571,13.9664,0.8751,6.0804,3.4449,2.2121,5.1486,1
15.3649,14.1895,0.8521,5.7798,3.3267,2.2312,5.1811,1
15.4797,14.1989,0.9232,5.7699,3.3437,2.3515,4.9757,1
15.9192,15.5038,0.9107,6.0264,3.4566,2.1011,5.0318,1
15.6994,14.8513,0.9169,5.8981,3.4001,2.2263,5.0037,1
16.0107,14.8934,0.8971,5.7145,3.2722,2.3036,5.2575,1
14.5651,14.3857,0.8375,5.7765,3.4723,2.3986,5.181,1
15.2879,14.6395,0.8673,5.7455,3.3722,2.351,5.2192,1
15.2783,14.1098,0.826,6.1018,3.3676,2.2849,5.339,1
14.3691,14.9448,0.9169,5.6211,3.4058,2.3497,5.0837,1
14.8237,14.5273,0.8714,5.8614,3.3867,2.3173,5.2113,1
15.2233,14.4482,0.8919,5.9151,3.4749,2.2289,5.1135,1
16.0083,14.1586,0.8521,5.871,3.3315,2.141,5.2913,1
15.6158,14.3034,0.872,5.893,3.4032,2.1849,5.2024,1
14.7472,15.0002,0.9148,5.8044,3.3676,2.1037,5.0508,1
15.9192,14.4556,0.9086,5.8102,3.3667,2.3897,5.0253,1
15.3332,14.7279,0.9117,5.8073,3.3671,2.2466,5.038,1
14.755,14.6923,0.917,5.7539,3.4809,1.046,4.6764,1
14.7909,13.8711,0.9312,5.8647,3.5168,1.0579,5.1636,1
14.7729,14.2817,0.9241,5.8093,3.4988,1.0519,4.92,1
15.2728,15.077,0.8546,5.3807,3.257,1.0008,4.8251,1
14.5058,13.6964,0.9218,5.7769,3.4346,1.0801,5.0793,1
14.8893,14.3867,0.8882,5.5788,3.3458,1.0404,4.9521,1
15.4156,14.3077,0.8462,5.8739,3.289,0.9666,4.8251,1
14.1316,14.4127,0.9281,5.2365,3.1491,1.0224,4.9624,1
14.7736,14.3602,0.8871,5.5552,3.219,0.9945,4.8937,1
14.9157,13.8706,0.9011,5.5473,3.3689,1.057,5.2176,1
14.1672,14.7796,0.8413,5.5607,3.3564,1.1911,4.8651,1
14.5414,14.3251,0.8712,5.554,3.3626,1.124,5.0413,1
14.6478,15.3392,0.8303,5.434,3.261,1.0338,5.1582,1
14.4523,15.2338,0.8727,5.7296,3.5246,0.9647,4.7418,1
14.55,15.2865,0.8515,5.5817,3.3928,0.9992,4.9499,1
15.7013,13.9405,0.8684,5.8072,3.3769,1.0253,4.6883,1
15.6283,14.867,0.8372,5.277,3.3173,1.1911,5.0403,1
15.6648,14.4037,0.8528,5.542,3.3471,1.1082,4.8643,1
14.4157,14.6224,0.9202,5.2807,3.3369,0.9801,5.1819,1
15.7352,13.8362,0.8518,5.3175,3.2821,1.0268,4.904,1
15.0754,14.2293,0.886,5.2991,3.3095,1.0034,5.0429,1
15.2728,14.6923,0.8493,5.314,3.241,0.9752,4.9441,1
15.0403,13.7488,0.8413,5.2162,3.1413,1.1334,4.8067,1
15.1565,14.2205,0.8453,5.2651,3.1911,1.0543,4.8754,1
15.3621,14.9896,0.9339,5.8472,3.4249,1.0277,4.9441,1
15.6639,14.0808,0.8811,5.7228,3.5011,0.8137,4.9754,1
15.513,14.5352,0.9075,5.785,3.463,0.9207,4.9597,1
15.2014,13.7132,0.8853,5.8472,3.209,1.0155,4.8965,1
15.6105,13.7663,0.8988,5.4796,3.333,1.1689,5.1312,1
15.4059,13.7397,0.892,5.6633,3.271,1.0922,5.0138,1
15.3442,13.7132,0.9339,5.4606,3.245,1.0106,4.8846,1
13.9891,14.2729,0.9291,5.25,3.2234,0.8048,4.917,1
14.6666,13.993,0.9315,5.3553,3.2342,0.9077,4.9008,1
14.7728,15.2693,0.88,5.3807,3.169,1.0338,4.9084,1
14.3989,13.6964,0.8716,5.662,3.1413,1.2133,4.7418,1
14.5858,14.4828,0.8758,5.5213,3.1551,1.1235,4.8251,1
15.3442,14.6224,0.8916,5.7472,3.145,0.9776,4.7775,1
14.7552,15.164,0.9176,5.5945,3.2586,1.2311,4.6639,1
15.0497,14.8932,0.9046,5.6708,3.2018,1.1043,4.7207,1
14.1479,13.923,0.862,5.8005,3.5169,0.9813,5.0273,1
14.9512,15.426,0.8549,5.635,3.2156,0.9869,5.2026,1
14.5495,14.6745,0.8584,5.7177,3.3662,0.9841,5.1149,1
14.9871,13.993,0.8483,5.6606,3.4649,0.963,5.1522,1
15.4679,14.9718,0.903,5.8917,3.2547,0.9292,4.7483,1
15.2275,14.4824,0.8756,5.7761,3.3598,0.9461,4.9502,1
15.612,14.4126,0.9233,5.4873,3.229,0.9801,4.6645,1
15.1294,13.8536,0.8925,5.5337,3.1491,1.2266,5.2285,1
15.3707,14.1331,0.9079,5.5105,3.189,1.1033,4.9465,1
14.4157,14.7623,0.8832,5.514,3.4369,0.9776,5.2474,1
15.0938,14.7447,0.833,5.6553,3.5089,0.8714,5.0663,1
14.7547,14.7535,0.8581,5.5846,3.4729,0.9245,5.1568,1
15.2549,14.8322,0.9033,5.6806,3.185,0.9666,4.9322,1
15.0225,15.0941,0.8392,5.8444,3.4425,0.9602,5.2415,1
15.1387,14.9631,0.8712,5.7625,3.3137,0.9634,5.0868,1
14.5943,14.5525,0.8895,5.474,3.4329,1.0143,4.7954,1
15.5392,14.0808,0.8716,5.6147,3.2743,0.9336,4.9754,1
15.0667,14.3166,0.8805,5.5443,3.3536,0.9739,4.8854,1
15.0942,13.7307,0.8504,5.8272,3.269,1.0289,4.7835,1
15.5214,13.8536,0.8842,5.3581,3.1961,0.9958,5.1377,1
15.3078,13.7921,0.8673,5.5926,3.2325,1.0123,4.9605,1
15.4692,14.1154,0.8504,5.5406,3.5089,1.0008,4.6943,1
14.5236,14.832,0.8831,5.6215,3.3173,0.8936,5.0208,1
14.9964,14.4737,0.8667,5.581,3.4131,0.9472,4.8575,1
15.3264,14.9546,0.8483,5.3807,3.205,1.0155,4.9857,1
14.5236,14.9019,0.8716,5.7093,3.3173,0.8981,5.1247,1
14.925,14.9282,0.8599,5.545,3.2611,0.9568,5.0551,1
15.0585,15.4092,0.8895,5.4873,3.3969,1.0778,5.0927,1
15.3432,14.867,0.8319,5.8579,3.2821,0.8892,5.1052,1
15.2008,15.1381,0.8607,5.6726,3.3395,0.9835,5.0989,1
14.0407,15.4092,0.9286,5.5073,3.4409,1.0546,4.9619,1
15.3967,14.57,0.9333,5.5337,3.4581,1.1556,4.7093,1
14.7186,14.9896,0.9309,5.5205,3.4495,1.1051,4.8355,1
14.6657,13.993,0.9339,5.414,3.265,0.9972,4.8965,1
14.6305,14.7796,0.9323,5.5337,3.1531,0.8048,5.222,1
14.6481,14.3863,0.9331,5.4738,3.209,0.901,5.0592,1
14.9514,14.2727,0.8821,5.6539,3.249,0.9569,4.6764,1
