@RELATION seeds

@ATTRIBUTE area	REAL
@ATTRIBUTE perimeter	REAL
@ATTRIBUTE compactness	REAL
@ATTRIBUTE kernel_length	REAL
@ATTRIBUTE kernel_width	REAL
@ATTRIBUTE asymmetry	REAL
@ATTRIBUTE kernel_groove_length	REAL
@ATTRIBUTE class {1,2,3}

@DATA
14.6957,13.7917,0.9511,5.549,3.6379,2.48,4.8955,1
15.3135,13.8854,0.9093,5.7654,3.5312,2.4015,5.2717,1
16.023,13.4153,0.9546,5.7284,3.3384,2.0033,5.3452,1
15.7945,13.7626,0.8779,5.8755,3.1164,2.4948,5.4363,1
15.9087,13.5889,0.9162,5.8019,3.2274,2.249,5.3907,1
16.084,14.6916,0.8082,6.028,3.259,2.0033,5.0947,1
16.5963,15.3641,0.9006,5.5941,3.4032,1.9176,5.393,1
16.3401,15.0278,0.8544,5.811,3.3311,1.9604,5.2438,1
15.7788,15.9975,0.8413,5.6823,3.4113,2.2565,4.7084,1
14.3691,14.3741,0.9511,5.808,3.2598,2.48,5.2848,1
15.0739,15.1858,0.8962,5.7451,3.3355,2.3682,4.9966,1
16.7249,16.0272,0.8396,6.1664,3.0536,2.4297,5.7106,1
16.2993,13.8791,0.9145,5.9656,3.2207,2.4504,4.7549,1
16.5121,14.9531,0.877,6.066,3.1371,2.44,5.2327,1
15.7178,14.9884,0.9093,5.5555,3.1596,2.0299,4.7606,1
16.626,14.0538,0.9023,6.2696,3.0056,1.8584,5.2957,1
16.1719,14.5211,0.9058,5.9125,3.0826,1.9441,5.0281,1
15.8093,14.5728,0.8762,5.6707,3.1596,2.0433,4.8232,1
14.1315,15.2185,0.9023,5.7067,3.6313,2.332,5.6959,1
14.9704,14.8956,0.8892,5.6887,3.3954,2.1876,5.2595,1
13.8255,15.9084,0.9232,5.3826,2.9874,2.3187,5.0947,1
15.943,15.1894,0.8953,5.4252,3.501,2.3246,4.7873,1
14.8842,15.5489,0.9092,5.4039,3.2442,2.3216,4.941,1
16.786,13.356,0.9319,5.8091,3.3914,2.181,5.7211,1
15.3193,14.5488,0.9389,6.1345,3.6183,2.258,5.5769,1
16.0526,13.9524,0.9354,5.9718,3.5048,2.2195,5.649,1
14.8327,15.8491,0.8431,5.5094,3.0536,2.4297,5.0007,1
14.1612,15.0438,0.7856,5.7179,3.0121,1.8806,5.4255,1
14.4969,15.4464,0.8143,5.6136,3.0328,2.1551,5.2131,1
14.2223,15.1071,0.9093,5.5324,3.2656,2.332,5.0634,1
15.4678,15.0729,0.8831,5.7742,3.6183,2.184,5.2308,1
14.845,15.09,0.8962,5.6533,3.4419,2.258,5.1471,1
15.4736,15.018,0.7839,5.6477,3.0139,2.0788,4.9485,1
16.7448,13.5296,0.911,5.2901,3.514,2.4652,5.2957,1
16.1092,14.2738,0.8474,5.4689,3.2639,2.272,5.1221,1
16.5723,13.6824,0.9511,5.9013,3.5703,2.3098,5.4183,1
15.4975,14.1994,0.925,6.1908,3.5727,2.0064,5.5228,1
16.0349,13.9409,0.938,6.046,3.5715,2.1581,5.4705,1
14.8327,13.8902,0.8518,5.2904,3.0536,2.0522,4.9903,1
15.9133,14.8691,0.8466,5.9206,3.0577,2.3986,4.9928,1
15.373,14.3796,0.8492,5.6055,3.0556,2.2254,4.9915,1
15.4736,16.1756,0.8692,5.5324,3.4643,2.3409,5.1573,1
16.329,15.5097,0.8692,5.7517,3.4488,2.0434,5.6201,1
15.9013,15.8426,0.8692,5.642,3.4565,2.1921,5.3887,1
14.8022,15.8788,0.7856,5.6246,3.0139,2.1765,5.6898,1
13.983,14.3158,0.81,6.0557,3.3511,2.5022,4.7332,1
14.3926,15.0973,0.7978,5.8401,3.1825,2.3393,5.2115,1
14.9853,15.8788,0.8466,6.1894,3.0006,2.3009,5.5854,1
15.4678,13.9955,0.864,6.1232,3.0447,1.8954,5.3606,1
15.2265,14.9371,0.8553,6.1563,3.0226,2.0981,5.473,1
16.2671,16.2943,0.9406,5.9243,3.0602,2.0566,4.7606,1
14.0127,13.9373,0.8518,5.9093,3.0186,1.8806,4.7981,1
15.1399,15.1158,0.8962,5.9168,3.0394,1.9686,4.7793,1
15.7788,14.929,0.925,5.6938,3.4246,2.0122,4.8023,1
16.3884,14.7526,0.9215,6.0219,3.0121,2.0878,5.2632,1
16.0836,14.8408,0.9232,5.8578,3.2183,2.05,5.0327,1
14.5275,14.1276,0.9267,6.1087,3.2457,2.4386,5.3035,1
14.8442,14.0829,0.9476,5.9431,3.1099,2.2062,5.5012,1
14.6858,14.1052,0.9371,6.0259,3.1778,2.3224,5.4023,1
16.6944,15.8491,0.8065,5.3365,3.2788,2.1765,5.032,1
15.9133,15.5388,0.8361,5.7179,3.6313,2.0286,5.685,1
16.3038,15.6939,0.8213,5.5272,3.455,2.1025,5.3584,1
13.9781,14.2167,0.9302,6.3162,3.1795,2.1321,5.7211,1
16.4775,14.4323,0.8239,5.6954,3.4228,2.0286,4.7224,1
15.2277,14.3245,0.877,6.0058,3.3011,2.0803,5.2217,1
15.321,14.5432,0.9389,5.7168,3.5637,2.1588,5.4914,1
14.963,14.4032,0.8779,5.5828,3.6053,2.1026,5.6201,1
15.142,14.4732,0.9084,5.6498,3.5845,2.1307,5.5557,1
14.497,15.1368,0.8396,5.8552,3.3053,2.4075,4.8337,1
14.5176,13.9082,0.864,5.7292,3.2794,2.0582,5.1659,1
14.5073,14.5225,0.8518,5.7921,3.2923,2.2328,4.9998,1
14.1612,15.1961,0.9546,6.0511,3.2457,2.1232,5.0947,1
16.4181,15.0147,0.8866,5.853,3.1751,2.2802,4.7765,1
15.2896,15.1054,0.9206,5.952,3.2104,2.2016,4.9356,1
14.4664,16.2052,0.8692,5.786,3.4577,2.221,5.3661,1
15.8836,15.1602,0.8065,5.4928,3.0643,2.5244,5.2957,1
15.175,15.6827,0.8378,5.6394,3.261,2.3727,5.3309,1
13.734,15.6116,0.857,6.0972,3.5372,2.3897,5.3766,1
14.1909,15.8008,0.8953,5.3464,3.0903,2.5096,5.4904,1
13.9624,15.7062,0.8761,5.7218,3.3137,2.4496,5.4335,1
14.558,14.929,0.7856,6.2355,3.6034,2.3942,5.032,1
15.349,13.4132,0.85,5.9994,3.2794,2.2506,5.6093,1
14.9535,14.1711,0.8178,6.1174,3.4414,2.3224,5.3206,1
15.2905,14.1276,0.8379,6.3162,3.3252,2.4031,5.5436,1
15.4678,15.597,0.9581,5.4365,3.3315,2.2284,4.9279,1
15.3791,14.8623,0.898,5.8763,3.3283,2.3157,5.2357,1
15.4736,15.3742,0.8361,6.2816,3.0536,2.3276,5.5436,1
15.2303,15.5097,0.9232,5.3914,3.4488,2.2728,4.7981,1
15.3519,15.4419,0.8796,5.8365,3.2512,2.3002,5.1708,1
14.8632,14.6916,0.9145,6.1779,3.1861,2.4164,5.1364,1
15.8836,16.2959,0.9581,5.898,3.0773,2.2728,4.9063,1
15.3734,15.4937,0.9363,6.0379,3.1317,2.3445,5.0213,1
16.6944,14.929,0.796,5.567,3.3848,2.3809,4.9276,1
15.6757,15.3932,0.8309,5.898,3.5075,2.1322,5.2957,1
16.185,15.1611,0.8134,5.7325,3.4461,2.2565,5.1116,1
15.9619,13.6231,0.7943,5.567,3.0602,2.4297,5.4496,1
15.3787,13.5296,0.9093,6.1795,3.2011,2.5244,4.7116,1
15.6703,13.5763,0.8518,5.8732,3.1306,2.477,5.0806,1
15.9009,14.5728,0.911,5.5785,3.5504,2.1543,5.7211,1
16.7448,15.7426,0.9232,6.2358,3.0577,2.11,4.9495,1
16.3228,15.1577,0.9171,5.9071,3.304,2.1321,5.3353,1
15.6872,15.1368,0.8779,6.2586,2.9808,2.0433,5.6271,1
15.7054,16.0629,0.8309,5.9769,3.2077,2.4282,4.9063,1
15.6963,15.5998,0.8544,6.1177,3.0942,2.2357,5.2667,1
15.3515,13.445,0.8971,5.7745,3.0404,2.2698,5.3035,1
16.1211,14.2867,0.904,5.2563,3.136,2.4948,4.9279,1
15.7363,13.8658,0.9005,5.5154,3.0882,2.3823,5.1157,1
16.6639,14.6916,0.8396,5.348,3.4047,2.0477,4.7606,1
13.7752,13.5588,0.7891,6.0669,3.3576,2.4948,4.8522,1
15.2195,14.1252,0.8143,5.7074,3.3811,2.2712,4.8064,1
14.2223,14.8103,0.8675,5.2673,3.5902,2.1588,5.0007,1
15.646,14.0829,0.8483,6.1345,3.0447,1.9472,5.6201,1
14.9341,14.4466,0.8579,5.7009,3.3174,2.053,5.3103,1
15.1379,14.7212,0.8204,6.1548,3.0404,2.0966,5.4183,1
15.2896,15.7135,0.8744,5.6841,3.4749,2.3098,5.6634,1
15.2137,15.2173,0.8474,5.9194,3.2576,2.2032,5.5408,1
14.8327,15.6116,0.8605,5.2789,3.5372,2.1366,5.4288,1
14.9333,14.9564,0.8239,5.9093,3.2859,2.1248,5.0361,1
14.883,15.284,0.8422,5.5941,3.4115,2.1307,5.2324,1
13.856,13.9496,0.9389,6.2009,3.4179,2.3897,4.8963,1
13.8939,14.4614,0.9459,5.2001,3.0056,2.4874,4.7332,1
13.8749,14.2055,0.9423,5.7005,3.2117,2.4385,4.8147,1
13.7645,15.9975,0.904,5.3134,3.6233,2.252,4.9172,1
13.7752,16.2667,0.7856,5.9093,3.2794,2.0212,5.0036,1
13.7698,16.1321,0.8448,5.6113,3.4513,2.1365,4.9604,1
16.5418,15.9381,0.8675,5.3711,3.5769,2.4164,4.6979,1
14.7848,15.102,0.8814,5.8755,3.5336,2.591,5.3065,1
15.6633,15.52,0.8744,5.6233,3.5552,2.5037,5.0022,1
14.9853,14.2167,0.8622,5.9935,3.2391,2.1499,5.481,1
14.9333,15.6553,0.9528,6.0669,3.5922,2.5466,5.3173,1
14.9593,14.936,0.9075,6.0302,3.4156,2.3482,5.3991,1
14.3749,13.8605,0.8117,5.763,3.1132,2.1232,5.1886,1
16.5369,14.5779,0.9337,6.1119,3.4814,2.2802,4.69,1
15.4559,14.2192,0.8727,5.9374,3.2973,2.2016,4.9393,1
14.7716,16.2646,0.8082,5.5324,3.2457,2.2698,4.7397,1
14.8442,14.2576,0.8797,6.3033,3.312,2.1322,5.512,1
14.8079,15.2611,0.8439,5.9178,3.2788,2.201,5.1258,1
14.1612,14.9587,0.9493,5.3711,3.4974,2.0433,4.8754,1
15.7351,14.4614,0.8901,6.2696,3.4488,2.5762,5.0902,1
14.9481,14.71,0.9197,5.8203,3.473,2.3097,4.9828,1
14.0392,14.0683,0.7873,5.325,3.1662,2.412,4.9172,1
16.1805,14.607,0.8169,6.0219,3.4879,2.2136,5.3714,1
15.1098,14.3376,0.8021,5.6734,3.327,2.3128,5.1443,1
13.8866,15.3742,0.8065,5.4172,3.3186,2.0522,5.3035,1
14.6363,16.2085,0.8291,5.6841,3.4097,1.9324,5.4038,1
14.2614,15.7913,0.8178,5.5506,3.3641,1.9923,5.3536,1
13.8255,16.0568,0.7856,5.786,3.0867,2.2831,5.6062,1
15.7351,15.102,0.8152,6.1908,3.5075,2.4578,5.4687,1
14.7803,15.5794,0.8004,5.9884,3.2971,2.3704,5.5374,1
14.5885,14.5728,0.8988,5.2904,3.1662,2.1854,5.6898,1
15.1709,16.2376,0.8744,5.2563,3.312,2.2358,5.2848,1
14.8797,15.4052,0.8866,5.2733,3.239,2.2106,5.4872,1
13.9476,15.9381,0.8309,6.005,3.2656,2.1277,4.771,1
15.6757,16.0338,0.9162,6.157,3.0577,2.3024,4.7332,1
14.8116,15.9859,0.8735,6.0809,3.1616,2.215,4.7521,1
16.023,15.1961,0.8239,5.9243,3.2855,2.412,5.6689,1
14.5472,16.2667,0.7873,6.1232,3.4097,2.554,5.2091,1
15.2851,15.7314,0.8056,6.0237,3.3476,2.4829,5.439,1
14.3444,15.1664,0.857,6.2009,3.5703,2.0166,5.1469,1
16.1805,15.0729,0.8779,5.898,3.2728,1.8658,4.982,1
15.2624,15.1196,0.8674,6.0494,3.4215,1.9411,5.0644,1
16.2671,15.5226,0.9459,5.6246,3.2788,2.2609,4.7188,1
13.9236,13.8208,0.9406,5.9656,3.2924,2.2654,4.8198,1
15.0953,14.6717,0.9432,5.7951,3.2856,2.2631,4.7692,1
16.7249,16.0865,0.8396,5.6823,3.4179,2.2298,5.5958,1
14.4582,15.102,0.9389,5.8192,3.4945,2.2062,5.6526,1
15.5915,15.5942,0.8892,5.7507,3.4562,2.218,5.6242,1
15.2294,14.3354,0.8762,5.8091,3.1397,2.2654,5.3348,1
16.0617,15.9756,0.9215,6.1795,3.0838,2.2136,5.0036,1
15.6455,15.1555,0.8988,5.9943,3.1117,2.2395,5.1692,1
13.8255,15.9084,0.8065,6.028,3.3318,2.2076,5.0007,1
13.9236,13.4132,0.8135,5.763,3.5596,2.184,4.8847,1
13.8745,14.6608,0.81,5.8955,3.4457,2.1958,4.9427,1
15.4126,13.8308,0.9128,6.1548,3.0934,2.3142,5.4079,1
14.4879,13.5005,0.8831,5.8868,3.5205,2.369,5.2416,1
14.9502,13.6656,0.8979,6.0207,3.3069,2.3416,5.3247,1
14.5275,15.0774,0.9302,5.348,3.61,2.372,5.2617,1
14.0424,13.3841,0.8466,5.414,3.5727,2.517,5.7499,1
14.2849,14.2307,0.8884,5.381,3.5913,2.4444,5.5058,1
14.6801,15.7007,0.8901,6.0165,3.1464,2.3231,5.0947,1
14.6066,15.4223,0.8187,5.7067,3.0252,2.0878,5.6526,1
14.6433,15.5615,0.8544,5.8615,3.0858,2.2054,5.3736,1
13.8255,15.7007,0.8831,5.6246,3.6432,2.0788,5.3661,1
16.0914,15.0729,0.8483,5.8305,3.5987,2.5762,4.8306,1
14.9584,15.3868,0.8657,5.7275,3.6209,2.3275,5.0983,1
13.8255,14.3948,0.8831,5.2097,3.4444,2.0699,5.0842,1
15.4084,16.0338,0.8744,5.2789,3.0773,2.2728,5.3281,1
14.6169,15.2143,0.8787,5.2443,3.2608,2.1713,5.2061,1
13.9781,14.0089,0.9215,5.6592,3.5835,2.2565,5.0216,1
14.3988,13.8208,0.8657,6.202,3.1751,2.3986,5.512,1
14.1884,13.9148,0.8936,5.9306,3.3793,2.3275,5.2668,1
16.2671,13.6528,0.925,5.567,3.259,2.4075,5.7211,1
15.2303,13.8499,0.8204,6.0782,3.1229,1.8954,5.0253,1
15.7487,13.7513,0.8727,5.8225,3.1909,2.1514,5.3732,1
15.9924,15.6413,0.8744,5.9704,3.4842,2.252,5.3557,1
15.7945,13.8499,0.9441,6.1345,3.4032,2.3468,4.8522,1
15.8934,14.7456,0.9092,6.0524,3.4437,2.2994,5.1039,1
15.1684,15.1368,0.9302,5.5555,3.4246,2.3409,4.9903,1
15.8836,15.6553,0.8971,5.3689,3.2663,2.2654,5.4255,1
15.526,15.396,0.9136,5.4622,3.3454,2.3031,5.2079,1
14.497,15.1664,0.9267,6.3277,3.2987,2.4431,5.2513,1
16.0024,14.4032,0.8919,6.202,3.2663,2.1692,5.1118,1
15.2497,14.7848,0.9093,6.2648,3.2825,2.3061,5.1815,1
15.2371,13.8415,0.9533,5.0541,3.073,1.0627,5.402,1
15.8005,15.822,0.9629,5.8241,3.1048,1.1364,5.2372,1
15.5188,14.8317,0.9581,5.4391,3.0888,1.0995,5.3195,1
14.7312,13.8415,0.7929,5.7872,3.1263,1.0648,5.0352,1
14.969,14.1623,0.8723,5.2612,3.0331,1.1734,5.367,1
14.8501,14.0019,0.8326,5.5242,3.0797,1.1191,5.2011,1
14.9097,14.8905,0.9128,5.1985,3.4529,0.9813,5.0947,1
16.0975,13.4343,0.9089,5.0473,3.1179,0.907,5.01,1
15.5036,14.1624,0.9108,5.1228,3.2854,0.9441,5.0523,1
13.8384,15.7938,0.7965,5.1207,3.5729,1.0566,4.7478,1
15.2363,14.7738,0.8811,5.34,3.333,0.981,5.367,1
14.5373,15.2838,0.8388,5.2303,3.4529,1.0188,5.0573,1
14.9395,14.8905,0.8511,5.7206,3.6329,0.9854,5.1839,1
14.7315,14.1914,0.8253,5.8804,3.535,1.018,5.2696,1
14.8355,14.5409,0.8382,5.8004,3.5839,1.0017,5.2267,1
14.4336,13.4626,0.9322,5.8761,3.1863,0.9345,5.3921,1
15.3254,13.1723,0.9507,5.644,3.359,1.2548,4.8478,1
14.8795,13.3174,0.9414,5.76,3.2726,1.0946,5.1199,1
14.1955,14.1037,0.8546,5.254,3.3663,1.0281,5.283,1
14.9393,14.337,0.8985,5.3288,3.1374,1.1512,5.248,1
14.5674,14.2203,0.8765,5.2913,3.2518,1.0896,5.2655,1
16.1299,14.4534,0.8264,5.2651,3.5329,1.0057,4.8469,1
13.7218,15.6182,0.8445,5.9818,3.1374,1.2622,5.2804,1
14.9258,15.0358,0.8354,5.6234,3.3351,1.1339,5.0636,1
15.5644,13.6666,0.8158,5.2763,3.5796,0.9874,4.8073,1
14.1672,13.6382,0.8305,5.6215,3.0462,0.6998,4.7613,1
14.8658,13.6524,0.8231,5.4489,3.3129,0.8436,4.7843,1
13.8086,14.8905,0.8581,5.9205,3.2796,1.0322,5.4317,1
15.652,15.065,0.8445,5.8354,3.1048,1.0032,5.1939,1
14.7303,14.9777,0.8513,5.8779,3.1921,1.0177,5.3128,1
14.8502,14.8322,0.8388,5.0652,3.073,1.018,4.7775,1
13.5139,13.1723,0.8793,5.1149,3.3199,1.24,5.2047,1
14.182,14.0022,0.859,5.09,3.1964,1.129,4.991,1
14.2252,15.2402,0.8158,5.3762,3.3196,1.0159,5.1145,1
14.5533,15.7638,0.848,5.4977,3.5806,1.2326,4.7072,1
14.3892,15.502,0.8319,5.4369,3.4501,1.1242,4.9108,1
14.5824,14.8031,0.8811,5.9205,3.6463,1.0403,4.5991,1
14.7315,13.4926,0.8671,5.8692,3.4242,1.166,4.9776,1
14.6569,14.1478,0.8741,5.8948,3.5352,1.1031,4.7883,1
14.0169,14.7448,0.8,5.8317,3.0396,1.0098,5.3822,1
15.6224,14.6282,0.8793,4.9911,3.5285,0.9736,4.426,1
14.8196,14.6865,0.8396,5.4114,3.284,0.9917,4.9041,1
14.7907,14.9779,0.9639,5.0985,3.3463,1.0994,5.1542,1
13.8109,14.57,0.9368,5.2838,3.0201,1.3436,4.6531,1
14.3008,14.7739,0.9503,5.1911,3.1831,1.2214,4.9036,1
14.2848,13.6958,0.948,5.5651,3.6463,1.0322,5.293,1
14.3157,14.5117,0.8567,5.6215,3.0071,1.0772,4.7829,1
14.3002,14.1037,0.9023,5.5933,3.3267,1.0547,5.0379,1
14.7014,15.8813,0.9357,5.1318,3.1596,1.0241,4.946,1
14.3454,15.2688,0.8096,5.5877,3.1244,0.6554,4.6423,1
14.5234,15.575,0.8726,5.3597,3.142,0.8397,4.7941,1
14.1657,14.5991,0.911,5.7983,3.0196,1.0831,5.1344,1
16.3351,14.3661,0.8932,5.5202,3.3134,0.7294,4.9668,1
15.2504,14.4826,0.9021,5.6592,3.1665,0.9062,5.0506,1
16.0704,14.8322,0.8405,5.5762,3.293,1.1096,4.7478,1
15.3254,14.6282,0.8532,5.6665,3.0657,1.3732,4.5774,1
15.6979,14.7302,0.8468,5.6213,3.1793,1.2414,4.6625,1
15.0585,15.9395,0.8018,5.4873,3.1663,0.9406,4.5297,1
14.8206,13.1141,0.827,5.8016,3.6589,1.3732,4.4368,1
14.9395,14.5268,0.8144,5.6444,3.4126,1.1569,4.4832,1
13.6003,14.3951,0.9057,5.4873,3.2796,1.0424,4.4703,1
16.2163,15.4726,0.8236,5.3288,3.0787,0.833,4.7504,1
14.9083,14.9338,0.8646,5.408,3.1791,0.9377,4.6103,1
14.8204,13.8123,0.9639,5.1763,3.0996,1.0322,5.3524,1
15.949,13.1141,0.8811,5.7341,3.5415,1.3732,5.248,1
15.3847,13.4632,0.9225,5.4551,3.3205,1.2027,5.3002,1
14.7609,14.9779,0.8705,5.3318,3.5596,1.0851,4.6685,1
13.7218,14.2497,0.8044,5.2838,3.0657,1.388,4.5125,1
14.2413,14.6138,0.8374,5.3078,3.3126,1.2365,4.5905,1
15.5644,14.5408,0.8211,5.7983,3.053,0.9915,5.4516,1
15.2363,15.7347,0.9072,5.1149,3.5285,0.6628,4.6315,1
15.4003,15.1377,0.8641,5.4566,3.2907,0.8271,5.0415,1
13.4515,14.0746,0.9128,5.4429,3.6063,1.0689,4.8767,1
16.2163,13.6091,0.7992,5.9592,3.157,1.351,5.4535,1
14.8339,13.8418,0.856,5.701,3.3816,1.2099,5.1651,1
14.3145,13.4918,0.844,5.1985,3.033,1.0302,4.9956,1
